8390,"SEVILLA",ESP,1.0,37.2,-5.9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
02/10/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,957,,,70,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/10/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,958,,,60,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/10/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,958,,,30,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/10/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,958,,,80,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/10/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,959,,,70,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,959,,,50,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,959,,,60,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,959,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,959,,,20,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,962,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,964,,,30,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,965,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,10,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,965,,,50,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,11,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,965,,,50,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,12,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,964,,,50,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,13,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,963,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,14,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,962,,,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,15,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,962,,,30,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,16,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,961,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,17,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,18,,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,960,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,961,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,961,,,20,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,960,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/11/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,959,,,20,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,959,,,30,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,40,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,958,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,960,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,960,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,10,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,961,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,11,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,961,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,12,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,960,,,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,13,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,959,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,14,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,958,,,40,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,15,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,958,,,40,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,16,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,957,,,320,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,17,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,18,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,956,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,956,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,955,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,954,,,999,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
02/12/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,955,,,999,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,955,,,230,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,953,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,953,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,953,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,954,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,955,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,10,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,11,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,957,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,12,,,,,,678,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,13,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,956,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,14,,,,,,747,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,955,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,15,,,,,,564,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,955,,,250,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,16,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,954,,,240,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,17,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,952,,,260,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,18,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,952,,,270,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,952,,,260,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,951,,,230,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,952,,,240,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,951,,,230,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,951,,,220,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/13/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,948,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,949,,,50,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,949,,,80,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,950,,,50,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,951,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,10,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,11,,,,,,611,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,951,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,12,,,,,,501,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,13,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,14,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,948,,,140,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,15,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,948,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,16,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,948,,,240,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,17,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,947,,,230,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,18,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,947,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,947,,,220,,,4,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,948,,,230,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,948,,,210,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,948,,,220,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,947,,,160,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/14/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,947,,,180,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,948,,,180,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,947,,,190,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,948,,,230,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,949,,,260,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,950,,,220,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,949,,,210,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,950,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,952,,,250,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,953,,,270,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,10,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,953,,,260,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,11,,,,,,722,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,953,,,270,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,12,,,,,,801,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,953,,,270,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,13,,,,,,848,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,952,,,280,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,14,,,,,,867,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,952,,,280,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,15,,,,,,858,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,952,,,290,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,16,,,,,,817,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,952,,,260,,,5,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,17,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,952,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,18,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,951,,,220,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,950,,,230,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,950,,,240,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,951,,,200,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,951,,,170,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,951,,,180,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/15/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,951,,,170,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,950,,,170,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,949,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,949,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,949,,,20,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,950,,,10,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,951,,,50,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,10,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,11,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,12,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,951,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,13,,,,,,757,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,950,,,260,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,14,,,,,,706,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,949,,,240,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,15,,,,,,709,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,950,,,260,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,16,,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,949,,,270,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,17,,,,,,703,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,949,,,290,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,18,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,,,949,,,340,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,19,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,949,,,360,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,950,,,290,,,2,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,950,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,22,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,950,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,950,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/16/1999,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,950,,,999,,,1,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,949,,,330,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,948,,,300,,,3,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,947,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,946,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
02/17/1999,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,947,,,999,,,0,,,,,,,,,,,,,,,,,,,,,,,,
