83910,Caceres,ESP,2,39.47,-6.33,1,405,SWEC,,,,,,,,,1.047197551,
Año,mes,día,hora,GHI,DNI,DHI,T seca,T humeda,Presión,Wdir,Wspd,Alb,Topocentric sun declination,Topocentric local hour angle,Azimut,Elevacion,Topocentric zenith angle,Top. azimuth angle (westward from S)
1989,11,24,3,0,0,0,7.2,5.3,96512,350,4.1,0.16,-20.553978,207.010244,238.226383,-59.986626,149.986626,238.226383
1989,11,24,4,0,0,0,7.8,5.3,96512,350,2.1,0.16,-20.562481,222.006782,254.417264,-49.421274,139.421274,254.417264
1989,11,24,5,0,0,0,7.2,5.3,96512,260,1,0.16,-20.571007,237.003407,265.934841,-38.074861,128.074861,265.934841
1989,11,24,6,0,0,0,7.2,5.3,96512,210,2.1,0.16,-20.579546,252.000144,275.473819,-26.562845,116.562845,275.473819
1989,11,24,7,0,0,0,7.2,5.3,96512,190,3.1,0.16,-20.588089,266.997006,284.342806,-15.220436,105.220436,284.342806
1989,11,24,8,0,0,0,7.2,5.3,96512,999,3.6,0.16,-20.596623,281.994001,293.327755,-4.320637,94.320637,293.327755
1989,11,24,9,34,0,34,7.2,5.3,96512,210,4.1,0.16,-20.605136,296.991127,303.026811,5.96168,84.03832,303.026811
1989,11,24,10,148,435,34,7.2,5.6,96512,210,3.1,0.16,-20.613618,311.988371,313.966386,14.909764,75.090236,313.966386
1989,11,24,11,283,589,56,8.9,5.6,96512,220,4.1,0.16,-20.622059,326.985712,326.57332,22.263162,67.736838,326.57332
1989,11,24,12,359,507,122,10.6,5.6,96512,220,4.1,0.16,-20.63045,341.983124,340.984585,27.355321,62.644679,340.984585
1989,11,24,13,362,337,193,11.1,5.8,96512,220,3.1,0.16,-20.638786,356.980573,356.751543,29.578794,60.421206,356.751543
1989,11,24,14,438,602,145,12.8,5.8,96512,250,5.1,0.16,-20.647066,11.978025,12.77716,28.610134,61.389866,12.77716
1989,11,24,15,384,517,165,13.3,5.8,96512,260,6.2,0.16,-20.65529,26.975442,27.819109,24.59525,65.40475,27.819109
1989,11,24,16,249,230,176,13.9,5.8,96512,290,8.2,0.16,-20.663462,41.972791,41.148721,18.061022,71.938978,41.148721
1989,11,24,17,164,217,127,13.3,6,96512,999,8.2,0.16,-20.671588,56.970042,52.703077,9.664507,80.335493,52.703077
1989,11,24,18,66,0,66,12.8,6,96512,290,8.2,0.16,-20.679679,71.967171,62.825254,0.277067,89.722933,62.825254
1989,11,24,19,9,0,0,11.7,6,96512,280,5.1,0.16,-20.687744,86.964163,72.012505,-10.822545,100.822545,72.012505
1989,11,24,20,0,0,0,11.1,6,96512,280,5.1,0.16,-20.695795,101.961011,80.826471,-22.025604,112.025604,80.826471
1989,11,24,21,0,0,0,10,5.8,96512,270,3.1,0.16,-20.703844,116.957718,89.950281,-33.511079,123.511079,89.950281
1989,11,24,22,0,0,0,9.4,5.8,96512,270,3.1,0.16,-20.711903,131.954296,100.415092,-44.986946,134.986946,100.415092
1989,11,24,23,0,0,0,9.4,5.8,96512,270,4.1,0.16,-20.719981,146.950765,114.195548,-55.998702,145.998702,114.195548
1989,11,24,24,0,0,0,8.9,5.8,96512,230,1,0.16,-20.728087,161.947154,135.639428,-65.509625,155.509625,135.639428
1989,11,25,1,0,0,0,8.9,5.6,96512,270,3.1,0.16,-20.736225,176.943493,171.272284,-70.814068,160.814068,171.272284
1989,11,25,2,0,0,0,8.3,5.6,96512,240,2.1,0.16,-20.744398,191.939821,211.753049,-68.430098,158.430098,211.753049
1989,11,25,3,0,0,0,8.9,5.6,96512,240,2.1,0.16,-20.752604,206.936171,238.405509,-60.177085,150.177085,238.405509
1989,11,25,4,0,0,0,8.9,5.6,96512,260,2.1,0.16,-20.760841,221.932579,254.593888,-49.597382,139.597382,254.593888
1989,11,25,5,0,0,0,8.9,5.6,96512,0,0,0.16,-20.7691,236.929074,266.090738,-38.245308,128.245308,266.090738
1989,11,25,6,0,0,0,8.9,5.6,96512,210,3.1,0.16,-20.777373,251.92568,275.610047,-26.73362,116.73362,275.610047
1989,11,25,7,0,0,0,8.3,5.6,96512,210,2.1,0.16,-20.78565,266.922413,284.462081,-15.395551,105.395551,284.462081
1989,11,25,8,0,0,0,8.3,5.6,96512,0,0,0.16,-20.793918,281.91928,293.431037,-4.502866,94.502866,293.431037
1989,11,25,9,28,0,28,8.9,5.6,96512,0,0,0.16,-20.802166,296.916277,303.112206,5.77402,84.22598,303.112206
1989,11,25,10,119,138,83,8.9,5.8,96512,0,0,0.16,-20.810381,311.913392,314.028227,14.710362,75.289638,314.028227
1989,11,25,11,208,132,158,10,5.8,96512,30,1.5,0.16,-20.818554,326.910605,326.601726,22.056521,67.943479,326.601726
1989,11,25,12,337,391,156,11.1,6,96512,0,0,0.16,-20.826678,341.90789,340.967487,27.147668,62.852332,340.967487
1989,11,25,13,463,728,101,12.2,6,96512,30,2.1,0.16,-20.834747,356.905212,356.68129,29.379944,60.620056,356.68129
1989,11,25,14,479,750,117,13.3,6,96512,300,1.5,0.16,-20.842758,11.902536,12.657859,28.430657,61.569343,12.657859
1989,11,25,15,435,725,130,13.9,6.3,96512,200,4.1,0.16,-20.850712,26.899826,27.665136,24.442002,65.557998,27.665136
1989,11,25,16,334,615,141,14.4,6.3,96512,230,3.1,0.16,-20.858614,41.897049,40.975259,17.935373,72.064627,40.975259
1989,11,25,17,179,302,128,13.9,6.3,96512,210,4.1,0.16,-20.866471,56.894173,52.519507,9.564135,80.435865,52.519507
1989,11,25,18,66,0,0,13.3,6.3,96512,200,6.2,0.16,-20.87429,71.891176,62.634507,0.20743,89.79257,62.634507
1989,11,25,19,9,0,0,12.2,6.3,96512,200,4.1,0.16,-20.882084,86.888042,71.812618,-10.888083,100.888083,71.812618
1989,11,25,20,0,0,0,11.7,6.3,96512,0,0,0.16,-20.889864,101.884763,80.611587,-22.081088,112.081088,80.611587
1989,11,25,21,0,0,0,11.1,6.3,96512,0,0,0.16,-20.897642,116.881344,89.710327,-33.562571,123.562571,89.710327
1989,11,25,22,0,0,0,10.6,6.3,96512,180,2.1,0.16,-20.905429,131.877795,100.134108,-45.04272,135.04272,100.134108
1989,11,25,23,0,0,0,10,6.3,96512,120,1.5,0.16,-20.913236,146.874137,113.851038,-56.072411,146.072411,113.851038
1989,11,25,24,0,0,0,10,6,96512,180,1.5,0.16,-20.921071,161.870398,135.228452,-65.625789,155.625789,135.228452
1989,11,26,1,0,0,0,9.4,6,96512,0,0,0.16,-20.928938,176.866611,170.979642,-70.996104,160.996104,170.979642
1989,11,26,2,0,0,0,9.4,6,96512,180,1.5,0.16,-20.93684,191.862811,211.80365,-68.634721,158.634721,211.80365
1989,11,26,3,0,0,0,9.4,6,96512,200,1.5,0.16,-20.944776,206.859034,238.573742,-60.364612,150.364612,238.573742
1989,11,26,4,0,0,0,9.4,6,96512,30,2.1,0.16,-20.952742,221.855315,254.76137,-49.771443,139.771443,254.76137
1989,11,26,5,0,0,0,9.4,6,96512,30,2.1,0.16,-20.960731,236.851683,266.23868,-38.414079,128.414079,266.23868
1989,11,26,6,0,0,0,8.9,6,96512,90,1.5,0.16,-20.968734,251.848162,275.739056,-26.902764,116.902764,275.739056
1989,11,26,7,0,0,0,8.9,6,96512,50,2.1,0.16,-20.976741,266.844769,284.574558,-15.56884,105.56884,284.574558
1989,11,26,8,0,0,0,8.3,6,96512,0,0,0.16,-20.984739,281.841508,293.527739,-4.682868,94.682868,293.527739
1989,11,26,9,15,0,15,8.9,6.3,96512,40,2.1,0.16,-20.992716,296.838379,303.191145,5.589301,84.410699,303.191145
1989,11,26,10,53,28,46,9.4,6.3,96512,40,2.1,0.16,-21.000661,311.835369,314.083801,14.514575,75.485425,314.083801
1989,11,26,11,110,37,96,10,6.3,96512,40,2.6,0.16,-21.008564,326.832457,326.624349,21.854423,68.145577,326.624349
1989,11,26,12,189,47,167,11.1,6.5,96512,0,0,0.16,-21.016416,341.829617,340.94564,26.945516,63.054484,340.94564
1989,11,26,13,182,37,164,12.2,6.5,96512,250,1,0.16,-21.024212,356.826814,356.607921,29.187378,60.812622,356.607921
1989,11,26,14,119,25,107,13.3,6.7,96512,270,3.1,0.16,-21.031951,11.824014,12.537319,28.257904,61.742096,12.537319
1989,11,26,15,126,28,114,13.9,6.7,96512,240,2.6,0.16,-21.039633,26.821181,27.511556,24.295579,65.704421,27.511556
1989,11,26,16,94,28,85,14.4,7,96512,260,3.6,0.16,-21.047261,41.81828,40.803365,17.816433,72.183567,40.803365
1989,11,26,17,88,37,82,13.9,7,96512,230,4.1,0.16,-21.054843,56.815281,52.3383,9.470258,80.529742,52.3383
1989,11,26,18,37,0,0,13.3,7,96512,230,3.6,0.16,-21.062388,71.81216,62.446692,0.143494,89.856506,62.446692
1989,11,26,19,6,0,0,12.2,7,96512,220,3.6,0.16,-21.069907,86.808902,71.616136,-10.947391,100.947391,71.616136
1989,11,26,20,0,0,0,11.7,7,96512,240,3.1,0.16,-21.077412,101.8055,80.400571,-22.130373,112.130373,80.400571
1989,11,26,21,0,0,0,11.1,6.7,96512,270,3.1,0.16,-21.084914,116.801957,89.474725,-33.607758,123.607758,89.474725
1989,11,26,22,0,0,0,10.6,6.7,96512,220,2.1,0.16,-21.092427,131.798284,99.857881,-45.091883,135.091883,99.857881
1989,11,26,23,0,0,0,10.6,6.7,96512,0,0,0.16,-21.099958,146.794502,113.510953,-56.138922,146.138922,113.510953
1989,11,26,24,0,0,0,10,6.5,96512,270,2.1,0.16,-21.107517,161.79064,134.817884,-65.73403,155.73403,134.817884
1989,11,27,1,0,0,0,10,6.5,96512,0,0,0.16,-21.115109,176.786728,170.67622,-71.170873,161.170873,170.67622
1989,11,27,2,0,0,0,9.4,6.5,96512,999,1.5,0.16,-21.122737,191.782804,211.840826,-68.834603,158.834603,211.840826
1989,11,27,3,0,0,0,8.9,6.5,96512,0,0,0.16,-21.130398,206.778902,238.730821,-60.54914,150.54914,238.730821
1989,11,27,4,0,0,0,8.9,6.3,96512,0,0,0.16,-21.13809,221.775059,254.919545,-49.94339,139.94339,254.919545
1989,11,27,5,0,0,0,8.3,6.3,96512,0,0,0.16,-21.145805,236.771303,266.378558,-38.581098,128.581098,266.378558
1989,11,27,6,0,0,0,8.3,6.3,96512,0,0,0.16,-21.153535,251.767658,275.860772,-27.070189,117.070189,275.860772
1989,11,27,7,0,0,0,7.2,6.5,96512,0,0,0.16,-21.161268,266.764141,284.680187,-15.740204,105.740204,284.680187
1989,11,27,8,0,0,0,7.2,6.5,96512,190,1,0.16,-21.168992,281.760757,293.617831,-4.860537,94.860537,293.617831
1989,11,27,9,3,0,3,7.2,6.5,96512,0,0,0.16,-21.176695,296.757505,303.263624,5.407638,84.592362,303.263624
1989,11,27,10,3,0,3,7.8,6.7,96512,999,0.7,0.16,-21.184365,311.754372,314.13313,14.322519,75.677481,314.13313
1989,11,27,11,15,0,15,8.3,6.7,96512,310,1.5,0.16,-21.191993,326.751338,326.641239,21.65698,68.34302,326.641239
1989,11,27,12,28,0,28,8.9,7,96512,320,1.5,0.16,-21.19957,341.748375,340.919112,26.748967,63.251033,340.919112
1989,11,27,13,22,0,22,10.6,7,96512,20,1.5,0.16,-21.207091,356.745451,356.531508,29.001182,60.998818,356.531508
1989,11,27,14,18,0,18,11.1,7,96512,20,2.6,0.16,-21.214553,11.74253,12.415614,28.091948,61.908052,12.415614
1989,11,27,15,22,0,22,11.7,7.2,96512,330,3.1,0.16,-21.221958,26.739576,27.358445,24.156038,65.843962,27.358445
1989,11,27,16,25,0,25,11.7,7.2,96512,310,1,0.16,-21.229309,41.736554,40.633126,17.704245,72.295755,40.633126
1989,11,27,17,15,0,15,11.7,7.2,96512,270,1.5,0.16,-21.236613,56.733434,52.159553,9.382901,80.617099,52.159553
1989,11,27,18,9,0,0,11.1,7.2,96512,250,1.5,0.16,-21.24388,71.730193,62.26192,0.085199,89.914801,62.26192
1989,11,27,19,0,0,0,10.6,7.2,96512,220,1.5,0.16,-21.25112,86.726814,71.423185,-11.000474,101.000474,71.423185
1989,11,27,20,0,0,0,10,7.2,96512,0,0,0.16,-21.258346,101.723292,80.193573,-22.173477,112.173477,80.193573
1989,11,27,21,0,0,0,9.4,7,96512,310,1,0.16,-21.265569,116.719628,89.243664,-33.646672,123.646672,89.243664
1989,11,27,22,0,0,0,9.4,7,96512,0,0,0.16,-21.272803,131.715834,99.586672,-45.134474,135.134474,99.586672
1989,11,27,23,0,0,0,8.9,6.7,96512,0,0,0.16,-21.280055,146.711932,113.175696,-56.19827,146.19827,113.175696
1989,11,27,24,0,0,0,8.3,6.7,96512,60,2.1,0.16,-21.287336,161.707948,134.408348,-65.834334,155.834334,134.408348
1989,11,28,1,0,0,0,8.3,6.5,96512,80,3.1,0.16,-21.294649,176.703915,170.362304,-71.33826,161.33826,170.362304
1989,11,28,2,0,0,0,7.8,6.5,96512,80,2.1,0.16,-21.301998,191.699869,211.864255,-69.029645,159.029645,211.864255
1989,11,28,3,0,0,0,7.8,6.5,96512,60,2.1,0.16,-21.309381,206.695847,238.876486,-60.730603,150.730603,238.876486
1989,11,28,4,0,0,0,7.2,6.3,96512,0,0,0.16,-21.316795,221.691882,255.068253,-50.113157,140.113157,255.068253
1989,11,28,5,0,0,0,6.7,6.3,96512,999,1,0.16,-21.324233,236.688004,266.510266,-38.74629,128.74629,266.510266
1989,11,28,6,0,0,0,6.1,6,96512,60,2.1,0.16,-21.331684,251.684239,275.975122,-27.235809,117.235809,275.975122
1989,11,28,7,0,0,0,6.1,6.1,96512,60,2.1,0.16,-21.33914,266.6806,284.778921,-15.909548,105.909548,284.778921
1989,11,28,8,0,0,0,6.1,6,96512,40,3.1,0.16,-21.346586,281.677096,293.701289,-5.035766,95.035766,293.701289
1989,11,28,9,15,0,15,6.1,6.1,96512,30,4.1,0.16,-21.354011,296.673724,303.329642,5.229145,84.770855,303.329642
1989,11,28,10,28,6,27,6.7,6.5,96512,60,5.1,0.16,-21.361403,311.670471,314.176239,14.134307,75.865693,314.176239
1989,11,28,11,53,6,51,7.2,6.5,96512,50,5.1,0.16,-21.368752,326.667318,326.652443,21.4643,68.5357,326.652443
1989,11,28,12,88,6,85,8.3,6.7,96512,60,7.2,0.16,-21.37605,341.664236,340.887969,26.558117,63.441883,340.887969
1989,11,28,13,119,6,116,9.4,6.7,96512,60,7.2,0.16,-21.383292,356.661193,356.452126,28.821439,61.178561,356.452126
1989,11,28,14,91,6,88,10.6,7,96512,999,7.5,0.16,-21.390474,11.658154,12.292816,27.932858,62.067142,12.292816
1989,11,28,15,56,3,55,11.7,7,96512,999,7.9,0.16,-21.397598,26.655082,27.205879,24.023435,65.976565,27.205879
1989,11,28,16,34,3,33,12.2,7,96512,60,8.2,0.16,-21.404668,41.651942,40.464625,17.598848,72.401152,40.464625
1989,11,28,17,31,3,31,11.7,7,96512,90,5.1,0.16,-21.411691,56.648705,51.983361,9.302087,80.697913,51.983361
1989,11,28,18,18,0,0,10.6,7,96512,90,3.1,0.16,-21.418676,71.645346,62.080297,0.032492,89.967508,62.080297
1989,11,28,19,3,0,0,10,6.7,96512,100,3.1,0.16,-21.425634,86.64185,71.233892,-11.047338,101.047338,71.233892
1989,11,28,20,0,0,0,9.4,6.7,96512,60,2.1,0.16,-21.432577,101.63821,79.990741,-22.210423,112.210423,79.990741
1989,11,28,21,0,0,0,8.9,6.7,96512,60,3.1,0.16,-21.439518,116.634428,89.01733,-33.679346,123.679346,89.01733
1989,11,28,22,0,0,0,8.3,6.5,96512,60,3.1,0.16,-21.446469,131.630517,99.320735,-45.170538,135.170538,99.320735
1989,11,28,23,0,0,0,7.8,6.3,96512,50,2.1,0.16,-21.453439,146.626496,112.845662,-56.250496,146.250496,112.845662
1989,11,28,24,0,0,0,7.2,6.3,96512,30,2.1,0.16,-21.460437,161.622394,134.000471,-65.926696,155.926696,134.000471
1989,11,29,1,0,0,0,7.2,6,96512,30,2.1,0.16,-21.467468,176.618243,170.038216,-71.498152,161.498152,170.038216
1989,11,29,2,0,0,0,7.2,6,96512,30,2.1,0.16,-21.474535,191.614079,211.873619,-69.219747,159.219747,211.873619
1989,11,29,3,0,0,0,6.7,5.8,96512,999,3.6,0.16,-21.481636,206.609938,239.010483,-60.908933,150.908933,239.010483
1989,11,29,4,0,0,0,6.1,5.8,96512,80,5.1,0.16,-21.488768,221.605855,255.207335,-50.280677,140.280677,255.207335
1989,11,29,5,0,0,0,5.6,5.6,96512,90,4.1,0.16,-21.495925,236.601859,266.633701,-38.909579,128.909579,266.633701
1989,11,29,6,0,0,0,5,4.8,96512,70,5.1,0.16,-21.503095,251.597975,276.082036,-27.399539,117.399539,276.082036
1989,11,29,7,0,0,0,4.4,4.3,96512,60,4.1,0.16,-21.510269,266.594219,284.870714,-16.076775,106.076775,284.870714
1989,11,29,8,0,0,0,4.4,4.3,96512,60,5.1,0.16,-21.517434,281.590598,293.778091,-5.208453,95.208453,293.778091
1989,11,29,9,25,0,25,4.4,4.3,96512,70,5.1,0.16,-21.524578,296.587108,303.389197,5.053931,84.946069,303.389197
1989,11,29,10,82,0,82,5,4.8,96512,60,6.2,0.16,-21.531688,311.583738,314.213152,13.950047,76.049953,314.213152
1989,11,29,11,88,0,88,5.6,5.6,96512,70,9.3,0.16,-21.538755,326.580469,326.65801,21.276488,68.723512,326.65801
1989,11,29,12,116,3,115,7.8,6,96512,70,8.2,0.16,-21.545771,341.577271,340.852277,26.373062,63.626938,340.852277
1989,11,29,13,164,3,163,9.4,6,96512,999,8.2,0.16,-21.552729,356.574113,356.369846,28.64823,61.35177,356.369846
1989,11,29,14,116,0,116,10.6,6.3,96512,70,8.2,0.16,-21.559628,11.570958,12.168997,27.780699,62.219301,12.168997
1989,11,29,15,116,3,115,11.7,6.3,96512,70,7.2,0.16,-21.566468,26.567771,27.053932,23.897821,66.102179,27.053932
1989,11,29,16,107,0,107,12.2,6.3,96512,80,7.2,0.16,-21.573254,41.564516,40.297943,17.50028,72.49972,40.297943
1989,11,29,17,66,0,66,11.7,6.3,96512,90,4.1,0.16,-21.579992,56.561164,51.809817,9.227835,80.772165,51.809817
1989,11,29,18,28,0,0,10.6,6.3,96512,50,2.6,0.16,-21.586691,71.557691,61.901931,-0.014673,90.014673,61.901931
1989,11,29,19,6,0,0,9.4,6,96512,70,4.1,0.16,-21.593364,86.55408,71.048374,-11.087992,101.087992,71.048374
1989,11,29,20,0,0,0,8.9,6,96512,80,4.1,0.16,-21.600021,101.550326,79.792216,-22.241231,112.241231,79.792216
1989,11,29,21,0,0,0,7.8,5.8,96512,80,3.1,0.16,-21.606676,116.54643,88.795901,-33.705817,123.705817,88.795901
1989,11,29,22,0,0,0,7.2,5.8,96512,70,5.1,0.16,-21.613341,131.542403,99.060317,-45.20012,135.20012,99.060317
1989,11,29,23,0,0,0,6.7,5.6,96512,70,6.2,0.16,-21.620025,146.538268,112.521237,-56.295644,146.295644,112.521237
1989,11,29,24,0,0,0,6.1,5.3,96512,60,2.6,0.16,-21.626737,161.534051,133.59488,-66.011118,156.011118,133.59488
1989,11,30,1,0,0,0,6.1,5.3,96512,50,4.1,0.16,-21.633482,176.529784,169.704316,-71.650441,161.650441,169.704316
1989,11,30,2,0,0,0,5.6,5.1,96512,50,4.6,0.16,-21.640263,191.525505,211.868613,-69.404812,159.404812,211.868613
1989,11,30,3,0,0,0,5,5,96512,50,4.6,0.16,-21.64708,206.521249,239.132558,-61.084066,151.084066,239.132558
1989,11,30,4,0,0,0,5,4.8,96512,50,4.1,0.16,-21.653927,221.51705,255.336636,-50.445886,140.445886,255.336636
1989,11,30,5,0,0,0,4.4,4.3,96512,50,3.1,0.16,-21.660798,236.512939,266.748763,-39.070895,129.070895,266.748763
1989,11,30,6,0,0,0,3.9,3.8,96512,80,4.1,0.16,-21.667684,251.50894,276.181448,-27.561296,117.561296,276.181448
1989,11,30,7,0,0,0,3.9,3.5,96512,80,7.2,0.16,-21.674573,266.505069,284.955523,-16.241796,106.241796,284.955523
1989,11,30,8,0,0,0,2.8,2.8,96512,70,7.2,0.16,-21.681453,281.501333,293.848214,-5.378498,95.378498,293.848214
1989,11,30,9,28,0,28,3.3,3.2,96512,60,7.7,0.16,-21.688312,296.497729,303.442292,4.882101,85.117899,303.442292
1989,11,30,10,113,198,65,3.9,3.8,96512,50,5.1,0.16,-21.695137,311.494246,314.243892,13.769843,76.230157,314.243892
1989,11,30,11,220,299,111,5.6,4.8,96512,70,4.1,0.16,-21.701919,326.490862,326.657988,21.093644,68.906356,326.657988
1989,11,30,12,372,643,84,7.8,5.3,96512,80,5.1,0.16,-21.708649,341.487552,340.812099,26.193889,63.806111,340.812099
1989,11,30,13,394,511,147,10,5.3,96512,50,4.1,0.16,-21.715321,356.484281,356.284733,28.48163,61.51837,356.284733
1989,11,30,14,406,526,159,11.7,5.3,96512,60,7.2,0.16,-21.721933,11.481014,12.044221,27.635533,62.364467,12.044221
1989,11,30,15,334,356,188,12.8,5.6,96512,50,7.2,0.16,-21.728486,26.477714,26.902674,23.779245,66.220755,26.902674
1989,11,30,16,290,447,154,13.3,5.6,96512,70,5.1,0.16,-21.734984,41.474348,40.133159,17.408574,72.591426,40.133159
1989,11,30,17,192,457,118,12.8,5.6,96512,50,4.1,0.16,-21.741434,56.470884,51.63901,9.160164,80.839836,51.63901
1989,11,30,18,66,0,0,11.7,5.6,96512,60,5.1,0.16,-21.747845,71.4673,61.72692,-0.056333,90.056333,61.72692
1989,11,30,19,9,0,0,10.6,5.3,96512,70,5.1,0.16,-21.754228,86.463578,70.866749,-11.122446,101.122446,70.866749
1989,11,30,20,0,0,0,8.9,5.3,96512,80,5.1,0.16,-21.760597,101.459711,79.598136,-22.265928,112.265928,79.598136
1989,11,30,21,0,0,0,8.3,5.1,96512,160,3.1,0.16,-21.766962,116.455703,88.579547,-33.726122,123.726122,88.579547
1989,11,30,22,0,0,0,6.7,5.1,96512,70,3.1,0.16,-21.773337,131.451566,98.805653,-45.223269,135.223269,98.805653
1989,11,30,23,0,0,0,6.7,4.8,96512,999,4.1,0.16,-21.779732,146.447318,112.202791,-56.333763,146.333763,112.202791
1989,11,30,24,0,0,0,6.1,4.6,96512,60,5.1,0.16,-21.786155,161.442989,133.192201,-66.087608,156.087608,133.192201
1989,12,1,1,0,0,0,5.6,1.1,96512,250,4.1,0.17,-21.792612,176.43861,169.361,-71.795025,161.795025,169.361
1989,12,1,2,0,0,0,6.1,4.3,96512,250,4.1,0.17,-21.799104,191.434219,211.84894,-69.584743,159.584743,211.84894
1989,12,1,3,0,0,0,6.1,4.3,96512,280,4.6,0.17,-21.805632,206.42985,239.242464,-61.255935,151.255935,239.242464
1989,12,1,4,0,0,0,7.2,4.3,96512,250,3.1,0.17,-21.812191,221.425539,255.456005,-50.608721,140.608721,255.456005
1989,12,1,5,0,0,0,7.2,4.3,96512,280,3.1,0.17,-21.818774,236.421316,266.855353,-39.230165,129.230165,266.855353
1989,12,1,6,0,0,0,7.8,4.3,96512,270,4.1,0.17,-21.825372,251.417205,276.273292,-27.721002,117.721002,276.273292
1989,12,1,7,0,0,0,8.3,4.3,96512,250,3.1,0.17,-21.831973,266.413222,285.03331,-16.40452,106.40452,285.03331
1989,12,1,8,0,0,0,8.9,4.3,96512,270,4.1,0.17,-21.838565,281.409374,293.91164,-5.545806,95.545806,293.91164
1989,12,1,9,25,0,25,9.4,4.6,96512,250,2.1,0.17,-21.845136,296.405659,303.488929,4.713756,85.286244,303.488929
1989,12,1,10,113,217,61,10,4.6,96512,250,3.1,0.17,-21.851673,311.402064,314.268487,13.593794,76.406206,314.268487
1989,12,1,11,252,473,80,10.6,4.8,96512,250,4.1,0.17,-21.858166,326.39857,326.652423,20.915861,69.084139,326.652423
1989,12,1,12,369,624,91,12.8,4.8,96512,260,4.1,0.17,-21.864607,341.39515,340.767496,26.020683,63.979317,340.767496
1989,12,1,13,454,763,87,13.9,5.1,96512,270,5.1,0.17,-21.87099,356.391769,356.196855,28.321709,61.678291,356.196855
1989,12,1,14,473,798,100,15,5.1,96512,250,4.1,0.17,-21.877312,11.388393,11.918555,27.497418,62.502582,11.918555
1989,12,1,15,413,687,133,16.1,5.3,96512,290,7.2,0.17,-21.883574,26.384984,26.75217,23.667751,66.332249,26.75217
1989,12,1,16,305,511,150,16.7,5.3,96512,270,5.1,0.17,-21.889782,41.381509,39.970348,17.323763,72.676237,39.970348
1989,12,1,17,186,391,123,16.1,5.3,96512,310,3.1,0.17,-21.89594,56.377937,51.471025,9.099088,80.900912,51.471025
1989,12,1,18,59,0,0,15,5.3,96512,240,2.1,0.17,-21.902059,71.374244,61.555363,-0.092518,90.092518,61.555363
1989,12,1,19,6,0,0,13.9,5.3,96512,220,4.1,0.17,-21.908151,86.370413,70.689127,-11.150713,101.150713,70.689127
1989,12,1,20,0,0,0,13.3,5.3,96512,210,3.1,0.17,-21.914227,101.366438,79.408631,-22.28454,112.28454,79.408631
1989,12,1,21,0,0,0,12.8,5.1,96512,200,2.1,0.17,-21.920301,116.362322,88.368433,-33.740303,123.740303,88.368433
1989,12,1,22,0,0,0,12.2,5.1,96512,200,1,0.17,-21.926384,131.358075,98.556969,-45.240035,135.240035,98.556969
1989,12,1,23,0,0,0,11.7,4.8,96512,999,1.5,0.17,-21.932486,146.353719,111.890685,-56.364907,146.364907,111.890685
1989,12,1,24,0,0,0,11.7,4.8,96512,230,2.1,0.17,-21.938617,161.349281,132.79305,-66.156183,156.156183,132.79305
1989,12,2,1,0,0,0,11.1,4.6,96512,250,3.1,0.17,-21.944782,176.344793,169.008698,-71.931809,161.931809,169.008698
1989,12,2,2,0,0,0,10.6,4.6,96512,230,2.1,0.17,-21.950982,191.340292,211.814318,-69.759442,159.759442,211.814318
1989,12,2,3,0,0,0,10,4.6,96512,260,2.1,0.17,-21.957219,206.335814,239.339956,-61.424478,151.424478,239.339956
1989,12,2,4,0,0,0,10,4.3,96512,0,0,0.17,-21.963486,221.331393,255.565293,-50.769121,140.769121,255.565293
1989,12,2,5,0,0,0,9.4,4.6,96512,230,1,0.17,-21.969778,236.327061,266.953379,-39.387321,129.387321,266.953379
1989,12,2,6,0,0,0,9.4,4.6,96512,230,1,0.17,-21.976085,251.322841,276.357509,-27.878578,117.878578,276.357509
1989,12,2,7,0,0,0,8.9,4.6,96512,0,0,0.17,-21.982395,266.318749,285.104036,-16.564863,106.564863,285.104036
1989,12,2,8,0,0,0,8.3,4.8,96512,0,0,0.17,-21.988696,281.314792,293.968354,-5.710285,95.710285,293.968354
1989,12,2,9,22,0,22,8.3,4.8,96512,0,0,0.17,-21.994976,296.310969,303.529112,4.548991,85.451009,303.529112
1989,12,2,10,119,340,38,8.9,5.1,96512,0,0,0.17,-22.001221,311.307267,314.286962,13.421995,76.578005,314.286962
1989,12,2,11,246,470,77,10,5.3,96512,310,1.5,0.17,-22.007423,326.303665,326.641362,20.743229,69.256771,326.641362
1989,12,2,12,214,138,153,11.1,5.6,96512,290,2.1,0.17,-22.013572,341.300137,340.718527,25.853523,64.146477,340.718527
1989,12,2,13,324,299,181,12.2,5.6,96512,260,3.1,0.17,-22.019662,356.29665,356.106272,28.168534,61.831466,356.106272
1989,12,2,14,444,687,124,13.3,5.8,96512,300,5.1,0.17,-22.025691,11.293167,11.792058,27.366408,62.633592,11.792058
1989,12,2,15,347,403,184,14.4,5.8,96512,270,4.1,0.17,-22.031661,26.289653,26.602487,23.563381,66.436619,26.602487
1989,12,2,16,255,246,181,14.4,6,96512,280,5.1,0.17,-22.037574,41.286072,39.809582,17.245875,72.754125,39.809582
1989,12,2,17,160,220,125,13.9,6,96512,300,3.1,0.17,-22.043439,56.282394,51.305945,9.044621,80.955379,51.305945
