"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jan 19, 05:00 pm",2,0,0,-5.26619,7.50727,0.834141,0.963301,0.992631,0,33.4735,0.06,1,0,0.0118906,0,0.257901,0.428543,3.5316,2.94585,-0.0826214,256.669,256.485,0,204,393,0,293,0,0,253.735,254.036,1.7,4.46081,-4.46081,0,0,0,9,9,18,1,999,236.24,82.457,7.51563,6.8,0.0718906,0,0,0,-273.15,0,0,0,-273.15,0,450
"Jan 19, 06:00 pm",1,0,0,-5.02296,0,0,0,0,0,0,0,1,0,0.0118347,0,0.250315,0.427924,0,0,-0.194553,252.45,252.014,0,204,393,0,293,0,0,253.472,245.485,1.7,4.33905,-4.33905,0,0,0,0,8.5,19,1,999,245.981,92.182,7.01563,7.8,0.0118347,0,0,0,-273.15,0,0,0,-273.15,0,451
"Jan 19, 07:00 pm",1,0,0,-5.00767,0,0,0,0,0,0,0,1,0,0.0117884,0,0.248906,0.427375,0,0,-0.129353,248.047,247.755,0,204,393,0,293,0,0,251.046,243.528,1.7,4.25336,-4.25336,0,0,0,0,7.9,20,1,999,254.93,103.125,6.80625,7.5,0.0117884,0,0,0,-273.15,0,0,0,-273.15,0,452
"Jan 19, 08:00 pm",1,0,0,-4.90908,0,0,0,0,0,0,0,1,0,0.0117356,0,0.247317,0.426803,0,0,-0.10412,244.981,244.746,0,204,393,0,293,0,0,248.077,241.408,1.7,4.13454,-4.13454,0,0,0,0,7.2,21,1,999,263.681,114.534,6.10625,8.8,0.0117356,0,0,0,-273.15,0,0,0,-273.15,0,453
"Jan 19, 09:00 pm",1,0,0,-4.77653,0,0,0,0,0,0,0,1,0,0.0116848,0,0.244529,0.426312,0,0,-0.100608,242.259,242.031,0,204,393,0,293,0,0,245.192,238.793,1.7,4.00908,-4.00908,0,0,0,0,7.2,22,1,999,272.991,126.138,5.79375,8.4,0.0116848,0,0,0,-273.15,0,0,0,-273.15,0,454
"Jan 19, 10:00 pm",1,0,0,-4.65321,0,0,0,0,0,0,0,1,0,0.0116367,0,0.242168,0.425861,0,0,-0.0986954,239.588,239.364,0,204,393,0,293,0,0,242.411,236.168,1.7,3.89268,-3.89268,0,0,0,0,6.8,23,1,999,284.088,137.62,5.39375,7.8,0.0116367,0,0,0,-273.15,0,0,0,-273.15,0,455
"Jan 19, 11:00 pm",1,0,0,-4.53813,0,0,0,0,0,0,0,1,0,0.0115908,0,0.239888,0.425443,0,0,-0.0961688,236.967,236.747,0,204,393,0,293,0,0,239.706,233.62,1.7,3.78352,-3.78352,0,0,0,0,6.4,0,1,999,299.466,148.419,5.38438,9.1,0.0115908,0,0,0,-273.15,0,0,0,-273.15,0,456
"Jan 20, 12:00 am",1,0,0,-4.4274,0,0,0,0,0,0,0,1,0,0.011547,0,0.237677,0.425053,0,0,-0.0935485,234.406,234.192,0,204,393,0,293,0,0,237.067,231.137,1.7,3.67833,-3.67833,0,0,0,0,6,1,1,999,324.564,157.134,4.98438,8.6,0.011547,0,0,0,-273.15,0,0,0,-273.15,0,457
"Jan 20, 01:00 am",1,0,0,-4.32221,0,0,0,0,0,0,0,1,0,0.011505,0,0.235633,0.424691,0,0,-0.0910461,231.907,231.697,0,204,393,0,293,0,0,234.491,228.712,1.7,3.57821,-3.57821,0,0,0,0,5.5,2,1,999,4.14192,160.378,4.48438,7.5,0.011505,0,0,0,-273.15,0,0,0,-273.15,0,458
"Jan 20, 02:00 am",1,0,0,-4.22231,0,0,0,0,0,0,0,1,0,0.0114648,0,0.233646,0.424354,0,0,-0.0886991,229.464,229.26,0,204,393,0,293,0,0,231.975,226.341,1.7,3.48331,-3.48331,0,0,0,0,5,3,1,999,41.3527,155.731,4.0625,7.5,0.0114648,0,0,0,-273.15,0,0,0,-273.15,0,459
"Jan 20, 03:00 am",1,0,0,-4.12617,0,0,0,0,0,0,0,1,0,0.0114262,0,0.231713,0.424042,0,0,-0.0864574,227.077,226.876,0,204,393,0,293,0,0,229.517,224.021,1.7,3.39207,-3.39207,0,0,0,0,4.5,4,1,999,63.9655,146.418,3.64063,6.6,0.0114262,0,0,0,-273.15,0,0,0,-273.15,0,460
"Jan 20, 04:00 am",1,0,0,-4.03152,0,0,0,0,0,0,0,1,0,0.0113893,0,0.229521,0.423753,0,0,-0.0842523,224.742,224.546,0,204,393,0,293,0,0,227.117,221.754,1.7,3.30323,-3.30323,0,0,0,0,4.3,5,1,999,78.2049,135.412,3.44063,5.7,0.0113893,0,0,0,-273.15,0,0,0,-273.15,0,461
"Jan 20, 05:00 am",1,0,0,-3.94301,0,0,0,0,0,0,0,1,0,0.0113539,0,0.227591,0.423485,0,0,-0.0821673,222.459,222.267,0,204,393,0,293,0,0,224.768,219.535,1.7,3.21973,-3.21973,0,0,0,0,3.9,6,1,999,88.8129,123.866,2.65,5,0.0113539,0,0,0,-273.15,0,0,0,-273.15,0,462
"Jan 20, 06:00 am",1,0,0,-3.85443,0,0,0,0,0,0,0,1,0,0.0113199,0,0.22529,0.423238,0,0,-0.080138,220.225,220.038,0,204,393,0,293,0,0,222.474,217.363,1.7,3.13749,-3.13749,0,0,0,0,3.9,7,1,999,97.9344,112.267,2.9625,5.2,0.0113199,0,0,0,-273.15,0,0,0,-273.15,0,463
"Jan 20, 07:00 am",1,0,0,-3.77079,0,0,0,0,0,0,0,1,0,0.0112872,0,0.22325,0.423011,0,0,-0.0781811,218.04,217.856,0,204,393,0,293,0,0,220.229,215.239,1.7,3.05934,-3.05934,0,0,0,0,3.7,8,1,999,106.665,100.912,3.075,4.2,0.0112872,0,0,0,-273.15,0,0,0,-273.15,0,464
"Jan 20, 08:00 am",1,0,0,-3.68936,0,0,0,0,0,0,0,1,0,0.0112559,0,0.221045,0.422803,0,0,-0.076316,215.901,215.721,0,204,393,0,293,0,0,218.033,213.158,1.7,2.98405,-2.98405,0,0,0,0,3.7,9,1,999,115.716,90.0728,2.84063,5.2,0.0112559,0,0,0,-273.15,0,0,0,-273.15,0,465
"Jan 20, 09:00 am",2,0,0,-2.98039,4.08941,0.817883,0.95691,0.992332,0.557818,35.1266,0.06,1,0,0.0112343,0.40883,0.218591,0.422666,1.962,1.60469,-0.0613425,213.914,213.769,0,204,393,0,293,0,0,215.904,211.783,1.7,2.92642,-2.27038,0.656043,0,0,5,4.6,10,1,999,125.668,80.538,3.6625,6.4,0.0712343,0,0,0,-273.15,0,0,0,-273.15,0,466
"Jan 20, 10:00 am",2,0,0,68.6809,279.286,0.717959,0.908698,0.990451,1,44.1138,0.06,1,0,0.0143963,0.694664,0.287652,0.48197,152.644,109.592,1.5761,224.9,228.365,0,213.68,393,0,293,0,0,215.808,283.057,1.78067,5.86748,70.2619,76.1294,0,0,389,5.5,11,1,999,137.049,71.843,4.17188,5.5,0.0743963,0,0,0,-273.15,0,0,0,-273.15,0,467
"Jan 20, 11:00 am",2,0,0,59.4786,275.895,0.615836,0.838865,0.98826,1,51.9873,0.06,1,0,0.0132602,0.63986,0.347526,0.449732,175.795,108.261,1.95582,276.098,280.341,0,204,393,0,293,0,0,232.408,346.737,1.7,7.58299,61.6889,69.2719,0,0,448,7,12,1,999,150.259,64.9464,4.8125,5.5,0.0732602,0,0,0,-273.15,0,0,0,-273.15,0,468
"Jan 20, 12:00 pm",2,6,0,57.5772,334.209,0.539047,0.765923,0.986257,1,57.3806,0.06,1,0,0.0151918,0.583039,0.370418,0.485651,243.288,131.144,7.91747,306.621,322.897,68,141.658,373.763,68,293,0.0374,6.8184,264.088,368.872,1.74715,9.75913,66.7075,76.4667,0,0,620,8.2,13,1,999,165.314,60.534,5.85625,5,0.112592,0,0,0,-273.15,0,0,0,-273.15,0,469
"Jan 20, 01:00 pm",6,0,0,31.0398,403.567,0.507631,0.729045,0.985306,1,59.4938,0.06,1,0,0.0345128,0.55443,0.392114,0.828688,311.958,158.36,44.568,293,360.679,273.302,0,360.679,273.302,293,0.150316,44.568,281.358,391.345,2.27752,11.3909,76.4085,87.7993,-3.51038e-05,0,795,10,14,1,999,181.535,59.1893,6.875,5.5,0.244829,0,0,0,-273.15,0,0,0,-273.15,0,470
"Jan 20, 02:00 pm",6,0,0,12.7592,475.164,0.546166,0.773696,0.986462,1,56.8956,0.06,1,0,0.0937026,0.589078,0.393018,1.60126,341.388,186.454,84.3695,293,383.469,381.535,0,383.469,381.535,293,0.209844,84.3695,288.555,392.715,3.17946,11.6286,98.2076,109.836,-0.000117055,0,870,11.1,15,1,999,197.629,61.1213,7.50625,6.6,0.363547,0,0,0,-273.15,0,0,0,-273.15,0,471
"Jan 20, 03:00 pm",6,0,0,-16.972,147.448,0.632822,0.852313,0.988655,1,50.7413,0.06,1,0,0.014207,0.650378,0.367854,0.462181,91.4292,57.8585,44.0203,293,381.397,204,0,381.397,204,293,0.1122,44.0203,290.172,367.384,1.7,9.67214,27.9577,37.6299,-5.8384e-05,0,233,11.2,16,1,999,212.38,66.0345,7.29375,6.8,0.186407,0,0,0,-273.15,0,0,0,-273.15,0,472
"Jan 20, 04:00 pm",6,0,0,-37.8112,0.736875,0.736875,0.919124,0.99082,1,42.5341,0.06,1,0,0.0132395,0.702895,0.317814,0.446893,0.3924,0.28915,30.6316,293,355.521,204,0,355.521,204,293,0.1122,30.6316,290.806,314.667,1.7,6.93251,-6.72927,0.203242,-2.06566e-05,0,1,10.2,17,1,999,225.246,73.3083,6.84062,7.5,0.185439,0,0,0,-273.15,0,0,0,-273.15,0,473
"Jan 20, 05:00 pm",6,0,0,-21.3612,79.3486,0.835248,0.963723,0.992652,0,33.3583,0.06,1,0,0.0128224,0,0.291695,0.441055,37.278,31.1364,14.3894,293,322.981,204,0,322.981,204,293,0.1122,14.3894,291.121,286.202,1.7,6.35738,-6.35738,0,-2.27794e-06,0,95,9.4,18,1,999,236.34,82.2549,6.04062,8.4,0.185022,0,0,0,-273.15,0,0,0,-273.15,0,474
"Jan 20, 06:00 pm",2,0,0,-6.65625,1.82858,0.914292,0.989544,0.994174,0,23.8946,0.0130533,1,0,0.0127923,0,0.286663,0.440867,0.7848,0.717537,-0.682326,301.851,300.419,0,204,393,0,293,0,0,294.448,279.28,1.7,6.42773,-6.42773,0,0,0,2,8.4,19,1,999,246.101,91.9877,5.50937,7.8,0.0258456,0,0,0,-273.15,0,0,0,-273.15,0,475
"Jan 20, 07:00 pm",1,0,0,-7.20374,0,0,0,0,0,0,0,1,0,0.0127631,0,0.288005,0.440493,0,0,-0.284153,289.515,288.909,0,204,393,0,293,0,0,293.509,280.137,1.7,6.47153,-6.47153,0,0,0,0,8,20,1,999,255.066,102.94,5.5,6.3,0.0127631,0,0,0,-273.15,0,0,0,-273.15,0,476
"Jan 20, 08:00 pm",1,0,0,-7.12389,0,0,0,0,0,0,0,1,0,0.0126633,0,0.287108,0.439073,0,0,-0.157193,284.154,283.816,0,204,393,0,293,0,0,289.101,279.131,1.7,6.25203,-6.25203,0,0,0,0,7.5,21,1,999,263.835,114.354,5.625,5,0.0126633,0,0,0,-273.15,0,0,0,-273.15,0,477
"Jan 20, 09:00 pm",1,0,0,-6.862,0,0,0,0,0,0,0,1,0,0.0125559,0,0.283832,0.437578,0,0,-0.147446,280.349,280.03,0,204,393,0,293,0,0,284.803,275.616,1.7,5.99468,-5.99468,0,0,0,0,7,22,1,999,273.167,125.958,5.20313,5.2,0.0125559,0,0,0,-273.15,0,0,0,-273.15,0,478
"Jan 20, 10:00 pm",1,0,0,-6.61969,0,0,0,0,0,0,0,1,0,0.012456,0,0.280373,0.436201,0,0,-0.146234,276.603,276.286,0,204,393,0,293,0,0,280.798,271.86,1.7,5.76493,-5.76493,0,0,0,0,6.5,23,1,999,284.289,137.435,4.78125,4.7,0.012456,0,0,0,-273.15,0,0,0,-273.15,0,479
"Jan 20, 11:00 pm",1,0,0,-6.3985,0,0,0,0,0,0,0,1,0,0.0123626,0,0.277107,0.434921,0,0,-0.141542,272.912,272.603,0,204,393,0,293,0,0,276.953,268.288,1.7,5.55146,-5.55146,0,0,0,0,6,0,1,999,299.679,148.218,4.59375,3.3,0.0123626,0,0,0,-273.15,0,0,0,-273.15,0,480
"Jan 21, 12:00 am",1,0,0,-6.19197,0,0,0,0,0,0,0,1,0,0.0122743,0,0.27388,0.433721,0,0,-0.13628,269.334,269.036,0,204,393,0,293,0,0,273.233,264.853,1.7,5.35184,-5.35184,0,0,0,0,5.6,1,1,999,324.683,156.909,4.81875,2.7,0.0122743,0,0,0,-273.15,0,0,0,-273.15,0,481
"Jan 21, 01:00 am",1,0,0,-6.0018,0,0,0,0,0,0,0,1,0,0.0121908,0,0.270972,0.432593,0,0,-0.1315,265.871,265.581,0,204,393,0,293,0,0,269.632,261.52,1.7,5.1679,-5.1679,0,0,0,0,5,2,1,999,3.89806,160.163,4.14063,2.8,0.0121908,0,0,0,-273.15,0,0,0,-273.15,0,482
"Jan 21, 02:00 am",1,0,0,-5.8233,0,0,0,0,0,0,0,1,0,0.0121115,0,0.268163,0.431532,0,0,-0.127124,262.51,262.229,0,204,393,0,293,0,0,266.143,258.279,1.7,4.99563,-4.99563,0,0,0,0,4.4,3,1,999,40.9168,155.583,4.0875,3.7,0.0121115,0,0,0,-273.15,0,0,0,-273.15,0,483
"Jan 21, 03:00 am",1,0,0,-5.65356,0,0,0,0,0,0,0,1,0,0.0120363,0,0.265347,0.430533,0,0,-0.122965,259.246,258.974,0,204,393,0,293,0,0,262.759,255.13,1.7,4.8323,-4.8323,0,0,0,0,3.9,4,1,999,63.5844,146.32,3.86094,4.7,0.0120363,0,0,0,-273.15,0,0,0,-273.15,0,484
"Jan 21, 04:00 am",1,0,0,-5.4912,0,0,0,0,0,0,0,1,0,0.0119648,0,0.262415,0.429593,0,0,-0.118981,256.075,255.81,0,204,393,0,293,0,0,259.474,252.07,1.7,4.67688,-4.67688,0,0,0,0,3.6,5,1,999,77.8925,135.337,3.52187,6,0.0119648,0,0,0,-273.15,0,0,0,-273.15,0,485
"Jan 21, 05:00 am",1,0,0,-5.33543,0,0,0,0,0,0,0,1,0,0.0118969,0,0.259574,0.428709,0,0,-0.115168,252.993,252.736,0,204,393,0,293,0,0,256.284,249.096,1.7,4.52787,-4.52787,0,0,0,0,3.3,6,1,999,88.5467,123.797,3.26094,6,0.0118969,0,0,0,-273.15,0,0,0,-273.15,0,486
"Jan 21, 06:00 am",1,0,0,-5.18632,0,0,0,0,0,0,0,1,0,0.0118328,0,0.256716,0.427894,0,0,-0.111536,249.998,249.747,0,204,393,0,293,0,0,253.183,246.203,1.7,4.38574,-4.38574,0,0,0,0,3.1,7,1,999,97.697,112.195,3.06094,5.7,0.0118328,0,0,0,-273.15,0,0,0,-273.15,0,487
"Jan 21, 07:00 am",1,0,0,-5.04489,0,0,0,0,0,0,0,1,0,0.0117739,0,0.253939,0.427209,0,0,-0.108113,247.084,246.84,0,204,393,0,293,0,0,250.169,243.388,1.7,4.25117,-4.25117,0,0,0,0,2.9,8,1,999,106.445,100.83,2.86094,5.7,0.0117739,0,0,0,-273.15,0,0,0,-273.15,0,488
"Jan 21, 08:00 am",1,0,0,-4.90892,0,0,0,0,0,0,0,1,0,0.0117202,0,0.25103,0.426649,0,0,-0.104855,244.247,244.01,0,204,393,0,293,0,0,247.238,240.646,1.7,4.12265,-4.12265,0,0,0,0,2.9,9,1,999,115.507,89.8404,2.86094,6.3,0.0117202,0,0,0,-273.15,0,0,0,-273.15,0,489
"Jan 21, 09:00 am",1,0,0,-4.75681,0,0,0,0,0,0,0,1,0,0.0116706,0,0.245475,0.426178,0,0,-0.101291,241.489,241.259,0,204,393,0,293,0,0,244.401,237.99,1.7,3.98684,-3.98684,0,0,0,0,5.5,10,1,999,125.467,80.4196,5.1875,7.8,0.0116706,0,0,0,-273.15,0,0,0,-273.15,0,490
"Jan 21, 10:00 am",2,0,0,115.402,471.941,0.720521,0.91015,0.990502,1,43.9025,0.06,1,0,0.060132,0.695809,0.343597,1.20619,257.022,185.19,5.28017,267.281,274.285,0,333.417,393,0,293,0,0,248.043,340.273,2.77847,8.91449,119.942,128.857,0,0,655,7.5,11,1,999,136.86,71.6976,5.85938,8.8,0.120132,0,0,0,-273.15,0,0,0,-273.15,0,491
"Jan 21, 11:00 am",2,6,0,44.6251,340.845,0.62198,0.843823,0.988405,1,51.5391,0.06,1,0,0.0265738,0.643736,0.392908,0.697852,215.035,133.748,29.7837,297.695,346.774,211.447,39.1188,357.902,211.447,293,0.116296,29.308,274.39,392.214,2.08805,11.1083,74.9901,86.0984,0,0,548,9.2,12,1,999,150.092,64.7714,6.54375,8.6,0.20287,0,0,0,-273.15,0,0,0,-273.15,0,492
"Jan 21, 12:00 pm",6,0,0,13.4267,288.81,0.538825,0.76573,0.986252,1,57.3963,0.06,1,0,0.0146296,0.582888,0.390583,0.4697,210.326,113.329,40.2157,293,374.126,204,0,374.126,204,293,0.1122,40.2157,283.575,391.69,1.7,11.3799,54.6783,66.0582,-4.51304e-05,0,536,11.6,13,1,999,165.186,60.3309,7.30313,10.8,0.18683,0,0,0,-273.15,0,0,0,-273.15,0,493
"Jan 21, 01:00 pm",6,0,0,8.40836,405.981,0.510668,0.732832,0.985402,1,59.2917,0.06,1,0,0.0454989,0.557365,0.390706,0.992305,311.958,159.307,67.6348,293,385.42,299.036,0,385.42,299.036,293,0.16447,67.6348,288.49,392.407,2.49197,11.647,77.1451,88.792,-9.78076e-05,0,795,12.9,14,1,999,181.463,58.9658,8.05625,17.4,0.269969,0,0,0,-273.15,0,0,0,-273.15,0,494
"Jan 21, 02:00 pm",6,0,0,3.01148,440.62,0.548717,0.77641,0.986534,1,56.7209,0.06,1,0,0.0795549,0.591187,0.390522,1.43571,315.097,172.899,86.3547,293,390.538,360.608,0,390.538,360.608,293,0.198335,86.3547,290.975,392.742,3.00507,11.7424,90.4734,102.216,-0.000138649,0,803,13.7,15,1,999,197.62,60.8894,8.23125,15.1,0.337889,0,0,0,-273.15,0,0,0,-273.15,0,495
"Jan 21, 03:00 pm",6,0,0,0.965993,497.063,0.634819,0.85384,0.9887,1,50.5935,0.06,1,0,0.168194,0.651573,0.390592,2.35458,307.249,195.048,113.225,293,392.195,464.434,0,392.195,464.434,293,0.255439,113.225,292.029,392.92,3.87028,11.7942,115.293,127.088,-0.000187825,0,783,14,16,1,999,212.423,65.8058,8.60938,13.3,0.483633,0,0,0,-273.15,0,0,0,-273.15,0,496
"Jan 21, 04:00 pm",6,0,0,-22.2019,118.146,0.73841,0.919941,0.990849,1,42.4039,0.06,1,0,0.0141438,0.703541,0.361503,0.46108,62.784,46.3603,44.5732,293,382.448,204,0,382.448,204,293,0.1122,44.5732,291.377,363.343,1.7,9.41557,23.2008,32.6164,-6.0492e-05,0,160,13.6,17,1,999,225.327,73.0897,8.2875,11.5,0.186344,0,0,0,-273.15,0,0,0,-273.15,0,497
"Jan 21, 05:00 pm",6,0,0,-37.2552,306.965,0.836418,0.964166,0.992673,0,33.2362,0.06,1,0,0.0132099,0,0.31332,0.446459,144.011,120.453,29.9265,293,354.135,204,0,354.135,204,293,0.1122,29.9265,291.413,312.205,1.7,6.89943,-6.89943,0,-1.93134e-05,0,367,12.3,18,1,999,236.447,82.0502,7.45625,12.2,0.18541,0,0,0,-273.15,0,0,0,-273.15,0,498
"Jan 21, 06:00 pm",6,0,0,-20.7453,3.66074,0.915186,0.989786,0.994193,0,23.7679,0.0141471,1,0,0.0128215,0,0.289971,0.441062,1.5696,1.43648,13.7504,293,321.674,204,0,321.674,204,293,0.1122,13.7504,291.426,285.769,1.7,6.36458,-6.36458,0,-1.99273e-06,0,4,10.7,19,1,999,246.226,91.7914,6.71562,10.4,0.139169,0,0,0,-273.15,0,0,0,-273.15,0,499
"Jan 21, 07:00 pm",1,0,0,-6.67763,0,0,0,0,0,0,0,1,0,0.0127915,0,0.285013,0.440857,0,0,-0.656828,301.168,299.788,0,204,393,0,293,0,0,294.391,279.421,1.7,6.42267,-6.42267,0,0,0,0,10.1,20,1,999,255.209,102.752,7.05313,9.4,0.0127915,0,0,0,-273.15,0,0,0,-273.15,0,500
"Jan 21, 08:00 pm",1,0,0,-7.18955,0,0,0,0,0,0,0,1,0,0.0127581,0,0.286482,0.440421,0,0,-0.277171,289.256,288.665,0,204,393,0,293,0,0,293.279,280.112,1.7,6.45458,-6.45458,0,0,0,0,9.4,21,1,999,263.996,114.172,6.66562,8.8,0.0127581,0,0,0,-273.15,0,0,0,-273.15,0,501
"Jan 21, 09:00 pm",1,0,0,-7.10414,0,0,0,0,0,0,0,1,0,0.0126581,0,0.285552,0.438999,0,0,-0.156868,283.975,283.638,0,204,393,0,293,0,0,288.891,278.958,1.7,6.23759,-6.23759,0,0,0,0,8.8,22,1,999,273.351,125.777,6.06563,9.1,0.0126581,0,0,0,-273.15,0,0,0,-273.15,0,502
"Jan 21, 10:00 pm",1,0,0,-6.84308,0,0,0,0,0,0,0,1,0,0.0125512,0,0.282379,0.437512,0,0,-0.147311,280.171,279.853,0,204,393,0,293,0,0,284.613,275.439,1.7,5.98078,-5.98078,0,0,0,0,8.2,23,1,999,284.498,137.248,5.93437,8.1,0.0125512,0,0,0,-273.15,0,0,0,-273.15,0,503
"Jan 21, 11:00 pm",1,0,0,-6.60659,0,0,0,0,0,0,0,1,0,0.0124516,0,0.279142,0.43614,0,0,-0.145955,276.43,276.113,0,204,393,0,293,0,0,280.619,271.693,1.7,5.75588,-5.75588,0,0,0,0,7.5,0,1,999,299.901,148.014,5.625,9.4,0.0124516,0,0,0,-273.15,0,0,0,-273.15,0,504
"Jan 22, 12:00 am",1,0,0,-6.38928,0,0,0,0,0,0,0,1,0,0.0123584,0,0.275985,0.434863,0,0,-0.141347,272.745,272.436,0,204,393,0,293,0,0,276.782,268.123,1.7,5.54599,-5.54599,0,0,0,0,6.9,1,1,999,324.813,156.68,5.3375,8.8,0.0123584,0,0,0,-273.15,0,0,0,-273.15,0,505
"Jan 22, 01:00 am",1,0,0,-6.18815,0,0,0,0,0,0,0,1,0,0.0122703,0,0.272968,0.433666,0,0,-0.136208,269.17,268.871,0,204,393,0,293,0,0,273.067,264.688,1.7,5.35113,-5.35113,0,0,0,0,6.3,2,1,999,3.66681,159.942,5.05,9.9,0.0122703,0,0,0,-273.15,0,0,0,-273.15,0,506
"Jan 22, 02:00 am",1,0,0,-5.99476,0,0,0,0,0,0,0,1,0,0.0121869,0,0.270064,0.432541,0,0,-0.13137,265.707,265.418,0,204,393,0,293,0,0,269.47,261.358,1.7,5.1639,-5.1639,0,0,0,0,5.7,3,1,999,40.4837,155.427,4.68437,7.8,0.0121869,0,0,0,-273.15,0,0,0,-273.15,0,507
"Jan 22, 03:00 am",1,0,0,-5.8166,0,0,0,0,0,0,0,1,0,0.0121078,0,0.267156,0.431483,0,0,-0.126928,262.351,262.07,0,204,393,0,293,0,0,265.984,258.123,1.7,4.99224,-4.99224,0,0,0,0,5.2,4,1,999,63.2005,146.215,4.10625,10.4,0.0121078,0,0,0,-273.15,0,0,0,-273.15,0,508
"Jan 22, 04:00 am",1,0,0,-5.64119,0,0,0,0,0,0,0,1,0,0.0120329,0,0.264138,0.430489,0,0,-0.12266,259.092,258.82,0,204,393,0,293,0,0,262.605,254.983,1.7,4.82384,-4.82384,0,0,0,0,4.9,5,1,999,77.5762,135.254,4.19688,8.4,0.0120329,0,0,0,-273.15,0,0,0,-273.15,0,509
"Jan 22, 05:00 am",1,0,0,-5.4763,0,0,0,0,0,0,0,1,0,0.0119617,0,0.261219,0.429553,0,0,-0.118575,255.93,255.665,0,204,393,0,293,0,0,259.326,251.936,1.7,4.66576,-4.66576,0,0,0,0,4.6,6,1,999,88.2768,123.721,3.89687,7.3,0.0119617,0,0,0,-273.15,0,0,0,-273.15,0,510
"Jan 22, 06:00 am",1,0,0,-5.31936,0,0,0,0,0,0,0,1,0,0.0118941,0,0.258284,0.428672,0,0,-0.114758,252.858,252.601,0,204,393,0,293,0,0,256.144,248.972,1.7,4.51592,-4.51592,0,0,0,0,4.4,7,1,999,97.4562,112.116,4.0875,6.8,0.0118941,0,0,0,-273.15,0,0,0,-273.15,0,511
"Jan 22, 07:00 am",1,0,0,-5.16819,0,0,0,0,0,0,0,1,0,0.0118303,0,0.255437,0.427863,0,0,-0.111106,249.873,249.623,0,204,393,0,293,0,0,253.052,246.091,1.7,4.37167,-4.37167,0,0,0,0,4.2,8,1,999,106.222,100.741,3.8875,4,0.0118303,0,0,0,-273.15,0,0,0,-273.15,0,512
"Jan 22, 08:00 am",1,0,0,-5.02535,0,0,0,0,0,0,0,1,0,0.0117719,0,0.252463,0.427186,0,0,-0.10765,246.97,246.727,0,204,393,0,293,0,0,250.049,243.288,1.7,4.23636,-4.23636,0,0,0,0,4.2,9,1,999,115.295,89.7654,3.96562,3.7,0.0117719,0,0,0,-273.15,0,0,0,-273.15,0,513
"Jan 22, 09:00 am",2,0,0,4.21162,59.1897,0.822079,0.958595,0.992409,0.567579,34.7066,0.06,1,0,0.0118927,0.416749,0.256578,0.428807,28.2528,23.226,0.0977777,245.735,245.956,0,204,393,0,293,0,0,247.369,250.038,1.7,4.49173,5.18769,9.67942,0,0,72,6.4,10,1,999,125.265,80.2949,5.30625,2.8,0.0718927,0,0,0,-273.15,0,0,0,-273.15,0,514
"Jan 22, 10:00 am",2,0,0,107.043,440.375,0.723111,0.911605,0.990552,1,43.688,0.06,1,0,0.0508718,0.696957,0.347672,1.0779,238.972,172.803,4.67148,274.269,280.796,0,314.295,393,0,293,0,0,252.945,345.707,2.61913,9.18025,111.256,120.436,0,0,609,8.9,11,1,999,136.67,71.5458,6.55625,3.7,0.110872,0,0,0,-273.15,0,0,0,-273.15,0,515
"Jan 22, 11:00 am",2,6,0,53.4265,516.239,0.624986,0.84621,0.988475,1,51.3187,0.06,1,0,0.134284,0.645603,0.393262,2.01804,324.122,202.572,65.3516,298.124,358.984,372.346,55.8942,369.303,372.346,293,0.20479,64.362,281.905,393.712,3.56866,11.43,119.352,130.782,0,0,826,11.2,12,1,999,149.924,64.59,7.60625,3.7,0.399074,0,0,0,-273.15,0,0,0,-273.15,0,516
