date;DNI;SF.a.tin;SF.a.mf;SF.x.mf;SF.a.tout;SF.x.tout;SF.b.tout;SF.a.pwr;SF.x.pwr;SF.b.pwr;SF.x.prth;SF.b.prth
01/09/2016 0:00;0;482,3788199;220,8121366;240;460,9525208;477,5860008;477,1918052;-9,708390896;-2,387256023;-2,376409686;0;0
01/09/2016 1:00;0;475,2484698;221,7434557;240;455,0361255;470,781999;470,4413722;-9,11474012;-2,203722789;-2,190855821;0;0
01/09/2016 2:00;0;468,0272096;221,466927;240;449,3237943;463,8511306;463,5261168;-8,348409465;-2,040496486;-2,029014662;0;0
01/09/2016 3:00;0;461,388023;222,4569395;240;444,0865509;457,4565352;457,168039;-7,692886176;-1,903680704;-1,8936308;0;0
01/09/2016 4:00;0;455,3328935;222,7710767;240;438,8710613;451,6065527;451,3382663;-7,271832341;-1,789369052;-1,780161024;0;0
01/09/2016 5:00;4,227495617;449,7625842;223,0768982;240;434,1844076;446,2221787;445,976428;-6,840957029;-1,687004026;-1,676600203;0;0
01/09/2016 6:00;128,9147732;444,4302481;221,9181194;240;445,8251118;456,6985172;457,6835558;0,61208791;5,867120385;5,864746038;0,767373871;0,765711875
01/09/2016 7:00;453,7746573;439,2325783;256,6612594;240;522,7893508;558,3523105;551,2123165;44,56594365;60,82365395;60,86246549;0,943219624;0,94603074
01/09/2016 8:00;726,6641042;437,3472527;342,6211762;240;637,7285788;630,9744234;577,3639402;153,5203802;103,4642481;103,202886;0,945969058;0,961598467
01/09/2016 9:00;809,0698151;476,7329023;506,059111;260,5018291;663,7950286;667,2622109;580,2981036;220,5348604;115,8880956;115,8424079;0,934221831;0,960949442
01/09/2016 10:00;775,1318777;538,0269402;593,7763967;352,1741611;663,1655091;667,2571006;617,6105836;179,4711357;110,2163209;110,9408579;0,920543951;0,939587491
01/09/2016 11:00;853,0310628;564,7581712;610,827931;480,7567964;663,0974532;667,2511165;646,9159926;147,3923546;121,2310649;121,8803865;0,922649935;0,930568756
01/09/2016 12:00;883,1069743;569,2448779;587,4471885;519,6460403;667,1380604;667,2547475;656,7992317;141,8542177;125,6409781;126,0318276;0,924556423;0,928409502
01/09/2016 13:00;879,8537527;567,4513962;598,5563769;512,6377441;667,0443676;667,2555452;653,9996349;146,8808045;126,0810955;126,5791053;0,925069351;0,930123356
01/09/2016 14:00;848,6973633;569,3597758;577,3354517;508,9190821;667,2803164;667,2549957;656,5560333;139,4738561;122,9118797;123,3451434;0,922857112;0,927116379
01/09/2016 15:00;795,0985311;569,1489012;579,6203578;479,1069677;667,2575808;667,2539502;651,4861931;140,2752116;115,9451784;116,5427056;0,918646644;0,925074128
01/09/2016 16:00;683,3715719;568,7983955;577,245211;403,7927893;666,7062531;667,2579616;639,6235001;139,3355136;98,05187085;99,07755284;0,90479619;0,917827153
01/09/2016 17:00;428,4077496;568,8463805;577,1590699;240;627,1859935;629,8280323;595,6231582;80,97811945;35,25517607;36,46414197;0,806129306;0,837658587
01/09/2016 18:00;42,50076745;568,7009534;579,0728744;240;546,7057744;558,6356638;564,6355218;-29,18083089;-5,574303419;-5,451996558;-8,364489835;-8,636667932
01/09/2016 19:00;0,030785683;560,5478483;570,110986;240;506,572736;551,0326211;556,6457702;-68,44818425;-5,219881809;-5,102191139;0;0
01/09/2016 20:00;0;531,7875692;364,514058;240;485,300019;524,2595327;526,921669;-36,51871891;-3,991310708;-3,924843664;0;0
01/09/2016 21:00;0;499,6437713;236,3617818;240;481,2078875;493,7616095;493,9969337;-9,17102476;-2,995936206;-2,832918923;0;0
01/09/2016 22:00;0;497,6059567;221,6414274;240;473,0200285;492,1561614;491,6709847;-11,39062908;-2,769067147;-2,784021349;0;0
01/09/2016 23:00;0;487,9278813;224,2341306;240;466,4026219;482,8426059;482,5279995;-9,978970502;-2,551421847;-2,530759626;0;0
02/09/2016 0:00;0;480,082941;223,8926691;240;459,909861;475,3748799;475,0546447;-9,246873342;-2,337888969;-2,328824994;0;0
02/09/2016 1:00;9,83E-07;473,2226886;224,4900342;240;453,9685758;468,7935565;468,5135966;-8,77136432;-2,179300737;-2,166896257;0;0
02/09/2016 2:00;2,00E-06;466,4024457;224,263393;240;448,3227494;462,2423688;461,9746238;-8,156932262;-2,028135104;-2,016750877;0;0
02/09/2016 3:00;1,02E-06;460,0903133;224,9337419;240;442,8788617;456,1578708;455,9206325;-7,724434485;-1,900695243;-1,888531782;0;0
02/09/2016 4:00;0;454,1825235;224,8066435;240;437,6802668;450,4570502;450,2337446;-7,344113013;-1,786061413;-1,772994559;0;0
02/09/2016 5:00;8,027018033;448,5679489;224,7252045;240;432,9371629;445,0448192;444,83122;-6,902769949;-1,675956374;-1,664180894;0;0
02/09/2016 6:00;333,6092339;443,1776388;225,1047532;240;458,4900903;479,0260942;481,3139226;6,871086204;17,39902066;17,38826817;0,892570752;0,890832543
02/09/2016 7:00;618,5698039;437,7984187;276,816267;240;580,3499448;597,5209234;578,01809;85,07944722;83,56521146;83,56202218;0,946204222;0,952574541
02/09/2016 8:00;763,5819733;437,6520466;359,0259536;240;649,0567399;640,4880619;578,2890231;170,996778;109,0696946;108,70972;0,945663765;0,963390799
02/09/2016 9:00;842,3447998;487,7131232;437,767361;286,9383489;666,418569;667,2601821;609,9424206;183,7727008;121,0886699;121,2985346;0,935401846;0,953848816
02/09/2016 10:00;874,7148071;547,1003474;629,7798123;428,7278594;666,8751084;667,2594418;631,2775212;183,6118177;125,4275158;126,1826862;0,928147144;0,940970103
02/09/2016 11:00;889,1855876;568,4329286;599,6316717;520,0939322;666,952437;667,2551664;655,1122993;145,6349725;126,7303603;127,1623531;0,925607925;0,930060275
02/09/2016 12:00;894,2164999;569,3536383;583,1244246;526,8157933;666,9968666;667,255494;658,5284131;140,4470576;127,2424152;127,5687242;0,925842636;0,929017373
02/09/2016 13:00;883,7362691;569,3388726;582,2196861;524,3762283;667,0639648;667,2546697;658,2734036;140,3515954;126,6700389;127,0058391;0,925671001;0,92894631
02/09/2016 14:00;838,2278951;569,3257745;581,7916587;501,9210085;667,0788219;667,2589297;654,8305377;140,2887927;121,2665666;121,7498251;0,92248989;0,927404355
02/09/2016 15:00;771,6014791;568,9266337;581,8925188;462,754712;667,144796;667,2590731;648,5651313;140,9532897;112,2329863;112,9415577;0,916699307;0,924611506
02/09/2016 16:00;671,6807648;569,0903477;582,8268367;397,8118046;666,4897328;667,2561572;638,0876866;139,9568456;96,32793633;97,37795578;0,904211078;0,917957817
02/09/2016 17:00;455,0603462;568,6289632;580,9598824;240;628,1873559;632,534597;596,5235674;83,25462955;37,00241241;38,25226202;0,814087847;0,846031747
02/09/2016 18:00;79,4119803;569,4249082;583,8644317;240;550,6371561;559,5755253;565,4807874;-25,2024039;-5,46018353;-5,33809606;-5,454303266;-5,643414682
02/09/2016 19:00;1,25E-06;560,2161179;566,0815441;240;509,8568139;550,9517561;556,38832;-63,527895;-5,080993797;-4,967925344;0;0
02/09/2016 20:00;0;532,2216644;377,6225796;240;487,1603869;524,7455982;527,574571;-36,72562738;-3,966036673;-3,885784421;0;0
02/09/2016 21:00;0;501,1793457;239,5116004;240;482,9830966;495,1907983;495,5608529;-9,192625769;-3,056067498;-2,862081896;0;0
02/09/2016 22:00;0;497,7271645;218,8407135;240;475,0712318;492,2821102;491,7205389;-10,37893467;-2,767109369;-2,782342407;0;0
02/09/2016 23:00;0;489,9202324;221,4244447;240;468,5509609;484,7618583;484,3747251;-9,810030721;-2,594881753;-2,573048359;0;0
03/09/2016 0:00;0;481,9326129;220,5233318;240;462,031783;477,1561287;476,7559215;-9,009307725;-2,377710036;-2,367164587;0;0
