"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Mar 26, 01:00 pm",692.138,293,393,670.529,1,0.946627,0.992238,1,37.4838,0.509874,3.609,187.05,263.116,4.41811,34.5795,13.569,331.578,169.063,996,184.692,36.8818,8.63437,12.2,15.9,845,50197.8,55.4094,55.4094,52.2894,0,29.0741,139.989,0.793526,3.11996,0.493347,1.33347,0,0.2893,0.104378,0.89946,0,3.11996,0
"Mar 26, 02:00 pm",599.513,293,393,582.723,1,0.956667,0.992457,1,35.1863,0.523404,22.2804,164.316,228.66,4.38402,34.387,13.4934,279.781,146.438,996,208.269,40.1962,9.1,11.4,16.6,713,50306.5,55.4094,55.4094,52.4026,0,6.44948,139.989,0.817283,3.00678,0.380165,1.33347,0,0.2893,0.104378,0.89946,0,3.00678,0
"Mar 26, 03:00 pm",712.576,293,393,668.412,1,0.974331,0.992896,1,30.1518,0.573825,39.1836,192.044,262.285,4.36947,34.7059,13.6186,303.325,174.055,996,227.404,47.3465,9.4,14.9,16.9,773,50172.1,55.4094,55.4094,52.2626,0,34.0665,139.989,0.864698,3.14673,0.520122,1.33347,0,0.2893,0.104378,0.89946,0,3.14673,0
"Mar 26, 04:00 pm",833.65,293,393,757.648,1,0.990932,0.993953,1,23.1505,0.629773,54.0526,221.627,297.301,4.38888,34.6812,13.6089,323.338,203.629,996,242.159,56.8408,9.39063,10.7,16.5,824,50007,55.4094,55.4094,52.0907,0,63.6403,139.989,0.919475,3.31869,0.692078,1.33347,0,0.2893,0.104378,0.89946,0,3.31869,0
"Mar 26, 05:00 pm",594.862,293,393,550.989,1,1.00132,0.996253,1,14.8394,0.649633,67.256,163.242,216.208,4.43768,34.4096,13.5023,223.668,145.302,996,253.971,67.6017,9.09375,11.4,15.5,570,50311.6,55.4094,55.4094,52.4079,0,5.31319,139.989,0.966648,3.00145,0.374833,1.33347,0,0.2893,0.104378,0.89946,0,3.00145,0
"Mar 26, 06:00 pm",0,293,393,145.28,0.55396,1.0033,0.998591,0.645576,5.69182,0,76.7951,15.4596,57.0079,4.51656,33.7679,13.2505,57.2904,0,996,264.155,78.9603,8.9,11.4,13.9,146,-355.488,0,0,-0.3703,0,0,0,0.99507,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 26, 07:00 pm",0,323.787,319.302,0.997921,0,1.00254,0.999087,0,3.69485,0,0,0,0.391584,3.61398,26.6867,10.4719,0.3924,0,996,273.695,90.0861,8.05937,6.6,12.2,1,-355.488,0,0,-0.3703,0,0,0,0.997921,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 26, 08:00 pm",0,305.357,301.539,0,0,1.00242,0.996713,0,13.0842,0,0,0,0,2.92486,22.4122,8.79454,0,0,996,283.41,101.566,8.80937,6.9,11.7,0,-355.488,0,0,-0.3703,0,0,0,0.974038,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 26, 09:00 pm",0,289.57,286.267,0,0,0.992932,0.994288,0,21.9931,0,0,0,0,2.41929,19.1624,7.51933,0,0,996,294.123,112.561,8.7,6.9,11.2,0,-355.488,0,0,-0.3703,0,0,0,0.927229,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 26, 10:00 pm",0,275.807,272.903,0,0,0.97511,0.992918,0,29.8886,0,0,0,0,2.03494,16.6944,6.55088,0,0,996,306.804,122.576,8.74687,8.6,10.7,0,-355.488,0,0,-0.3703,0,0,0,0.866996,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 26, 11:00 pm",0,263.736,261.174,0,0,0.951997,0.992353,0,36.2942,0,0,0,0,1.74287,14.5602,5.71342,0,0,996,322.566,130.849,8.40312,5.7,10.2,0,-355.488,0,0,-0.3703,0,0,0,0.805988,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 12:00 am",0,252.973,250.676,0,0,0.932906,0.991963,0,40.1906,0,0,0,0,1.51262,12.9433,5.07894,0,0,996,342.108,136.264,8.37187,5.7,9.7,0,-355.488,0,0,-0.3703,0,0,0,0.763902,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 01:00 am",0,243.32,241.255,0,0,0.92767,0.991863,0,41.1193,0,0,0,0,1.31961,11.5511,4.53264,0,0,996,4.28265,137.637,7.74687,4.6,9.7,0,-355.488,0,0,-0.3703,0,0,0,0.753341,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 02:00 am",0,234.599,232.73,0,0,0.939328,0.992089,0,38.9772,0,0,0,0,1.16208,10.3799,4.07308,0,0,996,25.7454,134.585,7.925,3.5,9.8,0,-355.488,0,0,-0.3703,0,0,0,0.777396,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 03:00 am",0,226.61,224.896,0,0,0.960952,0.992556,0,34.1004,0,0,0,0,1.03247,9.47037,3.71617,0,0,996,43.8158,127.908,8.025,4.2,9.9,0,-355.488,0,0,-0.3703,0,0,0,0.828056,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 04:00 am",0,219.244,217.666,0,0,0.982493,0.993138,0,27.1355,0,0,0,0,0.926151,8.66939,3.40187,0,0,996,58.2473,118.841,8.28125,4.2,10,0,-355.488,0,0,-0.3703,0,0,0,0.889931,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 05:00 am",0,212.391,210.926,0,0,0.997496,0.995188,0,18.793,0,0,0,0,0.83666,8.00957,3.14295,0,0,996,70.0251,108.366,8.28125,5.3,10,0,-355.488,0,0,-0.3703,0,0,0,0.946689,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 06:00 am",0,205.995,204.634,0,0,1.00357,0.99759,0,9.6711,0,0,0,0,0.759985,7.40514,2.90578,0,0,996,80.2285,97.1224,9.1625,5.7,10.1,0,-355.488,0,0,-0.3703,0,0,0,0.985788,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 07:00 am",0,199.996,198.726,0,0,1.00021,0.99994,0,0.241843,0,0,0,0,0.695831,6.87287,2.69692,0,0,996,89.7577,85.9021,9.24063,6,10.1,0,-355.488,0,0,-0.3703,0,0,0,0.999991,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 08:00 am",0,194.429,193.259,0,0.93527,1.00364,0.997741,0.757105,9.07431,0,-74.4607,0,0,0.6307,6.29729,2.47106,0,0,996,99.4125,74.4483,10.4406,3.9,11.3,0,-355.488,0,0,-0.3703,0,0,0,0.987485,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 09:00 am",0,272.965,329.467,250.24,1,0.998507,0.995427,1,17.9208,0.604737,-62.3698,73.869,98.1942,2.76108,22.167,8.69833,103.201,0,996,110.053,63.2214,11.6,3.5,14.1,263,-355.488,0,0,-0.3703,0,0,0,0.951483,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 10:00 am",0,287.935,284.769,0.90046,1,0.985643,0.993242,1,25.7814,0,-48.5846,0.261809,0.353341,2.25614,18.4802,7.25164,0.3924,0,996,122.785,52.8022,11.4844,2.7,15,1,-355.488,0,0,-0.3703,0,0,0,0.90046,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 11:00 am",0,274.807,272.034,11.0142,1,0.968185,0.992733,1,32.0869,0,-32.9462,3.14404,4.32196,1.86552,16.1162,6.32401,5.1012,0,996,139.061,43.9861,11.5906,3.5,16.2,13,-355.488,0,0,-0.3703,0,0,0,0.847244,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 12:00 pm",0,263.248,260.789,0.80794,1,0.952817,0.992371,1,36.1048,0,-15.2806,0.226886,0.317036,1.59564,14.1582,5.55567,0.3924,0,996,160.133,38.0479,11.4125,2.8,16.1,1,-355.488,0,0,-0.3703,0,0,0,0.80794,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 01:00 pm",0,252.952,250.751,15.1585,1,0.948501,0.992278,1,37.0782,0,3.68608,4.23713,5.94818,1.36924,12.6072,4.94705,7.4556,0,996,184.863,36.4962,11.3094,2.8,16.7,19,-355.488,0,0,-0.3703,0,0,0,0.797814,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 02:00 pm",0,284.262,308.475,131.42,1,0.958314,0.992494,1,34.7773,0.423134,22.2518,37.123,51.5693,2.47214,20.6036,8.08487,62.784,0,996,208.604,39.8609,11.8062,2.7,17.9,160,-355.488,0,0,-0.3703,0,0,0,0.821376,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 03:00 pm",0,300.277,303.321,49.4849,1,0.9755,0.992928,1,29.7549,0.138091,39.0762,14.2352,19.4179,2.64563,21.6639,8.50091,22.3668,0,996,227.795,47.0697,12.0844,2.9,18.1,57,-355.488,0,0,-0.3703,0,0,0,0.868156,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 04:00 pm",0,288.609,285.465,0,1,0.991609,0.994064,1,22.771,0,53.8986,0,0,2.19421,18.4936,7.2569,0,0,996,242.547,56.6094,11.7062,2.2,17.8,0,-355.488,0,0,-0.3703,0,0,0,0.922059,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 05:00 pm",0,275.517,272.749,1.93651,1,1.00158,0.996349,1,14.475,0,67.0778,0.573937,0.759888,1.8633,16.0957,6.31593,0.7848,0,996,254.343,67.3989,12.9375,2,17,2,-355.488,0,0,-0.3703,0,0,0,0.968257,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 06:00 pm",0,263.898,261.425,22.9001,0.569991,1.0032,0.998678,0.650258,5.34149,0,76.6975,2.52552,8.98601,1.60782,14.2505,5.59189,9.0252,0,996,264.512,78.7722,14.0906,2.4,16.2,23,-355.488,0,0,-0.3703,0,0,0,0.995658,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 07:00 pm",0,253.446,251.211,71.8205,0,1.0027,0.999,0,4.04645,0,0,0,28.1824,1.40665,12.7737,5.01241,28.2528,0,996,274.047,89.7854,13.8156,2.9,15.3,72,-355.488,0,0,-0.3703,0,0,0,0.997507,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 08:00 pm",0,243.981,241.951,0,0,1.00223,0.996621,0,13.4391,0,0,0,0,1.23752,11.5157,4.51876,0,0,996,283.764,101.367,12.7688,4.9,14.8,0,-355.488,0,0,-0.3703,0,0,0,0.972617,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 09:00 pm",0,235.387,233.542,0,0,0.992323,0.994184,0,22.3576,0,0,0,0,1.10534,10.3644,4.067,0,0,996,294.482,112.338,12.0469,3.5,14,0,-355.488,0,0,-0.3703,0,0,0,0.924828,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 10:00 pm",0,227.435,225.726,0,0,0.973984,0.992886,0,30.2676,0,0,0,0,0.996723,9.54149,3.74408,0,0,996,307.165,122.317,11.225,5.7,13.1,0,-355.488,0,0,-0.3703,0,0,0,0.863681,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 27, 11:00 pm",0,220.063,218.483,0,0,0.950251,0.992315,0,36.6902,0,0,0,0,0.905914,8.75475,3.43536,0,0,996,322.901,130.54,10.425,5.7,12.3,0,-355.488,0,0,-0.3703,0,0,0,0.801878,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 12:00 am",0,213.138,211.657,0,0,0.930652,0.99192,0,40.5966,0,0,0,0,0.827245,8.16481,3.20387,0,0,996,342.351,135.902,9.70313,9.1,11.5,0,-355.488,0,0,-0.3703,0,0,0,0.75931,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 01:00 am",0,206.674,205.299,0,0,0.925336,0.99182,0,41.5177,0,0,0,0,0.763079,7.50889,2.94649,0,0,996,4.36265,137.242,8.78125,7.3,10.5,0,-355.488,0,0,-0.3703,0,0,0,0.748751,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 02:00 am",0,200.561,199.265,0,0,0.937424,0.992051,0,39.3461,0,0,0,0,0.709853,7.02027,2.75475,0,0,996,25.6613,134.191,8.05,8.6,9.3,0,-355.488,0,0,-0.3703,0,0,0,0.773331,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 03:00 am",0,194.717,193.486,0,0,0.959681,0.992526,0,34.4301,0,0,0,0,0.662329,6.63267,2.60266,0,0,996,43.6309,127.537,7.34062,12.2,8.2,0,-355.488,0,0,-0.3703,0,0,0,0.824817,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 04:00 am",0,189.221,188.074,0,0,0.981767,0.993115,0,27.4301,0,0,0,0,0.617188,6.121,2.40188,0,0,996,58.0179,118.497,6.81875,8.6,7.6,0,-355.488,0,0,-0.3703,0,0,0,0.887573,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 05:00 am",0,183.982,182.896,0,0,0.997164,0.995113,0,19.0631,0,0,0,0,0.577788,5.7589,2.25979,0,0,996,69.7795,108.042,6.60938,9.5,7,0,-355.488,0,0,-0.3703,0,0,0,0.94516,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 06:00 am",0,178.967,177.936,0,0,1.00353,0.997525,0,9.92809,0,0,0,0,0.541733,5.43275,2.13181,0,0,996,79.9767,96.812,6.13125,10.7,6.6,0,-355.488,0,0,-0.3703,0,0,0,0.985025,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 07:00 am",0,174.218,173.253,0,0,1.00043,0.999877,0,0.496989,0,0,0,0,0.508483,5.03969,1.97758,0,0,996,89.502,85.6071,6.03125,7.3,6.5,0,-355.488,0,0,-0.3703,0,0,0,0.999962,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 08:00 am",0,262.324,324.071,361.675,0.961912,1.00365,0.997807,0.764631,8.8168,0.474945,-74.3023,79.1193,141.921,2.65156,21.0419,8.25684,143.618,0,996,99.1527,74.1397,7.7375,8.1,9.3,366,-355.488,0,0,-0.3703,0,0,0,0.988183,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 09:00 am",549.747,293,393,623.26,1,0.998815,0.995504,1,17.6368,0.646682,-62.0628,184.053,244.567,4.61659,34.3487,13.4784,256.63,134.282,996,109.792,62.8988,9.00937,6.6,11.9,654,40194.6,44.6841,44.6841,41.8694,0,0,114.308,0.952996,2.81469,0.324873,1.19668,0,0.2893,0.104378,0.89946,0,2.81469,0
"Mar 28, 10:00 am",843.331,293,393,770.112,1,0.986331,0.993266,1,25.4677,0.615427,-48.2937,224.072,302.192,4.48686,34.6356,13.591,334.717,205.994,996,122.537,52.4567,9.8125,8.6,14.5,853,49992.9,55.4094,55.4094,52.0759,0,66.005,139.989,0.902828,3.33343,0.706814,1.33347,0,0.2893,0.104378,0.89946,0,3.33343,0
"Mar 28, 11:00 am",733.927,293,393,689.731,1,0.969352,0.992763,1,31.7373,0.563325,-32.6944,197.13,270.65,4.38402,34.3401,13.4751,318.236,179.271,996,138.869,43.6111,10.5063,7.3,16.6,811,50144.6,55.4094,55.4094,52.234,0,39.2815,139.989,0.850469,3.1754,0.548786,1.33347,0,0.2893,0.104378,0.89946,0,3.1754,0
"Mar 28, 12:00 pm",705.129,293,393,675.472,1,0.95445,0.992407,1,35.7214,0.527561,-15.1021,190.018,265.055,4.29245,34.3771,13.4896,326.477,172.236,996,160.085,37.6511,11.0781,9.5,18.5,832,50181.6,55.4094,55.4094,52.2725,0,32.2474,139.989,0.811865,3.1369,0.51029,1.33347,0,0.2893,0.104378,0.89946,0,3.1369,0
"Mar 28, 01:00 pm",466.445,293,393,470.005,1,0.950327,0.992317,1,36.6731,0.495484,3.76218,131.635,184.43,4.23533,34.3138,13.4648,229.946,113.935,996,185.036,36.1118,11.575,15.8,19.7,586,40128.6,44.5294,44.5294,41.8006,0,0,113.935,0.802056,2.7288,0.240958,1.19471,0,0.2893,0.104378,0.89946,0,2.7288,0
"Mar 28, 02:00 pm",194.377,293,393,229.467,1,0.959918,0.992532,1,34.369,0.435238,22.2235,64.9297,90.0427,4.22114,33.7146,13.2296,109.087,47.4789,996,208.943,39.5274,11.6406,11.4,20,278,14400,16.7257,16.7257,15,0,0,47.4789,0.825419,1.7257,0.0422067,0.840087,0,0.2893,0.104378,0.44973,0,1.7257,0
"Mar 28, 03:00 pm",620.317,293,393,587.435,1,0.976637,0.992961,1,29.3589,0.572903,38.9699,169.189,230.51,4.20698,34.3055,13.4615,264.478,151.52,996,228.189,46.795,11.55,11.4,20.3,674,50283.2,55.4094,55.4094,52.3783,0,11.5311,139.989,0.871566,3.03103,0.404422,1.33347,0,0.2893,0.104378,0.89946,0,3.03103,0
"Mar 28, 04:00 pm",502.382,293,393,478.941,1,0.992264,0.994174,1,22.3923,0.603715,53.7458,140.319,187.937,4.22114,34.111,13.3852,203.263,122.713,996,242.936,56.3798,11.6406,10.7,20,518,43553.7,48.1787,48.1787,45.3685,0,0,122.713,0.924597,2.81022,0.275834,1.24125,0,0.2893,0.104378,0.89946,0,2.81022,0
"Mar 28, 05:00 pm",261.306,293,393,274.46,1,1.00182,0.996445,1,14.1112,0.574765,66.9006,81.3709,107.698,4.27812,33.8063,13.2656,111.049,63.8272,996,254.714,67.1974,11.1437,10.7,18.8,283,20882.2,23.6039,23.6039,21.7523,0,0,63.8272,0.969824,1.85163,0.0804042,0.927815,0,0.2893,0.104378,0.44973,0,1.85163,0
"Mar 28, 06:00 pm",0,323.923,319.47,104.602,0.585994,1.00308,0.998765,0.654908,4.9918,0,76.6007,11.9442,41.0457,3.40956,26.9576,10.5781,41.202,0,996,264.869,78.5849,10.8937,10.7,17.3,105,-355.488,0,0,-0.3703,0,0,0,0.996207,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 07:00 pm",0,305.562,301.757,0.997056,0,1.00285,0.998913,0,4.39721,0,0,0,0.391245,2.79411,22.6545,8.88963,0.3924,0,996,274.397,89.6471,10.4047,13.4,15.6,1,-355.488,0,0,-0.3703,0,0,0,0.997056,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 08:00 pm",0,289.711,286.392,0,0,1.00202,0.996528,0,13.7931,0,0,0,0,2.32501,19.5317,7.66422,0,0,996,284.115,101.168,10.1031,17.7,14.4,0,-355.488,0,0,-0.3703,0,0,0,0.971163,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 09:00 pm",0,276.037,273.155,0,0,0.991697,0.994078,0,22.7211,0,0,0,0,1.97408,16.6871,6.54802,0,0,996,294.84,112.116,9.56719,9.1,13.2,0,-355.488,0,0,-0.3703,0,0,0,0.922396,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 10:00 pm",0,263.967,261.403,0,0,0.972834,0.992855,0,30.6456,0,0,0,0,1.70535,14.6785,5.75985,0,0,996,307.523,122.057,8.79688,8.6,12,0,-355.488,0,0,-0.3703,0,0,0,0.860337,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 28, 11:00 pm",0,253.168,250.863,0,0,0.948468,0.992277,0,37.0854,0,0,0,0,1.4911,13.0621,5.12555,0,0,996,323.231,130.231,7.93125,8.6,10.9,0,-355.488,0,0,-0.3703,0,0,0,0.797738,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 12:00 am",0,243.429,241.345,0,0,0.928348,0.991876,0,41.0019,0,0,0,0,1.3215,11.685,4.5852,0,0,996,342.591,135.54,7.47344,7.3,9.7,0,-355.488,0,0,-0.3703,0,0,0,0.754687,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 01:00 am",0,234.531,232.623,0,0,0.92295,0.991776,0,41.9153,0,0,0,0,1.17774,10.6144,4.16509,0,0,996,4.44128,136.848,6.84688,8.6,8.8,0,-355.488,0,0,-0.3703,0,0,0,0.744134,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 02:00 am",0,226.381,224.635,0,0,0.935484,0.992013,0,39.7138,0,0,0,0,1.05968,9.62483,3.77678,0,0,996,25.5785,133.798,6.10313,7.3,7.9,0,-355.488,0,0,-0.3703,0,0,0,0.769245,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 03:00 am",0,218.829,217.212,0,0,0.958389,0.992496,0,34.7585,0,0,0,0,0.962309,8.84132,3.46933,0,0,996,43.4483,127.167,5.51563,7.7,7,0,-355.488,0,0,-0.3703,0,0,0,0.821563,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 04:00 am",0,211.786,210.283,0,0,0.981029,0.993092,0,27.7236,0,0,0,0,0.873391,8.17194,3.20667,0,0,996,57.7906,118.153,4.9375,9.1,6.5,0,-355.488,0,0,-0.3703,0,0,0,0.885202,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 05:00 am",0,205.232,203.841,0,0,0.996823,0.995039,0,19.332,0,0,0,0,0.797317,7.51018,2.94699,0,0,996,69.5354,107.719,4.77187,7.7,6.1,0,-355.488,0,0,-0.3703,0,0,0,0.943616,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 06:00 am",0,199.129,197.84,0,0,1.00348,0.99746,0,10.1842,0,0,0,0,0.732995,6.89636,2.70613,0,0,996,79.726,96.5023,4.7625,5.3,5.7,0,-355.488,0,0,-0.3703,0,0,0,0.984245,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 07:00 am",0,193.436,192.241,0,0,1.00063,0.999815,0,0.751494,0,0,0,0,0.674395,6.34078,2.48812,0,0,996,89.2466,85.3119,4.84062,3.2,5.7,0,-355.488,0,0,-0.3703,0,0,0,0.999914,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 08:00 am",0,188.101,186.99,9.88862,0.988537,1.00367,0.997872,0.77211,8.55953,0,-74.1448,2.245,3.88029,0.610956,5.88765,2.31031,3.924,0,996,98.8927,73.8321,6.02812,3.2,7.2,10,-355.488,0,0,-0.3703,0,0,0,0.988862,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 09:00 am",0,225.016,250.196,112.629,1,0.999113,0.995581,1,17.3529,0.597565,-61.7572,33.2727,44.1957,1.24184,11.1154,4.36168,46.3032,0,996,109.53,62.5776,6.87813,5.3,9.3,118,-355.488,0,0,-0.3703,0,0,0,0.954486,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 10:00 am",0,299.563,346.329,227.197,1,0.987002,0.993359,1,25.1541,0.52479,-48.0047,66.1565,89.1522,3.71095,27.4151,10.7577,98.4924,0,996,122.286,52.1126,7.47188,4.6,11.3,251,-355.488,0,0,-0.3703,0,0,0,0.905168,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 11:00 am",332.74,293,393,391.831,1,0.970493,0.992793,1,31.3878,0.52329,-32.4447,112.123,153.754,4.55139,33.9478,13.3211,180.112,81.2757,996,138.674,43.2375,8.2,7.3,13.2,459,19826.1,22.5387,22.5387,20.6522,0,0,61.301,0.853662,1.88651,0.128872,0.914228,0,0.2893,0.104378,0.44973,0,1.88651,0
"Mar 29, 12:00 pm",426.191,293,393,432.348,1,0.956044,0.992443,1,35.3384,0.500559,-14.9256,121.832,169.653,4.45239,33.8366,13.2775,207.972,104.102,996,160.036,37.2553,9.34062,5.7,15.2,530,36301,40.4537,40.4537,37.8135,0,0,104.102,0.81575,2.64014,0.204282,1.14272,0,0.2893,0.104378,0.89946,0,2.64014,0
"Mar 29, 01:00 pm",281.138,293,393,307.181,1,0.952107,0.992355,1,36.2688,0.459327,3.83722,86.1973,120.538,4.40348,33.4412,13.1223,149.504,68.6715,996,185.211,35.7286,9.40313,3.7,16.2,381,22805.6,25.6461,25.6461,23.7558,0,0,68.6715,0.806251,1.89033,0.0930632,0.953862,0,0.2893,0.104378,0.44973,0,1.89033,0
"Mar 29, 02:00 pm",541.551,293,393,529.165,1,0.96148,0.992568,1,33.9616,0.52838,22.1954,149.981,207.644,4.35012,34.0228,13.3506,250.351,132.281,996,209.287,39.1957,10.2687,6.9,17.3,638,47319.3,52.1926,52.1926,49.2909,0,0,132.281,0.829412,2.90172,0.316138,1.29245,0,0.2893,0.104378,0.89946,0,2.90172,0
"Mar 29, 03:00 pm",283.668,293,393,300.974,1,0.977743,0.992993,1,28.9638,0.51331,38.8645,86.7852,118.102,4.33565,33.5375,13.1601,134.986,69.2895,996,228.585,46.5223,10.4906,5.3,17.6,344,23050.7,25.9065,25.9065,24.0112,0,0,69.2895,0.874926,1.89531,0.0947222,0.957183,0,0.2893,0.104378,0.44973,0,1.89531,0
"Mar 29, 04:00 pm",51.1637,293,393,101.98,1,0.992897,0.994282,1,22.0145,0.289532,53.5941,29.9002,40.0169,4.36463,33.2267,13.0382,43.164,12.4974,996,243.327,56.152,10.4375,5.3,17,110,-362.492,0,0,-0.377595,12.4974,0,0,0.927089,0.377595,-0.016083,0,0,0.2893,0.104378,0,0,0,0.377595
"Mar 29, 05:00 pm",0,324.008,319.575,16.5129,1,1.00205,0.99654,1,13.7484,0,66.7245,4.89726,6.47967,3.47033,26.6478,10.4566,6.6708,0,996,255.086,66.9973,10.275,6.3,15.9,17,-355.488,0,0,-0.3703,0,0,0,0.971349,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 06:00 pm",0,305.763,301.983,66.7801,0.601972,1.00295,0.998852,0.659526,4.64288,0,76.5044,7.88828,26.2045,2.83309,22.3671,8.77685,26.2908,0,996,265.226,78.3985,9.62187,4.6,14.7,67,-355.488,0,0,-0.3703,0,0,0,0.996719,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Mar 29, 07:00 pm",0,290.115,286.84,4.98285,0,1.00299,0.998826,0,4.74698,0,0,0,1.95527,2.37153,19.086,7.48934,1.962,0,996,274.747,89.5042,9.00313,4.6,13.3,5,-355.488,0,0,-0.3703,0,0,0,0.99657,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
