datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd
1987-06-09 18:00:00+01:00;706;276,32;;93900,0;250;4,6
1987-06-09 19:00:00+01:00;605;276,15;;94000,0;260;4,1
1987-06-09 20:00:00+01:00;466;275,92999999999995;;94000,0;250;3,0
1987-06-09 21:00:00+01:00;0;275,65;;94100,0;230;3,6
1987-06-09 22:00:00+01:00;0;275,42999999999995;;94100,0;220;3,1
1987-06-09 23:00:00+01:00;0;275,26;;94100,0;250;4,1
1987-06-10 00:00:00+01:00;0;275,15;;94200,0;230;3,6
1987-06-10 01:00:00+01:00;0;274,97999999999996;;94200,0;240;4,1
1987-06-10 02:00:00+01:00;0;274,92999999999995;;94200,0;230;5,1
1987-06-10 03:00:00+01:00;0;274,82;;94200,0;240;4,1
1987-06-10 04:00:00+01:00;0;274,71;;94200,0;230;2,1
1987-06-10 05:00:00+01:00;0;274,65;;94200,0;240;2,0
1987-06-10 06:00:00+01:00;0;274,59;;94200,0;270;3,6
1987-06-10 07:00:00+01:00;0;274,65;;94200,0;270;3,1
1987-06-10 08:00:00+01:00;507;274,71;;94200,0;310;5,1
1987-06-10 09:00:00+01:00;634;274,87;;94200,0;310;5,1
1987-06-10 10:00:00+01:00;728;275,15;;94200,0;340;3,6
1987-06-10 11:00:00+01:00;804;275,42999999999995;;94200,0;320;1,5
1987-06-10 12:00:00+01:00;861;275,71;;94200,0;270;2,0
1987-06-10 13:00:00+01:00;895;275,92999999999995;;94100,0;270;2,1
1987-06-10 14:00:00+01:00;905;276,15;;94000,0;280;2,0
1987-06-10 15:00:00+01:00;889;276,37;;93900,0;320;3,0
1987-06-10 16:00:00+01:00;851;276,37;;93900,0;290;3,6
1987-06-10 17:00:00+01:00;788;276,37;;93900,0;310;3,0
1987-06-10 18:00:00+01:00;706;276,26;;93900,0;320;5,6
1987-06-10 19:00:00+01:00;605;276,09;;93900,0;330;5,7
1987-06-10 20:00:00+01:00;466;275,82;;94000,0;290;6,1
1987-06-10 21:00:00+01:00;0;275,53999999999996;;94100,0;270;5,1
1987-06-10 22:00:00+01:00;0;275,32;;94100,0;280;5,1
1987-06-10 23:00:00+01:00;0;275,15;;94100,0;280;4,1
1987-06-11 00:00:00+01:00;0;275,03999999999996;;94100,0;300;3,6
1987-06-11 01:00:00+01:00;0;274,92999999999995;;94200,0;310;4,1
1987-06-11 02:00:00+01:00;0;274,87;;94200,0;330;3,0
1987-06-11 03:00:00+01:00;0;274,87;;94200,0;310;2,0
1987-06-11 04:00:00+01:00;0;274,87;;94300,0;330;3,1
1987-06-11 05:00:00+01:00;0;274,87;;94300,0;330;2,5
1987-06-11 06:00:00+01:00;0;274,87;;94400,0;160;2,0
1987-06-11 07:00:00+01:00;0;274,87;;94400,0;0;0,0
1987-06-11 08:00:00+01:00;533;274,97999999999996;;94400,0;30;2,5
1987-06-11 09:00:00+01:00;659;275,03999999999996;;94400,0;40;3,0
1987-06-11 10:00:00+01:00;753;275,21;;94400,0;30;2,1
1987-06-11 11:00:00+01:00;817;275,42999999999995;;94400,0;40;3,0
1987-06-11 12:00:00+01:00;873;275,65;;94400,0;350;3,0
1987-06-11 13:00:00+01:00;835;275,82;;94200,0;20;3,1
1987-06-11 14:00:00+01:00;848;275,97999999999996;;94200,0;50;3,0
1987-06-11 15:00:00+01:00;794;276,09;;94200,0;350;3,0
1987-06-11 16:00:00+01:00;741;276,15;;94100,0;360;4,1
1987-06-11 17:00:00+01:00;678;276,15;;94100,0;340;4,1
1987-06-11 18:00:00+01:00;637;276,09;;94200,0;340;4,1
1987-06-11 19:00:00+01:00;611;275,92999999999995;;94200,0;10;5,1
1987-06-11 20:00:00+01:00;507;275,76;;94300,0;10;4,1
1987-06-11 21:00:00+01:00;0;275,53999999999996;;94400,0;360;2,5
1987-06-11 22:00:00+01:00;0;275,37;;94500,0;360;4,1
1987-06-11 23:00:00+01:00;0;275,26;;94500,0;20;2,0
1987-06-12 00:00:00+01:00;0;275,15;;94500,0;20;2,0
1987-06-12 01:00:00+01:00;0;275,09;;94600,0;50;2,1
1987-06-12 02:00:00+01:00;0;275,03999999999996;;94600,0;50;2,0
1987-06-12 03:00:00+01:00;0;274,87;;94700,0;0;0,0
1987-06-12 04:00:00+01:00;0;274,82;;94700,0;0;0,0
1987-06-12 05:00:00+01:00;0;274,71;;94700,0;0;0,0
1987-06-12 06:00:00+01:00;0;274,65;;94800,0;50;1,5
1987-06-12 07:00:00+01:00;0;274,71;;94800,0;20;2,1
1987-06-12 08:00:00+01:00;507;274,76;;94900,0;50;3,0
1987-06-12 09:00:00+01:00;634;274,92999999999995;;94900,0;50;4,6
1987-06-12 10:00:00+01:00;728;275,15;;94900,0;90;6,2
1987-06-12 11:00:00+01:00;804;275,37;;94800,0;80;5,1
1987-06-12 12:00:00+01:00;861;275,59;;94800,0;90;4,1
1987-06-12 13:00:00+01:00;895;275,87;;94700,0;30;3,6
1987-06-12 14:00:00+01:00;905;276,03999999999996;;94600,0;999;3,0
1987-06-12 15:00:00+01:00;889;276,21;;94600,0;60;2,5
1987-06-12 16:00:00+01:00;851;276,26;;94600,0;50;3,1
1987-06-12 17:00:00+01:00;788;276,21;;94500,0;30;3,0
1987-06-12 18:00:00+01:00;709;276,15;;94500,0;40;4,6
1987-06-12 19:00:00+01:00;608;275,92999999999995;;94600,0;40;3,6
1987-06-12 20:00:00+01:00;470;275,71;;94600,0;90;1,5
1987-06-12 21:00:00+01:00;0;275,53999999999996;;94700,0;0;0,0
1987-06-12 22:00:00+01:00;0;275,32;;94800,0;0;0,0
1987-06-12 23:00:00+01:00;0;275,15;;94800,0;190;2,0
1987-06-13 00:00:00+01:00;0;275,03999999999996;;94800,0;230;1,5
1987-06-13 01:00:00+01:00;0;274,97999999999996;;94800,0;190;2,1
1987-06-13 02:00:00+01:00;0;274,87;;94800,0;210;2,0
1987-06-13 03:00:00+01:00;0;274,82;;94900,0;180;1,5
1987-06-13 04:00:00+01:00;0;274,76;;94900,0;140;2,1
1987-06-13 05:00:00+01:00;0;274,71;;94900,0;0;0,0
1987-06-13 06:00:00+01:00;0;274,71;;94900,0;0;0,0
1987-06-13 07:00:00+01:00;0;274,76;;94900,0;30;2,1
1987-06-13 08:00:00+01:00;466;274,82;;94900,0;50;4,1
1987-06-13 09:00:00+01:00;498;274,92999999999995;;94900,0;60;4,1
1987-06-13 10:00:00+01:00;602;275,09;;94800,0;60;5,1
1987-06-13 11:00:00+01:00;716;275,37;;94800,0;999;5,6
1987-06-13 12:00:00+01:00;845;275,59;;94700,0;70;6,1
1987-06-13 13:00:00+01:00;886;275,82;;94500,0;70;5,1
1987-06-13 14:00:00+01:00;687;275,97999999999996;;94500,0;60;5,1
1987-06-13 15:00:00+01:00;577;276,15;;94500,0;70;5,6
1987-06-13 16:00:00+01:00;583;276,21;;94400,0;80;4,6
1987-06-13 17:00:00+01:00;561;276,15;;94400,0;70;5,1
1987-06-13 18:00:00+01:00;583;276,03999999999996;;94400,0;60;3,6
1987-06-13 19:00:00+01:00;567;275,87;;94500,0;80;4,6
1987-06-13 20:00:00+01:00;375;275,71;;94600,0;80;4,1
1987-06-13 21:00:00+01:00;0;275,47999999999996;;94600,0;50;2,0
1987-06-13 22:00:00+01:00;0;275,26;;94600,0;230;3,6
1987-06-13 23:00:00+01:00;0;275,15;;94600,0;230;3,0
1987-06-14 00:00:00+01:00;0;275,03999999999996;;94600,0;180;2,0
1987-06-14 01:00:00+01:00;0;274,97999999999996;;94600,0;190;2,1
1987-06-14 02:00:00+01:00;0;274,92999999999995;;94600,0;190;1,5
1987-06-14 03:00:00+01:00;0;274,92999999999995;;94600,0;200;1,5
1987-06-14 04:00:00+01:00;0;274,87;;94600,0;80;2,6
1987-06-14 05:00:00+01:00;0;274,82;;94600,0;50;2,5
1987-06-14 06:00:00+01:00;0;274,82;;94600,0;50;4,1
1987-06-14 07:00:00+01:00;0;274,87;;94600,0;50;5,1
1987-06-14 08:00:00+01:00;495;274,92999999999995;;94600,0;60;5,1
1987-06-14 09:00:00+01:00;621;275,09;;94500,0;90;7,7
1987-06-14 10:00:00+01:00;719;275,26;;94500,0;60;6,2
1987-06-14 11:00:00+01:00;798;275,47999999999996;;94500,0;80;8,2
1987-06-14 12:00:00+01:00;854;275,71;;94400,0;120;7,2
1987-06-14 13:00:00+01:00;892;275,92999999999995;;94300,0;110;6,2
1987-06-14 14:00:00+01:00;902;276,09;;94200,0;80;7,2
1987-06-14 15:00:00+01:00;886;276,26;;94100,0;110;7,7
1987-06-14 16:00:00+01:00;845;276,32;;94100,0;130;6,2
1987-06-14 17:00:00+01:00;782;276,26;;94000,0;110;2,0
1987-06-14 18:00:00+01:00;700;276,21;;94000,0;80;2,0
1987-06-14 19:00:00+01:00;599;276,03999999999996;;94100,0;90;2,0
1987-06-14 20:00:00+01:00;457;275,82;;94200,0;90;2,0
1987-06-14 21:00:00+01:00;0;275,59;;94200,0;150;2,0
1987-06-14 22:00:00+01:00;0;275,42999999999995;;94300,0;230;2,1
1987-06-14 23:00:00+01:00;0;275,32;;94300,0;260;2,0
1987-06-15 00:00:00+01:00;0;275,21;;94300,0;0;0,0
1987-06-15 01:00:00+01:00;0;275,15;;94400,0;0;0,0
1987-06-15 02:00:00+01:00;0;275,03999999999996;;94400,0;999;0,0
1987-06-15 03:00:00+01:00;0;274,92999999999995;;94400,0;0;0,0
1987-06-15 04:00:00+01:00;0;274,87;;94500,0;30;2,1
1987-06-15 05:00:00+01:00;0;274,82;;94500,0;0;0,0
1987-06-15 06:00:00+01:00;0;274,76;;94500,0;50;4,1
1987-06-15 07:00:00+01:00;0;274,76;;94600,0;50;4,1
1987-06-15 08:00:00+01:00;82;274,87;;94600,0;60;2,5
1987-06-15 09:00:00+01:00;261;274,97999999999996;;94600,0;90;3,0
1987-06-15 10:00:00+01:00;640;275,15;;94600,0;80;5,1
1987-06-15 11:00:00+01:00;832;275,32;;94600,0;90;6,1
1987-06-15 12:00:00+01:00;785;275,47999999999996;;94500,0;100;6,1
1987-06-15 13:00:00+01:00;564;275,65;;94400,0;80;7,7
1987-06-15 14:00:00+01:00;356;275,82;;94400,0;50;3,6
1987-06-15 15:00:00+01:00;328;275,92999999999995;;94300,0;999;3,3
1987-06-15 16:00:00+01:00;432;275,97999999999996;;94200,0;40;3,1
1987-06-15 17:00:00+01:00;359;275,97999999999996;;94200,0;60;2,5
1987-06-15 18:00:00+01:00;410;275,87;;94200,0;90;2,0
1987-06-15 19:00:00+01:00;435;275,76;;94300,0;90;2,1
1987-06-15 20:00:00+01:00;252;275,59;;94400,0;250;5,1
1987-06-15 21:00:00+01:00;0;275,37;;94500,0;240;4,1
1987-06-15 22:00:00+01:00;0;275,26;;94500,0;270;4,1
1987-06-15 23:00:00+01:00;0;275,15;;94500,0;270;4,1
1987-06-16 00:00:00+01:00;0;275,03999999999996;;94500,0;280;2,0
1987-06-16 01:00:00+01:00;0;274,97999999999996;;94500,0;270;2,1
1987-06-16 02:00:00+01:00;0;274,92999999999995;;94500,0;270;1,5
1987-06-16 03:00:00+01:00;0;274,87;;94500,0;260;1,5
1987-06-16 04:00:00+01:00;0;274,87;;94500,0;270;2,1
1987-06-16 05:00:00+01:00;0;274,82;;94500,0;270;1,5
1987-06-16 06:00:00+01:00;0;274,82;;94500,0;0;0,0
1987-06-16 07:00:00+01:00;0;274,87;;94600,0;0;0,0
1987-06-16 08:00:00+01:00;517;274,92999999999995;;94500,0;999;1,8
1987-06-16 09:00:00+01:00;517;275,03999999999996;;94500,0;40;3,6
1987-06-16 10:00:00+01:00;498;275,26;;94500,0;30;3,1
1987-06-16 11:00:00+01:00;356;275,47999999999996;;94500,0;60;2,0
1987-06-16 12:00:00+01:00;454;275,71;;94400,0;360;1,5
1987-06-16 13:00:00+01:00;432;275,92999999999995;;94400,0;0;0,0
1987-06-16 14:00:00+01:00;353;276,09;;94300,0;330;2,0
1987-06-16 15:00:00+01:00;255;276,21;;94200,0;240;2,0
1987-06-16 16:00:00+01:00;179;276,26;;94200,0;320;2,1
1987-06-16 17:00:00+01:00;343;276,26;;94200,0;0;0,0
1987-06-16 18:00:00+01:00;343;276,21;;94200,0;300;1,5
1987-06-16 19:00:00+01:00;195;276,03999999999996;;94200,0;260;4,1
1987-06-16 20:00:00+01:00;205;275,87;;94300,0;270;5,1
1987-06-16 21:00:00+01:00;0;275,59;;94500,0;260;4,6
1987-06-16 22:00:00+01:00;0;275,42999999999995;;94500,0;250;4,1
1987-06-16 23:00:00+01:00;0;275,32;;94500,0;999;3,5
1987-06-17 00:00:00+01:00;0;275,15;;94500,0;270;3,0
1987-06-17 01:00:00+01:00;0;275,09;;94500,0;260;4,1
1987-06-17 02:00:00+01:00;0;275,09;;94500,0;230;3,6
1987-06-17 03:00:00+01:00;0;275,03999999999996;;94500,0;220;2,5
1987-06-17 04:00:00+01:00;0;275,03999999999996;;94500,0;210;2,1
1987-06-17 05:00:00+01:00;0;275,03999999999996;;94500,0;220;1,0
1987-06-17 06:00:00+01:00;0;275,03999999999996;;94500,0;180;1,0
1987-06-17 07:00:00+01:00;0;275,03999999999996;;94500,0;0;0,0
1987-06-17 08:00:00+01:00;44;275,15;;94500,0;30;2,0
1987-06-17 09:00:00+01:00;223;275,21;;94500,0;40;3,0
1987-06-17 10:00:00+01:00;217;275,32;;94500,0;30;3,1
1987-06-17 11:00:00+01:00;110;275,47999999999996;;94500,0;50;1,5
1987-06-17 12:00:00+01:00;47;275,65;;94400,0;0;0,0
1987-06-17 13:00:00+01:00;28;275,82;;94400,0;0;0,0
1987-06-17 14:00:00+01:00;189;275,97999999999996;;94300,0;0;0,0
1987-06-17 15:00:00+01:00;388;276,03999999999996;;94300,0;320;2,5
1987-06-17 16:00:00+01:00;438;276,03999999999996;;94200,0;230;2,1
1987-06-17 17:00:00+01:00;252;276,03999999999996;;94300,0;270;3,0
1987-06-17 18:00:00+01:00;63;275,97999999999996;;94300,0;240;4,6
1987-06-17 19:00:00+01:00;37;275,92999999999995;;94400,0;240;4,1
1987-06-17 20:00:00+01:00;50;275,76;;94500,0;230;3,0
1987-06-17 21:00:00+01:00;0;275,59;;94500,0;270;3,0
1987-06-17 22:00:00+01:00;0;275,47999999999996;;94500,0;250;3,1
1987-06-17 23:00:00+01:00;0;275,37;;94500,0;230;5,1
1987-06-18 00:00:00+01:00;0;275,32;;94500,0;240;3,0
1987-06-18 01:00:00+01:00;0;275,26;;94500,0;230;1,5
1987-06-18 02:00:00+01:00;0;275,21;;94500,0;220;1,5
1987-06-18 03:00:00+01:00;0;275,09;;94500,0;190;1,5
1987-06-18 04:00:00+01:00;0;274,97999999999996;;94500,0;0;0,0
1987-06-18 05:00:00+01:00;0;274,92999999999995;;94500,0;0;0,0
1987-06-18 06:00:00+01:00;0;274,87;;94500,0;50;1,5
1987-06-18 07:00:00+01:00;0;274,87;;94600,0;0;0,0
1987-06-18 08:00:00+01:00;498;274,92999999999995;;94600,0;0;0,0
1987-06-18 09:00:00+01:00;624;275,03999999999996;;94600,0;10;2,5
1987-06-18 10:00:00+01:00;722;275,26;;94600,0;50;3,1
1987-06-18 11:00:00+01:00;798;275,47999999999996;;94600,0;0;0,0
1987-06-18 12:00:00+01:00;858;275,71;;94500,0;270;2,5
1987-06-18 13:00:00+01:00;892;275,92999999999995;;94500,0;280;2,1
1987-06-18 14:00:00+01:00;902;276,09;;94500,0;250;3,0
1987-06-18 15:00:00+01:00;886;276,21;;94400,0;270;3,6
1987-06-18 16:00:00+01:00;848;276,26;;94400,0;270;3,1
1987-06-18 17:00:00+01:00;785;276,26;;94400,0;0;0,0
1987-06-18 18:00:00+01:00;703;276,15;;94400,0;50;5,1
1987-06-18 19:00:00+01:00;602;275,97999999999996;;94400,0;360;7,2
1987-06-18 20:00:00+01:00;466;275,82;;94500,0;10;5,1
1987-06-18 21:00:00+01:00;0;275,59;;94500,0;999;3,6
1987-06-18 22:00:00+01:00;0;275,42999999999995;;94500,0;50;2,1
1987-06-18 23:00:00+01:00;0;275,32;;94500,0;70;3,0
1987-06-19 00:00:00+01:00;0;275,21;;94500,0;180;1,5
1987-06-19 01:00:00+01:00;0;275,15;;94500,0;0;0,0
1987-06-19 02:00:00+01:00;0;275,09;;94500,0;300;2,5
1987-06-19 03:00:00+01:00;0;274,97999999999996;;94500,0;0;0,0
1987-06-19 04:00:00+01:00;0;274,92999999999995;;94500,0;0;0,0
1987-06-19 05:00:00+01:00;0;274,87;;94500,0;0;0,0
1987-06-19 06:00:00+01:00;0;274,82;;94500,0;0;0,0
1987-06-19 07:00:00+01:00;0;274,87;;94500,0;70;2,1
1987-06-19 08:00:00+01:00;504;274,92999999999995;;94500,0;0;0,0
1987-06-19 09:00:00+01:00;630;275,09;;94500,0;50;2,5
1987-06-19 10:00:00+01:00;728;275,32;;94500,0;90;2,1
1987-06-19 11:00:00+01:00;804;275,53999999999996;;94400,0;90;1,5
1987-06-19 12:00:00+01:00;861;275,82;;94300,0;250;2,0
1987-06-19 13:00:00+01:00;895;276,03999999999996;;94200,0;290;2,1
1987-06-19 14:00:00+01:00;905;276,21;;94200,0;270;3,0
1987-06-19 15:00:00+01:00;889;276,37;;94100,0;240;3,6
1987-06-19 16:00:00+01:00;851;276,47999999999996;;94000,0;250;4,1
1987-06-19 17:00:00+01:00;791;276,42999999999995;;94000,0;250;3,6
1987-06-19 18:00:00+01:00;712;276,32;;94100,0;230;6,1
1987-06-19 19:00:00+01:00;611;276,15;;94100,0;230;7,2
1987-06-19 20:00:00+01:00;476;275,92999999999995;;94100,0;250;5,1
1987-06-19 21:00:00+01:00;0;275,71;;94200,0;230;4,1
1987-06-19 22:00:00+01:00;0;275,47999999999996;;94200,0;240;4,1
1987-06-19 23:00:00+01:00;0;275,37;;94200,0;240;2,5
1987-06-20 00:00:00+01:00;0;275,26;;94200,0;210;2,5
1987-06-20 01:00:00+01:00;0;275,15;;94200,0;210;2,1
1987-06-20 02:00:00+01:00;0;275,03999999999996;;94100,0;210;1,5
1987-06-20 03:00:00+01:00;0;274,97999999999996;;94100,0;220;1,5
1987-06-20 04:00:00+01:00;0;274,92999999999995;;94100,0;220;2,1
1987-06-20 05:00:00+01:00;0;274,82;;94100,0;220;2,0
1987-06-20 06:00:00+01:00;0;274,82;;94100,0;150;2,0
1987-06-20 07:00:00+01:00;0;274,87;;94100,0;200;2,1
1987-06-20 08:00:00+01:00;504;274,92999999999995;;94200,0;200;1,5
1987-06-20 09:00:00+01:00;630;275,09;;94200,0;230;4,1
1987-06-20 10:00:00+01:00;725;275,32;;94200,0;200;5,1
1987-06-20 11:00:00+01:00;804;275,59;;94100,0;250;6,1
1987-06-20 12:00:00+01:00;861;275,92999999999995;;94100,0;240;4,1
1987-06-20 13:00:00+01:00;895;276,15;;94000,0;240;7,2
1987-06-20 14:00:00+01:00;905;276,37;;93900,0;270;6,1
1987-06-20 15:00:00+01:00;889;276,53999999999996;;93900,0;260;7,2
1987-06-20 16:00:00+01:00;851;276,59;;93900,0;250;7,2
1987-06-20 17:00:00+01:00;791;276,59;;93900,0;260;5,6
1987-06-20 18:00:00+01:00;712;276,42999999999995;;93900,0;240;6,1
1987-06-20 19:00:00+01:00;611;276,26;;94000,0;230;6,2
1987-06-20 20:00:00+01:00;479;276,03999999999996;;94100,0;999;5,6
1987-06-20 21:00:00+01:00;0;275,76;;94200,0;230;5,1
1987-06-20 22:00:00+01:00;0;275,53999999999996;;94200,0;230;4,1
1987-06-20 23:00:00+01:00;0;275,37;;94200,0;230;5,1
1987-06-21 00:00:00+01:00;0;275,26;;94100,0;250;4,1
1987-06-21 01:00:00+01:00;0;275,15;;94100,0;230;2,6
1987-06-21 02:00:00+01:00;0;275,15;;94100,0;210;3,0
1987-06-21 03:00:00+01:00;0;275,15;;94100,0;230;2,0
1987-06-21 04:00:00+01:00;0;275,15;;94100,0;210;3,1
1987-06-21 05:00:00+01:00;0;275,15;;94100,0;200;2,0
1987-06-21 06:00:00+01:00;0;275,15;;94200,0;180;3,0
1987-06-21 07:00:00+01:00;0;275,15;;94200,0;200;2,1
1987-06-21 08:00:00+01:00;504;275,21;;94200,0;180;3,0
1987-06-21 09:00:00+01:00;630;275,32;;94200,0;180;3,0
1987-06-21 10:00:00+01:00;725;275,47999999999996;;94200,0;240;4,1
1987-06-21 11:00:00+01:00;804;275,71;;94100,0;210;2,5
1987-06-21 12:00:00+01:00;861;275,92999999999995;;94100,0;250;3,0
1987-06-21 13:00:00+01:00;895;276,15;;94000,0;230;6,2
1987-06-21 14:00:00+01:00;905;276,32;;93900,0;230;6,6
1987-06-21 15:00:00+01:00;889;276,42999999999995;;93900,0;230;7,2
1987-06-21 16:00:00+01:00;851;276,47999999999996;;93800,0;240;7,7
1987-06-21 17:00:00+01:00;791;276,42999999999995;;93800,0;230;7,7
1987-06-21 18:00:00+01:00;712;276,32;;93900,0;250;6,1
1987-06-21 19:00:00+01:00;611;276,21;;94000,0;250;7,2
1987-06-21 20:00:00+01:00;479;276,03999999999996;;94100,0;260;6,1
1987-06-21 21:00:00+01:00;0;275,82;;94100,0;240;4,1
1987-06-21 22:00:00+01:00;0;275,71;;94200,0;230;3,1
1987-06-21 23:00:00+01:00;0;275,59;;94200,0;230;3,6
1987-06-22 00:00:00+01:00;0;275,47999999999996;;94200,0;220;3,6
1987-06-22 01:00:00+01:00;0;275,42999999999995;;94200,0;240;2,1
1987-06-22 02:00:00+01:00;0;275,37;;94300,0;230;1,5
1987-06-22 03:00:00+01:00;0;275,32;;94300,0;200;1,5
1987-06-22 04:00:00+01:00;0;275,26;;94300,0;0;0,0
1987-06-22 05:00:00+01:00;0;275,21;;94400,0;0;0,0
1987-06-22 06:00:00+01:00;0;275,21;;94400,0;180;1,5
1987-06-22 07:00:00+01:00;0;275,21;;94500,0;0;0,0
1987-06-22 08:00:00+01:00;504;275,32;;94500,0;250;1,0
1987-06-22 09:00:00+01:00;630;275,42999999999995;;94500,0;240;1,5
1987-06-22 10:00:00+01:00;725;275,59;;94500,0;230;3,1
1987-06-22 11:00:00+01:00;801;275,76;;94500,0;240;3,0
1987-06-22 12:00:00+01:00;861;275,92999999999995;;94400,0;250;3,0
1987-06-22 13:00:00+01:00;895;276,15;;94300,0;250;3,1
1987-06-22 14:00:00+01:00;905;276,32;;94200,0;220;5,1
1987-06-22 15:00:00+01:00;889;276,42999999999995;;94200,0;260;6,6
1987-06-22 16:00:00+01:00;851;276,47999999999996;;94200,0;250;6,2
1987-06-22 17:00:00+01:00;791;276,47999999999996;;94100,0;230;7,7
1987-06-22 18:00:00+01:00;712;276,42999999999995;;94100,0;240;7,7
1987-06-22 19:00:00+01:00;611;276,26;;94100,0;250;5,1
1987-06-22 20:00:00+01:00;479;276,09;;94100,0;230;6,1
1987-06-22 21:00:00+01:00;0;275,92999999999995;;94200,0;230;4,1
1987-06-22 22:00:00+01:00;0;275,76;;94200,0;240;4,1
1987-06-22 23:00:00+01:00;0;275,59;;94200,0;210;4,1
1987-06-23 00:00:00+01:00;0;275,53999999999996;;94300,0;190;2,5
1987-06-23 01:00:00+01:00;0;275,47999999999996;;94300,0;190;3,1
1987-06-23 02:00:00+01:00;0;275,37;;94300,0;180;1,5
1987-06-23 03:00:00+01:00;0;275,32;;94300,0;180;1,0
1987-06-23 04:00:00+01:00;0;275,21;;94400,0;180;1,0
1987-06-23 05:00:00+01:00;0;275,03999999999996;;94400,0;160;2,0
1987-06-23 06:00:00+01:00;0;275,03999999999996;;94400,0;180;1,5
1987-06-23 07:00:00+01:00;0;275,03999999999996;;94500,0;0;0,0
1987-06-23 08:00:00+01:00;504;275,09;;94500,0;999;0,0
1987-06-23 09:00:00+01:00;630;275,26;;94500,0;0;0,0
1987-06-23 10:00:00+01:00;725;275,42999999999995;;94500,0;0;0,0
1987-06-23 11:00:00+01:00;801;275,65;;94500,0;0;0,0
1987-06-23 12:00:00+01:00;858;275,87;;94400,0;270;1,5
1987-06-23 13:00:00+01:00;895;276,09;;94300,0;280;3,1
1987-06-23 14:00:00+01:00;905;276,26;;94200,0;270;2,0
1987-06-23 15:00:00+01:00;889;276,37;;94200,0;230;3,6
1987-06-23 16:00:00+01:00;851;276,47999999999996;;94200,0;250;4,1
1987-06-23 17:00:00+01:00;791;276,42999999999995;;94200,0;230;5,1
1987-06-23 18:00:00+01:00;712;276,32;;94300,0;230;8,2
1987-06-23 19:00:00+01:00;615;276,21;;94300,0;230;6,2
1987-06-23 20:00:00+01:00;479;275,97999999999996;;94300,0;240;5,1
1987-06-23 21:00:00+01:00;0;275,82;;94400,0;240;3,6
1987-06-23 22:00:00+01:00;0;275,65;;94400,0;240;3,1
1987-06-23 23:00:00+01:00;0;275,47999999999996;;94400,0;210;2,5
1987-06-24 00:00:00+01:00;0;275,37;;94500,0;210;2,5
1987-06-24 01:00:00+01:00;0;275,26;;94500,0;190;2,1
1987-06-24 02:00:00+01:00;0;275,21;;94500,0;190;2,0
1987-06-24 03:00:00+01:00;0;275,15;;94500,0;0;0,0
1987-06-24 04:00:00+01:00;0;274,97999999999996;;94600,0;180;2,1
1987-06-24 05:00:00+01:00;0;274,92999999999995;;94600,0;180;1,5
1987-06-24 06:00:00+01:00;0;274,92999999999995;;94600,0;0;0,0
1987-06-24 07:00:00+01:00;0;274,92999999999995;;94700,0;0;0,0
1987-06-24 08:00:00+01:00;501;274,97999999999996;;94700,0;0;0,0
1987-06-24 09:00:00+01:00;630;275,09;;94700,0;50;1,5
1987-06-24 10:00:00+01:00;725;275,32;;94700,0;80;3,1
1987-06-24 11:00:00+01:00;801;275,59;;94600,0;80;2,5
1987-06-24 12:00:00+01:00;858;275,82;;94600,0;210;1,5
1987-06-24 13:00:00+01:00;895;276,03999999999996;;94600,0;360;2,1
1987-06-24 14:00:00+01:00;905;276,21;;94500,0;200;3,0
1987-06-24 15:00:00+01:00;889;276,32;;94500,0;200;3,6
1987-06-24 16:00:00+01:00;851;276,37;;94400,0;190;3,1
1987-06-24 17:00:00+01:00;791;276,37;;94300,0;230;4,6
1987-06-24 18:00:00+01:00;712;276,26;;94300,0;280;4,6
1987-06-24 19:00:00+01:00;615;276,15;;94400,0;270;3,1
1987-06-24 20:00:00+01:00;479;275,92999999999995;;94400,0;250;4,1
1987-06-24 21:00:00+01:00;0;275,71;;94500,0;230;3,0
1987-06-24 22:00:00+01:00;0;275,53999999999996;;94500,0;230;3,1
1987-06-24 23:00:00+01:00;0;275,42999999999995;;94500,0;220;3,0
1987-06-25 00:00:00+01:00;0;275,26;;94500,0;200;2,5
1987-06-25 01:00:00+01:00;0;275,21;;94500,0;200;2,1
1987-06-25 02:00:00+01:00;0;275,09;;94500,0;250;2,0
1987-06-25 03:00:00+01:00;0;274,97999999999996;;94600,0;260;1,5
1987-06-25 04:00:00+01:00;0;274,87;;94600,0;0;0,0
1987-06-25 05:00:00+01:00;0;274,76;;94600,0;200;1,5
1987-06-25 06:00:00+01:00;0;274,76;;94600,0;90;2,0
1987-06-25 07:00:00+01:00;0;274,76;;94600,0;330;3,1
1987-06-25 08:00:00+01:00;501;274,87;;94700,0;360;2,0
1987-06-25 09:00:00+01:00;630;275,03999999999996;;94700,0;90;2,5
1987-06-25 10:00:00+01:00;725;275,21;;94600,0;20;2,0
1987-06-25 11:00:00+01:00;801;275,42999999999995;;94600,0;50;3,0
1987-06-25 12:00:00+01:00;858;275,71;;94500,0;50;4,6
1987-06-25 13:00:00+01:00;892;275,97999999999996;;94500,0;50;4,1
1987-06-25 14:00:00+01:00;905;276,15;;94400,0;30;3,0
1987-06-25 15:00:00+01:00;889;276,32;;94300,0;360;3,0
1987-06-25 16:00:00+01:00;851;276,37;;94300,0;320;2,0
1987-06-25 17:00:00+01:00;791;276,37;;94200,0;360;2,0
