"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Apr 27, 06:00 pm",2,0,0,3.02392,44.8554,0.996786,1,0.998863,0.795936,4.59489,0.06,1,0,0.0165323,0.61363,0,0.551096,17.658,17.6012,0.119149,304.198,304.445,0,204,393,0,293,0,0,302.418,308.442,1.7,7.66144,3.13921,10.8006,0,0,45,14,19,4,993,274.789,73.364,12.125,5.8,0.0765323,0,0,0,-273.15,0,0,0,-273.15,0,2803
"Apr 27, 07:00 pm",2,0,0,-6.6575,1.94295,0.971477,1,0.996548,0.514652,13.7175,0.00379617,1,0,0.0161796,0.0250454,0,0.546511,0.7848,0.762415,-0.298412,303.101,302.482,0,204,393,0,293,0,0,303.56,292.432,1.7,7.00456,-6.98547,0.019095,0,0,2,13.2,20,4,993,283.943,84.715,11.4031,7,0.0199758,0,0,0,-273.15,0,0,0,-273.15,0,2804
"Apr 27, 08:00 pm",1,0,0,-6.56267,0,0,0,0,0,0,0,1,0,0.0160592,0,0,0.544868,0,0,-0.231439,296.023,295.54,0,204,393,0,293,0,0,300.928,287.613,1.7,6.80453,-6.80453,0,0,0,0,12.4,21,4,993,293.485,95.3112,10.6031,5.8,0.0160592,0,0,0,-273.15,0,0,0,-273.15,0,2805
"Apr 27, 09:00 pm",1,0,0,-6.33898,0,0,0,0,0,0,0,1,0,0.0159098,0,0,0.542829,0,0,-0.189848,290.859,290.46,0,204,393,0,293,0,0,296.45,283.871,1.7,6.53131,-6.53131,0,0,0,0,11.5,22,4,993,304.089,105.492,9.78125,5.6,0.0159098,0,0,0,-273.15,0,0,0,-273.15,0,2806
"Apr 27, 10:00 pm",1,0,0,-6.07617,0,0,0,0,0,0,0,1,0,0.015763,0,0,0.540815,0,0,-0.175825,286.317,285.946,0,204,393,0,293,0,0,291.834,279.772,1.7,6.25321,-6.25321,0,0,0,0,10.7,23,4,993,316.42,114.363,9.05937,5.4,0.015763,0,0,0,-273.15,0,0,0,-273.15,0,2807
"Apr 27, 11:00 pm",1,0,0,-5.82528,0,0,0,0,0,0,0,1,0,0.0156233,0,0,0.538889,0,0,-0.166874,282.031,281.677,0,204,393,0,293,0,0,287.366,275.754,1.7,5.99313,-5.99313,0,0,0,0,9.9,0,4,993,331.01,121.249,8.25937,6.4,0.0156233,0,0,0,-273.15,0,0,0,-273.15,0,2808
"Apr 28, 12:00 am",1,0,0,-5.5819,0,0,0,0,0,0,0,1,0,0.0154913,0,0,0.537058,0,0,-0.158898,277.935,277.595,0,204,393,0,293,0,0,283.078,271.897,1.7,5.74167,-5.74167,0,0,0,0,9,1,4,993,347.848,125.339,7.4375,5.4,0.0154913,0,0,0,-273.15,0,0,0,-273.15,0,2809
"Apr 28, 01:00 am",1,0,0,-5.35788,0,0,0,0,0,0,0,1,0,0.015366,0,0,0.535311,0,0,-0.151776,274.009,273.683,0,204,393,0,293,0,0,278.967,268.186,1.7,5.51047,-5.51047,0,0,0,0,8.2,2,4,993,5.88685,125.965,7.2625,3.9,0.015366,0,0,0,-273.15,0,0,0,-273.15,0,2810
"Apr 28, 02:00 am",1,0,0,-5.15545,0,0,0,0,0,0,0,1,0,0.0152468,0,0,0.533641,0,0,-0.145458,270.236,269.922,0,204,393,0,293,0,0,275.022,264.603,1.7,5.3017,-5.3017,0,0,0,0,7.3,3,4,993,23.31,123.007,6.3625,3.4,0.0152468,0,0,0,-273.15,0,0,0,-273.15,0,2811
"Apr 28, 03:00 am",1,0,0,-4.96671,0,0,0,0,0,0,0,1,0,0.0151334,0,0,0.532042,0,0,-0.139565,266.6,266.298,0,204,393,0,293,0,0,271.228,261.147,1.7,5.10704,-5.10704,0,0,0,0,6.8,4,4,993,38.7124,116.987,5.8625,4.1,0.0151334,0,0,0,-273.15,0,0,0,-273.15,0,2812
"Apr 28, 04:00 am",1,0,0,-4.78932,0,0,0,0,0,0,0,1,0,0.0150253,0,0,0.530511,0,0,-0.134024,263.094,262.803,0,204,393,0,293,0,0,267.575,257.812,1.7,4.92407,-4.92407,0,0,0,0,6.3,5,4,993,51.7657,108.709,5.44063,4.4,0.0150253,0,0,0,-273.15,0,0,0,-273.15,0,2813
"Apr 28, 05:00 am",1,0,0,-4.61991,0,0,0,0,0,0,0,1,0,0.0149237,0,0,0.5291,0,0,-0.128735,259.713,259.431,0,204,393,0,293,0,0,264.053,254.597,1.7,4.74928,-4.74928,0,0,0,0,6,6,4,993,62.8764,98.9099,5.45313,3.2,0.0149237,0,0,0,-273.15,0,0,0,-273.15,0,2814
"Apr 28, 06:00 am",1,0,0,-4.45949,0,0,0,0,0,0,0,1,0,0.0148313,0,0,0.527898,0,0,-0.123758,256.449,256.178,0,204,393,0,293,0,0,260.655,251.492,1.7,4.58374,-4.58374,0,0,0,0,5.9,7,4,993,72.6888,88.3394,5.11875,1.2,0.0148313,0,0,0,-273.15,0,0,0,-273.15,0,2815
"Apr 28, 07:00 am",2,0,0,9.31629,98.0644,0.990549,1,0.998042,0.690025,7.88343,0.043761,1,0,0.0152468,0.387678,0,0.533282,38.8476,38.4805,0.395572,258.351,259.215,0,204,393,0,293,0,0,258.328,274.095,1.7,5.2716,9.64642,14.918,0,0,99,6.7,8,4,993,81.872,77.289,5.29375,1.4,0.0590078,0,0,0,-273.15,0,0,0,-273.15,0,2816
"Apr 28, 08:00 am",2,0,0,56.9008,220.964,0.999838,1,0.999745,1,1.03255,0.06,1,0,0.0285234,0.771634,0,0.783835,86.7204,86.7063,2.48077,285.883,290.294,0,241.77,393,0,293,0,0,265.852,351.906,2.01475,8.76889,58.1366,66.9055,0,0,221,8.4,9,4,993,91.131,65.7179,6.8375,1.7,0.0885234,0,0,0,-273.15,0,0,0,-273.15,0,2817
"Apr 28, 09:00 am",2,6,0,46.2039,308.056,0.987359,1,0.99773,1,9.1197,0.06,1,0,0.0639092,0.770078,0,1.32554,122.429,120.881,36.5602,296.916,345.428,258.89,53.3896,357.261,258.89,293,0.142389,35.8494,287.169,389.365,2.60233,11.3882,81.6998,93.088,0,0,312,9.4,10,4,993,101.359,54.1722,6.50937,3.6,0.266299,0,0,0,-273.15,0,0,0,-273.15,0,2818
"Apr 28, 10:00 am",6,0,0,11.1168,212.246,0.960391,1,0.995897,1,16.1799,0.06,1,0,0.018362,0.768664,0,0.579419,86.7204,83.2855,41.3265,293,375.128,204,0,375.128,204,293,0.1122,41.3265,291.155,393.376,1.7,11.7433,52.2753,64.0185,-0.000230013,0,221,10.6,11,4,993,113.966,43.092,7.00625,4.4,0.190562,0,0,0,-273.15,0,0,0,-273.15,0,2819
"Apr 28, 11:00 am",6,0,0,5.82514,302.46,0.930645,0.993782,0.994526,1,21.4644,0.06,1,0,0.0662196,0.762833,0,1.35382,127.53,118.685,73.117,293,386.402,314.714,0,386.402,314.714,293,0.173093,73.117,292.328,392.826,2.62262,11.7173,78.8196,90.537,-0.000736824,0,325,11.6,12,4,993,131.472,33.2776,7.69375,3.6,0.299312,0,0,0,-273.15,0,0,0,-273.15,0,2820
"Apr 28, 12:00 pm",6,0,0,1.572,344.645,0.909354,0.988183,0.994072,1,24.5838,0.06,1,0,0.102999,0.758188,0,1.81379,148.72,135.239,89.3774,293,391.02,365.325,0,391.02,365.325,293,0.200929,89.3774,292.826,392.498,3.04437,11.7136,90.8228,102.536,-0.00106738,0,379,12.9,13,4,993,157.551,26.4366,8.36875,4.4,0.363927,0,0,0,-273.15,0,0,0,-273.15,0,2821
"Apr 28, 01:00 pm",6,0,0,0.423936,246.384,0.905823,0.987188,0.993999,1,25.0656,0.06,1,0,0.032284,0.75737,0,0.841063,106.733,96.6811,61.1499,293,392.151,246.89,0,392.151,246.89,293,0.135789,61.1499,292.952,392.638,2.05741,11.7327,61.4906,73.2233,-0.000758078,0,272,13.9,14,4,993,191.17,25.252,8.50937,5.8,0.228073,0,0,0,-273.15,0,0,0,-273.15,0,2822
"Apr 28, 02:00 pm",6,0,0,-37.7897,9.21907,0.921907,0.99157,0.994335,1,22.7935,0.06,1,0,0.0162051,0.760988,0,0.546335,3.924,3.61756,34.9857,293,363.113,204,0,363.113,204,293,0.1122,34.9857,292.981,302.164,1.7,6.75562,-4.00269,2.75292,-9.55432e-05,0,10,13.8,15,4,993,220.64,30.4061,8.64375,6.4,0.188405,0,0,0,-273.15,0,0,0,-273.15,0,2823
"Apr 28, 03:00 pm",6,0,0,-2.87444,87.4057,0.950062,0.998212,0.995355,1,18.1836,0.06,1,0,0.0166563,0.766872,0,0.553117,36.1008,34.298,21.0639,293,335.972,204,0,335.972,204,293,0.1122,21.0639,292.992,324.326,1.7,8.1436,18.1586,26.3022,-1.85943e-05,0,92,13.8,16,4,993,240.748,39.4333,9.03438,5.2,0.188856,0,0,0,-273.15,0,0,0,-273.15,0,2824
"Apr 28, 04:00 pm",6,0,0,-12.7897,28.395,0.979137,1,0.997065,1,11.7241,0.06,1,0,0.0161986,0.769565,0,0.546412,11.3796,11.1422,14.5336,293,322.898,204,0,322.898,204,293,0.1122,14.5336,292.996,301.314,1.7,6.97806,1.59659,8.57465,-1.61267e-05,0,29,13.6,17,4,993,254.714,50.1843,8.75625,6.1,0.188399,0,0,0,-273.15,0,0,0,-273.15,0,2825
"Apr 28, 05:00 pm",2,6,0,27.4554,158.623,0.997631,1,0.999025,1,3.94434,0.06,1,0,0.0179079,0.771078,0,0.571673,62.3916,62.2438,10.5028,305.472,326.917,102,102,363.541,102,293,0.0561,10.0565,298.653,360.587,1.7,10.3813,37.6135,47.9948,0,0,159,13.6,18,4,993,265.583,61.6156,8.6,5.4,0.134008,0,0,0,-273.15,0,0,0,-273.15,0,2826
"Apr 28, 06:00 pm",6,0,0,30.6578,627.732,0.996399,1,0.998797,0.804079,4.86352,0.06,1,0,0.395174,0.619866,0,4.40613,247.212,246.322,110.761,293,371.161,576.098,0,371.161,576.098,293,0.316854,110.761,295.168,392.128,4.80082,11.8454,140.841,152.686,-0.000513359,0,630,13.2,19,4,993,275.074,73.2037,8.5125,5.8,0.772028,0,0,0,-273.15,0,0,0,-273.15,0,2827
"Apr 28, 07:00 pm",6,0,0,-35.2751,314.407,0.970392,1,0.99648,0.519124,13.9772,0.00475101,1,0,0.0162482,0.0316152,0,0.546901,127.138,123.373,33.3104,293,359.906,204,0,359.906,204,293,0.1122,33.3104,293.365,304.264,1.7,6.86835,-2.96788,3.90047,-6.54935e-05,0,324,12.4,20,4,993,284.211,84.5492,8.41562,6.4,0.133199,0,0,0,-273.15,0,0,0,-273.15,0,2828
"Apr 28, 08:00 pm",6,0,0,-20.2216,0,1,1,1,0,0,0,1,0,0.0158847,0,0,0.542419,0,0,14.363,293,322.554,204,0,322.554,204,293,0.1122,14.363,293.16,282.236,1.7,6.33657,-6.33657,0,-1.6024e-05,0,0,11.1,21,4,993,293.741,95.1242,8.13125,7.4,0.128085,0,0,0,-273.15,0,0,0,-273.15,0,2829
"Apr 28, 09:00 pm",1,0,0,-5.84665,0,0,0,0,0,0,0,1,0,0.0159923,0,0,0.543983,0,0,-0.567843,302.248,301.072,0,204,393,0,293,0,0,296.688,281.973,1.7,6.51097,-6.51097,0,0,0,0,9.9,22,4,993,304.333,105.281,7.32187,7.4,0.0159923,0,0,0,-273.15,0,0,0,-273.15,0,2830
"Apr 28, 10:00 pm",1,0,0,-6.26292,0,0,0,0,0,0,0,1,0,0.0159154,0,0,0.54291,0,0,-0.252042,292.406,291.878,0,204,393,0,293,0,0,296.294,283.168,1.7,6.53217,-6.53217,0,0,0,0,8.7,23,4,993,316.643,114.122,6.43437,6.6,0.0159154,0,0,0,-273.15,0,0,0,-273.15,0,2831
"Apr 28, 11:00 pm",1,0,0,-6.10737,0,0,0,0,0,0,0,1,0,0.015779,0,0,0.541037,0,0,-0.187153,287.033,286.638,0,204,393,0,293,0,0,292.311,280.079,1.7,6.29798,-6.29798,0,0,0,0,7.4,0,4,993,331.191,120.974,5.91563,3.6,0.015779,0,0,0,-273.15,0,0,0,-273.15,0,2832
"Apr 29, 12:00 am",1,0,0,-5.87145,0,0,0,0,0,0,0,1,0,0.0156398,0,0,0.539118,0,0,-0.169986,282.582,282.221,0,204,393,0,293,0,0,287.912,276.196,1.7,6.04278,-6.04278,0,0,0,0,6.2,1,4,993,347.956,125.037,5.10625,3.4,0.0156398,0,0,0,-273.15,0,0,0,-273.15,0,2833
"Apr 29, 01:00 am",1,0,0,-5.63135,0,0,0,0,0,0,0,1,0,0.0155067,0,0,0.537272,0,0,-0.160711,278.428,278.085,0,204,393,0,293,0,0,283.605,272.329,1.7,5.79301,-5.79301,0,0,0,0,5.4,2,4,993,5.89937,125.65,4.69688,4.4,0.0155067,0,0,0,-273.15,0,0,0,-273.15,0,2834
"Apr 29, 02:00 am",1,0,0,-5.40816,0,0,0,0,0,0,0,1,0,0.01538,0,0,0.535508,0,0,-0.153376,274.462,274.133,0,204,393,0,293,0,0,279.46,268.584,1.7,5.56239,-5.56239,0,0,0,0,4.5,3,4,993,23.2322,122.699,4.1875,4.9,0.01538,0,0,0,-273.15,0,0,0,-273.15,0,2835
"Apr 29, 03:00 am",1,0,0,-5.20165,0,0,0,0,0,0,0,1,0,0.0152597,0,0,0.533822,0,0,-0.146842,270.653,270.336,0,204,393,0,293,0,0,275.48,264.972,1.7,5.3493,-5.3493,0,0,0,0,4,4,4,993,38.5712,116.698,3.21875,5.4,0.0152597,0,0,0,-273.15,0,0,0,-273.15,0,2836
"Apr 29, 04:00 am",1,0,0,-5.00752,0,0,0,0,0,0,0,1,0,0.0151452,0,0,0.53221,0,0,-0.140744,266.986,266.681,0,204,393,0,293,0,0,271.652,261.492,1.7,5.14903,-5.14903,0,0,0,0,3.6,5,4,993,51.5874,108.443,3.13125,4.9,0.0151452,0,0,0,-273.15,0,0,0,-273.15,0,2837
"Apr 29, 05:00 am",1,0,0,-4.82498,0,0,0,0,0,0,0,1,0,0.0150362,0,0,0.530666,0,0,-0.135035,263.454,263.16,0,204,393,0,293,0,0,267.968,258.137,1.7,4.96074,-4.96074,0,0,0,0,3.3,6,4,993,62.6765,98.6651,3.22187,4.1,0.0150362,0,0,0,-273.15,0,0,0,-273.15,0,2838
"Apr 29, 06:00 am",1,0,0,-4.65265,0,0,0,0,0,0,0,1,0,0.0149333,0,0,0.529226,0,0,-0.129673,260.049,259.765,0,204,393,0,293,0,0,264.419,254.9,1.7,4.78297,-4.78297,0,0,0,0,3.2,7,4,993,72.4732,88.1338,3.04375,2.8,0.0149333,0,0,0,-273.15,0,0,0,-273.15,0,2839
"Apr 29, 07:00 am",2,0,0,56.5951,423.726,0.990014,1,0.997986,0.695423,8.10395,0.0450302,1,0,0.0570689,0.402021,0,1.24522,167.947,166.27,3.27072,280.526,285.119,0,308.335,393,0,293,0,0,267.012,335.508,2.56946,8.00379,58.8402,66.844,0,0,428,4.6,8,4,993,81.6407,77.0716,3.89687,2.8,0.102099,0,0,0,-273.15,0,0,0,-273.15,0,2840
"Apr 29, 08:00 am",2,6,0,68.1799,730.929,0.999903,1,0.999803,1,0.796994,0.06,1,0,1.09903,0.771679,0,8.63656,286.844,286.817,142.716,296.108,365.841,696.261,117.605,376.969,696.261,293,0.382944,138.572,291.28,392.598,6.78222,11.8329,209.497,221.33,0,0,731,6.3,9,4,993,90.8802,65.5029,4.89375,3.6,1.54197,0,0,0,-273.15,0,0,0,-273.15,0,2841
"Apr 29, 09:00 am",6,0,0,2.53579,865.301,0.987786,1,0.997769,1,8.96403,0.06,1,0,2.01164,0.770109,0,12.915,343.742,339.544,247.438,293,391.905,1001.68,0,391.905,1001.68,293,0.550925,247.438,292.974,392.824,8.34734,11.8692,249.617,261.486,-0.00304306,0,876,7.9,10,4,993,101.084,53.9516,6.025,2.5,2.62256,0,0,0,-273.15,0,0,0,-273.15,0,2842
"Apr 29, 10:00 am",6,0,0,-0.209528,716.466,0.9617,1,0.995969,1,15.9087,0.06,1,0,1.12807,0.76872,0,8.812,292.338,281.141,204.828,293,392.544,823.474,0,392.544,823.474,293,0.45291,204.828,292.999,392.458,6.86228,11.797,204.322,216.119,-0.00257165,0,745,9.3,11,4,993,113.666,42.8541,6.40938,2.1,1.64098,0,0,0,-273.15,0,0,0,-273.15,0,2843
"Apr 29, 11:00 am",6,0,0,0.155797,794.508,0.932521,0.994241,0.994568,1,21.1687,0.06,1,0,1.50998,0.763217,0,10.6842,334.325,311.765,226.304,293,392.632,908.951,0,392.632,908.951,293,0.499923,226.304,293,392.69,7.57459,11.8111,226.133,237.944,-0.00284929,0,852,10.5,12,4,993,131.181,33.0077,6.98438,1.5,2.0699,0,0,0,-273.15,0,0,0,-273.15,0,2844
"Apr 29, 12:00 pm",6,0,0,-15.8627,126.717,0.911632,0.988815,0.994119,1,24.2681,0.06,1,0,0.0173866,0.758709,0,0.563631,54.5436,49.7237,44.4385,293,380.933,204,0,380.933,204,293,0.1122,44.4385,293,356.458,1.7,9.46442,28.2614,37.7258,-0.000348923,0,139,10.5,13,4,993,157.411,26.1296,6.82813,1.8,0.189587,0,0,0,-273.15,0,0,0,-273.15,0,2845
"Apr 29, 01:00 pm",6,0,0,-29.4388,13.623,0.908201,0.98786,0.994048,1,24.7421,0.06,1,0,0.0161385,0.757922,0,0.545562,5.886,5.34567,27.5544,293,348.757,204,0,348.757,204,293,0.1122,27.5544,293,297.983,1.7,6.73788,-2.68628,4.0516,-2.18389e-05,0,15,9.5,14,4,993,191.365,24.9502,7.625,2.1,0.188338,0,0,0,-273.15,0,0,0,-273.15,0,2846
"Apr 29, 02:00 pm",6,0,0,-11.2805,29.5694,0.924043,0.992122,0.994381,1,22.4755,0.06,1,0,0.0161162,0.761447,0,0.545417,12.5568,11.603,13.4053,293,320.617,204,0,320.617,204,293,0.1122,13.4053,293,296.263,1.7,6.88901,1.94608,8.83509,-1.54105e-05,0,32,9.6,15,4,993,221.021,30.1594,7.95938,1.2,0.188316,0,0,0,-273.15,0,0,0,-273.15,0,2847
"Apr 29, 03:00 pm",2,0,0,2.17111,30.4546,0.951707,0.998553,0.995438,1,17.8791,0.06,1,0,0.0163974,0.767198,0,0.549212,12.5568,11.9504,-0.25137,309.213,308.697,0,204,393,0,293,0,0,298.494,300.399,1.7,7.23369,1.93462,9.16831,0,0,32,8.9,16,4,993,241.13,39.2357,7.65,1.1,0.0763974,0,0,0,-273.15,0,0,0,-273.15,0,2848
"Apr 29, 04:00 pm",2,0,0,-4.70904,6.86105,0.98015,1,0.99714,1,11.4351,0.06,1,0,0.0162339,0.769623,0,0.547187,2.7468,2.69228,-0.267801,303.799,303.245,0,204,393,0,293,0,0,302.827,294.249,1.7,7.07084,-4.9988,2.07204,0,0,7,9.2,17,4,993,255.056,50.0141,7.6375,1.6,0.0762339,0,0,0,-273.15,0,0,0,-273.15,0,2849
"Apr 29, 05:00 pm",2,0,0,2.57238,33.9322,0.998006,1,0.999106,1,3.61919,0.06,1,0,0.0164677,0.77114,0,0.550175,13.3416,13.315,0.119695,300.855,301.103,0,204,393,0,293,0,0,301.968,305.149,1.7,7.58249,2.68523,10.2677,0,0,34,8.6,18,4,993,265.888,61.4565,7.0375,1.9,0.0764677,0,0,0,-273.15,0,0,0,-273.15,0,2850
"Apr 29, 06:00 pm",2,0,0,3.18171,44.8199,0.995998,1,0.998731,0.812182,5.12766,0.06,1,0,0.0165407,0.626072,0,0.551216,17.658,17.5873,0.125725,304.251,304.511,0,204,393,0,293,0,0,302.435,308.729,1.7,7.70784,3.30309,11.0109,0,0,45,8,19,4,993,275.354,73.0444,6.51563,2.1,0.0765407,0,0,0,-273.15,0,0,0,-273.15,0,2851
"Apr 29, 07:00 pm",2,0,0,-6.67897,1.93861,0.969306,1,0.996413,0.52357,14.2326,0.00570495,1,0,0.0161819,0.0382857,0,0.546544,0.7848,0.760711,-0.300339,303.241,302.619,0,204,393,0,293,0,0,303.635,292.507,1.7,7.03846,-7.00933,0.0291244,0,0,2,7.3,20,4,993,284.475,84.3841,5.81563,2.3,0.0218869,0,0,0,-273.15,0,0,0,-273.15,0,2852
"Apr 29, 08:00 pm",1,0,0,-6.59706,0,0,0,0,0,0,0,1,0,0.0160612,0,0,0.544895,0,0,-0.233218,296.109,295.622,0,204,393,0,293,0,0,301.023,287.637,1.7,6.84095,-6.84095,0,0,0,0,6.4,21,4,993,293.993,94.9382,4.99375,2.3,0.0160612,0,0,0,-273.15,0,0,0,-273.15,0,2853
"Apr 29, 09:00 pm",1,0,0,-6.37012,0,0,0,0,0,0,0,1,0,0.0159111,0,0,0.542848,0,0,-0.190881,290.911,290.51,0,204,393,0,293,0,0,296.527,283.885,1.7,6.56352,-6.56352,0,0,0,0,5.7,22,4,993,304.572,105.071,4.60625,1.9,0.0159111,0,0,0,-273.15,0,0,0,-273.15,0,2854
"Apr 29, 10:00 pm",1,0,0,-6.10728,0,0,0,0,0,0,0,1,0,0.0157635,0,0,0.540824,0,0,-0.176755,286.345,285.972,0,204,393,0,293,0,0,291.889,279.766,1.7,6.28527,-6.28527,0,0,0,0,5,23,4,993,316.861,113.881,3.90625,2.3,0.0157635,0,0,0,-273.15,0,0,0,-273.15,0,2855
"Apr 29, 11:00 pm",1,0,0,-5.85186,0,0,0,0,0,0,0,1,0,0.0156233,0,0,0.538889,0,0,-0.167612,282.038,281.682,0,204,393,0,293,0,0,287.399,275.733,1.7,6.02044,-6.02044,0,0,0,0,4.2,0,4,993,331.367,120.702,3.18437,1.9,0.0156233,0,0,0,-273.15,0,0,0,-273.15,0,2856
"Apr 30, 12:00 am",1,0,0,-5.61286,0,0,0,0,0,0,0,1,0,0.0154904,0,0,0.537046,0,0,-0.159832,277.921,277.579,0,204,393,0,293,0,0,283.089,271.847,1.7,5.77358,-5.77358,0,0,0,0,3.2,1,4,993,348.06,124.737,2.18438,3,0.0154904,0,0,0,-273.15,0,0,0,-273.15,0,2857
"Apr 30, 01:00 am",1,0,0,-5.3896,0,0,0,0,0,0,0,1,0,0.0153644,0,0,0.535289,0,0,-0.15271,273.971,273.644,0,204,393,0,293,0,0,278.957,268.112,1.7,5.54315,-5.54315,0,0,0,0,3,2,4,993,5.90949,125.339,2.0625,4.9,0.0153644,0,0,0,-273.15,0,0,0,-273.15,0,2858
"Apr 30, 02:00 am",1,0,0,-5.18572,0,0,0,0,0,0,0,1,0,0.0152446,0,0,0.533609,0,0,-0.146315,270.175,269.859,0,204,393,0,293,0,0,274.989,264.508,1.7,5.33284,-5.33284,0,0,0,0,2.4,3,4,993,23.154,122.395,1.15,5.8,0.0152446,0,0,0,-273.15,0,0,0,-273.15,0,2859
"Apr 30, 03:00 am",1,0,0,-4.9906,0,0,0,0,0,0,0,1,0,0.0151307,0,0,0.532005,0,0,-0.14017,266.52,266.216,0,204,393,0,293,0,0,271.174,261.042,1.7,5.13152,-5.13152,0,0,0,0,2.3,4,4,993,38.4309,116.414,1.3625,4.9,0.0151307,0,0,0,-273.15,0,0,0,-273.15,0,2860
"Apr 30, 04:00 am",1,0,0,-4.81195,0,0,0,0,0,0,0,1,0,0.015022,0,0,0.530466,0,0,-0.134618,262.999,262.706,0,204,393,0,293,0,0,267.502,257.692,1.7,4.9473,-4.9473,0,0,0,0,1.7,5,4,993,51.4104,108.182,0.7625,4.9,0.015022,0,0,0,-273.15,0,0,0,-273.15,0,2861
"Apr 30, 05:00 am",1,0,0,-4.6393,0,0,0,0,0,0,0,1,0,0.0149203,0,0,0.529057,0,0,-0.129229,259.602,259.32,0,204,393,0,293,0,0,263.963,254.465,1.7,4.76917,-4.76917,0,0,0,0,1.9,6,4,993,62.478,98.4245,1.04062,3.9,0.0149203,0,0,0,-273.15,0,0,0,-273.15,0,2862
"Apr 30, 06:00 am",1,0,0,-4.47906,0,0,0,0,0,0,0,1,0,0.0148278,0,0,0.527853,0,0,-0.124281,256.325,256.053,0,204,393,0,293,0,0,260.55,251.345,1.7,4.60383,-4.60383,0,0,0,0,1.8,7,4,993,72.2592,87.9298,0.8625,3,0.0148278,0,0,0,-273.15,0,0,0,-273.15,0,2863
"Apr 30, 07:00 am",2,0,0,30.2266,230.546,0.989468,1,0.997931,0.700706,8.32292,0.0462798,1,0,0.016078,0.416293,0,0.544989,91.4292,90.4663,1.1677,265.702,268.225,0,204,393,0,293,0,0,259.628,311.232,1.7,6.80263,30.8578,37.6605,0,0,233,2.3,8,4,993,81.4108,76.8585,1.3625,3.4,0.0623579,0,0,0,-273.15,0,0,0,-273.15,0,2864
"Apr 30, 08:00 am",2,6,0,68.7574,303.985,0.999951,1,0.99986,1,0.567414,0.06,1,0,0.0627849,0.771722,0,1.31174,119.29,119.284,14.3611,298.723,318.448,99.8663,211.54,375.431,99.8663,293,0.0549265,11.3798,278.525,376.516,2.59506,10.4808,81.5731,92.0539,0,0,304,2.9,9,4,993,90.6306,65.2924,1.65,3.6,0.177711,0,0,0,-273.15,0,0,0,-273.15,0,2865
"Apr 30, 09:00 am",6,0,0,-25.3182,0.988447,0.988447,1,0.997832,1,8.71774,0.06,1,0,0.0160497,0.770157,0,0.54426,0.3924,0.387867,19.5516,293,332.963,204,0,332.963,204,293,0.1122,19.5516,290.213,295.948,1.7,6.49282,-6.1941,0.298718,-1.82736e-05,0,1,3.4,10,4,993,100.809,53.7358,2.22813,4.1,0.18825,0,0,0,-273.15,0,0,0,-273.15,0,2866
"Apr 30, 10:00 am",1,0,0,-5.68091,0,0,0,0,0,0,0,1,0,0.0160974,0,0,0.545431,0,0,-0.796273,310.992,309.362,0,204,393,0,293,0,0,298.461,283.233,1.7,6.62221,-6.62221,0,0,0,0,4.5,11,4,993,113.366,42.6214,3.17188,4.6,0.0160974,0,0,0,-273.15,0,0,0,-273.15,0,2867
"Apr 30, 11:00 am",2,0,0,32.0595,143.89,0.934352,0.994682,0.99461,1,20.8763,0.06,1,0,0.0180564,0.763588,0,0.573533,60.4296,56.4625,1.22775,312.112,314.616,0,204,393,0,293,0,0,303.572,354.699,1.7,10.3607,32.7534,43.1141,0,0,154,5.6,12,4,993,130.887,32.743,4.19375,3.9,0.0780564,0,0,0,-273.15,0,0,0,-273.15,0,2868
