date;DNI;SF_POWER;IDP_POWER;SF_MF;IDP_T_OUT;SF_T_IN;SF_T_OUT;IDP_T_IN;COLD_PIPE_LOSSES;HOT_PIPE_LOSSES;;;;;;
08/08/2016 8:00;850,6239624;177,9629701;46,85663681;388,2679002;474,7210201;463,1864672;662,3742334;531,3005621;-8,877027503;-122,2293058;;;;;;
08/08/2016 9:00;893,9863994;192,4562184;91,04845732;548,1378563;531,0841727;518,8034553;666,0127557;603,0097184;-14,40466836;-87,00309268;;;;;;
08/08/2016 10:00;924,5099334;157,1495202;135,3272635;604,0066068;564,4865635;560,0176429;666,4704002;656,5260636;-5,740234421;-16,08202231;;;;;;
08/08/2016 11:00;939,017152;140,758213;139,0515517;571,0493285;566,6272142;566,1899878;666,6622963;665,9317892;-0,139270426;-1,56739091;;;;;;
08/08/2016 12:00;944,9088746;138,9802276;137,0055866;565,9500348;567,4599594;566,8260676;666,870083;666,1240431;-0,395164348;-1,579476604;;;;;;
08/08/2016 13:00;938,164327;138,5442506;137,8153755;564,7221175;567,2127747;566,7916442;666,7496376;666,6561952;-0,116772783;-0,612102328;;;;;;
08/08/2016 14:00;915,0616791;137,5543175;137,5164596;561,7423578;567,2127724;566,8519914;666,6276584;666,9480347;-0,037864188;6,33E-06;;;;;;
08/08/2016 15:00;881,9522868;138,4506304;138,8760045;562,624147;566,2154726;566,4456476;666,7304969;666,8450352;0,729281692;-0,30390757;;;;;;
08/08/2016 16:00;820,6609417;138,9065672;139,1515117;563,4317601;566,0531678;566,0418791;666,5501323;666,7534751;0,416210316;-0,171265859;;;;;;
08/08/2016 17:00;711,4492767;130,2938455;137,8083918;562,7240142;566,8817026;566,6106491;661,3319306;666,6905275;0,07862918;7,435917174;;;;;;
08/08/2016 18:00;449,5784945;48,37445578;139,0459006;562,319486;565,9647267;566,3517903;602,8525658;666,7905084;0,932255851;89,73918893;;;;;;
08/08/2016 19:00;17,86266323;-43,51868632;131,0477288;581,0009228;567,0405522;566,5194531;533,4395262;659,3904316;-0,254228396;174,8206435;;;;;;
08/08/2016 20:00;0,012265717;-56,43854391;80,47751174;497,7647503;547,4785987;552,0246909;500,4672301;616,2555385;5,486133748;131,4299219;;;;;;
08/08/2016 21:00;0;-23,20815814;23,03619028;295,0137082;520,4907557;520,6030278;483,6986158;555,5172099;0,267737671;45,97661075;;;;;;
08/08/2016 22:00;0;-6,606422595;6,446557945;232,4970358;507,2361794;492,3864275;478,7543883;520,0584554;-7,188728012;20,24170855;;;;;;
08/08/2016 23:00;0;-13,24867666;6,860579869;266,5697983;498,418405;495,3394646;471,4238233;510,4615233;-1,569996991;21,67925352;;;;;;
09/08/2016 0:00;0;-10,34577245;10,37460131;267,33847;491,9830068;483,9281103;465,0757099;510,2211977;-4,336387566;25,05676132;;;;;;
09/08/2016 1:00;1,48E-06;-9,997707749;13,69047299;267,1638109;485,6192612;477,4954199;459,1065658;509,8092102;-4,332348747;28,02052948;;;;;;
09/08/2016 2:00;0,000673867;-9,367853149;17,20047578;267,4472041;478,7723131;470,4939106;453,1238305;509,2795121;-4,377818737;30,94614766;;;;;;
09/08/2016 3:00;0,041182783;-8,941735108;20,43144919;267,7697255;472,2991798;464,287135;447,5891212;508,6633705;-4,196047941;33,56923224;;;;;;
09/08/2016 4:00;0,053160233;-8,600869216;23,66851669;268,941466;465,9390736;458,3256842;442,2050197;508,0754303;-3,957824593;36,2272105;;;;;;
09/08/2016 5:00;119,2911853;-6,882513464;26,4185312;268,7566734;460,1922073;452,5398303;439,5533482;507,4574493;-3,939828537;37,2408732;;;;;;
09/08/2016 6:00;525,3472168;33,93199785;29,16920956;268,7566885;454,3734299;446,9768202;508,2168004;506,7879699;-3,767125364;-0,995662935;;;;;;
09/08/2016 7:00;714,3368541;123,2928617;38,90730558;307,4316184;444,5658732;442,4313998;623,4632756;506,1184906;-1,078015256;-83,30754083;;;;;;
09/08/2016 8:00;817,9196421;167,2410211;37,87079653;363,182335;471,670875;460,7858152;661,3384489;520,9858054;-7,790979761;-121,5792448;;;;;;
09/08/2016 9:00;870,4301127;191,6698218;84,49933245;528,4841713;524,8810779;513,4300469;665,9756232;594,7228041;-12,83580803;-94,33468136;;;;;;
09/08/2016 10:00;887,4524649;162,2084132;137,0373305;613,478192;562,2813673;557,4754929;665,8677149;654,2944312;-6,288354577;-18,88272811;;;;;;
09/08/2016 11:00;894,8290202;139,2849961;138,7930563;570,8901894;566,7099842;566,4701984;665,9541996;665,8574784;0,120944031;-0,61288383;;;;;;
09/08/2016 12:00;897,0190073;139,4260425;137,6944926;569,6184082;567,3574575;566,2039111;666,0217105;665,8993369;-1,081013866;-0,65053595;;;;;;
09/08/2016 13:00;885,1389831;138,4854379;137,4514443;571,962252;568,1074316;567,4382209;666,0988229;666,0210504;-0,446317067;-0,587676584;;;;;;
09/08/2016 14:00;849,377834;138,1767296;137,4911097;570,9120339;568,0024152;567,5752298;666,1828817;666,1240383;-0,126105733;-0,559514115;;;;;;
09/08/2016 15:00;789,0724457;137,980252;137,70808;567,8304466;567,484792;567,1850393;666,2078513;666,3128568;0,041794723;-0,313966707;;;;;;
09/08/2016 16:00;417,0606137;98,06724094;138,1924946;564,9262447;566,6882156;566,4598103;638,5646993;666,4142933;0,134516749;39,99073693;;;;;;
09/08/2016 17:00;0,155271817;-25,92817137;137,4051994;559,7956334;566,3578934;566,3344996;546,0292978;666,4423834;0,398069389;162,9353014;;;;;;
09/08/2016 18:00;1,01584985;-62,39210736;95,39612689;502,2506777;555,7940334;563,5762333;507,7468372;635,2691398;9,328404328;148,4598299;;;;;;
09/08/2016 19:00;0,001428733;-32,12847167;33,56318152;324,250573;523,04034;535,4885696;489,6375195;569,0176584;9,128437927;56,56321526;;;;;;
09/08/2016 20:00;0;-10,01905408;11,16765404;264,418159;504,3024641;500,8378052;482,8144469;523,8232459;-1,786481162;22,97318929;;;;;;
09/08/2016 21:00;0;-14,21315837;6,832058592;277,7787366;502,0157837;498,9924056;474,4843134;513,4758972;-1,611089437;22,6563064;;;;;;
09/08/2016 22:00;0;-12,0335419;11,00006396;267,964918;494,1186597;489,1937119;467,4327236;513,3454345;-2,606335278;25,63994113;;;;;;
09/08/2016 23:00;0;-11,37209704;14,07374981;268,4415822;488,2601536;481,2744102;460,5330207;512,9162812;-3,737089267;29,18293612;;;;;;
10/08/2016 0:00;0;-10,48396787;17,51038757;267,9822837;481,3649201;473,5618371;454,2179303;512,2468017;-4,142462211;32,13681765;;;;;;
10/08/2016 1:00;0;-9,853871295;20,94724275;268,0406565;474,4513807;466,5366676;448,1910233;511,5716003;-4,161206059;34,96232011;;;;;;
10/08/2016 2:00;1,52E-06;-9,273249062;23,99296096;268,2303703;467,9420101;459,8575596;442,4526123;510,639427;-4,214017947;37,48022797;;;;;;
10/08/2016 3:00;4,83E-07;-8,714839371;27,02141186;268,2717239;461,4735293;453,5903432;437,1004567;509,7880826;-4,064260588;39,80051182;;;;;;
10/08/2016 4:00;0,001347283;-8,272412668;29,91832607;269,2512737;455,2563523;447,6672911;431,9482012;508,8135743;-3,881952385;42,07269112;;;;;;
10/08/2016 5:00;0,244867717;-8,169061209;32,35472395;269,6247202;449,579155;442,0195383;426,3944398;507,6834701;-3,835738323;44,35952348;;;;;;
10/08/2016 6:00;0,195477333;-7,458469904;34,98070587;270,708596;443,9382246;436,7383662;422,4359833;506,7845368;-3,625899317;46,0650751;;;;;;
10/08/2016 7:00;29,25878072;-5,130596834;45,53181209;310,1190356;433,8471195;431,4441904;422,8259905;505,7947864;-1,220721585;51,88313051;;;;;;
10/08/2016 8:00;339,6492968;45,17352138;58,95075092;366,0169288;425,0943254;425,8637196;487,5021732;504,561654;0,807282957;12,96994658;;;;;;
10/08/2016 9:00;733,004008;159,3937813;60,48648787;367,42169;421,8241757;421,8080157;620,5806412;503,303244;0,260090291;-99,16738367;;;;;;
10/08/2016 10:00;772,6488485;207,2532411;38,91815126;427,5550864;462,7030027;447,4331767;660,4251179;506,427043;-12,76295149;-155,5721383;;;;;;
10/08/2016 11:00;779,4198985;204,0216612;77,61935373;565,192553;528,8599712;514,6359208;666,3212258;588,9162502;-17,19632352;-109,2059839;;;;;;
10/08/2016 12:00;531,922686;123,2211368;145,2778172;623,2635905;561,6152197;560,2620424;642,4697211;657,4742198;-1,461640416;23,51832084;;;;;;
10/08/2016 13:00;609,5660565;111,6367788;137,3420302;570,3994704;567,5057369;567,2450123;648,0123859;665,6668875;0,093422145;25,61182933;;;;;;
10/08/2016 14:00;748,2369365;136,3895192;99,5400355;543,2876313;560,1944042;561,1524588;663,985385;636,5970027;1,604550131;-38,45403382;;;;;;
10/08/2016 15:00;702,5347209;159,9930613;124,254354;611,454857;560,8273788;560,0508664;667,0611127;645,0906149;-0,625270797;-35,11343648;;;;;;
10/08/2016 16:00;220,9381333;62,65315057;122,297919;591,1314771;566,9550408;566,6493271;611,391562;652,0607924;0,035303464;59,609465;;;;;;
10/08/2016 17:00;13,48334162;-35,20750497;138,175749;564,5935328;567,2152228;567,0819843;539,6528997;666,9239747;0,258687005;173,1245669;;;;;;
10/08/2016 18:00;0,079459367;-58,76942996;77,4920153;494,2129492;548,1327425;556,1195104;502,245229;614,8646776;9,322433186;126,9390121;;;;;;
10/08/2016 19:00;0,05299175;-26,02105416;23,0774724;326,0531383;517,5744838;526,8201714;489,6828375;549,4986681;6,810635565;42,287891;;;;;;
10/08/2016 20:00;0;-14,38503294;16,03317768;332,2807836;501,0715415;501,396681;480,7836677;523,4251163;0,439415602;29,97879502;;;;;;
10/08/2016 21:00;0;-12,80509527;8,315100939;239,8752785;497,0187764;498,7593907;473,1630311;513,2252715;1,035358381;20,08483782;;;;;;
10/08/2016 22:00;0;-9,956522484;9,594631835;221,6148727;492,3761667;488,7677333;466,9838432;512,685492;-1,539949152;21,09110347;;;;;;
10/08/2016 23:00;0,008613517;-9,098512404;11,1314067;221,2359489;488,4373688;480,7211425;460,5785065;512,1094726;-3,415492704;23,6454118;;;;;;
11/08/2016 0:00;0,005856133;-8,25761217;13,13420256;221,2174249;483,2310352;473,363368;454,9128555;511,2751984;-4,366391106;25,75820584;;;;;;
11/08/2016 1:00;0,02617735;-8,069534426;15,44009706;221,959604;477,3308777;466,9781339;448,8495638;510,3364559;-4,561975276;28,07160676;;;;;;
11/08/2016 2:00;1,92E-06;-7,662786153;17,65061252;221,4473071;471,3227295;460,8895749;443,4945076;509,3171143;-4,546520745;29,85991942;;;;;;
11/08/2016 3:00;0,0401825;-7,34658491;19,86436501;222,2388731;465,5040452;455,0476785;438,2990668;508,3054565;-4,532755457;31,74370538;;;;;;
11/08/2016 4:00;0,0592066;-6,947277631;21,9608967;223,1178033;459,787086;449,200581;433,3026109;507,1370148;-4,568092985;33,47626732;;;;;;
11/08/2016 5:00;75,9814382;-6,270810577;23,94472319;223,7849053;454,1222619;443,7511158;429,3479146;505,8372302;-4,446589243;34,66212302;;;;;;
11/08/2016 6:00;465,8110901;12,41228236;25,6454219;222,8386352;448,8575395;438,6058957;466,5898143;504,721167;-4,339104035;17,57224357;;;;;;
11/08/2016 7:00;688,6250234;108,2246021;39,62007831;294,3204324;437,5265519;433,9875684;603,0204365;503,4337067;-1,816909665;-66,7876141;;;;;;
11/08/2016 8:00;797,1400655;205,378698;37,88037249;411,4385027;453,1521985;440,0128177;660,3666273;497,9185197;-10,39389452;-157,1044309;;;;;;
11/08/2016 9:00;843,8132191;208,624347;66,11129191;519,8656377;510,2367651;496,0008957;666,4860653;567,2301992;-15,46306604;-127,049989;;;;;;
11/08/2016 10:00;886,9385905;165,6536491;137,4207012;614,5476792;559,2806225;555,1541536;665,8107018;651,7044897;-5,327726872;-22,905221;;;;;;
11/08/2016 11:00;905,7389709;138,5383208;138,0842523;570,014552;567,1552817;567,0819362;666,1356087;665,9180523;0,340013374;-0,794081846;;;;;;
11/08/2016 12:00;912,9536468;140,5041545;138,0386515;566,8879045;566,5198787;565,8697599;666,8983786;665,8371316;-0,416698835;-2,048804095;;;;;;
11/08/2016 13:00;916,3316813;139,9248738;138,0445568;569,5966837;567,2299407;566,6791398;666,7741161;666,0255281;-0,288342384;-1,59197458;;;;;;
11/08/2016 14:00;891,7569936;138,3683118;137,6424654;565,2763665;567,4138579;567,0408123;666,7586333;666,6252911;-0,054111908;-0,671734559;;;;;;
11/08/2016 15:00;858,1051442;138,0086346;138,6824313;562,9775434;566,3344866;566,3226335;666,2661453;666,7591997;0,415314382;0,258482297;;;;;;
11/08/2016 16:00;799,4976675;137,8647439;139,0369378;562,6538604;565,8491797;566,396949;666,287721;666,6261466;1,141371834;0,030822029;;;;;;
11/08/2016 17:00;679,6257792;131,5381003;137,7790474;564,3066329;566,7357288;565,9785598;661,3689751;666,2785435;-0,554265759;6,795212822;;;;;;
11/08/2016 18:00;412,8330271;43,17422311;139,1809968;566,0780646;566,0798049;566,006257;598,4548238;666,3548391;0,336861811;95,66991185;;;;;;
11/08/2016 19:00;9,110227017;-46,05201011;130,6061963;582,5216453;566,5838623;566,7243136;531,779571;658,4614966;0,634742222;176,0234642;;;;;;
11/08/2016 20:00;4,17E-07;-57,34958843;77,44934179;494,4556308;546,3992517;551,8602757;499,0674592;613,1974513;6,467971411;128,3309588;;;;;;
11/08/2016 21:00;0;-21,34935466;24,91709044;273,1869373;510,85698;521,2603667;484,6382967;552,1015401;6,346130405;39,9203147;;;;;;
11/08/2016 22:00;0;-7,043292344;13,51584049;233,1977411;495,1516964;494,6120072;480,1581931;522,1266932;-0,119795579;20,67892841;;;;;;
11/08/2016 23:00;0,001009967;-11,82257352;11,22999376;222,9452605;493,2780905;497,5059538;472,0374204;516,8301605;2,130514423;20,92205286;;;;;;
12/08/2016 0:00;1,38E-06;-9,451495596;15,69552681;224,5948507;483,6308502;485,7651274;465,2938967;516,5187174;1,138297463;24,00872494;;;;;;
12/08/2016 1:00;6,17E-07;-9,381971694;16,44708073;224,4086247;481,5800017;479,150506;458,6233594;516,126349;-0,98788278;26,8169352;;;;;;
12/08/2016 2:00;2,00E-06;-8,908292282;18,11146151;224,7225913;477,3995422;472,0826045;452,4367958;515,5083679;-2,312219604;29,3319734;;;;;;
12/08/2016 3:00;2,00E-06;-8,37194383;20,21755532;224,5303553;472,0943022;465,2422411;446,5971072;514,8388885;-2,990048619;31,57954777;;;;;;
12/08/2016 4:00;1,38E-06;-7,729594283;22,52665183;224,5454352;466,3980852;458,7523506;441,3956313;514,2209077;-3,321460881;33,57770699;;;;;;
12/08/2016 5:00;84,22081487;-6,683856937;25,10111699;226,277424;460,4056303;452,6414485;437,6430101;513,5220006;-3,368606056;35,15357998;;;;;;
12/08/2016 6:00;490,9465286;23,35078192;27,35907378;225,3469885;454,395672;446,8869049;497,5263383;512,7918268;-3,208675521;7,216967383;;;;;;
12/08/2016 7:00;704,3047424;114,3132703;41,36151728;295,8333249;444,2426618;441,5940083;616,8383163;511,9893097;-1,3347183;-71,61703473;;;;;;
12/08/2016 8:00;795,1539723;189,2586163;41,04565086;404,2971052;470,2799015;459,6505564;663,3833006;518,4184941;-8,44697807;-139,7659873;;;;;;
12/08/2016 9:00;844,4993733;206,2177643;84,91861287;575,9094091;528,0057275;516,178359;666,4889898;592,3846668;-14,51157002;-106,7875814;;;;;;
12/08/2016 10:00;885,6799439;160,474361;139,0639925;610,0214557;563,4928084;559,2337177;666,8837668;657,1585311;-5,497997557;-15,91237098;;;;;;
12/08/2016 11:00;897,1465118;141,5834793;139,2092254;576,2292493;567,7720715;567,100391;667,162287;666,2110066;-0,452773794;-1,921480132;;;;;;
12/08/2016 12:00;900,7894399;139,5539826;137,5486497;570,7987704;568,5002323;567,9775227;667,4689906;666,6218578;-0,252241199;-1,75309168;;;;;;
12/08/2016 13:00;886,0129283;139,346785;137,9983392;569,1927436;568,2599024;567,8023661;667,4389944;666,9718031;-0,165699289;-1,182746489;;;;;;
12/08/2016 14:00;868,5498566;138,6564078;138,2645453;567,7112508;568,2805083;567,8487426;667,2609282;667,4114957;-0,131444302;-0,260418184;;;;;;
12/08/2016 15:00;836,5008188;138,0735928;138,9068878;566,7209039;567,5710732;567,6576945;666,8654226;667,3805987;0,547788758;0,285506272;;;;;;
12/08/2016 16:00;773,4648977;138,6888876;139,0414393;566,2580283;567,1639108;566,8858259;666,6766124;667,1883578;0,069978024;0,282573658;;;;;;
12/08/2016 17:00;654,0221537;128,7872472;138,0903186;567,5458308;567,7163012;567,4568015;660,3088381;666,8221498;0,09459576;9,208475552;;;;;;
12/08/2016 18:00;360,8442415;36,57490103;139,2783021;569,0604613;567,002272;567,0247004;594,4166317;666,7420272;0,465261557;102,2381395;;;;;;
12/08/2016 19:00;5,441546267;-49,25307199;128,4285132;585,5141713;566,7899734;566,8992501;529,6732599;656,7602599;0,596018284;177,0855669;;;;;;
12/08/2016 20:00;3,50E-07;-57,92210325;72,6103493;487,6359762;545,7894318;551,5154481;497,3799395;609,4567799;6,666748939;123,8657036;;;;;;
12/08/2016 21:00;0;-20,82081357;24,31207894;272,9473057;509,0328116;519,9023716;484,1107977;549,4240545;6,602732906;38,53015961;;;;;;
12/08/2016 22:00;0;-8,104345452;12,82392602;235,4930909;496,1257244;495,4310182;478,9575627;521,4651974;-0,198327954;21,12659942;;;;;;
12/08/2016 23:00;0;-11,8407039;11,73100639;220,1496128;492,2116678;496,8401159;470,977944;517,139151;2,287499577;21,28421071;;;;;;
13/08/2016 0:00;0,061234817;-9,184167845;15,97424582;220,2857507;482,6954238;485,0317855;464,7321481;516,8358827;1,207995404;23,95041826;;;;;;
13/08/2016 1:00;0,008917767;-8,967801448;15,68446875;220,5619645;482,831145;478,1979504;458,2157231;516,3186096;-1,977421696;26,6296919;;;;;;
13/08/2016 2:00;0,000674883;-8,553846852;17,21431741;222,6313324;479,2191528;471,195659;452,1383825;515,7315277;-3,530726633;29,29889089;;;;;;
13/08/2016 3:00;0,007538333;-8,203586258;19,18250063;222,3580148;474,2199921;464,7293801;446,2697171;515,1078247;-4,161091843;31,54717873;;;;;;
13/08/2016 4:00;0,002692833;-7,683054691;21,30702586;222,1434777;468,7522593;458,4510813;441,0037456;514,398291;-4,484215572;33,47429613;;;;;;
13/08/2016 5:00;102,064326;-6,403032967;23,53657043;222,0925698;463,1173168;452,4254436;437,7856544;513,7617135;-4,617223561;34,55682696;;;;;;
13/08/2016 6:00;578,1050496;28,44141818;25,76810206;222,8212654;457,4524913;446,5956562;508,511963;512,9563356;-4,66432563;1,991009518;;;;;;
13/08/2016 7:00;769,7101044;120,2430021;39,9514608;289,9076794;445,5611474;441,52489;628,2913247;512,2639679;-2,100668911;-78,1908724;;;;;;
13/08/2016 8:00;863,0488404;231,8007478;56,24663177;498,070433;473,1184509;463,908654;665,6181088;526,2912989;-9,022319028;-166,531797;;;;;;
13/08/2016 9:00;907,1544728;205,7050427;97,85841884;617,1477956;537,1836637;527,7385762;666,6906573;605,492967;-12,48688747;-95,35973638;;;;;;
13/08/2016 10:00;929,7534007;149,1044948;137,9916431;600,3861045;567,9391102;565,8604137;667,0782397;661,8450992;-2,4221778;-8,690673864;;;;;;
13/08/2016 11:00;943,2516979;140,8066812;138,5239933;570,6898556;567,5859059;566,9158064;667,3886698;666,4845185;-0,446251045;-1,836436836;;;;;;
13/08/2016 12:00;941,27276;139,5138546;137,5749282;569,4027878;568,434591;567,8194674;667,5309031;666,8075818;-0,373276805;-1,56564961;;;;;;
13/08/2016 13:00;928,0047262;138,9105054;137,9627928;567,1718317;568,1516852;567,7363472;667,420226;667,1826348;-0,109762127;-0,837950504;;;;;;
13/08/2016 14:00;905,4142852;138,8493547;138,8374054;565,9146292;567,5080238;567,4309403;667,3179684;667,4114895;0,332841248;-0,344790538;;;;;;
13/08/2016 15:00;870,0504954;138,512359;138,2064089;565,2376529;567,8018425;567,529364;667,2895995;667,3565703;0,077267952;-0,383218066;;;;;;
13/08/2016 16:00;809,8720307;139,2274532;139,2517215;567,6201316;567,284506;567,1899711;667,0799923;667,2112182;0,310856502;-0,286588145;;;;;;
13/08/2016 17:00;693,7391042;131,8536802;138,1970163;567,6731262;568,0919767;567,8758839;662,7299421;667,2054962;0,151646977;6,191689116;;;;;;
13/08/2016 18:00;414,5966408;41,95776306;139,4905505;568,4359688;567,0866755;567,0594261;598,4444049;667,0624482;0,39956798;97,13321943;;;;;;
13/08/2016 19:00;8,159427833;-46,64224646;133,2412384;586,403189;567,0205086;567,0412236;531,8918492;660,0151581;0,477131633;179,4063532;;;;;;
13/08/2016 20:00;0,0069328;-58,46474297;77,21139679;493,6586974;547,4403339;552,8206144;498,9424049;614,0647811;6,375793394;129,3003464;;;;;;
13/08/2016 21:00;0;-21,40487673;24,8961628;268,5497185;510,41191;521,4638751;484,1042552;552,3388524;6,615345452;39,68569408;;;;;;
13/08/2016 22:00;0;-7,452407532;13,56494994;229,9495241;494,9445496;494,8680033;479,3527534;522,3988543;0,106674668;20,9106828;;;;;;
13/08/2016 23:00;0;-12,33284978;11,4861798;226,5874536;492,8513216;497,0351863;470,8648974;516,564085;2,143009343;21,67602024;;;;;;
14/08/2016 0:00;0;-9,858693056;16,18766363;229,1030126;483,0643677;485,1749215;464,2176068;516,3323426;1,149082357;24,89727433;;;;;;
14/08/2016 1:00;0;-9,546689759;16,97341345;229,7864654;481,0202055;478,3122182;457,8910396;515,8565953;-1,142674385;27,6627776;;;;;;
14/08/2016 2:00;1,68E-06;-8,885520609;18,70928312;229,1193479;476,5769981;470,9560049;451,7113147;515,2165437;-2,496750167;30,0915539;;;;;;
14/08/2016 3:00;2,00E-06;-8,353563704;21,01454354;230,138515;471,2197326;464,2201968;446,0491481;514,5985627;-3,129217976;32,49732522;;;;;;
14/08/2016 4:00;0,00269355;-7,906341057;23,34121091;229,3781973;465,2974157;457,936334;440,5360996;513,8527893;-3,256126217;34,50367819;;;;;;
14/08/2016 5:00;110,3349842;-6,691797619;25,90367658;230,1321048;459,3236003;451,8695032;437,090858;513,2681869;-3,278179133;35,87365333;;;;;;
14/08/2016 6:00;561,906576;28,80568485;28,21373801;230,5143214;453,5827551;446,1463361;506,8513776;512,496937;-3,24499533;2,653048487;;;;;;
14/08/2016 7:00;758,3071717;122,7826446;42,08461647;298,0187169;443,1316087;440,7283832;626,5459851;511,6253875;-1,198227524;-79,49980061;;;;;;
14/08/2016 8:00;847,8811167;186,0580385;37,8140645;395,3954923;473,0545395;461,0288558;665,3716443;518,3215713;-9,408837805;-138,8351362;;;;;;
14/08/2016 9:00;897,4665731;211,0096151;95,87897266;614,933325;536,1323704;523,165951;666,6068033;603,4270067;-17,18185688;-97,94878555;;;;;;
14/08/2016 10:00;926,857424;151,0304016;137,3728085;605,3532651;568,005302;565,1675952;666,906122;660,7825432;-3,501967994;-10,1556251;;;;;;
14/08/2016 11:00;944,0615611;140,6628019;138,2261186;576,9744778;568,7641596;567,8581889;667,10102;666,317561;-0,766463926;-1,670219359;;;;;;
14/08/2016 12:00;945,255598;139,4569155;137,7736915;572,6784535;568,7846959;568,1400455;667,2431408;666,7214413;-0,414687544;-1,268536381;;;;;;
14/08/2016 13:00;923,0940206;138,9141713;137,8348153;571,7337904;568,8263917;568,2776895;667,1565221;666,9514493;-0,28712953;-0,792226522;;;;;;
14/08/2016 14:00;862,2300273;138,7653368;138,5708514;570,0509967;568,1699301;567,9872545;667,0747978;667,1368315;0,196349884;-0,390835208;;;;;;
14/08/2016 15:00;751,4764567;138,800892;139,1025794;568,710005;567,5251938;567,6436244;667,014899;667,1437283;0,591497057;-0,289809686;;;;;;
14/08/2016 16:00;617,722233;136,9251778;137,8753321;569,1862609;568,4125863;567,6637773;665,7040447;667,0252821;-0,549040079;1,49919438;;;;;;
14/08/2016 17:00;429,6320063;96,92970381;139,1441137;570,0163379;567,5834498;567,3493384;637,9718211;667,0086191;0,128427523;42,08598239;;;;;;
14/08/2016 18:00;128,5107184;-0,227116681;138,5356868;579,3668638;568,7076155;568,5319908;568,3625667;666,0931488;0,209138451;138,553665;;;;;;
14/08/2016 19:00;0,02079965;-60,11091148;112,6234566;573,8393189;559,343813;561,8665654;514,9499536;641,0043893;3,752624023;168,981744;;;;;;
14/08/2016 20:00;0,00151405;-43,17997957;50,90978783;407,6326933;530,3914077;537,9719029;489,0125908;585,0835935;7,144140938;86,94562646;;;;;;
14/08/2016 21:00;0;-12,88882301;15,222558;247,2676845;504,1489022;506,7272916;482,0186288;532,4507309;1,521733306;26,58964771;;;;;;
14/08/2016 22:00;0;-11,35987956;7,936399786;279,5696911;497,6792233;494,3071264;474,7858874;510,9650635;-1,817821757;21,1141011;;;;;;
14/08/2016 23:00;0;-11,1150675;9,129260974;239,6661535;491,954212;490,2652277;467,8144748;509,8607085;-0,700553072;20,94488154;;;;;;
15/08/2016 0:00;0;-9,713603279;10,69038222;240,8659178;488,6382126;481,0621481;461,325372;509,5517183;-3,649685444;24,05367094;;;;;;
15/08/2016 1:00;0;-9,256392549;12,73086937;239,3737706;483,8896378;474,3011715;455,2042956;509,036734;-4,592152563;26,57941449;;;;;;
15/08/2016 2:00;0;-8,668693048;15,22487854;239,0697091;478,1813544;467,5055729;449,4390264;508,418753;-5,076853793;28,97042538;;;;;;
15/08/2016 3:00;0;-8,088858681;17,93311116;240,3483976;472,129538;461,1603246;444,2544037;507,7149414;-5,20026102;31,22223087;;;;;;
15/08/2016 4:00;1,95E-06;-6,635507697;17,81793204;209,3032995;466,1042242;455,1568813;439,1048561;506,8909667;-4,478212087;28,93165183;;;;;;
15/08/2016 5:00;0,87531225;-7,091813514;22,86826153;240,9731732;460,3364025;449,5498494;434,5405361;506,0069107;-5,033428215;34,99350326;;;;;;
15/08/2016 6:00;70,16833992;-2,083098828;25,13073955;241,3561776;454,723076;444,2473444;439,8455453;505,05419;-4,849923657;32,06376204;;;;;;
15/08/2016 7:00;213,9968725;30,73093922;35,34684298;283,4367158;443,2161211;439,3995139;492,8373916;504,0123376;-1,923133195;6,539036954;;;;;;
15/08/2016 8:00;333,7544428;99,26764872;48,13096256;359,5923514;437,2458331;435,2096642;565,1151095;502,8176876;-1,170407742;-49,96627843;;;;;;
15/08/2016 9:00;540,9539749;127,652112;22,15707406;362,8019906;469,5365018;457,627193;615,6998355;498,8860138;-8,503204491;-96,99183345;;;;;;
15/08/2016 10:00;612,8336455;124,611071;39,99615231;367,3250787;497,9878758;492,5688699;639,5597902;547,7579868;-3,97393616;-80,64098257;;;;;;
15/08/2016 11:00;640,7045481;147,374396;88,70758263;479,1277245;523,8379777;520,7166442;650,8589946;604,2925749;-2,951892481;-55,71492086;;;;;;
15/08/2016 12:00;636,28862;144,6880001;112,609155;593,7570266;554,3175681;551,1813604;652,3837845;633,81482;-3,787975219;-28,29086986;;;;;;
15/08/2016 13:00;616,5084398;140,3638406;127,7643494;627,3567256;564,7155475;563,4686885;655,5366723;648,7756643;-1,322073481;-11,2774177;;;;;;
15/08/2016 14:00;283,2284513;79,50806744;129,8246491;629,3207495;567,075436;566,5840136;619,6621492;651,9371867;-0,232260181;50,54884185;;;;;;
15/08/2016 15:00;68,2268678;-12,48196994;136,2371747;634,028375;567,7914333;567,7642876;559,2069799;655,9238061;0,446239718;148,2729049;;;;;;
15/08/2016 16:00;26,19834607;-41,99155641;90,84385813;533,860289;555,0430115;558,1117126;522,9767893;626,6533238;4,137514083;128,6979005;;;;;;
15/08/2016 17:00;38,83512748;-16,14215775;39,36612107;359,375061;525,3265114;529,8456121;509,2490911;573,7743737;3,820285265;51,68799355;;;;;;
15/08/2016 18:00;3,2363187;-6,724821629;22,92364218;332,1236477;502,5803336;507,2313507;497,7374093;534,3052868;3,514888043;26,13357577;;;;;;
15/08/2016 19:00;1,05E-06;-7,135499064;9,493063554;336,2900606;500,1240973;498,7408669;488,6738801;513,2947944;-0,776430119;17,40499274;;;;;;
