date;DNI;DryBulb;Pressure;Wspd;Elev;Azimuth;SB.NO.SAM;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
14/10/2007 6:00;0;12,2;995;0,4;0;100,9513785;204;204;182,262;181,244;-0,3703;-0,3703;0;9,542824111;8,926511269;250,6096257;0;0;0,3703
14/10/2007 7:00;0;13,1;995;0,3;12,0087422;110,8661342;204;204;177,6;176,645;-0,3703;-0,3703;0;9,516721457;8,861317759;222,3952479;0;0;0,3703
14/10/2007 8:00;77;14,5;995;0,8;22,3550927;122,0374842;204;204;199,002;213,18;-0,3703;-0,3703;0;10,53005662;9,2491131;225,9989926;0;0;0,3703
14/10/2007 9:00;254;16,3;995;1,2;31,38256997;135,2818706;204;204;264,882;306,798;-0,3703;-0,3703;0;11,09557107;9,563252125;227,9335638;0;0;0,3703
14/10/2007 10:00;342;18,1;995;1;38,30802085;151,3417224;48,0617;204;293;393;-0,376697;-0,376697;0;11,08815261;9,555196695;220,5710589;0;0;0,376697
14/10/2007 11:00;586;20,3;995;1;42,11571915;170,1679346;344,43;344,43;293;393;28,3252;-2,45018;30,7754;13,06262671;10,82318076;215,8471782;76,8818;0;2,45018
14/10/2007 12:00;572;21,7;995;1,5;42,14229107;190,1796992;335,19;335,19;293;393;30,5023;-2,47132;32,9736;12,64852164;10,96722339;206,63463;81,8743;0;2,47132
14/10/2007 13:00;613;22,4;995;1,6;38,23348137;208,9234255;410,324;410,324;293;393;38,3697;-2,63366;41,0033;11,72868776;10,48281506;198,5106618;100,227;0;2,63366
14/10/2007 14:00;553;22,7;995;2;31,23893543;224,8900918;427,758;427,758;293;393;40,1874;-2,6725;42,8599;15,05303623;12,35792709;204,2541168;104,485;0;2,6725
14/10/2007 15:00;392;22,6;995;1,7;22,14784207;238,0602684;330,669;330,669;293;393;30,0262;-2,4618;32,488;12,39707051;11,20383771;202,7912325;80,77;0;2,4618
14/10/2007 16:00;51;21,5;995;2,4;11,7785159;249,1531672;204;204;324,114;319,702;-0,3703;-0,3703;0;12,53853246;11,20963911;204,0157417;0;0;0,3703
14/10/2007 17:00;11;20,1;995;2,4;0;259,0190323;204;204;305,945;302,177;-0,3703;-0,3703;0;17,46788525;14,6273436;221,6100957;0;0;0,3703
14/10/2007 18:00;0;19,3;995;2,9;0;266,3013038;204;204;290,308;287,032;-0,3703;-0,3703;0;16,7316948;14,77553522;253,2982508;0;0;0,3703
14/10/2007 19:00;0;18,4;995;2;0;266,7900394;204;204;276,741;273,877;-0,3703;-0,3703;0;13,48945512;12,66341088;267,8728745;0;0;0,3703
14/10/2007 20:00;0;17,5;995;2;0;266,7692874;204;204;264,752;262,203;-0,3703;-0,3703;0;11,82986205;11,26511519;295,9577611;0;0;0,3703
14/10/2007 21:00;0;16,7;995;2;0;266,7499979;204;204;254,032;251,741;-0,3703;-0,3703;0;11,41238117;10,82206989;247,6523147;0;0;0,3703
14/10/2007 22:00;0;15,8;995;1,4;0;266,7299504;204;204;244,396;242,331;-0,3703;-0,3703;0;11,17045308;10,6009347;323,5130612;0;0;0,3703
14/10/2007 23:00;0;14,9;995;1,7;0;265,2642666;204;204;235,591;233,699;-0,3703;-0,3703;0;11,02161615;10,47732314;360,3725546;0;0;0,3703
15/10/2007 0:00;0;14,1;995;1,5;0;93,31078778;204;204;227,516;225,783;-0,3703;-0,3703;0;10,86888922;10,33261395;358,1833099;0;0;0,3703
15/10/2007 1:00;0;13,3;995;1,9;0;93,32962567;204;204;220,01;218,399;-0,3703;-0,3703;0;10,74850715;10,2142767;367,3736567;0;0;0,3703
15/10/2007 2:00;0;12,5;995;2,6;0;93,35033665;204;204;212,972;211,467;-0,3703;-0,3703;0;10,63657411;10,07006629;360,6042873;0;0;0,3703
15/10/2007 3:00;0;12,1;995;2,4;0;93,37081655;204;204;206,407;205,009;-0,3703;-0,3703;0;10,5061928;9,969713889;335,7020696;0;0;0,3703
15/10/2007 4:00;0;11,7;995;2,2;0;93,39151367;204;204;200,257;198,955;-0,3703;-0,3703;0;10,39090789;9,834193182;242,3533162;0;0;0,3703
15/10/2007 5:00;0;11,4;995;2,4;0;93,93529455;204;204;194,448;193,225;-0,3703;-0,3703;0;10,28922741;9,744413067;244,6459745;0;0;0,3703
15/10/2007 6:00;0;11,4;995;2,2;0;101,2780201;204;204;188,966;187,821;-0,3703;-0,3703;0;10,17947143;9,67045696;222,0543208;0;0;0,3703
15/10/2007 7:00;112;13,1;995;2,9;11,81000772;111,1934425;204;204;202,004;210,916;-0,3703;-0,3703;0;10,166105;9,4967175;196,8425901;0;0;0,3703
15/10/2007 8:00;445;15,1;995;2,7;22,1117649;122,3458371;41,9986;204;293;393;-0,374962;-0,374962;0;10,65680729;9,908148878;192,4609471;0;0;0,374962
15/10/2007 9:00;586;17,2;995;3,5;31,10721017;135,5740125;450,563;450,563;293;393;38,8068;-2,67548;41,4823;11,83628931;10,49676115;190,6226509;101,325;0;2,67548
15/10/2007 10:00;656;19,1;995;5;37,98013017;151,5799057;435,98;435,98;293;393;41,0445;-2,69099;43,7355;12,07737755;10,73178251;185,2287255;106,493;0;2,69099
15/10/2007 11:00;697;20,7;995;5,2;41,75317303;170,2940381;416,405;416,405;293;393;39,0038;-2,64716;41,651;13,14222858;11,64923262;207,583046;101,712;0;2,64716
15/10/2007 12:00;717;21,8;995;4,2;41,7705071;190,167363;431,841;431,841;293;393;40,6131;-2,68167;43,2947;12,96003342;11,69382619;205,9682994;105,483;0;2,68167
15/10/2007 13:00;696;22,4;995;3,7;37,86873655;208,8096247;470,299;470,299;293;393;44,6281;-2,76937;47,3975;16,15779373;13,6029282;200,2267148;114,876;0;2,76937
15/10/2007 14:00;643;22,6;995;5;30,9045099;224,7055188;504,792;504,792;293;393;48,2545;-2,85034;51,1048;18,02592551;15,57524768;203,0088207;123,301;0;2,85034
15/10/2007 15:00;520;22;995;4,4;21,83613517;237,830971;458,8;458,8;293;393;43,4257;-2,74288;46,1686;17,29938408;15,1715268;200,2318944;112,067;0;2,74288
15/10/2007 16:00;289;20,9;995;5,2;11,48697172;248,9217481;58,5963;204;293;393;-0,379848;-0,379848;0;18,34999599;15,96135908;207,5407056;0;0;0,379848
15/10/2007 17:00;22;19,5;995;6,2;0;258,7778122;204;204;323,773;319,281;-0,3703;-0,3703;0;19,38570374;16,57645136;227,7692668;0;0;0,3703
15/10/2007 18:00;0;18,5;995;5,6;0;265,8910416;204;204;305,33;301,507;-0,3703;-0,3703;0;18,47039184;15,99534551;281,2183172;0;0;0,3703
15/10/2007 19:00;0;17,5;995;3,8;0;266,3090415;204;204;289,593;286,299;-0,3703;-0,3703;0;14,71542665;13,65286689;281,9040075;0;0;0,3703
15/10/2007 20:00;0;16,5;995;3,5;0;266,2890547;204;204;275,899;273,007;-0,3703;-0,3703;0;12,49923727;11,72798258;269,7058927;0;0;0,3703
15/10/2007 21:00;0;15,5;995;2,6;0;266,2697447;204;204;263,847;261,286;-0,3703;-0,3703;0;11,74160673;11,213831;271,3868022;0;0;0,3703
15/10/2007 22:00;0;14,6;995;1,7;0;266,2493641;204;204;253,142;250,856;-0,3703;-0,3703;0;11,57494787;11,05577609;252,6673272;0;0;0,3703
15/10/2007 23:00;0;13,6;995;2,4;0;261,9184503;204;204;243,415;241,329;-0,3703;-0,3703;0;11,40673571;10,87557681;290,8846253;0;0;0,3703
16/10/2007 0:00;0;12,7;995;2,6;0;93,79075867;204;204;234,525;232,617;-0,3703;-0,3703;0;11,29760724;10,73980312;356,3331645;0;0;0,3703
16/10/2007 1:00;0;11,8;995;2,2;0;93,81082477;204;204;226,38;224,633;-0,3703;-0,3703;0;11,20013143;10,65021724;359,0129975;0;0;0,3703
16/10/2007 2:00;0;10,8;995;2,9;0;93,82987637;204;204;218,786;217,159;-0,3703;-0,3703;0;11,10309531;10,5203454;247,6735052;0;0;0,3703
16/10/2007 3:00;0;10,3;995;2;0;93,85044303;204;204;211,78;210,286;-0,3703;-0,3703;0;11,01093035;10,48731159;239,5859708;0;0;0,3703
16/10/2007 4:00;0;9,8;995;2,2;0;93,86917473;204;204;205,223;203,829;-0,3703;-0,3703;0;10,96564253;10,4032262;235,6421604;0;0;0,3703
16/10/2007 5:00;0;9,5;995;3,5;0;94,36586847;204;204;198,992;197,673;-0,3703;-0,3703;0;10,89034848;10,31542714;245,3715157;0;0;0,3703
16/10/2007 6:00;0;9,4;995;5;0;101,5974092;204;204;193,047;191,797;-0,3703;-0,3703;0;10,77845486;10,2170781;203,0945328;0;0;0,3703
16/10/2007 7:00;225;11,1;995;5;11,59320108;111,505051;204;204;220,852;239,937;-0,3703;-0,3703;0;10,70158656;10,16216415;192,9185609;0;0;0,3703
16/10/2007 8:00;482;13,1;995;3,7;21,87522135;122,6599682;131,752;204;293;393;-0,406507;-0,406507;0;11,15964394;10,23833447;182,5364504;0;0;0,406507
16/10/2007 9:00;616;15,2;995;3,5;30,83265752;135,869487;473,17;473,17;293;393;44,9287;-2,77602;47,7047;13,92299617;12,31405891;179,923082;115,578;0;2,77602
16/10/2007 10:00;694;17,1;995;3,8;37,65139388;151,8239382;460,229;460,229;293;393;43,5751;-2,74616;46,3213;17,64918035;15,19130377;184,0642252;112,417;0;2,74616
16/10/2007 11:00;742;18,5;995;4,4;41,39439675;170,4312345;441,781;441,781;293;393;41,6494;-2,70409;44,3535;21,7162669;18,43996053;223,4872623;107,91;0;2,70409
16/10/2007 12:00;728;19,6;995;3,5;41,39712482;190,1740465;433,758;433,758;293;393;40,8128;-2,68598;43,4988;21,85596147;18,2125359;221,2005549;105,951;0;2,68598
16/10/2007 13:00;362;19,6;995;3,7;37,5109234;208,7009249;207,579;207,579;293;393;17,419;-1,76411;19,1831;21,71444879;17,88515908;240,1467456;50,7037;0;1,76411
16/10/2007 14:00;489;19,8;995;3,1;30,56211918;224,5191989;364,203;364,203;293;393;33,5497;-2,53307;36,0827;21,4933056;17,81964822;349,1170257;88,961;0;2,53307
16/10/2007 15:00;438;19,2;995;3,7;21,52165473;237,6157319;373,141;373,141;293;393;34,4859;-2,55233;37,0382;20,7936367;17,43365214;347,4972137;91,1443;0;2,55233
16/10/2007 16:00;360;18,2;995;2,7;11,20135488;248,6873258;82,1231;204;293;393;4,42759;-1,54012;5,9677;21,18088526;17,63735608;325,1086742;20,0596;0;1,54012
16/10/2007 17:00;40;16,8;995;2,4;0;258,5219936;204;204;323,844;319,369;-0,3703;-0,3703;0;20,62211968;17,3922245;343,393046;0;0;0,3703
16/10/2007 18:00;0;16;995;2,6;0;265,4374703;204;204;305,452;301,639;-0,3703;-0,3703;0;19,27078936;16,28672525;362,3754308;0;0;0,3703
16/10/2007 19:00;0;15,3;995;2,9;0;265,8151974;204;204;289,652;286,343;-0,3703;-0,3703;0;14,54282778;13,32829516;296,4029582;0;0;0,3703
16/10/2007 20:00;0;14,5;995;3,8;0;265,8124314;204;204;275,83;272,91;-0,3703;-0,3703;0;12,78506229;12,00972475;298,3888337;0;0;0,3703
16/10/2007 21:00;0;13,7;995;3,3;0;265,7921019;204;204;263,644;261,055;-0,3703;-0,3703;0;12,0955478;11,3285573;257,8010091;0;0;0,3703
16/10/2007 22:00;0;12,9;995;2,2;0;265,7721133;204;204;252,831;250,524;-0,3703;-0,3703;0;11,398496;10,89149767;335,1153737;0;0;0,3703
16/10/2007 23:00;0;12,2;995;2,2;0;261,4660401;204;204;243,078;240,988;-0,3703;-0,3703;0;11,36538467;10,776854;371,8327576;0;0;0,3703
17/10/2007 0:00;0;11,7;995;3,1;0;94,26736402;204;204;234,141;232,224;-0,3703;-0,3703;0;11,27815511;10,70406886;372,9518764;0;0;0,3703
17/10/2007 1:00;0;11,1;995;1,6;0;94,28601192;204;204;226,039;224,304;-0,3703;-0,3703;0;11,17123431;10,58867045;367,5954753;0;0;0,3703
17/10/2007 2:00;0;10,6;995;3,8;0;94,30648868;204;204;218,415;216,781;-0,3703;-0,3703;0;11,05135822;10,493268;269,5291911;0;0;0,3703
17/10/2007 3:00;0;10,3;995;3,7;0;94,32690552;204;204;211,326;209,815;-0,3703;-0,3703;0;10,97460686;10,44863657;259,6955767;0;0;0,3703
17/10/2007 4:00;0;10,1;995;3,5;0;94,34529955;204;204;204,722;203,319;-0,3703;-0,3703;0;10,948819;10,37264829;276,1489578;0;0;0,3703
17/10/2007 5:00;0;9,9;995;2,4;0;94,79298742;204;204;198,588;197,293;-0,3703;-0,3703;0;10,83282293;10,2526218;273,2174291;0;0;0,3703
17/10/2007 6:00;0;9,8;995;2,9;0;101,9154718;204;204;192,785;191,566;-0,3703;-0,3703;0;10,73315682;10,20079435;225,815755;0;0;0,3703
17/10/2007 7:00;138;11,2;995;3,1;11,3804262;111,8124792;204;204;207,84;218,192;-0,3703;-0,3703;0;10,744808;10,14595322;205,787809;0;0;0,3703
17/10/2007 8:00;557;13,5;995;3,8;21,63145498;122,9575489;164,992;204;293;393;4,90452;-1,58058;6,4851;11,33022952;10,36141382;187,8457708;21,3122;0;1,58058
17/10/2007 9:00;670;15,8;995;5,6;30,54363792;136,1499217;516,693;516,693;293;393;49,5159;-2,87885;52,3947;12,40256305;11,14327914;179,2757879;126,208;0;2,87885
17/10/2007 10:00;266;17,6;995;5,4;37,33124558;152,0484321;129,682;204;293;393;9,24195;-1,62067;10,8626;14,6878683;13,38808639;182,7999308;31,6763;0;1,62067
17/10/2007 11:00;340;19;995;6,2;41,03739038;170,5589544;160,475;204;293;393;12,4455;-1,67586;14,1214;16,22289088;14,08049554;191,2170316;39,198;0;1,67586
17/10/2007 12:00;645;20,1;995;5,4;41,02290742;190,1791749;370,992;370,992;293;393;34,2609;-2,54769;36,8086;18,09417519;15,75480433;198,4324263;90,6194;0;2,54769
17/10/2007 13:00;631;20,7;995;5,4;37,15108505;208,5828618;410,885;410,885;293;393;38,4282;-2,6349;41,0631;17,57638539;15,13881032;203,8641983;100,364;0;2,6349
17/10/2007 14:00;659;20,8;995;6,7;30,23051972;224,3296733;511,768;511,768;293;393;48,9932;-2,86702;51,8602;17,52926641;15,21807577;227,7620916;125,006;0;2,86702
17/10/2007 15:00;423;20,2;995;6,7;21,21433335;237,4116099;355,953;355,953;293;393;32,6846;-2,5154;35,2;20,87944203;17,75271252;202,5573799;86,9458;0;2,5154
17/10/2007 16:00;23;18,8;995;7,1;10,9115522;248,4533343;204;204;323,686;319,174;-0,3703;-0,3703;0;20,51069884;17,1066003;248,5179116;0;0;0,3703
17/10/2007 17:00;0;17,4;995;6,2;0;258,2753248;204;204;305,155;301,313;-0,3703;-0,3703;0;20,74561485;17,13016906;362,1075587;0;0;0,3703
17/10/2007 18:00;0;17;995;5;0;265,0668381;204;204;289,335;286,024;-0,3703;-0,3703;0;18,2581688;15,64268187;303,7930082;0;0;0,3703
17/10/2007 19:00;0;16,6;995;5,2;0;265,356651;204;204;275,569;272,663;-0,3703;-0,3703;0;13,43497207;12,60035461;280,5133179;0;0;0,3703
17/10/2007 20:00;0;16,1;995;5,4;0;265,3380277;204;204;263,407;260,822;-0,3703;-0,3703;0;12,18052487;11,48821772;290,4385286;0;0;0,3703
17/10/2007 21:00;0;15,7;995;4,2;0;265,3177244;204;204;252,61;250,306;-0,3703;-0,3703;0;11,61626831;11,09600595;262,0003932;0;0;0,3703
17/10/2007 22:00;0;15,3;995;4,2;0;265,2987811;204;204;242,879;240,795;-0,3703;-0,3703;0;11,52259182;11,0181257;350,196992;0;0;0,3703
17/10/2007 23:00;0;14,9;995;4;0;261,0155242;204;204;234,035;232,138;-0,3703;-0,3703;0;11,469504;10,95245093;377,7524211;0;0;0,3703
18/10/2007 0:00;0;14,3;995;5,9;0;94,74125335;204;204;225,827;224,066;-0,3703;-0,3703;0;11,35088871;10,82291547;375,4601206;0;0;0,3703
18/10/2007 1:00;0;14,3;995;5,6;0;94,75978778;204;204;218,256;216,637;-0,3703;-0,3703;0;11,27586451;10,7532071;377,0743821;0;0;0,3703
18/10/2007 2:00;0;14;995;5;0;94,77990463;204;204;211,253;209,759;-0,3703;-0,3703;0;11,1815015;10,65475042;343,7475128;0;0;0,3703
18/10/2007 3:00;0;13,8;995;5;0;94,80020557;204;204;204,717;203,328;-0,3703;-0,3703;0;11,08684748;10,57856371;246,4019399;0;0;0,3703
18/10/2007 4:00;0;13,7;995;5,6;0;94,8187155;204;204;198,562;197,261;-0,3703;-0,3703;0;11,02737418;10,50811527;260,1099152;0;0;0,3703
18/10/2007 5:00;0;13,6;995;6,2;0;95,21890148;204;204;192,737;191,513;-0,3703;-0,3703;0;10,97765846;10,43249267;261,3655281;0;0;0,3703
18/10/2007 6:00;0;13,6;995;5,4;0;102,2242003;204;204;187,254;186,112;-0,3703;-0,3703;0;10,92449944;10,34296264;209,8690145;0;0;0,3703
18/10/2007 7:00;0;13,8;995;4,4;11,16607667;112,1191532;204;204;182,095;181,029;-0,3703;-0,3703;0;10,82396546;10,25368502;190,356426;0;0;0,3703
18/10/2007 8:00;0;14,3;995;4;21,38783607;123,2600568;204;204;177,213;176,213;-0,3703;-0,3703;0;11,17621563;10,26693894;187,1068394;0;0;0,3703
18/10/2007 9:00;1;15,1;995;3,3;30,27327255;136,4311771;204;204;172,597;171,662;-0,3703;-0,3703;0;12,01946697;10,68294081;184,02662;0;0;0,3703
18/10/2007 10:00;3;15,8;995;3,1;37,0121852;152,2730954;204;204;168,202;167,32;-0,3703;-0,3703;0;12,41625935;11,20854602;180,5026772;0;0;0,3703
18/10/2007 11:00;0;15,3;995;3,5;40,68629573;170,7024946;204;204;163,946;163,1;-0,3703;-0,3703;0;13,26740401;12,08390743;209,6584686;0;0;0,3703
18/10/2007 12:00;35;16,6;995;4;40,65709247;190,1771266;204;204;168,546;171,657;-0,3703;-0,3703;0;13,26328853;12,23459088;191,6697467;0;0;0,3703
18/10/2007 13:00;15;17;995;3,3;36,79886685;208,4681282;204;204;170,707;171,084;-0,3703;-0,3703;0;14,22440231;13,22131489;193,6300975;0;0;0,3703
18/10/2007 14:00;0;16,9;995;2,6;29,90352405;224,1494629;204;204;167,06;166,202;-0,3703;-0,3703;0;12,68819497;12,02300402;203,1003489;0;0;0,3703
18/10/2007 15:00;0;16,5;995;1,9;20,91350257;237,1761217;204;204;162,954;162,142;-0,3703;-0,3703;0;14,65826606;13,27975452;199,9213959;0;0;0,3703
18/10/2007 16:00;0;16,2;995;1,9;10,62304115;248,2117111;204;204;158,984;158,207;-0,3703;-0,3703;0;14,59724849;13,41254695;192,070426;0;0;0,3703
18/10/2007 17:00;0;15,9;995;2,6;0;258,0315554;204;204;155,102;154,351;-0,3703;-0,3703;0;12,36752439;11,59364592;230,7381422;0;0;0,3703
18/10/2007 18:00;0;15,4;995;1,7;0;264,6119397;204;204;151,362;150,649;-0,3703;-0,3703;0;12,54832179;11,45745586;254,2670647;0;0;0,3703
18/10/2007 19:00;0;14,8;995;1,3;0;264,8752182;204;204;147,739;147,057;-0,3703;-0,3703;0;11,52090187;10,801553;246,5093531;0;0;0,3703
18/10/2007 20:00;0;14,5;995;1,2;0;264,8664064;204;204;144,212;143,556;-0,3703;-0,3703;0;11,22790274;10,72671846;253,3409124;0;0;0,3703
18/10/2007 21:00;0;14,2;995;1,6;0;264,8476087;204;204;140,747;140,11;-0,3703;-0,3703;0;11,28497019;10,69723708;256,7647881;0;0;0,3703
18/10/2007 22:00;0;13,8;995;2,4;0;264,8277947;204;204;137,322;136,699;-0,3703;-0,3703;0;11,097929;10,54532174;237,8708642;0;0;0,3703
18/10/2007 23:00;0;13,4;995;2,2;0;260,567954;204;204;133,969;133,369;-0,3703;-0,3703;0;10,92922514;10,30297586;242,1979886;0;0;0,3703
19/10/2007 0:00;0;12,4;995;1,6;0;95,21186228;204;204;130,692;130,112;-0,3703;-0,3703;0;10,84768547;10,24276403;243,5506254;0;0;0,3703
19/10/2007 1:00;0;11,3;995;1;0;95,23027908;204;204;127,486;126,927;-0,3703;-0,3703;0;10,759336;10,12267354;239,9103107;0;0;0,3703
19/10/2007 2:00;0;10,3;995;1,4;0;95,25048245;204;204;124,303;123,752;-0,3703;-0,3703;0;10,64622865;10,07449081;255,7260394;0;0;0,3703
19/10/2007 3:00;0;9,7;995;1,5;0;95,27065353;204;204;121,159;120,622;-0,3703;-0,3703;0;10,55695463;9,977618022;266,7700313;0;0;0,3703
19/10/2007 4:00;0;9,1;995;1;0;95,28903522;204;204;118,08;117,561;-0,3703;-0,3703;0;10,34526041;9,822442208;228,2640465;0;0;0,3703
19/10/2007 5:00;0;8,7;995;2,4;0;95,65026905;204;204;114,998;114,481;-0,3703;-0,3703;0;10,34819905;9,734038813;239,3723712;0;0;0,3703
19/10/2007 6:00;0;8,7;995;2,6;0;102,542597;204;204;111,962;111,46;-0,3703;-0,3703;0;10,22917617;9,69429732;221,7439255;0;0;0,3703
19/10/2007 7:00;88;9,9;995;3,5;10,95286197;112,4277788;204;204;123,642;130,399;-0,3703;-0,3703;0;10,1808448;9,597485632;185,1952515;0;0;0,3703
19/10/2007 8:00;356;11,7;995;4,8;21,14896285;123,5502616;204;204;235,089;306,023;-0,3703;-0,3703;0;11,57858694;10,57649069;178,5690206;0;0;0,3703
19/10/2007 9:00;618;13,7;995;5,9;29,99028242;136,7004338;276,887;276,887;293;393;16,4789;-1,79366;18,2726;11,89042971;10,49651298;176,980703;48,6439;0;1,79366
19/10/2007 10:00;752;15,5;995;6,4;36,69583632;152,4942585;487,663;487,663;293;393;46,4492;-2,80984;49,259;11,51693356;10,17181917;180,9757009;119,118;0;2,80984
19/10/2007 11:00;799;17;995;5,9;40,33070607;170,8170417;461,952;461,952;293;393;43,7551;-2,75011;46,5052;11,47851801;10,13466097;196,2298584;112,837;0;2,75011
19/10/2007 12:00;727;18;995;6,7;40,29313445;190,1745188;415,684;415,684;293;393;38,9287;-2,64555;41,5742;11,42948979;10,1197755;195,5307592;101,536;0;2,64555
19/10/2007 13:00;700;18,5;995;7,7;36,4446645;208,3560919;453,747;453,747;293;393;42,898;-2,73131;45,6293;11,45414493;10,10087227;192,6200917;110,833;0;2,73131
19/10/2007 14:00;603;18,5;995;8;29,57433883;223,9697662;455,331;455,331;293;393;43,0635;-2,73493;45,7984;11,4203923;10,10546626;182,6637012;111,22;0;2,73493
19/10/2007 15:00;519;18;995;7,7;20,60619562;236,9580917;448,598;448,598;293;393;42,3606;-2,71957;45,0801;11,38225705;10,07048423;181,8395185;109,575;0;2,71957
19/10/2007 16:00;34;16,6;995;5,9;10,34770277;247,9751333;204;204;323,608;319,078;-0,3703;-0,3703;0;11,25863573;9,964420949;177,6562723;0;0;0,3703
19/10/2007 17:00;0;15,2;995;3,5;0;257,7778816;204;204;305,114;301,283;-0,3703;-0,3703;0;11,23980689;9,915715173;211,2998985;0;0;0,3703
19/10/2007 18:00;0,00E+00;14,7;995;3,3;0;264,1745387;204;204;289,289;285,975;-0,3703;-0,3703;0;11,16790379;9,862609047;247,5475911;0;0;0,3703
19/10/2007 19:00;0;14,1;995;2,6;0;264,4046289;204;204;275,567;272,67;-0,3703;-0,3703;0;10,08422672;9,368677056;247,9546516;0;0;0,3703
19/10/2007 20:00;0;13,6;995;2,7;0;264,3990359;204;204;263,454;260,879;-0,3703;-0,3703;0;10,29763283;9,556889722;255,3150492;0;0;0,3703
19/10/2007 21:00;0;13;995;2;0;264,3792819;204;204;252,685;250,386;-0,3703;-0,3703;0;9,860927516;9,208496638;245,9987236;0;0;0,3703
19/10/2007 22:00;0;12,4;995;2;0;264,3593676;204;204;242,971;240,891;-0,3703;-0,3703;0;9,77716583;9,130449214;234,7529038;0;0;0,3703
19/10/2007 23:00;0;11,9;995;0,9;0;260,1243759;204;204;234,231;232,357;-0,3703;-0,3703;0;9,740206513;9,101923118;248,5492205;0;0;0,3703
20/10/2007 0:00;0;11,6;995;0,4;0;95,67951812;204;204;226,295;224,593;-0,3703;-0,3703;0;9,709176982;9,039182714;257,184833;0;0;0,3703
20/10/2007 1:00;0;11,4;995;0,4;0;95,69780562;204;204;218,97;217,4;-0,3703;-0,3703;0;9,636551556;8,983090674;258,2031965;0;0;0,3703
20/10/2007 2:00;0;11,1;995;0,7;0;95,7178653;204;204;212,123;210,658;-0,3703;-0,3703;0;9,615234919;8,932930694;261,0372813;0;0;0,3703
20/10/2007 3:00;0;11;995;1,5;0;95,73767622;204;204;205,651;204,272;-0,3703;-0,3703;0;9,569093696;8,884665493;263,8063416;0;0;0,3703
20/10/2007 4:00;0;10,9;995;0,7;0;95,75593313;204;204;199,647;198,377;-0,3703;-0,3703;0;9,522733714;8,839084024;260,1442996;0;0;0,3703
20/10/2007 5:00;0;10,9;995;1,3;0;96,07639487;204;204;193,943;192,741;-0,3703;-0,3703;0;9,449253094;8,817272885;260,7048121;0;0;0,3703
20/10/2007 6:00;0;10,9;995;0,9;0;102,8516396;204;204;188,575;187,455;-0,3703;-0,3703;0;9,420347119;8,7105311;259,2338636;0;0;0,3703
20/10/2007 7:00;57;12,1;995;0,6;10,74329135;112,7274756;204;204;191,741;194,15;-0,3703;-0,3703;0;9,376783214;8,715226788;226,6581442;0;0;0,3703
20/10/2007 8:00;339;14,2;995;1,4;20,90596183;123,8407385;204;204;280,201;343,088;-0,3703;-0,3703;0;9,71866275;8,768663333;222,8376191;0;0;0,3703
20/10/2007 9:00;565;16,5;995;1,9;29,7101874;136,9652652;332,956;332,956;293;393;22,4309;-1,90984;24,3408;10,72103778;9,235068301;223,8073946;62,3394;0;1,90984
20/10/2007 10:00;625;18,5;995;2,2;36,3779317;152,7165276;390,314;390,314;293;393;36,2814;-2,58964;38,871;10,70142759;9,216769524;223,7351306;95,339;0;2,58964
20/10/2007 11:00;576;19,8;995;3,7;39,98072152;170,9268189;309,469;309,469;293;393;27,7887;-2,41754;30,2062;10,73904164;9,252231661;229,4062316;75,5915;0;2,41754
20/10/2007 12:00;741;21,1;995;4,2;39,9342248;190,1756784;420,885;420,885;293;393;39,4709;-2,65713;42,128;10,8488762;9,33341192;227,4097847;102,806;0;2,65713
20/10/2007 13:00;357;21,2;995;3,5;36,0969307;208,2382833;195,058;204;293;393;16,0914;-1,74024;17,8316;10,98749649;9,514791828;214,1401817;47,6452;0;1,74024
20/10/2007 14:00;276;20,8;995;3,3;29,24914477;223,7974795;169,127;204;293;393;13,3538;-1,69174;15,0456;11,21526265;9,721528825;211,8575355;41,3112;0;1,69174
20/10/2007 15:00;345;20,3;995;1,6;20,30801767;236,7355362;274,58;274,58;293;393;24,0916;-2,34604;26,4377;11,02053235;9,611169683;215,4066277;67,0696;0;2,34604
20/10/2007 16:00;236;19,3;995;2,6;10,0707505;247,7377207;8,98585;204;293;393;-0,3703;-0,3703;0;10,99949068;9,582051701;204,7809382;0;0;0,3703
20/10/2007 17:00;8;18,1;995;2,4;0;257,5291684;204;204;323,942;319,49;-0,3703;-0,3703;0;10,38077664;9,011936962;238,1271167;0;0;0,3703
20/10/2007 18:00;0;17,5;995;2,9;0;263,7765475;204;204;305,607;301,804;-0,3703;-0,3703;0;9,229857902;7,769249512;267,6619909;0;0;0,3703
20/10/2007 19:00;0;16,8;995;2,7;0;263,9459219;204;204;289,884;286,591;-0,3703;-0,3703;0;8,0985012;7,124505703;274,5438756;0;0;0,3703
20/10/2007 20:00;0;16,1;995;2,6;0;263,9340075;204;204;276,201;273,312;-0,3703;-0,3703;0;7,350606875;6,7537975;278,052504;0;0;0,3703
20/10/2007 21:00;0;15,5;995;3,1;0;263,9144118;204;204;264,086;261,51;-0,3703;-0,3703;0;7,326064591;6,7380962;42,50213622;0;0;0,3703
