date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
10/01/2007 10:00;3;2,9;999;6,8;204;159,811;158,898;-0,3703;0,3703;0;9,622951737;8,573742628;;;;
10/01/2007 11:00;14;3,7;999;6,2;204;155,382;154,521;-0,3703;0,3703;0;9,682852216;8,66988945;;;;
10/01/2007 12:00;691;5,2;999;6,8;204;236,13;290,346;-0,3703;0,3703;0;9,683000788;8,638579681;;;;
10/01/2007 13:00;539;6,1;999;8,1;204;315,768;356,719;-0,3703;0,3703;0;9,5830426;8,560185731;;;;
10/01/2007 14:00;828;7;999;9,4;423,085;293;393;29,2941;2,52732;31,8214;9,538373833;8,498255635;;;;
10/01/2007 15:00;597;7,2;999;9,4;383,813;293;393;33,6053;2,54943;36,1548;9,505453792;8,443066111;;;;
10/01/2007 16:00;226;6,7;999;8,4;204;322,767;318,042;-0,3703;0,3703;0;9,384659441;8,409482853;;;;
10/01/2007 17:00;0;5,8;999;12,2;204;303,34;299,315;-0,3703;0,3703;0;8,583624636;7,882617389;;;;
10/01/2007 18:00;0;5,4;999;11,1;204;286,766;283,301;-0,3703;0,3703;0;8,284940667;7,63339;;;;
10/01/2007 19:00;0;5,1;999;10,2;204;272,419;269,397;-0,3703;0,3703;0;8,330823304;7,786324955;;;;
10/01/2007 20:00;0;4,7;999;7,8;204;259,874;257,216;-0,3703;0,3703;0;8,485455;7,87294732;;;;
10/01/2007 21:00;0;4,3;999;6;204;248,77;246,408;-0,3703;0,3703;0;8,398192324;7,802305238;;;;
10/01/2007 22:00;0;4;999;5,7;204;238,783;236,652;-0,3703;0,3703;0;8,3712444;7,730260385;;;;
10/01/2007 23:00;0;3,6;999;6,3;204;229,666;227,719;-0,3703;0,3703;0;7,571672;7,560179186;;;;
11/01/2007 0:00;0;3,2;999;5;204;221,356;219,584;-0,3703;0,3703;0;6,878633542;6,705732357;;;;
11/01/2007 1:00;0;2,8;999;5;204;213,671;212,035;-0,3703;0,3703;0;7,675047;7,241392;;;;
11/01/2007 2:00;0;2,3;999;6,3;204;206,46;204,931;-0,3703;0,3703;0;7,671843;7,199735667;;;;
11/01/2007 3:00;0;2,1;999;5,5;204;199,747;198,332;-0,3703;0,3703;0;7,687864;7,229643;;;;
11/01/2007 4:00;0;1,9;999;5;204;193,464;192,148;-0,3703;0,3703;0;7,618284286;7,1142865;;;;
11/01/2007 5:00;0;1,8;999;6;204;187,496;186,254;-0,3703;0,3703;0;7,582121;7,11909325;;;;
11/01/2007 6:00;0;1,6;999;5,7;204;181,844;180,679;-0,3703;0,3703;0;7,546873333;7,075834;;;;
11/01/2007 7:00;0;1,6;999;5,2;204;176,49;175,396;-0,3703;0,3703;0;7,756029545;7,291593667;;;;
11/01/2007 8:00;402;3,4;999;7,5;204;214,316;239,597;-0,3703;0,3703;0;8,370619071;7,62658125;;;;
11/01/2007 9:00;605;5,1;999;8,1;204;293;393;-0,389227;0,389227;0;9,178233348;8,124189424;;;;
11/01/2007 10:00;754;7,3;999;7,8;362,482;293;393;31,4785;2,50473;33,9832;11,59871109;9,713020342;;;;
11/01/2007 11:00;830;9;999;6,8;297,047;293;393;24,911;2,37153;27,2826;14,05619219;11,17666011;;;;
11/01/2007 12:00;691;9,6;999;7,3;205,439;293;393;16,1121;1,74598;17,8581;8,989796075;7,851577286;;;;
11/01/2007 13:00;415;9,8;999;5,2;204;293;393;7,98742;1,60188;9,58929;9,020689057;7,887215564;;;;
11/01/2007 14:00;563;9,8;999;8,8;277,385;293;393;23,3768;1,88296;25,2598;8,979019429;7,871153;;;;
11/01/2007 15:00;95;9;999;9,9;204;293;393;-0,3703;0,3703;0;9,053029964;7,915518485;;;;
11/01/2007 16:00;366;8,2;999;9,9;204;322,722;317,987;-0,3703;0,3703;0;8,863342323;7,695074;;;;
11/01/2007 17:00;0;7,1;999;12,2;204;303,375;299,37;-0,3703;0,3703;0;8,084745571;7,287451939;;;;
11/01/2007 18:00;0;6,3;999;10,2;204;286,89;283,444;-0,3703;0,3703;0;8,397982833;7,81820105;;;;
11/01/2007 19:00;0;5,6;999;8,4;204;272,637;269,634;-0,3703;0,3703;0;8,908160524;8,097130514;;;;
11/01/2007 20:00;0;4,9;999;7;204;260,124;257,471;-0,3703;0,3703;0;8,612377407;7,886696644;;;;
11/01/2007 21:00;0;4,1;999;7;204;248,944;246,563;-0,3703;0,3703;0;8,580326355;7,840916854;;;;
11/01/2007 22:00;0;3,4;999;6,6;204;238,866;236,716;-0,3703;0,3703;0;8,540638261;7,805575771;;;;
11/01/2007 23:00;0;2,6;999;7,3;204;229,649;227,68;-0,3703;0,3703;0;8,530607114;7,735102548;;;;
12/01/2007 0:00;0;1,9;999;9,1;204;221,107;219,285;-0,3703;0,3703;0;8,473844571;7,743701723;;;;
12/01/2007 1:00;0;0,9;999;8,4;204;213,208;211,529;-0,3703;0,3703;0;8,465525931;7,672279591;;;;
12/01/2007 2:00;0;0;999;7,3;204;205,878;204,327;-0,3703;0,3703;0;8,817625036;7,832540488;;;;
12/01/2007 3:00;0;-0,6;999;6,2;204;199,06;197,625;-0,3703;0,3703;0;8,851888226;7,907361942;;;;
12/01/2007 4:00;0;-1,1;999;5;204;192,697;191,367;-0,3703;0,3703;0;8,655576767;7,913487941;;;;
12/01/2007 5:00;0;-1,5;999;4,7;204;186,701;185,455;-0,3703;0,3703;0;8,608350762;7,85944247;;;;
12/01/2007 6:00;0;-1,9;999;5,7;204;180,966;179,784;-0,3703;0,3703;0;8,579784245;7,833661977;;;;
12/01/2007 7:00;0;-2,1;999;3,5;204;175,595;174,502;-0,3703;0,3703;0;8,037059829;7,166907133;;;;
12/01/2007 8:00;66;-0,7;999;3;204;178,72;181,036;-0,3703;0,3703;0;7,634271725;6,765053872;;;;
12/01/2007 9:00;620;0,9;999;3,7;204;298,272;384,74;-0,3703;0,3703;0;7,893123774;6,952418364;;;;
12/01/2007 10:00;703;2,2;999;3,7;331,257;293;393;20,5025;1,88347;22,386;10,47813682;9,408559139;;;;
12/01/2007 11:00;866;3,4;999;2,8;316,282;293;393;26,848;2,41007;29,258;12,2040191;11,01658649;;;;
12/01/2007 12:00;786;4,1;999;4,2;246,056;293;393;20,211;1,82228;22,0332;13,05727856;11,45341169;;;;
12/01/2007 13:00;846;4,5;999;4,7;330,212;293;393;28,2476;2,4383;30,6859;13,78922873;11,7490498;;;;
12/01/2007 14:00;844;4,5;999;4,5;454,344;293;393;40,602;2,70188;43,3039;13,7575041;11,8686799;;;;
12/01/2007 15:00;482;3,9;999;3,5;304,592;293;393;25,6714;2,38659;28,058;15,7730522;13,36008933;;;;
12/01/2007 16:00;326;2,8;999;4,5;204;322,672;317,925;-0,3703;0,3703;0;17,76862011;14,64213626;;;;
12/01/2007 17:00;0;1,6;999;5,5;204;303,298;299,287;-0,3703;0,3703;0;14,27667002;12,14207716;;;;
12/01/2007 18:00;0;1,1;999;6;204;286,72;283,253;-0,3703;0,3703;0;10,99699147;10,14462174;;;;
12/01/2007 19:00;0;0,6;999;2,8;204;272,522;269,535;-0,3703;0,3703;0;9,976185087;9,379606262;;;;
12/01/2007 20:00;0;0;999;2,6;204;260,039;257,392;-0,3703;0,3703;0;9,801376731;9,19967475;;;;
12/01/2007 21:00;0;-0,5;999;2;204;248,949;246,589;-0,3703;0,3703;0;9,623716267;9,054933037;;;;
12/01/2007 22:00;0;-1;999;1,5;204;238,998;236,874;-0,3703;0,3703;0;9,5636881;8,91756416;;;;
12/01/2007 23:00;0;-1,5;999;0,7;204;230,033;228,119;-0,3703;0,3703;0;9,466029462;8,837075642;;;;
13/01/2007 0:00;0;-1,3;999;1,2;204;221,782;220,02;-0,3703;0,3703;0;9,381237769;8,786389353;;;;
13/01/2007 1:00;0;-1,1;999;1,6;204;214,132;212,502;-0,3703;0,3703;0;9,291493455;8,630821569;;;;
13/01/2007 2:00;0;-0,9;999;2,1;204;206,998;205,484;-0,3703;0,3703;0;9,172849643;8,595259647;;;;
13/01/2007 3:00;0;-0,7;999;3,5;204;200,257;198,833;-0,3703;0,3703;0;9,111661857;8,474033966;;;;
13/01/2007 4:00;0;-0,5;999;2,8;204;193,97;192,654;-0,3703;0,3703;0;9,044637667;8,393964893;;;;
13/01/2007 5:00;0;-0,4;999;3,7;204;188,004;186,761;-0,3703;0,3703;0;8,994815658;8,36590384;;;;
13/01/2007 6:00;0;-0,3;999;4,7;204;182,307;181,13;-0,3703;0,3703;0;8,978089649;8,3231792;;;;
13/01/2007 7:00;0;-0,2;999;4;204;176,921;175,82;-0,3703;0,3703;0;8,921051909;8,299565692;;;;
13/01/2007 8:00;5;0,5;999;3,7;204;171,821;170,788;-0,3703;0,3703;0;8,709745333;7,986862966;;;;
13/01/2007 9:00;164;1,3;999;4;204;207,001;230,248;-0,3703;0,3703;0;9,288099581;7,988232361;;;;
13/01/2007 10:00;224;3,2;999;4,2;204;250,224;272,499;-0,3703;0,3703;0;9,257673;8,263011551;;;;
13/01/2007 11:00;280;4,4;999;3;204;285,729;304,055;-0,3703;0,3703;0;9,761991429;8,828222939;;;;
13/01/2007 12:00;14;4,7;999;2,8;204;281,489;278,289;-0,3703;0,3703;0;10,93455712;10,29918712;;;;
13/01/2007 13:00;3;4,6;999;2,8;204;268,186;265,374;-0,3703;0,3703;0;11,55947624;10,76372725;;;;
13/01/2007 14:00;3;4,1;999;2,3;204;256,434;253,937;-0,3703;0,3703;0;11,59362353;10,53937572;;;;
13/01/2007 15:00;37;3,6;999;2,1;204;245,908;243,662;-0,3703;0,3703;0;11,52417778;10,6379975;;;;
13/01/2007 16:00;18;3,1;999;2,2;204;236,374;234,336;-0,3703;0,3703;0;11,68328163;10,7867863;;;;
13/01/2007 17:00;1;2,6;999;2,7;204;227,636;225,767;-0,3703;0,3703;0;10,81032017;10,18805463;;;;
13/01/2007 18:00;0;2,3;999;5,2;204;219,46;217,713;-0,3703;0,3703;0;9,666331135;8,977649;;;;
13/01/2007 19:00;0;1,9;999;4,2;204;211,915;210,312;-0,3703;0,3703;0;9,478257609;8,925382629;;;;
13/01/2007 20:00;0;2,1;999;3;204;204,978;203,51;-0,3703;0,3703;0;9,36130176;8,817444667;;;;
13/01/2007 21:00;0;1,9;999;2,8;204;198,503;197,139;-0,3703;0,3703;0;9,229829053;8,683235316;;;;
13/01/2007 22:00;0;1,7;999;4,7;204;192,314;191,016;-0,3703;0,3703;0;9,169696333;8,633146304;;;;
13/01/2007 23:00;0;1,5;999;3;204;186,535;185,337;-0,3703;0,3703;0;8,261285951;8,038391891;;;;
14/01/2007 0:00;0;0,9;999;2,4;204;181,078;179,954;-0,3703;0,3703;0;7,149534;6,912413;;;;
14/01/2007 1:00;0;0,2;999;2,3;204;175,868;174,804;-0,3703;0,3703;0;7,9030896;7,569134895;;;;
14/01/2007 2:00;0;-0,5;999;1,6;204;170,911;169,91;-0,3703;0,3703;0;8,861428241;8,315916043;;;;
14/01/2007 3:00;0;-0,8;999;1,3;204;166,174;165,227;-0,3703;0,3703;0;8,801774875;8,272337;;;;
14/01/2007 4:00;0;-1,2;999;1;204;161,632;160,735;-0,3703;0,3703;0;8,751974083;8,19672698;;;;
14/01/2007 5:00;0;-1,4;999;0,9;204;157,257;156,402;-0,3703;0,3703;0;8,295708032;7,864354627;;;;
14/01/2007 6:00;0;-1,7;999;0,6;204;153,047;152,234;-0,3703;0,3703;0;8,680195415;8,100093941;;;;
14/01/2007 7:00;0;-1,8;999;0,7;204;148,957;148,176;-0,3703;0,3703;0;8,598086941;8,00322525;;;;
14/01/2007 8:00;66;0,1;999;1,1;204;153,712;156,809;-0,3703;0,3703;0;8,456406594;7,880058354;;;;
14/01/2007 9:00;620;2,2;999;1,4;204;282,406;372,234;-0,3703;0,3703;0;8,425052294;7,861499688;;;;
14/01/2007 10:00;703;4;999;1,2;300,882;293;393;17,4385;1,8221;19,2606;9,0078945;7,98435525;;;;
14/01/2007 11:00;866;5,5;999;1,1;325,027;293;393;27,7269;2,42776;30,1547;8,959588938;7,922158412;;;;
14/01/2007 12:00;786;6,6;999;0,7;254,061;293;393;21,0201;1,83764;22,8577;8,933153167;7,9102459;;;;
14/01/2007 13:00;846;7,2;999;0,4;337,464;293;393;28,9751;2,4531;31,4282;8,937306237;7,82485;;;;
14/01/2007 14:00;844;7,3;999;0,8;459,822;293;393;41,1445;2,71404;43,8585;8,9373905;7,867815683;;;;
14/01/2007 15:00;482;6,8;999;1,1;313,056;293;393;26,5235;2,40357;28,927;8,896360429;7,814626034;;;;
14/01/2007 16:00;326;5,5;999;1,2;204;323,123;318,482;-0,3703;0,3703;0;8,802370351;7,782735839;;;;
14/01/2007 17:00;0;4,2;999;1,4;204;304,196;300,278;-0,3703;0,3703;0;8,081752308;7,273588143;;;;
14/01/2007 18:00;0;3,5;999;1,2;204;288,031;284,65;-0,3703;0,3703;0;7,82538425;7,139209;;;;
14/01/2007 19:00;0;2,8;999;1,6;204;273,942;270,97;-0,3703;0,3703;0;8,146085846;7,558157978;;;;
14/01/2007 20:00;0;2,2;999;1,9;204;261,486;258,843;-0,3703;0,3703;0;8,154096611;7,493374435;;;;
14/01/2007 21:00;0;1,5;999;1,6;204;250,392;248,029;-0,3703;0,3703;0;8,05687;7,430234857;;;;
14/01/2007 22:00;0;0,9;999;1,6;204;240,39;238,254;-0,3703;0,3703;0;7,985128846;7,407183609;;;;
14/01/2007 23:00;0;0,2;999;1,6;204;231,284;229,337;-0,3703;0,3703;0;7,936549348;7,34617161;;;;
15/01/2007 0:00;0;-0,2;999;2;204;222,902;221,111;-0,3703;0,3703;0;7,936401156;7,297468083;;;;
15/01/2007 1:00;0;-0,7;999;2,3;204;215,124;213,467;-0,3703;0,3703;0;7,892942333;7,256319075;;;;
15/01/2007 2:00;0;-1,2;999;2,6;204;207,87;206,331;-0,3703;0,3703;0;7,85465459;7,231810471;;;;
15/01/2007 3:00;0;-1,5;999;3,7;204;201,027;199,581;-0,3703;0,3703;0;7,842073375;7,244135205;;;;
15/01/2007 4:00;0;-1,7;999;4,5;204;194,558;193,201;-0,3703;0,3703;0;7,866274097;7,2086224;;;;
15/01/2007 5:00;0;-1,9;999;4,7;204;188,445;187,172;-0,3703;0,3703;0;8,725150534;7,711794064;;;;
15/01/2007 6:00;0;-2,1;999;5,2;204;182,632;181,431;-0,3703;0,3703;0;8,473940912;7,652700842;;;;
15/01/2007 7:00;0;-2,2;999;6;204;177,074;175,936;-0,3703;0,3703;0;8,221788458;7,535257281;;;;
15/01/2007 8:00;5;-1,7;999;4,5;204;171,846;170,788;-0,3703;0,3703;0;8,171720534;7,503252629;;;;
15/01/2007 9:00;326;-1,1;999;3,7;204;241,517;289,171;-0,3703;0,3703;0;8,703285857;7,861458981;;;;
15/01/2007 10:00;107;-0,4;999;2,4;204;273,361;279,318;-0,3703;0,3703;0;9,125507211;7,992455167;;;;
15/01/2007 11:00;4;0;999;1,9;204;264,857;262,096;-0,3703;0,3703;0;9,029793295;7,765623089;;;;
15/01/2007 12:00;3;0;999;1,8;204;253,3;250,843;-0,3703;0,3703;0;9,099971981;8,058403205;;;;
15/01/2007 13:00;339;1;999;2,1;204;286,79;312,807;-0,3703;0,3703;0;9,762649614;8,692062489;;;;
15/01/2007 14:00;460;1,4;999;3,3;204;293;393;-0,394893;0,394893;0;11,54061214;10,47626759;;;;
15/01/2007 15:00;240;1,7;999;5,2;204;293;393;7,30007;1,5901;8,89017;14,01637948;11,63204042;;;;
15/01/2007 16:00;305;1,3;999;5;204;322,553;317,778;-0,3703;0,3703;0;13,88624866;12,2774955;;;;
15/01/2007 17:00;0;0,6;999;6;204;303,094;299,067;-0,3703;0,3703;0;13,62435694;11,95974962;;;;
15/01/2007 18:00;0;0,3;999;7,5;204;286,414;282,925;-0,3703;0,3703;0;10,81781665;9,991095595;;;;
15/01/2007 19:00;0;-0,1;999;8,1;204;271,908;268,851;-0,3703;0,3703;0;10,35528634;9,812802976;;;;
15/01/2007 20:00;0;-0,4;999;8,1;204;259,133;256,426;-0,3703;0,3703;0;9,907801053;9,423140654;;;;
15/01/2007 21:00;0;-0,8;999;8,4;204;247,729;245,304;-0,3703;0,3703;0;9,740837895;9,173790583;;;;
15/01/2007 22:00;0;-1,1;999;8,4;204;237,455;235,266;-0,3703;0,3703;0;9,594943077;9,051407353;;;;
15/01/2007 23:00;0;-1,5;999;6,6;204;228,184;226,209;-0,3703;0,3703;0;9,475135176;8,9225165;;;;
16/01/2007 0:00;0;-1,6;999;5,2;204;219,762;217,97;-0,3703;0,3703;0;9,352870043;8,805205652;;;;
16/01/2007 1:00;0;-1,7;999;5,7;204;211,964;210,307;-0,3703;0,3703;0;9,277948182;8,696165061;;;;
16/01/2007 2:00;0;-1,8;999;5,5;204;204,726;203,195;-0,3703;0,3703;0;9,170311091;8,64134932;;;;
16/01/2007 3:00;0;-1,8;999;3,3;204;198,075;196,678;-0,3703;0,3703;0;9,133825438;8,535878806;;;;
16/01/2007 4:00;0;-1,9;999;2,2;204;191,902;190,613;-0,3703;0,3703;0;8,99651912;8,43587013;;;;
16/01/2007 5:00;0;-1,9;999;2,4;204;186,069;184,858;-0,3703;0,3703;0;8,92556871;8,3575726;;;;
16/01/2007 6:00;0;-1,9;999;3;204;180,502;179,355;-0,3703;0,3703;0;8,882142706;8,3220844;;;;
16/01/2007 7:00;0;-1,9;999;3;204;175,199;174,118;-0,3703;0,3703;0;8,808280345;8,2181835;;;;
16/01/2007 8:00;107;-0,4;999;2,8;204;183,565;189,215;-0,3703;0,3703;0;8,733015111;8,042692033;;;;
16/01/2007 9:00;8;0,8;999;5;204;181,381;180,221;-0,3703;0,3703;0;8,91865345;8,107633621;;;;
16/01/2007 10:00;337;2,2;999;4,7;204;237,114;275,353;-0,3703;0,3703;0;11,47314532;10,6627823;;;;
16/01/2007 11:00;629;4;999;5;204;318,705;367,399;-0,3703;0,3703;0;13,80788096;12,11238239;;;;
16/01/2007 12:00;827;6,1;999;5,5;276,361;293;393;14,9732;1,77372;16,747;16,00780036;13,729657;;;;
16/01/2007 13:00;728;7;999;3,3;283,614;293;393;24,0057;1,89521;25,9009;16,2562825;13,51977333;;;;
16/01/2007 14:00;213;7,3;999;4,2;204;293;393;-0,380512;0,380512;0;16,97886283;13,93669367;;;;
16/01/2007 15:00;215;6,8;999;5,7;204;293;393;5,52763;1,56004;7,08767;18,62821083;15,02421325;;;;
16/01/2007 16:00;139;5,7;999;4,2;204;322,977;318,302;-0,3703;0,3703;0;19,76300209;15,8461265;;;;
16/01/2007 17:00;0;4,5;999;2,8;204;303,943;300,005;-0,3703;0,3703;0;16,27515375;13,62369732;;;;
16/01/2007 18:00;0;4,4;999;4;204;287,617;284,201;-0,3703;0,3703;0;12,2883429;11,33555407;;;;
16/01/2007 19:00;0;4,3;999;3,7;204;273,471;270,49;-0,3703;0,3703;0;10,73224359;9,957629113;;;;
16/01/2007 20:00;0;4,3;999;2,2;204;261,135;258,521;-0,3703;0,3703;0;10,01261625;9,498812692;;;;
16/01/2007 21:00;0;4,2;999;1,6;204;250,209;247,882;-0,3703;0,3703;0;9,89517735;9,270277167;;;;
16/01/2007 22:00;0;4,1;999;2,1;204;240,336;238,225;-0,3703;0,3703;0;9,706601778;9,187160895;;;;
16/01/2007 23:00;0;4;999;2,3;204;231,346;229,424;-0,3703;0,3703;0;9,6200846;9,11668205;;;;
17/01/2007 0:00;0;3,8;999;3,3;204;223,042;221,267;-0,3703;0,3703;0;9,532247941;8,997605913;;;;
17/01/2007 1:00;0;3,6;999;3,3;204;215,364;213,727;-0,3703;0,3703;0;9,53517;8,895902636;;;;
17/01/2007 2:00;0;3,4;999;4;204;208,196;206,673;-0,3703;0,3703;0;9,391152;8,876488088;;;;
17/01/2007 3:00;0;3,3;999;3,5;204;201,526;200,117;-0,3703;0,3703;0;9,403390875;8,773631474;;;;
17/01/2007 4:00;0;3,3;999;2,6;204;195,324;194,022;-0,3703;0,3703;0;9,3022136;8,7557125;;;;
17/01/2007 5:00;0;3,2;999;2,2;204;189,503;188,289;-0,3703;0,3703;0;9,239168125;8,666898733;;;;
17/01/2007 6:00;0;2,8;999;1,9;204;184,001;182,862;-0,3703;0,3703;0;9,1967905;8,607265038;;;;
17/01/2007 7:00;0;3,1;999;2,7;204;178,731;177,649;-0,3703;0,3703;0;8,9960385;8,4398175;;;;
17/01/2007 8:00;4;3,8;999;3,7;204;173,672;172,642;-0,3703;0,3703;0;8,997511387;8,467207;;;;
17/01/2007 9:00;34;4,5;999;4,5;204;178,237;181,437;-0,3703;0,3703;0;9,417536368;8,555741312;;;;
17/01/2007 10:00;3;5,1;999;2,6;204;175,348;174,321;-0,3703;0,3703;0;10,04626239;9,037494625;;;;
17/01/2007 11:00;3;5,5;999;3,7;204;170,494;169,513;-0,3703;0,3703;0;11,58532056;10,5404981;;;;
17/01/2007 12:00;0;5,8;999;3,3;204;165,859;164,934;-0,3703;0,3703;0;13,08195365;12,2157012;;;;
17/01/2007 13:00;6;6,1;999;4,2;204;161,375;160,489;-0,3703;0,3703;0;13,10983682;12,27882376;;;;
17/01/2007 14:00;11;6,5;999;6,2;204;156,992;156,134;-0,3703;0,3703;0;12,44250627;11,63117093;;;;
17/01/2007 15:00;555;7;999;6;204;278,188;363,741;-0,3703;0,3703;0;11,65946393;10,77054238;;;;
17/01/2007 16:00;344;6,9;999;5,7;204;322,175;323,154;-0,3703;0,3703;0;10,36613141;9,566350154;;;;
17/01/2007 17:00;0;6,3;999;4;204;305,711;301,716;-0,3703;0,3703;0;9,689664714;9,091901833;;;;
17/01/2007 18:00;0;6;999;3,7;204;289,248;285,809;-0,3703;0,3703;0;9,845575333;9,359957487;;;;
17/01/2007 19:00;0;5,6;999;2,7;204;275,045;272,054;-0,3703;0,3703;0;9,952830105;9,426848826;;;;
17/01/2007 20:00;0;5,2;999;3;204;262,527;259,872;-0,3703;0,3703;0;9,792189097;9,248380611;;;;
17/01/2007 21:00;0;4,8;999;4,5;204;251,278;248,88;-0,3703;0,3703;0;9,71755;9,157348045;;;;
17/01/2007 22:00;0;4,5;999;5,5;204;241,093;238,918;-0,3703;0,3703;0;9,6191835;9,032087283;;;;
17/01/2007 23:00;0;4,1;999;5,2;204;231,847;229,872;-0,3703;0,3703;0;9,527281923;8,982160162;;;;
18/01/2007 0:00;0;3,7;999;4;204;223,439;221,645;-0,3703;0,3703;0;9,4340325;8,923711821;;;;
18/01/2007 1:00;0;3,3;999;2,7;204;215,751;214,114;-0,3703;0,3703;0;9,40681775;8,862791067;;;;
18/01/2007 2:00;0;2,9;999;3,5;204;208,567;207,04;-0,3703;0,3703;0;9,330161043;8,763504864;;;;
18/01/2007 3:00;0;2,7;999;1,8;204;201,96;200,565;-0,3703;0,3703;0;9,284450051;8,707320852;;;;
18/01/2007 4:00;0;2,5;999;1,4;204;195,799;194,503;-0,3703;0,3703;0;9,219007476;8,6413174;;;;
18/01/2007 5:00;0;2,3;999;2,1;204;189,936;188,71;-0,3703;0,3703;0;9,198460368;8,614917022;;;;
18/01/2007 6:00;0;2,2;999;1,3;204;184,434;183,295;-0,3703;0,3703;0;9,09431564;8,537697596;;;;
18/01/2007 7:00;0;2,2;999;2;204;179,16;178,075;-0,3703;0,3703;0;9,070830773;8,47933774;;;;
18/01/2007 8:00;2;2,9;999;2,2;204;174,132;173,109;-0,3703;0,3703;0;8,77503472;8,31905217;;;;
18/01/2007 9:00;336;3,9;999;2;204;246,621;296,548;-0,3703;0,3703;0;10,54106363;9,526397719;;;;
18/01/2007 10:00;753;5,9;999;4;204;293;393;7,57684;1,6336;9,21044;12,38014853;11,28113675;;;;
18/01/2007 11:00;747;7,7;999;6,2;283,293;293;393;23,9733;1,89457;25,8679;14,64541381;12,90378471;;;;
18/01/2007 12:00;812;9,4;999;6,4;277,942;293;393;23,433;1,88406;25,3171;13,61178296;12,36871345;;;;
18/01/2007 13:00;782;10,4;999;5,7;316,114;293;393;26,831;2,40973;29,2408;11,64113193;10,93539666;;;;
18/01/2007 14:00;602;10,8;999;6,4;312,146;293;393;26,4318;2,40174;28,8336;10,70873093;9,824194023;;;;
18/01/2007 15:00;388;10,5;999;8,1;239,551;293;393;19,5536;1,80987;21,3634;11,08178737;10,23199778;;;;
18/01/2007 16:00;267;9,5;999;6,8;204;323;318,33;-0,3703;0,3703;0;12,03010591;11,23433392;;;;
18/01/2007 17:00;0;8,3;999;7;204;303,934;299,987;-0,3703;0,3703;0;11,82775261;11,05987858;;;;
18/01/2007 18:00;0;8,1;999;6,4;204;287,673;284,273;-0,3703;0,3703;0;10,08521541;9,442749368;;;;
18/01/2007 19:00;0;7,8;999;6,8;204;273,537;270,557;-0,3703;0,3703;0;9,8719464;9,2262706;;;;
18/01/2007 20:00;0;7,5;999;6,6;204;261,087;258,447;-0,3703;0,3703;0;9,633359857;9,123106048;;;;
18/01/2007 21:00;0;7,3;999;6,8;204;249,98;247,614;-0,3703;0,3703;0;9,605894143;8,969037059;;;;
18/01/2007 22:00;0;7;999;7,5;204;239,94;237,795;-0,3703;0,3703;0;9,490415533;8,917955882;;;;
18/01/2007 23:00;0;6,8;999;7,3;204;230,818;228,87;-0,3703;0,3703;0;9,3720684;8,78810832;;;;
19/01/2007 0:00;0;6,5;999;9,4;204;222,379;220,576;-0,3703;0,3703;0;9,248838429;8,7571544;;;;
19/01/2007 1:00;0;6,3;999;7,3;204;214,649;213,005;-0,3703;0,3703;0;9,255991;8,6438275;;;;
19/01/2007 2:00;0;6,1;999;6,2;204;207,52;206,008;-0,3703;0,3703;0;9,144773667;8,61289478;;;;
19/01/2007 3:00;0;6;999;6;204;200,874;199,471;-0,3703;0,3703;0;9,130277714;8,578825;;;;
19/01/2007 4:00;0;5,8;999;6,6;204;194,609;193,293;-0,3703;0,3703;0;9,095640333;8,484037533;;;;
19/01/2007 5:00;0;5,8;999;6,3;204;188,71;187,481;-0,3703;0,3703;0;8,9792156;8,436500632;;;;
19/01/2007 6:00;0;5,7;999;7;204;183,097;181,937;-0,3703;0,3703;0;8,966999;8,423948357;;;;
19/01/2007 7:00;0;5,7;999;6,8;204;177,766;176,674;-0,3703;0,3703;0;8,90923268;8,299894333;;;;
19/01/2007 8:00;20;6,2;999;7;204;172,686;171,655;-0,3703;0,3703;0;8,934543235;8,309507318;;;;
19/01/2007 9:00;3;6,6;999;7,8;204;167,816;166,838;-0,3703;0,3703;0;9,0594475;8,309354881;;;;
19/01/2007 10:00;1;6,7;999;7,8;204;163,144;162,216;-0,3703;0,3703;0;10,22790476;9,270118108;;;;
19/01/2007 11:00;3;7,1;999;9,4;204;158,617;157,728;-0,3703;0,3703;0;10,89662584;9,965919002;;;;
19/01/2007 12:00;87;8,2;999;9,4;204;167,975;174,015;-0,3703;0,3703;0;10,87216637;9,974192121;;;;
19/01/2007 13:00;237;9,2;999;8,1;204;205,361;227,693;-0,3703;0,3703;0;10,82754274;9,902631812;;;;
19/01/2007 14:00;3;9,2;999;7,8;204;210,106;208,564;-0,3703;0,3703;0;10,67911075;9,785108359;;;;
19/01/2007 15:00;58;9,4;999;7,3;204;218,536;224,75;-0,3703;0,3703;0;10,57946038;9,696398272;;;;
19/01/2007 16:00;9;9;999;6,8;204;214,923;213,303;-0,3703;0,3703;0;10,87398571;9,993849703;;;;
19/01/2007 17:00;0;8,5;999;7,8;204;207,816;206,306;-0,3703;0,3703;0;10,49338275;9,860424825;;;;
19/01/2007 18:00;0;7,9;999;7,5;204;201,165;199,76;-0,3703;0,3703;0;10,00864324;9,546900414;;;;
