;Wspd;Wdir;DryBulb;DNI;Pressure
22/01/1989 5:00;1,5;40;7,8;0;1009,15
22/01/1989 6:00;3,1;40;7,8;0;1009,15
22/01/1989 7:00;2,1;60;7,8;0;1009,15
22/01/1989 8:00;2,1;999;7,8;0;1009,15
22/01/1989 9:00;2,1;999;7,8;0;1009,15
22/01/1989 10:00;2,1;40;8,3;388;1009,15
22/01/1989 11:00;3,6;40;9,4;375;1009,15
22/01/1989 12:00;3,3;999;11,1;529;1009,15
22/01/1989 13:00;3,1;50;12,8;712;1009,15
22/01/1989 14:00;2,1;999;14,4;731;1009,15
22/01/1989 15:00;1;999;15,6;725;1009,15
22/01/1989 16:00;0;0;16,1;649;1009,15
22/01/1989 17:00;0,3;999;16,1;700;1009,15
22/01/1989 18:00;0,7;999;15;558;1009,15
22/01/1989 19:00;1;230;14,4;0;1009,15
22/01/1989 20:00;0,7;999;13,3;0;1009,15
22/01/1989 21:00;0,3;999;11,7;0;1009,15
22/01/1989 22:00;0;0;11,1;0;1009,15
22/01/1989 23:00;0;999;10,6;0;1009,15
23/01/1989 0:00;0;999;10;0;1009,15
23/01/1989 1:00;0;0;9,4;0;1009,15
23/01/1989 2:00;0;0;9,4;0;1009,15
23/01/1989 3:00;0;999;8,9;0;1009,15
23/01/1989 4:00;0;0;8,9;0;1009,15
23/01/1989 5:00;0;999;8,3;0;1009,15
23/01/1989 6:00;0;999;8,3;0;1009,15
23/01/1989 7:00;0;0;7,8;0;1009,15
23/01/1989 8:00;1,5;100;7,2;0;1009,15
23/01/1989 9:00;1,8;999;7,2;0;1009,15
23/01/1989 10:00;2,1;300;7,8;501;1009,15
23/01/1989 11:00;1;300;8,9;564;1009,15
23/01/1989 12:00;1;999;10;574;1009,15
23/01/1989 13:00;1;310;11,7;593;1009,15
23/01/1989 14:00;1,4;999;12,8;700;1009,15
23/01/1989 15:00;1,7;999;13,3;823;1009,15
23/01/1989 16:00;2,1;210;13,9;716;1009,15
23/01/1989 17:00;2,1;230;13,9;545;1009,15
23/01/1989 18:00;2,1;999;13,3;473;1009,15
23/01/1989 19:00;2,1;170;12,8;0;1009,15
23/01/1989 20:00;2,1;200;11,7;0;1009,15
23/01/1989 21:00;2,6;999;10,6;0;1009,15
23/01/1989 22:00;3,1;200;10;0;1009,15
23/01/1989 23:00;2,7;999;9,4;0;1009,15
24/01/1989 0:00;2,3;999;9,4;0;1009,15
24/01/1989 1:00;1,9;999;8,9;0;1009,15
24/01/1989 2:00;1,8;999;8,9;0;1009,15
24/01/1989 3:00;1,7;999;8,3;0;1009,15
24/01/1989 4:00;1,6;999;7,8;0;1009,15
24/01/1989 5:00;1,6;999;7,8;0;1009,15
24/01/1989 6:00;1;220;7,2;0;1009,15
24/01/1989 7:00;1,5;210;7,2;0;1009,15
24/01/1989 8:00;0;0;6,7;0;1009,15
24/01/1989 9:00;0;0;6,7;0;1009,15
24/01/1989 10:00;0;0;7,2;148;1009,15
24/01/1989 11:00;0;999;7,8;271;1009,15
24/01/1989 12:00;0;999;9,4;305;1009,15
24/01/1989 13:00;0;0;10,6;205;1009,15
24/01/1989 14:00;0;999;12,2;230;1009,15
24/01/1989 15:00;0;999;13,3;227;1009,15
24/01/1989 16:00;0;0;13,9;223;1009,15
24/01/1989 17:00;0;0;13,9;302;1009,15
24/01/1989 18:00;0;999;13,3;160;1009,15
24/01/1989 19:00;0;0;12,2;0;1009,15
24/01/1989 20:00;0;0;11,7;0;1009,15
24/01/1989 21:00;1;140;10,6;0;1009,15
24/01/1989 22:00;1;40;9,4;0;1009,15
24/01/1989 23:00;0,7;999;8,9;0;1009,15
25/01/1989 0:00;0,3;999;8,3;0;1009,15
25/01/1989 1:00;0;0;7,8;0;1009,15
25/01/1989 2:00;0,3;999;7,8;0;1009,15
25/01/1989 3:00;0,7;999;7,2;0;1009,15
25/01/1989 4:00;1;20;6,7;0;1009,15
25/01/1989 5:00;1,5;30;6,1;0;1009,15
25/01/1989 6:00;0,7;999;5,6;0;1009,15
25/01/1989 7:00;0;0;5;0;1009,15
25/01/1989 8:00;0,5;999;4,4;0;1009,15
25/01/1989 9:00;1;999;4,4;0;1009,15
25/01/1989 10:00;1,5;80;5;217;1009,15
25/01/1989 11:00;2,6;50;6,1;167;1009,15
25/01/1989 12:00;1,5;360;7,8;82;1009,15
25/01/1989 13:00;1;30;9,4;141;1009,15
25/01/1989 14:00;1,4;999;11,7;337;1009,15
25/01/1989 15:00;1,7;999;12,8;451;1009,15
25/01/1989 16:00;2,1;250;13,3;328;1009,15
25/01/1989 17:00;2,3;999;13,3;293;1009,15
25/01/1989 18:00;2,4;999;12,2;192;1009,15
25/01/1989 19:00;2,6;230;11,1;0;1009,15
25/01/1989 20:00;2,4;999;10;0;1009,15
25/01/1989 21:00;2,3;999;8,9;0;1009,15
25/01/1989 22:00;2,1;230;8,3;0;1009,15
25/01/1989 23:00;2,3;999;7,2;0;1009,15
26/01/1989 0:00;2,4;999;6,7;0;1009,15
26/01/1989 1:00;2,6;999;6,7;0;1009,15
26/01/1989 2:00;2,8;999;6,1;0;1009,15
26/01/1989 3:00;2,9;999;6,1;0;1009,15
26/01/1989 4:00;3,1;230;6,7;0;1009,15
26/01/1989 5:00;2,1;999;6,7;0;1009,15
26/01/1989 6:00;1;999;6,7;0;1009,15
26/01/1989 7:00;0;0;6,7;0;1009,15
26/01/1989 8:00;0;0;6,7;0;1009,15
26/01/1989 9:00;1;240;7,2;0;1009,15
26/01/1989 10:00;0;0;7,8;0;1009,15
26/01/1989 11:00;0,7;999;8,9;0;1009,15
26/01/1989 12:00;1,4;999;10,6;0;1009,15
26/01/1989 13:00;2,1;230;11,7;0;1009,15
26/01/1989 14:00;1;999;12,8;0;1009,15
26/01/1989 15:00;0;0;14,4;0;1009,15
26/01/1989 16:00;0,6;999;15;0;1009,15
26/01/1989 17:00;1,3;999;15;0;1009,15
26/01/1989 18:00;1,9;999;13,9;0;1009,15
26/01/1989 19:00;2,6;230;12,8;0;1009,15
26/01/1989 20:00;2,4;999;11,7;0;1009,15
26/01/1989 21:00;2,3;999;11,1;0;1009,15
26/01/1989 22:00;2,1;220;10,6;0;1009,15
26/01/1989 23:00;2,6;210;10;0;1009,15
27/01/1989 0:00;2,3;999;9,4;0;1009,15
27/01/1989 1:00;2,1;270;8,9;0;1009,15
27/01/1989 2:00;0;0;8,9;0;1009,15
27/01/1989 3:00;0;999;8,9;0;1009,15
27/01/1989 4:00;0;0;8,9;0;1009,15
27/01/1989 5:00;0;0;8,9;0;1009,15
27/01/1989 6:00;0;0;9,4;0;1009,15
27/01/1989 7:00;1;20;9,4;0;1009,15
27/01/1989 8:00;0;0;9,4;0;1009,15
27/01/1989 9:00;0;0;9,4;0;1009,15
27/01/1989 10:00;0;0;9,4;9;1009,15
27/01/1989 11:00;0;0;10;6;1009,15
27/01/1989 12:00;0;999;10,6;6;1009,15
27/01/1989 13:00;0;999;11,1;6;1009,15
27/01/1989 14:00;0;999;11,7;12;1009,15
27/01/1989 15:00;0;0;12,2;6;1009,15
27/01/1989 16:00;2,1;190;12,2;3;1009,15
27/01/1989 17:00;1,5;200;12,2;3;1009,15
27/01/1989 18:00;1,5;280;12,2;6;1009,15
27/01/1989 19:00;0;0;12,2;0;1009,15
27/01/1989 20:00;0,5;999;11,7;0;1009,15
27/01/1989 21:00;1;999;11,1;0;1009,15
27/01/1989 22:00;1,5;220;10,6;0;1009,15
27/01/1989 23:00;1,4;999;10,6;0;1009,15
28/01/1989 0:00;1,3;999;10,6;0;1009,15
28/01/1989 1:00;1,2;999;10,6;0;1009,15
28/01/1989 2:00;1,2;999;10;0;1009,15
28/01/1989 3:00;1,1;999;10;0;1009,15
28/01/1989 4:00;1;190;10;0;1009,15
28/01/1989 5:00;0,7;999;10;0;1009,15
28/01/1989 6:00;0,3;999;10;0;1009,15
28/01/1989 7:00;0;0;10;0;1009,15
28/01/1989 8:00;0;0;10;0;1009,15
28/01/1989 9:00;0,5;130;10;0;1009,15
28/01/1989 10:00;1;290;10,6;145;1009,15
28/01/1989 11:00;0,8;999;11,1;119;1009,15
28/01/1989 12:00;0,7;999;11,7;63;1009,15
28/01/1989 13:00;0,5;110;12,8;69;1009,15
28/01/1989 14:00;0,7;999;13,9;78;1009,15
28/01/1989 15:00;0,8;999;15;78;1009,15
28/01/1989 16:00;1;260;15;69;1009,15
28/01/1989 17:00;1,2;999;15;56;1009,15
28/01/1989 18:00;1,3;999;14,4;107;1009,15
28/01/1989 19:00;1,5;200;13,9;0;1009,15
28/01/1989 20:00;2,1;180;12,8;0;1009,15
28/01/1989 21:00;1,5;999;12,8;0;1009,15
28/01/1989 22:00;1;210;12,2;0;1009,15
28/01/1989 23:00;1;999;12,2;0;1009,15
29/01/1989 0:00;1;999;11,7;0;1009,15
29/01/1989 1:00;1;100;11,1;0;1009,15
29/01/1989 2:00;0;0;11,1;0;1009,15
29/01/1989 3:00;0,5;999;11,1;0;1009,15
29/01/1989 4:00;1;10;10,6;0;1009,15
29/01/1989 5:00;1,5;999;10;0;1009,15
29/01/1989 6:00;2,1;120;10;0;1009,15
29/01/1989 7:00;0;0;9,4;0;1009,15
29/01/1989 8:00;0;0;9,4;0;1009,15
29/01/1989 9:00;1;60;10;0;1009,15
29/01/1989 10:00;0,5;50;10,6;558;1009,15
29/01/1989 11:00;0,7;999;11,1;703;1009,15
29/01/1989 12:00;0,8;999;11,7;731;1009,15
29/01/1989 13:00;1;230;13,3;760;1009,15
29/01/1989 14:00;1;999;14,4;779;1009,15
29/01/1989 15:00;1;210;15,6;728;1009,15
29/01/1989 16:00;0,5;330;16,1;643;1009,15
29/01/1989 17:00;0,5;999;15,6;268;1009,15
29/01/1989 18:00;0,5;999;15;164;1009,15
29/01/1989 19:00;0,5;80;14,4;0;1009,15
29/01/1989 20:00;0,3;999;13,3;0;1009,15
29/01/1989 21:00;0,2;999;12,8;0;1009,15
29/01/1989 22:00;0;0;12,2;0;1009,15
29/01/1989 23:00;0;999;11,7;0;1009,15
30/01/1989 0:00;0;999;11,1;0;1009,15
30/01/1989 1:00;0;0;11,1;0;1009,15
30/01/1989 2:00;0;0;10,6;0;1009,15
30/01/1989 3:00;0,5;999;10;0;1009,15
30/01/1989 4:00;1;190;10;0;1009,15
30/01/1989 5:00;1,5;200;9,4;0;1009,15
30/01/1989 6:00;2,3;999;8,9;0;1009,15
30/01/1989 7:00;3,1;210;8,9;0;1009,15
30/01/1989 8:00;3,6;999;8,3;0;1009,15
30/01/1989 9:00;4,1;220;8,3;0;1009,15
30/01/1989 10:00;4,1;220;8,9;444;1009,15
30/01/1989 11:00;5,1;999;10,6;552;1009,15
30/01/1989 12:00;6,2;999;12,2;593;1009,15
30/01/1989 13:00;7,2;260;13,9;577;1009,15
30/01/1989 14:00;6,4;999;15,6;630;1009,15
30/01/1989 15:00;5,5;999;16,7;779;1009,15
30/01/1989 16:00;4,6;999;17,2;804;1009,15
30/01/1989 17:00;3,8;999;17,2;738;1009,15
30/01/1989 18:00;2,9;999;16,7;618;1009,15
30/01/1989 19:00;2,1;200;15;0;1009,15
30/01/1989 20:00;2,1;190;13,9;0;1009,15
30/01/1989 21:00;1,8;999;12,8;0;1009,15
30/01/1989 22:00;1,5;190;12,2;0;1009,15
30/01/1989 23:00;1,8;999;11,1;0;1009,15
31/01/1989 0:00;2,1;170;11,1;0;1009,15
31/01/1989 1:00;0;0;10,6;0;1009,15
31/01/1989 2:00;0;999;9,4;0;1009,15
31/01/1989 3:00;0;0;8,9;0;1009,15
31/01/1989 4:00;0;0;8,9;0;1009,15
31/01/1989 5:00;0;0;7,8;0;1009,15
31/01/1989 6:00;1;999;7,2;0;1009,15
31/01/1989 7:00;2,1;40;6,7;0;1009,15
31/01/1989 8:00;2,1;999;6,7;0;1009,15
31/01/1989 9:00;2,1;999;6,7;0;1009,15
31/01/1989 10:00;2,1;50;7,8;356;1009,15
31/01/1989 11:00;3,6;50;9,4;517;1009,15
31/01/1989 12:00;4,9;999;11,1;640;1009,15
31/01/1989 13:00;6,2;80;13,9;817;1009,15
31/01/1989 14:00;5,7;999;15,6;798;1009,15
31/01/1989 15:00;5,1;999;17,2;583;1009,15
31/01/1989 16:00;4,6;50;18,3;264;1009,15
31/01/1989 17:00;4,1;60;18,3;164;1009,15
31/01/1989 18:00;3,1;60;17,2;107;1009,15
31/01/1989 19:00;2,1;50;15,6;0;1009,15
31/01/1989 20:00;2,1;999;13,9;0;1009,15
31/01/1989 21:00;2,1;999;12,8;0;1009,15
31/01/1989 22:00;2,1;40;11,7;0;1009,15
31/01/1989 23:00;2,1;999;10,6;0;1009,15
01/02/1989 0:00;2,1;999;10;0;1009,15
01/02/1989 1:00;3;210;10;0;1009,15
01/02/1989 2:00;3;200;9,4;0;1009,15
01/02/1989 3:00;0;0;8,9;0;1009,15
01/02/1989 4:00;0;0;8,3;0;1009,15
01/02/1989 5:00;0;0;8,3;0;1009,15
01/02/1989 6:00;0;0;8,3;0;1009,15
01/02/1989 7:00;0;0;7,8;0;1009,15
01/02/1989 8:00;0;0;7,8;0;1009,15
01/02/1989 9:00;0;0;7,8;0;1009,15
01/02/1989 10:00;0;0;8,3;31;1009,15
01/02/1989 11:00;2,5;30;9,4;31;1009,15
01/02/1989 12:00;3;20;10,6;31;1009,15
01/02/1989 13:00;0;0;12,8;34;1009,15
01/02/1989 14:00;0;0;13,9;31;1009,15
01/02/1989 15:00;0;0;15,6;31;1009,15
01/02/1989 16:00;3;280;16,1;44;1009,15
01/02/1989 17:00;2;270;15,6;28;1009,15
01/02/1989 18:00;2,5;290;15;22;1009,15
01/02/1989 19:00;0;0;14,4;0;1009,15
01/02/1989 20:00;0;0;12,8;0;1009,15
01/02/1989 21:00;0;0;11,7;0;1009,15
01/02/1989 22:00;0;0;11,1;0;1009,15
01/02/1989 23:00;0;0;10;0;1009,15
02/02/1989 0:00;0;0;10;0;1009,15
02/02/1989 1:00;0;0;10;0;1009,15
02/02/1989 2:00;0;0;9,4;0;1009,15
02/02/1989 3:00;0;0;8,9;0;1009,15
02/02/1989 4:00;0;0;8,3;0;1009,15
02/02/1989 5:00;0;0;7,8;0;1009,15
02/02/1989 6:00;0;0;7,2;0;1009,15
02/02/1989 7:00;0;0;6,7;0;1009,15
02/02/1989 8:00;0;0;6,7;0;1009,15
02/02/1989 9:00;0;0;6,7;0;1009,15
02/02/1989 10:00;3;70;7,2;50;1009,15
02/02/1989 11:00;1;80;7,8;85;1009,15
02/02/1989 12:00;0;0;8,9;116;1009,15
02/02/1989 13:00;3;120;10,6;110;1009,15
02/02/1989 14:00;2,2;999;11,7;91;1009,15
02/02/1989 15:00;1,5;60;12,8;50;1009,15
02/02/1989 16:00;0;0;13,3;37;1009,15
02/02/1989 17:00;0;0;13,3;18;1009,15
02/02/1989 18:00;0;0;12,8;25;1009,15
02/02/1989 19:00;0;0;11,7;0;1009,15
02/02/1989 20:00;0;0;11,1;0;1009,15
02/02/1989 21:00;0;0;10;0;1009,15
02/02/1989 22:00;0;0;10;0;1009,15
02/02/1989 23:00;0;0;8,9;0;1009,15
03/02/1989 0:00;2;110;8,3;0;1009,15
03/02/1989 1:00;0;0;8,3;0;1009,15
03/02/1989 2:00;2;30;7,8;0;1009,15
03/02/1989 3:00;0;0;6,7;0;1009,15
03/02/1989 4:00;0;0;6,1;0;1009,15
03/02/1989 5:00;0,7;999;5,6;0;1009,15
03/02/1989 6:00;1,5;50;4,4;0;1009,15
03/02/1989 7:00;2;40;3,9;0;1009,15
03/02/1989 8:00;1,5;70;3,3;0;1009,15
03/02/1989 9:00;2;30;3,3;0;1009,15
03/02/1989 10:00;3;50;3,9;189;1009,15
03/02/1989 11:00;4,1;40;5,6;340;1009,15
03/02/1989 12:00;4,1;50;7,2;432;1009,15
03/02/1989 13:00;4,1;50;9,4;441;1009,15
03/02/1989 14:00;0;0;11,7;498;1009,15
03/02/1989 15:00;0;0;13,9;403;1009,15
03/02/1989 16:00;2;210;14,4;258;1009,15
03/02/1989 17:00;0;0;13,9;227;1009,15
03/02/1989 18:00;0;0;13,3;283;1009,15
03/02/1989 19:00;0;0;11,7;0;1009,15
03/02/1989 20:00;0;0;10;0;1009,15
03/02/1989 21:00;0;0;8,9;0;1009,15
03/02/1989 22:00;0;0;7,8;0;1009,15
03/02/1989 23:00;2;150;7,2;0;1009,15
04/02/1989 0:00;0;0;6,7;0;1009,15
04/02/1989 1:00;0;0;6,1;0;1009,15
04/02/1989 2:00;0;0;5;0;1009,15
04/02/1989 3:00;0;0;4,4;0;1009,15
04/02/1989 4:00;0;0;4,4;0;1009,15
04/02/1989 5:00;0;0;3,9;0;1009,15
04/02/1989 6:00;0;0;3,9;0;1009,15
04/02/1989 7:00;0;0;3,3;0;1009,15
04/02/1989 8:00;1,5;999;3,9;0;1009,15
04/02/1989 9:00;3;20;3,9;0;1009,15
04/02/1989 10:00;3;30;4,4;558;1009,15
04/02/1989 11:00;4,1;60;6,1;700;1009,15
04/02/1989 12:00;5,1;60;8,3;779;1009,15
04/02/1989 13:00;4,1;50;11,1;826;1009,15
04/02/1989 14:00;4,1;40;12,8;845;1009,15
04/02/1989 15:00;3;30;15;832;1009,15
04/02/1989 16:00;0;0;15,6;794;1009,15
04/02/1989 17:00;0;0;15,6;725;1009,15
04/02/1989 18:00;2,5;150;14,4;605;1009,15
04/02/1989 19:00;2;170;12,8;0;1009,15
04/02/1989 20:00;2,5;180;11,1;0;1009,15
04/02/1989 21:00;0;0;10;0;1009,15
04/02/1989 22:00;2;30;8,3;0;1009,15
04/02/1989 23:00;2,5;20;7,2;0;1009,15
05/02/1989 0:00;4,1;50;6,7;0;1009,15
05/02/1989 1:00;3;50;6,1;0;1009,15
05/02/1989 2:00;2,5;50;5,6;0;1009,15
05/02/1989 3:00;3;40;5,6;0;1009,15
05/02/1989 4:00;3;40;5,6;0;1009,15
05/02/1989 5:00;6,1;60;5;0;1009,15
05/02/1989 6:00;6,1;60;5;0;1009,15
05/02/1989 7:00;5;70;5;0;1009,15
05/02/1989 8:00;5,1;50;5;0;1009,15
05/02/1989 9:00;5,1;30;5;0;1009,15
05/02/1989 10:00;7;70;6,7;561;1009,15
05/02/1989 11:00;8,2;60;8,3;700;1009,15
05/02/1989 12:00;6,1;70;10;779;1009,15
05/02/1989 13:00;6,1;50;12,8;826;1009,15
05/02/1989 14:00;7,2;70;15;845;1009,15
05/02/1989 15:00;3;80;16,7;835;1009,15
05/02/1989 16:00;6,1;80;17,8;794;1009,15
05/02/1989 17:00;5,1;50;17,8;725;1009,15
05/02/1989 18:00;6,1;40;16,7;611;1009,15
05/02/1989 19:00;4,1;40;15;0;1009,15
05/02/1989 20:00;4,1;50;13,3;0;1009,15
05/02/1989 21:00;4,1;70;11,7;0;1009,15
05/02/1989 22:00;3;70;10;0;1009,15
05/02/1989 23:00;3;10;9,4;0;1009,15
06/02/1989 0:00;4,1;30;8,3;0;1009,15
06/02/1989 1:00;3;30;7,8;0;1009,15
06/02/1989 2:00;2;20;7,2;0;1009,15
06/02/1989 3:00;5,1;50;7,2;0;1009,15
06/02/1989 4:00;4;40;6,7;0;1009,15
06/02/1989 5:00;4,1;40;6,7;0;1009,15
06/02/1989 6:00;3;40;6,1;0;1009,15
06/02/1989 7:00;4,1;40;5,6;0;1009,15
06/02/1989 8:00;5,1;40;5,6;0;1009,15
06/02/1989 9:00;5,6;999;5,6;0;1009,15
06/02/1989 10:00;6,1;999;6,1;564;1009,15
06/02/1989 11:00;6,7;999;7,8;703;1009,15
06/02/1989 12:00;7,2;50;10;782;1009,15
06/02/1989 13:00;8,2;80;12,2;829;1009,15
06/02/1989 14:00;8,2;80;13,9;848;1009,15
06/02/1989 15:00;7,7;100;15,6;839;1009,15
06/02/1989 16:00;9,2;80;16,1;798;1009,15
06/02/1989 17:00;9,2;80;16,1;728;1009,15
06/02/1989 18:00;5,1;90;15,6;611;1009,15
06/02/1989 19:00;5,1;90;13,9;0;1009,15
06/02/1989 20:00;6,1;90;12,8;0;1009,15
06/02/1989 21:00;5,1;100;11,1;0;1009,15
06/02/1989 22:00;5;100;10;0;1009,15
06/02/1989 23:00;1,5;160;9,4;0;1009,15
07/02/1989 0:00;1,5;300;8,9;0;1009,15
07/02/1989 1:00;0;0;7,8;0;1009,15
07/02/1989 2:00;0;0;7,8;0;1009,15
07/02/1989 3:00;0;0;7,8;0;1009,15
07/02/1989 4:00;0;0;7,8;0;1009,15
07/02/1989 5:00;0;0;7,8;0;1009,15
07/02/1989 6:00;0;0;7,8;0;1009,15
07/02/1989 7:00;0;0;7,2;0;1009,15
07/02/1989 8:00;0;0;7,2;0;1009,15
07/02/1989 9:00;0;0;7,2;0;1009,15
07/02/1989 10:00;0;0;8,3;85;1009,15
07/02/1989 11:00;0;0;10;116;1009,15
07/02/1989 12:00;3;50;12,2;268;1009,15
07/02/1989 13:00;3;50;14,4;388;1009,15
07/02/1989 14:00;2,7;999;16,1;441;1009,15
07/02/1989 15:00;2,5;20;17,8;684;1009,15
07/02/1989 16:00;3;40;18,9;738;1009,15
07/02/1989 17:00;4,1;40;18,3;447;1009,15
07/02/1989 18:00;5,1;60;17,8;268;1009,15
07/02/1989 19:00;3;40;16,1;0;1009,15
07/02/1989 20:00;3;40;15;0;1009,15
07/02/1989 21:00;3,6;40;13,3;0;1009,15
07/02/1989 22:00;0;0;12,2;0;1009,15
07/02/1989 23:00;2;70;11,7;0;1009,15
08/02/1989 0:00;4,6;80;10,6;0;1009,15
08/02/1989 1:00;0;0;10;0;1009,15
08/02/1989 2:00;0;0;10;0;1009,15
08/02/1989 3:00;2,5;40;9,4;0;1009,15
08/02/1989 4:00;2;50;8,9;0;1009,15
08/02/1989 5:00;2;40;7,8;0;1009,15
08/02/1989 6:00;3;30;7,2;0;1009,15
08/02/1989 7:00;3;50;6,7;0;1009,15
08/02/1989 8:00;4,1;50;6,1;0;1009,15
08/02/1989 9:00;2;40;6,1;0;1009,15
08/02/1989 10:00;6,1;40;6,7;533;1009,15
08/02/1989 11:00;6,1;50;8,3;599;1009,15
08/02/1989 12:00;4,1;40;10;548;1009,15
08/02/1989 13:00;6,1;60;11,7;372;1009,15
08/02/1989 14:00;6,1;60;13,3;182;1009,15
08/02/1989 15:00;6,1;50;13,9;451;1009,15
08/02/1989 16:00;5,1;50;15;741;1009,15
08/02/1989 17:00;5,1;60;15;542;1009,15
08/02/1989 18:00;5,6;60;14,4;318;1009,15
08/02/1989 19:00;4,1;50;13,3;0;1009,15
08/02/1989 20:00;4,1;80;12,2;0;1009,15
08/02/1989 21:00;3;80;10,6;0;1009,15
08/02/1989 22:00;3;360;10;0;1009,15
08/02/1989 23:00;3;40;9,4;0;1009,15
09/02/1989 0:00;4,1;20;8,9;0;1009,15
09/02/1989 1:00;2;40;8,9;0;1009,15
09/02/1989 2:00;5,1;50;8,3;0;1009,15
09/02/1989 3:00;4,1;50;7,2;0;1009,15
09/02/1989 4:00;5,1;50;6,7;0;1009,15
09/02/1989 5:00;6,1;80;6,1;0;1009,15
09/02/1989 6:00;5,1;80;5;0;1009,15
09/02/1989 7:00;4;70;4,4;0;1009,15
09/02/1989 8:00;1,5;999;3,9;0;1009,15
09/02/1989 9:00;3;30;3,9;0;1009,15
09/02/1989 10:00;0;0;5;618;1009,15
09/02/1989 11:00;3;40;6,7;741;1009,15
09/02/1989 12:00;2;40;9,4;817;1009,15
09/02/1989 13:00;0;0;11,7;810;1009,15
09/02/1989 14:00;3;70;14,4;703;1009,15
09/02/1989 15:00;3;50;16,1;605;1009,15
09/02/1989 16:00;3;90;17,2;567;1009,15
09/02/1989 17:00;3;210;17,2;536;1009,15
09/02/1989 18:00;1,5;999;16,1;331;1009,15
09/02/1989 19:00;0;0;14,4;0;1009,15
09/02/1989 20:00;0;0;12,2;0;1009,15
09/02/1989 21:00;0;0;10,6;0;1009,15
09/02/1989 22:00;2;40;9,4;0;1009,15
09/02/1989 23:00;2;50;8,9;0;1009,15
10/02/1989 0:00;0;0;7,8;0;1009,15
10/02/1989 1:00;0;0;7,2;0;1009,15
10/02/1989 2:00;2;40;6,7;0;1009,15
10/02/1989 3:00;0;0;7,2;0;1009,15
10/02/1989 4:00;0;0;7,2;0;1009,15
10/02/1989 5:00;3;40;7,2;0;1009,15
10/02/1989 6:00;2;30;7,8;0;1009,15
10/02/1989 7:00;3;30;7,8;0;1009,15
10/02/1989 8:00;4,1;50;8,3;0;1009,15
10/02/1989 9:00;4,1;70;8,3;0;1009,15
10/02/1989 10:00;5;90;8,9;539;1009,15
10/02/1989 11:00;6,1;80;10;706;1009,15
10/02/1989 12:00;7,2;100;11,7;785;1009,15
10/02/1989 13:00;4;90;13,3;832;1009,15
10/02/1989 14:00;2;90;15;851;1009,15
10/02/1989 15:00;0;0;16,1;779;1009,15
10/02/1989 16:00;0;0;16,7;678;1009,15
10/02/1989 17:00;0;0;16,7;700;1009,15
10/02/1989 18:00;0;0;16,1;507;1009,15
10/02/1989 19:00;4;70;15;0;1009,15
10/02/1989 20:00;4,1;70;13,9;0;1009,15
10/02/1989 21:00;4,1;60;12,2;0;1009,15
10/02/1989 22:00;4,1;30;11,7;0;1009,15
10/02/1989 23:00;4,1;80;11,1;0;1009,15
11/02/1989 0:00;4,1;70;10,6;0;1009,15
11/02/1989 1:00;3;50;10;0;1009,15
11/02/1989 2:00;2,5;60;10;0;1009,15
11/02/1989 3:00;0;0;9,4;0;1009,15
11/02/1989 4:00;2;20;8,9;0;1009,15
11/02/1989 5:00;0;0;8,9;0;1009,15
11/02/1989 6:00;0;0;7,8;0;1009,15
11/02/1989 7:00;0;0;7,2;0;1009,15
11/02/1989 8:00;2;30;7,2;0;1009,15
11/02/1989 9:00;3;30;7,2;0;1009,15
11/02/1989 10:00;3;50;7,8;44;1009,15
11/02/1989 11:00;3;50;8,9;94;1009,15
11/02/1989 12:00;2,5;50;10;170;1009,15
11/02/1989 13:00;3;30;11,7;223;1009,15
11/02/1989 14:00;3;40;13,3;220;1009,15
11/02/1989 15:00;4,1;30;13,9;173;1009,15
11/02/1989 16:00;3;30;14,4;110;1009,15
11/02/1989 17:00;0;0;14,4;246;1009,15
11/02/1989 18:00;0;0;13,9;656;1009,15
11/02/1989 19:00;3;30;12,8;0;1009,15
11/02/1989 20:00;0;0;11,7;0;1009,15
11/02/1989 21:00;2;20;11,1;0;1009,15
11/02/1989 22:00;0;0;10;0;1009,15
11/02/1989 23:00;1;20;9,4;0;1009,15
12/02/1989 0:00;2;20;9,4;0;1009,15
12/02/1989 1:00;2;30;8,9;0;1009,15
12/02/1989 2:00;2;40;8,3;0;1009,15
12/02/1989 3:00;0;0;8,3;0;1009,15
12/02/1989 4:00;0;0;8,3;0;1009,15
12/02/1989 5:00;0;0;8,3;0;1009,15
12/02/1989 6:00;0;0;8,3;0;1009,15
12/02/1989 7:00;0;0;8,3;0;1009,15
12/02/1989 8:00;0;0;7,8;0;1009,15
12/02/1989 9:00;0;0;7,8;0;1009,15
12/02/1989 10:00;0;0;8,9;88;1009,15
12/02/1989 11:00;3;30;10;230;1009,15
12/02/1989 12:00;3;40;11,7;271;1009,15
12/02/1989 13:00;0;0;13,3;116;1009,15
12/02/1989 14:00;2;40;15;116;1009,15
12/02/1989 15:00;2;40;16,7;94;1009,15
12/02/1989 16:00;2;320;17,2;141;1009,15
12/02/1989 17:00;0;0;16,7;261;1009,15
12/02/1989 18:00;0;0;16,1;280;1009,15
12/02/1989 19:00;0;0;15;0;1009,15
12/02/1989 20:00;0;999;13,9;0;1009,15
12/02/1989 21:00;0;999;12,8;0;1009,15
12/02/1989 22:00;0;0;11,7;0;1009,15
12/02/1989 23:00;0,7;999;11,1;0;1009,15
13/02/1989 0:00;1,3;999;10,6;0;1009,15
