date;DNI;T_bulb;T_ext;Wind;Elev;Azimuth;Pexp;Pgen;C1_tout;C2_tout;C3_tout;C4_tout;C1_tin;C2_tin;C3_tin;C4_tin;C1_massflow;C2_massflow;C3_massflow;C4_massflow
7/17/2017  5:43:00 AM;83,91;17,89;55,64;3,2;6,41;67,6;-0,59;0;162,16;162,57;163,62;162,3;262,16;262,57;263,62;262,3;180;180;180;180
7/17/2017  5:44:00 AM;89,85;17,89;55,64;2,45;6,66;67,88;-0,59;0;162,16;162,57;163,87;162,55;262,16;262,57;263,87;262,55;180;180;180;180
7/17/2017  5:45:00 AM;97,84;17,89;55,35;2,45;6,91;68,15;-0,59;0;162,16;162,57;164,13;162,81;262,16;262,57;264,13;262,81;180;180;180;180
7/17/2017  5:46:00 AM;101,27;17,89;55,06;3,2;7,16;68,15;-0,58;0;162,16;162,57;164,65;163,07;262,16;262,57;264,65;263,07;180;180;180;180
7/17/2017  5:47:00 AM;104,94;17,89;55,06;3,2;7,16;68,4;-0,57;0;162,42;162,57;165,16;163,58;262,42;262,57;265,16;263,58;180;180;180;180
7/17/2017  5:48:00 AM;109,32;17,89;55,06;2,45;7,41;68,65;-0,58;0;162,67;162,83;165,68;163,84;262,67;262,83;265,68;263,84;180;180;180;180
7/17/2017  5:49:00 AM;112,08;18,14;55,06;2,45;7,66;68,65;-0,61;0;162,93;163,09;166,19;164,1;262,93;263,09;266,19;264,1;180;180;180;180
7/17/2017  5:50:00 AM;114,93;18,39;55,06;1,7;7,66;68,65;-0,64;0;163,19;163,34;166,96;164,61;263,19;263,34;266,96;264,61;180;180;180;180
7/17/2017  5:51:00 AM;120,38;18,39;55,06;2,45;7,91;68,9;-0,62;0;163,45;163,6;167,74;165,15;263,45;263,6;267,74;265,15;180;180;180;180
7/17/2017  5:52:00 AM;127,24;18,39;54,81;2,45;8,17;69,16;-0,64;0;163,96;163,86;168,25;165,93;263,96;263,86;268,25;265,93;180;180;180;180
7/17/2017  5:53:00 AM;131,88;18,39;54,56;2,45;8,17;69,16;-0,64;0;164,48;164,37;169,02;166,71;264,48;264,37;269,02;266,71;180;180;180;180
7/17/2017  5:54:00 AM;135,98;18,39;54,56;3,95;8,42;69,41;-0,63;0;164,99;164,89;169,8;167,24;264,99;264,89;269,8;267,24;180;180;180;180
7/17/2017  5:55:00 AM;140,13;18,39;54,56;3,2;8,67;69,66;-0,61;0;165,51;165,4;170,57;167,77;265,51;265,4;270,57;267,77;180;180;180;180
7/17/2017  5:56:00 AM;143,96;18,39;36,66;3,2;8,67;69,66;-0,59;0;166,02;165,92;171,6;168,8;266,02;265,92;271,6;268,8;180;180;180;180
7/17/2017  5:57:00 AM;148,45;18,39;54,19;3,2;8,93;69,66;-0,59;0;166,79;166,43;172,63;169,57;266,79;266,43;272,63;269,57;180;180;180;180
7/17/2017  5:58:00 AM;153,13;18,39;54,19;3,95;9,19;69,92;-0,59;0;167,57;166,95;173,4;170,35;267,57;266,95;273,4;270,35;180;180;180;180
7/17/2017  5:59:00 AM;157,54;18,39;54,19;3,2;9,19;70,19;-0,57;0;168,34;167,72;174,17;171,12;268,34;267,72;274,17;271,12;180;180;180;180
7/17/2017  6:00:00 AM;158,05;18,65;54,19;2,45;9,47;70,19;-0,59;0;169,11;168,49;175,2;172,15;269,11;268,49;275,2;272,15;180;180;180;180
7/17/2017  6:01:00 AM;161,03;18,9;54,19;3,2;9,74;70,44;-0,59;0;169,88;169,26;175,99;172,94;269,88;269,26;275,99;272,94;180;180;180;180
7/17/2017  6:02:00 AM;163,19;18,9;53,92;3,2;9,74;70,69;-0,59;0;170,66;170,05;177,04;173,75;270,66;270,05;277,04;273,75;180;180;180;180
7/17/2017  6:03:00 AM;159,1;18,9;53,39;3,2;9,99;70,69;-0,62;0;171,43;170,84;178,33;174,79;271,43;270,84;278,33;274,79;180;180;180;180
7/17/2017  6:04:00 AM;139,73;18,9;53,14;2,45;10,24;70,94;-0,64;0;172,46;171,62;179,36;175,82;272,46;271,62;279,36;275,82;180;180;180;180
7/17/2017  6:05:00 AM;104,77;19,15;52,8;2,45;10,49;71,19;-0,62;0;173,49;172,39;180,39;176,85;273,49;272,39;280,39;276,85;180;180;180;180
7/17/2017  6:06:00 AM;89,52;19,41;52,19;2,45;10,75;71,19;-0,63;0;174,26;173,16;181,16;177,62;274,26;273,16;281,16;277,62;180;180;180;180
7/17/2017  6:07:00 AM;91,64;19,41;51,92;2,45;10,75;71,19;-0,64;0;175,03;173,93;181,68;178,4;275,03;273,93;281,68;278,4;180;180;180;180
7/17/2017  6:08:00 AM;47,43;19,41;51,92;2,45;11;71,44;-0,61;0;176,06;174,96;182,19;179,17;276,06;274,96;282,19;279,17;180;180;180;180
7/17/2017  6:09:00 AM;104,68;19,41;51,63;2,45;11,25;71,69;-0,58;0;176,84;175,74;182,45;179,68;276,84;275,74;282,45;279,68;180;180;180;180
7/17/2017  6:10:00 AM;116,19;19,41;51,34;2,45;11,25;71,69;-0,58;0;177,87;176,25;182,45;180,2;277,87;276,25;282,45;280,2;180;180;180;180
7/17/2017  6:11:00 AM;126,13;19,41;51,08;2,45;11,5;71,96;-0,57;0;178,38;177,05;182,71;180,71;278,38;277,05;282,71;280,71;180;180;180;180
7/17/2017  6:12:00 AM;134,66;19,41;50,83;3,2;11,76;72,22;-0,58;0;179,15;177,83;183,22;181,25;279,15;277,83;283,22;281,25;180;180;180;180
7/17/2017  6:13:00 AM;110,54;19,41;50,83;3,2;11,76;72,22;-0,58;0;179,93;178,35;183,48;181,78;279,93;278,35;283,48;281,78;180;180;180;180
7/17/2017  6:14:00 AM;153,51;19,66;50,53;2,45;12,04;72,22;-0,58;0;180,44;178,86;183,74;182,29;280,44;278,86;283,74;282,29;180;180;180;180
7/17/2017  6:15:00 AM;180,8;19,92;50,23;0,95;12,33;72,49;-0,59;0;180,96;179,38;184,51;182,81;280,96;279,38;284,51;282,81;180;180;180;180
7/17/2017  6:16:00 AM;187,48;19,92;50,23;0;12,33;72,75;-0,61;0;181,47;179,89;185,28;183,58;281,47;279,89;285,28;283,58;180;180;180;180
7/17/2017  6:17:00 AM;190,05;19,92;50,23;0;12,61;72,75;-0,64;0;181,99;180,41;186,05;184,35;281,99;280,41;286,05;284,35;180;180;180;180
7/17/2017  6:18:00 AM;196,24;19,92;50,23;0;12,89;72,75;-0,64;0;182,5;180,94;186,83;184,87;282,5;280,94;286,83;284,87;180;180;180;180
7/17/2017  6:19:00 AM;197,46;19,92;49,95;0;12,89;73,02;-0,64;0;183,02;181,47;187,6;185,64;283,02;281,47;287,6;285,64;180;180;180;180
7/17/2017  6:20:00 AM;111,42;20,19;49,67;0;13,14;73,3;-0,64;0;183,53;182,24;188,63;186,67;283,53;282,24;288,63;286,67;180;180;180;180
7/17/2017  6:21:00 AM;35,21;20,45;49,41;0;13,39;73,3;-0,63;0;184,3;183,02;189,66;187,7;284,3;283,02;289,66;287,7;180;180;180;180
7/17/2017  6:22:00 AM;30,44;20,45;49,15;0;13,64;73,55;-0,59;0;185,07;183,53;190,17;188,22;285,07;283,53;290,17;288,22;180;180;180;180
7/17/2017  6:23:00 AM;24,25;20,45;49,15;0;13,89;73,8;-0,59;0;185,59;184,05;190,17;188,47;285,59;284,05;290,17;288,47;180;180;180;180
7/17/2017  6:24:00 AM;93,68;20,45;49,15;0;13,89;73,8;-0,59;0;186,1;184,56;190,17;188,73;286,1;284,56;290,17;288,73;180;180;180;180
7/17/2017  6:25:00 AM;186,31;20,45;49,15;0;14,15;73,8;-0,59;0;186,62;185,07;190,17;188,73;286,62;285,07;290,17;288,73;180;180;180;180
7/17/2017  6:26:00 AM;160,06;20,45;49,15;0;14,4;74,05;-0,58;0;187,13;185,59;189,92;188,73;287,13;285,59;289,92;288,73;180;180;180;180
7/17/2017  6:27:00 AM;99,85;20,45;49,15;0;14,4;74,31;-0,62;0;187,65;186,1;189,92;188,99;287,65;286,1;289,92;288,99;180;180;180;180
7/17/2017  6:28:00 AM;22,82;20,45;49,15;0;14,65;74,31;-0,77;0;188,42;186,62;190,69;189,5;288,42;286,62;290,69;289,5;180;180;180;180
7/17/2017  6:29:00 AM;16,3;20,45;49,15;0;14,91;74,56;-0,81;0;189,19;187,13;191,46;190,02;289,19;287,13;291,46;290,02;180;180;180;180
7/17/2017  6:30:00 AM;19,26;20,45;49,15;0;14,91;74,81;-0,8;0;189,71;187,39;191,72;190,28;289,71;287,39;291,72;290,28;180;180;180;180
7/17/2017  6:31:00 AM;12,58;20,45;49,15;0;15,18;74,81;-0,81;0;189,97;187,65;191,46;190,28;289,97;287,65;291,46;290,28;180;180;180;180
7/17/2017  6:32:00 AM;15,62;20,45;49,15;0;15,45;74,81;-0,83;0;190,22;187,91;190,69;189,76;290,22;287,91;290,69;289,76;180;180;180;180
7/17/2017  6:33:00 AM;13,83;20,45;49,15;0;15,45;75,06;-0,8;0;190,48;187,91;189,14;188,73;290,48;287,91;289,14;288,73;180;180;180;180
7/17/2017  6:34:00 AM;24,85;20,45;49,15;0;15,71;75,31;-0,78;0;190,48;187,91;187,34;187,44;290,48;287,91;287,34;287,44;180;180;180;180
7/17/2017  6:35:00 AM;192,92;20,45;49,15;0;15,97;75,31;-0,75;0;190,22;187,91;186,04;186,41;290,22;287,91;286,04;286,41;180;180;180;180
7/17/2017  6:36:00 AM;278,46;20,45;49,15;0;16,23;75,57;-0,74;0;189,71;187,65;185,5;186,16;289,71;287,65;285,5;286,16;180;180;180;180
7/17/2017  6:37:00 AM;282,01;20,45;49,15;0;16,48;75,82;-0,74;0;189,19;187,39;186,28;186,41;289,19;287,39;286,28;286,41;180;180;180;180
7/17/2017  6:38:00 AM;291,53;20,7;49,15;0;16,48;75,82;-0,72;0;188,68;187,13;188,09;187,19;288,68;287,13;288,09;287,19;180;180;180;180
7/17/2017  6:39:00 AM;298,92;20,96;48,87;0;16,73;75,82;-0,74;0;188,42;186,88;190,19;188,22;288,42;286,88;290,19;288,22;180;180;180;180
7/17/2017  6:40:00 AM;306,48;20,96;48,58;0;16,98;76,08;-0,75;0;188,42;187,13;192,01;189,54;288,42;287,13;292,01;289,54;180;180;180;180
7/17/2017  6:41:00 AM;312,51;20,96;48,58;0;16,98;76,34;-0,79;0;188,68;187,91;194,07;191,43;288,68;287,91;294,07;291,43;180;180;180;180
7/17/2017  6:42:00 AM;317,8;20,96;48,58;0;17,25;76,34;-0,79;0;189,45;188,95;196,41;193,56;289,45;288,95;296,41;293,56;180;180;180;180
7/17/2017  6:43:00 AM;323,43;20,96;48,83;0;17,52;76,59;-0,82;0;190,74;190,28;198,52;195,69;290,74;290,28;298,52;295,69;180;180;180;180
7/17/2017  6:44:00 AM;325,39;20,96;49,08;0;17,52;76,84;-0,86;0;192,58;192,37;201,46;198,68;292,58;292,37;301,46;298,68;180;180;180;180
7/17/2017  6:45:00 AM;330,64;21,21;49,08;0;17,8;76,84;-0,98;0;194,93;194,99;204,68;202,42;294,93;294,99;304,68;302,42;180;180;180;180
7/17/2017  6:46:00 AM;337,18;21,46;48,74;0;18,07;76,84;-1,07;0;198,04;197,91;209,38;206,43;298,04;297,91;309,38;306,43;180;180;180;180
7/17/2017  6:47:00 AM;345,25;21,46;48,14;0;18,07;77,11;-0,94;0;202,02;201,7;214,59;211,37;302,02;301,7;314,59;311,37;180;180;180;180
7/17/2017  6:48:00 AM;354,32;21,46;47,89;0;18,36;77,39;-0,86;0;206,06;205,48;219,58;216,3;306,06;305,48;319,58;316,3;180;180;180;180
7/17/2017  6:49:00 AM;362,79;21,46;47,89;2,45;18,65;77,39;-0,82;0;209,88;208,98;224,45;220,96;309,88;308,98;324,45;320,96;180;180;180;180
7/17/2017  6:50:00 AM;369,39;21,46;47,89;2,45;18,65;77,39;-0,82;0;213,76;212,69;228,84;225,63;313,76;312,69;328,84;325,63;180;180;180;180
7/17/2017  6:51:00 AM;372,07;21,71;47,58;2,45;18,9;77,64;-0,82;0;218,12;216,5;232,67;229,9;318,12;316,5;332,67;329,9;180;180;180;180
7/17/2017  6:52:00 AM;258,06;21,96;46,76;2,45;19,15;77,89;-0,83;0;222,46;220,26;237,13;234,17;322,46;320,26;337,13;334,17;180;180;180;180
7/17/2017  6:53:00 AM;65,85;21,96;46,24;2,45;19,41;77,89;-0,88;0;226,89;224,28;241,87;238,27;326,89;324,28;341,87;338,27;180;180;180;180
7/17/2017  6:54:00 AM;46,83;21,96;46,24;2,45;19,67;78,14;-1,06;0;230,85;227,97;244,54;242,02;330,85;327,97;344,54;342,02;180;180;180;180
7/17/2017  6:55:00 AM;72,97;21,96;46,24;2,45;19,67;78,39;-1,06;0;234,57;231,18;246,37;244,63;334,57;331,18;346,37;344,63;180;180;180;180
7/17/2017  6:56:00 AM;51,69;21,96;46,24;2,45;19,92;78,39;-1,06;0;237,95;234,38;247,95;246,22;337,95;334,38;347,95;346,22;180;180;180;180
7/17/2017  6:57:00 AM;82,09;21,96;46,24;2,45;20,17;78,39;-1,06;0;240,83;237,25;248,74;247,51;340,83;337,25;348,74;347,51;180;180;180;180
7/17/2017  6:58:00 AM;150,84;21,96;46,24;2,45;20,17;78,66;-1,06;0;242,89;239,62;248,74;248,8;342,89;339,62;348,74;348,8;180;180;180;180
7/17/2017  6:59:00 AM;227,2;21,96;46,24;2,45;20,45;78,93;-1,06;0;244,44;241,45;248,74;249,57;344,44;341,45;348,74;349,57;180;180;180;180
7/17/2017  7:00:00 AM;164;21,96;45,95;2,45;20,73;78,93;-1,02;0;245,98;243,26;249,26;250,61;345,98;343,26;349,26;350,61;180;180;180;180
7/17/2017  7:01:00 AM;157,7;21,96;45,66;2,45;20,73;78,93;-0,99;0;247,28;244,83;250,03;251,66;347,28;344,83;350,03;351,66;180;180;180;180
7/17/2017  7:02:00 AM;255,67;21,96;45,66;2,45;21;79,2;-1,01;0;248,07;245,87;250,55;252,69;348,07;345,87;350,55;352,69;180;180;180;180
7/17/2017  7:03:00 AM;393,11;22,26;45,66;2,45;21,26;79,47;-1,01;0;248,59;246,94;250,8;253,46;348,59;346,94;350,8;353,46;180;180;180;180
7/17/2017  7:04:00 AM;398,62;22,56;45,66;2,45;21,26;79,47;-1,01;0;249,1;248,25;250,8;253,98;349,1;348,25;350,8;353,98;180;180;180;180
7/17/2017  7:05:00 AM;408,97;22,56;45,38;2,45;21,54;79,72;-1,11;0;249,62;249,53;250,8;254,24;349,62;349,53;350,8;354,24;180;180;180;180
7/17/2017  7:06:00 AM;414,01;22,56;44,75;0;21,81;79,97;-1,26;0;249,88;250,59;251,06;254,78;349,88;350,59;351,06;354,78;180;180;180;180
7/17/2017  7:07:00 AM;411,57;22,56;44,42;0;22,07;79,97;-1,25;0;250,39;251,65;252,12;256,07;350,39;351,65;352,12;356,07;180;180;180;180
7/17/2017  7:08:00 AM;416,11;22,81;44,42;0;22,33;79,97;-1,28;0;251,42;253,21;253,98;257,89;351,42;353,21;353,98;357,89;180;180;180;180
7/17/2017  7:09:00 AM;422,53;23,06;44,17;0;22,33;80,22;-1,24;0;252,71;255,01;256,92;260,05;352,71;355,01;356,92;360,05;180;180;180;180
7/17/2017  7:10:00 AM;418,83;23,06;43,66;0;22,58;80,48;-1,25;0;254,27;256,83;259,86;262,44;354,27;356,83;359,86;362,44;180;180;180;180
7/17/2017  7:11:00 AM;420,25;23,33;43;0;22,83;80,48;-1,22;0;256,37;258,94;263,28;265,06;356,37;358,94;363,28;365,06;180;180;180;180
7/17/2017  7:12:00 AM;412,21;23,88;41,68;0;22,83;80,74;-1,22;0;258,98;261,29;266,78;268,25;358,98;361,29;366,78;368,25;180;180;180;180
7/17/2017  7:13:00 AM;397,81;24,15;40,7;0;23,33;81;-1,07;0;262,21;263,63;270,02;271,7;362,21;363,63;370,02;371,7;180;180;180;180
7/17/2017  7:14:00 AM;402,02;24,15;40,44;0;23,33;81;-1,07;0;265,17;266,01;274,04;274,87;365,17;366,01;374,04;374,87;180;180;180;180
7/17/2017  7:15:00 AM;419,84;24,15;20,78;0;23,58;81;-1,06;0;268,04;268,35;277,49;277,89;368,04;368,35;377,49;377,89;180;180;180;180
7/17/2017  7:16:00 AM;436,33;24,15;20,66;0;23,83;81,25;-1,07;0;270,96;270,72;280,44;280,62;370,96;370,72;380,44;380,62;180;180;180;180
7/17/2017  7:17:00 AM;435,31;24,15;40,2;0;23,83;81,5;-1,07;0;274,15;273,11;284,29;283,56;374,15;373,11;384,29;383,56;180;180;180;180
7/17/2017  7:18:00 AM;442,91;24,15;39,94;0;24,1;81,5;-1,06;0;277,4;275,49;287,25;286,23;377,4;375,49;387,25;386,23;180;180;180;180
7/17/2017  7:19:00 AM;452,47;24,15;39,68;0;24,37;81,77;-1,07;0;280,66;277,91;290,14;288,62;380,66;377,91;390,14;388,62;180;180;180;180
7/17/2017  7:20:00 AM;461,97;24,15;39,38;0;24,37;82,04;-1,1;0;283,84;280,27;293,29;291,23;383,84;380,27;393,29;391,23;180;180;180;180
7/17/2017  7:21:00 AM;466,87;24,41;39,08;0;24,62;82,04;-1,12;0;286,78;282,63;296,5;293,89;386,78;382,63;396,5;393,89;180;180;180;180
7/17/2017  7:22:00 AM;473,27;24,68;39,08;0;24,88;82,04;-1,12;0;289,98;284,75;299,74;296,27;389,98;384,75;399,74;396,27;180;180;180;180
7/17/2017  7:23:00 AM;476,3;24,68;38,83;0;25,15;82,31;-1,13;0;292,88;286,86;303,56;298,97;392,88;386,86;403,56;398,97;180;180;180;180
7/17/2017  7:24:00 AM;476,68;24,68;38,32;0;25,41;82,58;-1,13;0;295,79;289,21;307,06;301,9;395,79;389,21;407,06;401,9;180;180;180;180
7/17/2017  7:25:00 AM;482,49;24,68;38,07;0;25,41;82,58;-1,12;0;298,77;291,58;310,23;304,56;398,77;391,58;410,23;404,56;180;180;180;180
7/17/2017  7:26:00 AM;483,33;24,68;38,07;0;25,7;82,58;-1,08;0;301,94;294,01;313,7;308,02;401,94;394,01;413,7;408,02;180;180;180;180
7/17/2017  7:27:00 AM;484,21;24,68;38,07;0;25,98;82,83;-1,09;0;304,87;296,4;317,36;310,94;404,87;396,4;417,36;410,94;180;180;180;180
7/17/2017  7:28:00 AM;485,21;24,68;37,82;0;25,98;83,09;-1,06;0;307,79;298,74;320,73;313,81;407,79;398,74;420,73;413,81;180;180;180;180
7/17/2017  7:29:00 AM;478,2;24,68;37,19;0;26,23;83,09;-1,06;0;310,92;301,36;323,87;316,93;410,92;401,36;423,87;416,93;180;180;180;180
7/17/2017  7:30:00 AM;460,04;24,96;36,81;0;26,48;83,36;-1,08;0;314,08;304,02;327,4;320,3;414,08;404,02;427,4;420,3;180;180;180;180
7/17/2017  7:31:00 AM;454,25;25,24;36,81;0;26,48;83,62;-1,09;0;317;306,66;330,34;322,92;417;406,66;430,34;422,92;180;180;180;180
7/17/2017  7:32:00 AM;478,81;25,24;36,81;0;26,74;83,62;-1,08;0;319,9;309,33;333;325,8;419,9;409,33;433;425,8;180;180;180;180
7/17/2017  7:33:00 AM;429,76;25,24;36,81;0;27,01;83,62;-1,12;0;322,78;311,96;336,73;328,92;422,78;411,96;436,73;428,92;180;180;180;180
7/17/2017  7:34:00 AM;432,86;25,24;36,81;0;27,01;83,88;-1,14;0;325,62;314,6;339,66;331,82;425,62;414,6;439,66;431,82;180;180;180;180
7/17/2017  7:35:00 AM;427,13;25,24;36,81;0;27,28;84,13;-1,14;0;328,49;316,96;341,99;334,45;428,49;416,96;441,99;434,45;180;180;180;180
7/17/2017  7:36:00 AM;365,38;25,24;36,81;0;27,56;84,13;-1,13;0;331,17;319,02;344,38;336,87;431,17;419,02;444,38;436,87;180;180;180;180
7/17/2017  7:37:00 AM;232,19;25,24;36,81;0;27,81;84,39;-0,46;0,9;333,54;321,1;346,86;338,68;433,54;421,1;446,86;438,68;180;180;180;180
7/17/2017  7:38:00 AM;136,98;25,24;36,81;0;28,06;84,65;2,55;3,5;335,6;322,94;348,19;339,71;435,6;422,94;448,19;439,71;180;180;180;180
7/17/2017  7:39:00 AM;140,82;25,24;36,81;0;28,06;84,65;4,44;5,31;337,41;324,24;348,45;339,97;437,41;424,24;448,45;439,97;180;180;180;180
7/17/2017  7:40:00 AM;160,59;25,24;36,81;0;28,32;84,65;4,89;5,86;338,69;325,29;347,63;339,71;438,69;425,29;447,63;439,71;180;180;180;180
7/17/2017  7:41:00 AM;266,75;25,24;36,81;0;28,59;84,92;5,69;6,68;339,47;325,82;345,74;338,94;439,47;425,82;445,74;438,94;180;180;180;180
7/17/2017  7:42:00 AM;476,79;25,24;36,81;0;28,84;85,19;5,96;6,94;339,98;326,08;343,67;337,91;439,98;426,08;443,67;437,91;180;180;180;180
7/17/2017  7:43:00 AM;507,49;25,54;36,56;0;29,09;85,19;6,41;7,19;340,24;326,34;342,13;337,13;440,24;426,34;442,13;437,13;180;180;180;180
7/17/2017  7:44:00 AM;512,04;25,84;36,05;0;29,09;85,44;7,06;8;339,98;326,34;341,34;336,62;439,98;426,34;441,34;436,62;180;180;180;180
7/17/2017  7:45:00 AM;511,95;25,84;35,79;0;29,37;85,69;7,74;8,86;339,47;326,34;340,79;336,36;439,47;426,34;440,79;436,36;180;180;180;180
7/17/2017  7:46:00 AM;500,86;25,84;35,5;0;29,64;85,69;8,42;9,41;338,95;326,08;340,51;336,1;438,95;426,08;440,51;436,1;180;180;180;180
7/17/2017  7:47:00 AM;512,73;26,1;35,2;0;29,64;85,94;8,98;9,96;338,44;325,82;340,26;335,59;438,44;425,82;440,26;435,59;180;180;180;180
7/17/2017  7:48:00 AM;516,53;26,36;35,2;0;29,92;86,19;9,41;10,49;337,92;325,82;339,48;335,33;437,92;425,82;439,48;435,33;180;180;180;180
7/17/2017  7:49:00 AM;518,51;26,36;35,2;0;30,19;86,19;9,8;11,02;337,41;326,59;338,45;335,33;437,41;426,59;438,45;435,33;180;180;180;180
7/17/2017  7:50:00 AM;523,19;26,36;35,2;0;30,19;86,19;10,33;11,82;337,15;327,11;337,94;335,59;437,15;427,11;437,94;435,59;180;180;180;180
7/17/2017  7:51:00 AM;520,47;26,36;34,9;0;30,44;86,47;10,99;12,62;337,15;327,62;338,97;336,88;437,15;427,62;438,97;436,88;180;180;180;180
7/17/2017  7:52:00 AM;524,56;26,63;34,34;0;30,69;86,76;11,5;12,88;337,15;328,65;340,86;338,71;437,15;428,65;440,86;438,71;180;180;180;180
7/17/2017  7:53:00 AM;526,93;26,89;34,09;0;30,94;86,76;11,93;13,15;337,41;329,43;342,69;340,55;437,41;429,43;442,69;440,55;180;180;180;180
7/17/2017  7:54:00 AM;518,88;26,89;34,09;0;31,19;87,01;12,5;13,69;338,46;330,71;344,53;342,37;438,46;430,71;444,53;442,37;180;180;180;180
7/17/2017  7:55:00 AM;519;26,89;34,09;0;31,19;87,26;13,03;14,2;339,76;332,29;346,09;343,93;439,76;432,29;446,09;443,93;180;180;180;180
7/17/2017  7:56:00 AM;528,83;26,89;34,09;0;31,47;87,26;13,5;14,73;341,05;333,61;347,38;345,22;441,05;433,61;447,38;445,22;180;180;180;180
7/17/2017  7:57:00 AM;535,33;26,89;34,09;0;31,74;87,26;13,78;15,26;342,59;334,9;348,68;346,25;442,59;434,9;448,68;446,25;180;180;180;180
7/17/2017  7:58:00 AM;544,34;26,89;33,83;0;31,74;87,51;13,93;15,52;343,88;336,19;350,26;347,28;443,88;436,19;450,26;447,28;180;180;180;180
7/17/2017  7:59:00 AM;545,88;26,89;33,57;0;32,01;87,76;14,28;15,77;344,91;337,22;352,13;348,31;444,91;437,22;452,13;448,31;180;180;180;180
7/17/2017  8:00:00 AM;543,21;26,89;33,57;0;32,28;87,76;14,7;16,28;346,2;338,25;354,24;349,85;446,2;438,25;454,24;449,85;180;180;180;180
7/17/2017  8:01:00 AM;528,66;26,89;17,31;0;32,28;88,02;15,06;16,53;347,51;339,28;356,05;351,16;447,51;439,28;456,05;451,16;180;180;180;180
7/17/2017  8:02:00 AM;532,66;26,89;17,39;0;32,55;88,27;15,66;16,78;348,81;340,05;357,88;352,46;448,81;440,05;457,88;452,46;180;180;180;180
7/17/2017  8:03:00 AM;551,55;26,89;33,72;0;32,81;88,27;15,93;17,29;350,09;340,82;359,69;353,49;450,09;440,82;459,69;453,49;180;180;180;180
7/17/2017  8:04:00 AM;559,19;26,89;33,72;0;32,81;88,27;16,22;17,83;351,38;341,6;361,52;354,52;451,38;441,6;461,52;454,52;180;180;180;180
7/17/2017  8:05:00 AM;541,22;26,89;33,72;0;33,09;88,54;16,67;18,36;353,21;342,63;363,35;355,55;453,21;442,63;463,35;455,55;180;180;180;180
7/17/2017  8:06:00 AM;535,8;26,89;33,72;0;33,37;88,82;17,2;18,87;355,02;343,4;364,65;356,32;455,02;443,4;464,65;456,32;180;180;180;180
7/17/2017  8:07:00 AM;549,11;26,89;33,72;0;33,62;88,82;17,9;19,39;356,56;344,17;365,42;356,58;456,56;444,17;465,42;456,58;180;180;180;180
7/17/2017  8:08:00 AM;501,32;27,15;33,47;0;33,88;89,07;18,54;20,17;358,12;344,43;366,19;356,58;458,12;444,43;466,19;456,58;180;180;180;180
7/17/2017  8:09:00 AM;513,81;27,42;33,22;0;33,88;89,32;19,33;20,98;359,45;344,43;366,71;356,32;459,45;444,43;466,71;456,32;180;180;180;180
7/17/2017  8:10:00 AM;497,99;27,42;32,93;0;34,13;89,32;20,14;21,83;360,51;344,17;366,97;355,53;460,51;444,17;466,97;455,53;180;180;180;180
7/17/2017  8:11:00 AM;487,45;27,42;32,64;0;34,38;89,59;20,9;22,64;361,3;343,66;367,48;354,49;461,3;443,66;467,48;454,49;180;180;180;180
7/17/2017  8:12:00 AM;450,31;27,42;32,64;0;34,38;89,86;21,59;23,17;361,56;342,59;367,74;353,2;461,56;442,59;467,74;453,2;180;180;180;180
7/17/2017  8:13:00 AM;411,35;27,42;32,64;0;34,66;89,86;22,45;23,98;361,3;340,95;367,74;351,64;461,3;440,95;467,74;451,64;180;180;180;180
7/17/2017  8:14:00 AM;385,47;27,42;32,64;0;34,94;89,86;23,3;25,06;360,53;338,87;366,94;350,05;460,53;438,87;466,94;450,05;180;180;180;180
7/17/2017  8:15:00 AM;387,9;27,42;32,64;0;35,19;90,37;23,94;25,84;359,24;336,45;365,09;348,11;459,24;436,45;465,09;448,11;180;180;180;180
7/17/2017  8:16:00 AM;442,34;27,42;32,64;0;35,44;90,37;24,62;26,36;357,44;334,04;362,74;346,27;457,44;434,04;462,74;446,27;180;180;180;180
7/17/2017  8:17:00 AM;485,77;27,67;32,64;0;35,44;90,37;25,26;26,89;355,04;331,43;360,43;344,18;455,04;431,43;460,43;444,18;180;180;180;180
7/17/2017  8:18:00 AM;539,53;27,92;32,64;0;35,71;90,63;25,74;27,41;352,36;328,82;358,11;341,3;452,36;428,82;458,11;441,3;180;180;180;180
7/17/2017  8:19:00 AM;539,28;27,92;32,64;0;35,97;90,88;26,19;27,95;349,74;326,16;355,78;338,16;449,74;426,16;455,78;438,16;180;180;180;180
7/17/2017  8:20:00 AM;537,44;27,92;32,64;0;35,97;90,88;26,51;28,24;347,16;323,41;353,96;335,51;447,16;423,41;453,96;435,51;180;180;180;180
7/17/2017  8:21:00 AM;525,57;27,92;32,64;3,95;36,22;91,15;26,75;28,49;344,84;320,98;352,67;333,67;444,84;420,98;452,67;433,67;180;180;180;180
7/17/2017  8:22:00 AM;470,25;27,92;32,64;3,2;36,48;91,42;26,9;28,75;343,3;319,05;351,9;332,64;443,3;419,05;451,9;432,64;180;180;180;180
7/17/2017  8:23:00 AM;487,69;27,92;32,64;3,2;36,73;91,42;26,96;28,75;342,27;317,75;351,36;332,12;442,27;417,75;451,36;432,12;180;180;180;180
