date;DNI;DryBulb;Pressure;Humidity;Wspd;Elev;Azimuth;SB.NO.a.mf;SB.NE.a.mf;SB.SO.a.mf;SB.SE.a.mf;SB.NO.a.tin;SB.NE.a.tin;SB.SO.a.tin;SB.SE.a.tin;SB.NO.a.tout;SB.NE.a.tout;SB.SO.a.tout;SB.SE.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NE.a.pin;SB.SO.a.pin;SB.SE.a.pin;SB.NO.a.pout;SB.NE.a.pout;SB.SO.a.pout;SB.SE.a.pout;NoGeneration [kW];5305-FT-5050;Exchanger Tin;Main Pump A tout;Main Pump B tout;3320-TT-3007;MKA01CE074-XE01;SF.a.pwr(2)
27/02/2016 14:00;316,5965061;8,089126933;941,2838033;49,01898073;9,675;34,37941923;217,9435937;90,12163144;78,26027427;77,49608448;102,2481063;229,5110588;228,4774309;229,7616823;228,701565;285,9169994;283,682795;285,2230937;288,5169062;10,69018903;-1,1779071;11,9676527;13,86263748;13,93748477;14,09119831;13,87403917;12,70692263;12,62774699;12,77302848;12,65830711;218,0835416;0,081544233;272,4130005;270,3494998;230,6280643;230,9474582;7,649431108;43,76462489
27/02/2016 15:00;251,1957019;7,971500617;940,8613979;43,70645558;8,5125;26,15404305;232,2915479;91,80674522;76,38708577;75,57104713;99,90222895;229,480108;231,1158002;232,3525371;231,2924182;307,9488587;307,3534291;308,5754186;304,6246592;12,05360095;-1,156617283;13,30345053;13,99800472;14,09907942;14,29419411;14,03719813;12,89278292;12,85243363;12,95919704;12,96699171;182,6916832;0,0861333;294,6687123;292,9069449;232,3184404;232,6422229;11,77980707;58,50505938
27/02/2016 16:00;491,4406808;6,773471483;940,0982131;55,48708582;9,15;16,3118498;244,2144918;87,75238674;76,31830734;76,06433394;102,0270501;234,5636209;234,555578;234,2074536;234,8252839;317,330925;312,8983152;328,1649173;323,6442825;19,31511687;-1,4421707;20,89628665;13,9573113;13,963274;14,09570027;13,97629184;12,94905452;12,91549631;12,93631465;12,86644225;184,949954;0,060402817;296,3885619;294,2139137;233,2626558;233,5963161;12,98378787;66,69407973
27/02/2016 17:00;161,7043699;5,359795567;939,6199464;61,68523122;4,6375;5,58543285;254,5539838;111,3284568;92,00592559;91,35589091;123,604468;242,8109143;246,441794;247,1807727;246,7476109;273,6155061;270,9484698;276,2756572;274,3965314;11,14408392;-1,13171705;12,3918838;15,95985806;15,98425924;16,14522595;15,87275894;13,87832298;13,94349905;14,06605823;13,99700359;185,9786924;0,028781783;328,5963208;297,4502575;248,230941;248,3345097;20,52239286;26,06520393
27/02/2016 18:00;0,239248767;4,1679854;939,7847636;62,19463032;4,5875;0;263,8182216;88,68101157;70,92447964;71,22823742;97,06180341;250,3974957;248,0302032;246,6756039;248,4539712;239,9128558;225,780273;225,7910131;232,3676122;1,211711533;-0,732679167;1,983001417;14,44174174;14,53910114;14,66857906;14,55341839;13,42375669;13,46449743;13,63145184;13,5300759;243,3497555;0,0159907;280,7133725;280,9976598;245,0446025;245,3070018;12,95752065;-11,99474938
27/02/2016 19:00;0,249308517;2,659763867;939,7828938;67,76012725;6,075;0;266,531632;69,24031532;48,40246332;49,94058981;68,62921663;222,7850597;219,2686539;219,7987518;219,403877;213,0653555;206,3850098;206,6109352;209,2598148;-1,025776533;-1,0337907;0;12,23265935;12,15903103;12,3905612;12,32220217;11,52912837;11,67182642;11,76259;11,68438627;255,2116663;-0,229425533;249,6368093;246,9301964;226,908844;219,902591;5,988056878;-5,534627699
27/02/2016 20:00;0,328922167;2,7940695;940,2932434;67,25820525;6,75;0;266,561266;61,07110909;48,654022;49,185171;65,57098067;220,6950726;222,3789218;220,3685455;222,6046039;206,6719704;202,1876984;200,524147;204,2631798;-1,300081033;-1,29693775;0;11,29346389;11,2046335;11,46018;11,34936267;10,673512;10,79340917;10,835332;10,7960785;298,7111214;-0,116672633;243,0736235;235,7865981;221,6441216;218,7241847;0;-8,378403638
27/02/2016 21:00;0,3026358;1,7674818;940,3611653;75,3764016;6,1625;0;266,5805522;61,25790671;49,021328;49,6229015;66,08676167;212,0429687;209,5992632;207,7417784;209,9143677;198,095005;192,8538023;191,9266406;195,1712308;-0,873009983;-0,843744367;0;11,0027585;10,9947495;11,1998265;11,0812655;10,50768764;10,55468567;10,680723;10,62909689;301,1763148;-0,174581283;242,4842531;231,932085;215,9073196;206,4855701;0;-7,044143644
27/02/2016 22:00;0,3809272;1,692702933;939,7967858;78,33627217;6,725;0;266,6015657;61,56171;48,761723;49,81333667;66,133373;203,1337433;201,7947846;200,3356628;202,011342;190,4809657;185,8727162;184,6800897;187,8206911;-0,544829467;-0,52000305;0;10,930662;10,9325838;11,046019;10,957365;10,33164912;10,38877156;10,5134548;10,395536;310,4637415;-0,175691133;241,6373901;229,3121033;209,5546711;199,0825348;0;-6,648666203
27/02/2016 23:00;0,378796317;1,961996233;939,2591553;75,07066468;7,375;0;266,622144;61,71630062;48,968506;50,0631058;66,48262575;195,4089813;193,8640289;192,424458;194,121521;183,4235853;178,8342201;177,7930936;180,7508186;-0,52252305;-0,50783205;0;10,760832;10,78860267;10,89221;10,81996609;10,16436543;10,238523;10,363493;10,2561471;316,7149781;-0,170180533;240,6589203;227,3551636;202,4814301;191,15178;0;-6,235623014
28/02/2016 0:00;0,332007717;2,542343767;938,9286132;73,22110678;6,8625;0;169,8838249;61,70663614;49,021346;50,26543043;66,51628344;187,8387159;186,4482588;185,239199;186,7325098;176,7013272;172,4512784;171,4999868;174,2448522;-0,513043;-0,49767105;0;10,64654367;10,62553722;10,738401;10,66440909;10,09403591;10,10325393;10,26522522;10,14330814;307,6712031;-0,205735967;239,4744568;225,6557159;195,1481044;184,096498;0;-5,756787079
28/02/2016 1:00;0,330786933;2,6438507;937,8701385;73,83934095;5,875;0;93,33718352;61,88761;49,488348;50,211747;66,68141375;180,9658242;179,6054082;178,5155974;179,8832846;170,4348279;166,5029246;165,5828206;168,1671829;-0,513043;-0,488068583;0;10,548632;10,51592743;10,632656;10,5440045;9,92801171;9,972562667;10,13049;10,007169;301,7414998;-0,18675785;238,0325012;223,9562683;188,1305403;177,5412494;0;-5,401223258
28/02/2016 2:00;0,337929333;2,3077958;937,4346414;78,05631043;6;0;93,3171892;61,78290657;49,6076695;50,27288075;66,67165067;174,5292384;173,1928018;172,1809477;173,4706599;164,4910543;160,7351028;159,831307;162,2758599;-0,513043;-0,490078433;0;10,38877011;10,3699015;10,5692112;10,43398757;9,8158703;9,8456708;9,9933905;9,898616154;306,1521377;-0,269260183;236,5146533;221,5358429;181,4180273;171,187563;0;-5,111916026
28/02/2016 3:00;0,3569724;2,41698575;937,1363572;76,33275967;5,05;0;93,29627325;61,9375445;49,7420746;50,4786035;66,68753971;168,4186958;167,1761084;166,2649409;167,4924797;159,079334;155,5203161;154,6743129;156,9645624;-0,513043;-0,495773;0;10,2647992;10,249417;10,43158475;10,286587;9,712039758;9,759327727;9,873869;9,809497222;326,1880193;-0,148286;234,9604492;218,6004333;175,1701071;165,1622505;0;-4,749501324
28/02/2016 4:00;0,3371219;2,870511867;937,1395671;76,14062833;6,2;0;93,27628485;60,96290675;49,6308128;50,44584975;66,70882345;162,7418247;161,6030296;160,6909577;161,8835179;153,8394658;150,4294143;149,6955612;151,8275945;-0,538695467;-0,5214548;0;10,19403876;10,180845;10,347471;10,22400929;9,632707909;9,71461275;9,7770975;9,719419429;349,3071726;-0,147256;233,4736655;215,7753776;169,2824352;159,8064149;0;-4,487716053
28/02/2016 5:00;0,30758155;2,541846533;937,0367042;84,10468598;6,225;0;93,25613865;62,01677567;49,90816867;50,4761002;66,8071503;157,5404854;156,562015;155,6766811;156,8590652;148,422405;145,2675571;144,6380374;146,6877694;-0,557656;-0,543005517;0;10,12957486;10,11248533;10,244932;10,2064795;9,546079619;9,629451308;9,7629978;9,628324571;340,5212508;-0,259969083;231,8946533;213,2174186;163,6228039;154,966536;0;-4,538312342
28/02/2016 6:00;0,389069217;2,60584305;936,9948847;84,31948573;5,8625;0;96,98515455;62,0228385;50,297928;50,41151712;66,83881962;152,4907267;151,412175;150,5456017;151,669667;143,7595136;140,6029484;139,9223106;142,0328877;-0,572216667;-0,557682817;0;10,094862;10,030241;10,222502;10,11034911;9,510335806;9,529829;9,669217167;9,600858;333,5144638;-0,126089483;230,1761322;210,6868439;158,1432077;149,5833212;0;-4,306471432
28/02/2016 7:00;0,372237233;2,099953033;937,1022529;83,67004258;4,3125;7,101590133;106,5254709;71,61595119;59,22770433;59,16373245;78,09022627;147,154973;146,1808794;145,3125928;146,4125385;140,2679235;138,0228782;137,3548275;138,7175333;-0,70320365;-0,666278717;0;10,98127552;10,87903572;10,99625676;10,97308076;10,34466694;10,06170152;10,20614195;10,280069;300,3121368;-0,001905083;228,7284546;208,1634217;149,1145537;144,5285566;0;-3,872223452
28/02/2016 8:00;0,382811533;4,175502017;936,5095013;70,11399905;5,4125;17,7906873;117,0004854;94,76714774;77,24599894;76,57319354;102,8543455;142,7514394;142,7304637;141,1983265;142,9505154;136,1351758;134,2486173;133,7928556;134,8196775;-0,646881;-0,647333433;0;11,73701182;11,83373438;11,98354195;11,8576788;10,53744579;10,5920688;10,7575403;10,65456112;312,8118421;83,72819692;227,2825377;205,6914978;140,3548957;140,3381114;0;-5,079341525
28/02/2016 9:00;0,357308533;3,5085664;936,1805675;78,22362727;4,6625;27,51043665;129,2005553;100,128901;81,985792;81,7909378;108,0680392;137,7822652;137,1920772;136,7694625;137,474909;132,149484;130,4388789;130,0623683;131,0539988;-0,650412783;-0,628388667;0;11,71626029;11,69569925;11,839093;11,70072952;10,38294504;10,47167293;10,59051509;10,46667227;399,9728755;224,9693365;225,5613023;203,6073267;136,2888104;136,2054327;0;-4,423044904
28/02/2016 10:00;0,628410583;4,172156183;935,9202684;78,65229552;4,812708333;35,49685223;143,9234234;100,329306;81,90483529;81,90261173;108,3789895;133,6298199;133,027245;132,7010881;133,3516842;128,9005072;127,4739976;127,0894805;127,8507961;-0,669187;-0,6452123;0;11,67063617;11,69529844;11,846392;11,67228992;10,3156992;10,41065395;10,52447231;10,43625228;381,6720495;225,1011533;224,2480926;201,7620128;132,3169386;132,2891012;0;-3,672953646
28/02/2016 11:00;1,03242375;6,434207267;935,0753326;70,49049573;5,1625;40,81738452;161,5721268;100,7050146;81,87125393;82,2382085;108,544413;129,9716719;129,4738543;129,119423;129,7622461;126,9203946;125,8766904;125,6777088;126,1790061;-0,669187;-0,655186983;0;11,62034207;11,6025725;11,74776925;11,63017008;10,27520706;10,34333004;10,48846162;10,38576248;367,4537964;224,9776627;222,7460556;199,5975189;128,8387069;128,7341503;0;-2,364105472
28/02/2016 12:00;2,291251317;7,27486175;934,310876;68,46133967;7,525;42,60005102;181,3334528;101,1878803;81,827465;82,17774967;108,9062934;127,4551167;127,3393687;127,4465341;127,6350584;125,0435633;124,6827879;124,3406054;124,5986693;-0,669187;-0,644206683;0;11,61410271;11,61540527;11,73735525;11,63075932;10,23838352;10,33180945;10,456544;10,36782771;354,5762939;206,9112403;221,3570289;197,5890808;127,6086743;127,4482499;0;-1,933407093
28/02/2016 13:00;1,39440715;8,021082267;933,849217;63,77613363;8,25;40,41313698;200,9277749;101,0391777;82,9333482;82,39647933;109,2572246;126,0749596;125,4913116;125,2509839;125,7583393;123,9995745;123,3833126;123,3112088;123,5295071;-0,669187;-0,62943035;0;11,57781448;11,6183136;11,73352794;11,56334144;10,2236702;10,28988956;10,42843378;10,32544069;243,3583687;48,85044112;219,9414116;195,653122;124,9690985;124,9377031;0;-1,478415178
28/02/2016 14:00;0,78762475;8,045864317;933,2277634;62,6146276;8,8125;34,68841555;218,2148481;101,1287527;82,8206825;82,77969633;109,598331;124,0493532;124,0493534;124,0704826;124,167959;121,8060277;120,7697666;120,5714961;121,2956216;-0,672718783;-0,641415783;0;11,54080647;11,50931242;11,69649989;11,53921996;10,15382653;10,25118269;10,36569506;10,28934089;196,9221733;-0,02402945;218,6388048;193,7953643;124,0470682;123,9831411;0;-2,01172757
28/02/2016 15:00;0,6556426;8,047278;932,8017362;64,71684875;7,5;26,42430243;232,5894275;101,027138;82,77888482;82,91578742;109,6178367;122,6245659;122,4574207;122,2640778;122,6417323;118,8342838;117,6858696;117,3808837;118,0492186;-0,726811133;-0,697469483;0;11,48147603;11,49889919;11,63731394;11,48994295;10,09628415;10,19584487;10,28623178;10,20725074;190,7474948;0,035923817;217,2867721;191,9727245;121,8864214;121,8864214;0;-3,097376875
28/02/2016 16:00;14,6363207;8,2318395;932,4717419;63,89835803;8,25;16,54964738;244,5196772;101,250822;82,90217591;83,10983346;110,1920835;120,1526423;119,7869297;119,6218131;120,023323;117,1459951;117,2930512;115,9323496;116,6080275;-0,668815233;-0,64513795;0;11,43112209;11,45281643;11,62306625;11,46230452;10,04894912;10,129641;10,25554904;10,16984684;193,919283;-0,07956055;215,947039;190,2763062;119,4476673;119,4009918;0;-2,197442957
28/02/2016 17:00;2,136548783;7,958650617;932,3983794;64,28375437;6,85;5,79323625;254,8629234;101,3652826;82,9599616;83,15019438;110,0909208;117,5224092;117,014791;116,779868;117,2790319;115,7157669;114,441852;115,3924705;115,5832995;-0,62011345;-0,634306433;0;11,43156464;11,42880371;11,6174595;11,4128698;10,0250229;10,12226936;10,24476274;10,13662467;203,3840582;-0,01833995;214,4787533;188,628359;116,3981627;116,3946306;0;-1,277992919
28/02/2016 18:00;0,228550717;7,378294333;932,5544858;68,25011853;5,5875;0;264,154191;94,02811064;76,485046;76,28201354;102,8086857;117,7203322;117,4900346;117,2874403;117,7655952;112,033055;110,7687743;110,0981497;111,3555701;-0,5836799;-0,5669378;0;11,1140141;11,01205204;11,23997506;11,264394;9,870114924;9,965880723;10,107268;10,00948198;251,7967654;0,0140644;213,2732086;187,0490722;117,1120209;117,0478103;0;-4,095807841
28/02/2016 19:00;0,238743933;6,762530817;932,8156204;73,30667263;5,95;0;267,0077089;68,89526346;59,77497142;60,16602826;79,0401331;114,9981795;113,8698358;112,9489954;114,0414971;108,4996958;106,0712612;105,6335256;107,0603164;-0,523080917;-0,498899317;0;10,08751825;9,983407769;10,1280965;10,053836;9,091231404;9,240069281;9,422401308;9,311566281;258,8302929;-0,003001017;211,8919067;185,6071191;112,2033484;112,7712032;0;-3,428945595
28/02/2016 20:00;0,240392533;6,506572583;933,3382365;72,99995435;5,975;0;267,0496529;60,906596;49,651052;51,0680174;67,05965338;110,6941007;110,2663397;109,8241556;110,4380003;105,1102443;103,1538762;102,6572005;103,9890097;-0,49575585;-0,47299385;0;9,483009889;9,469189364;9,630765667;9,513139792;8,885512818;8,939632529;9,055662071;8,926878;265,9496696;-0,1385549;210,6078797;184,2338256;109,6179477;111,5058138;0;-2,671100783
28/02/2016 21:00;0,217682833;5,805447633;933,8366246;72,71728027;3,9625;0;267,0692431;60,8110765;49,532928;50,97261488;67,012141;107,7899023;107,3315988;106,446342;107,6913472;102,262383;99,92835943;99,40679678;100,8973887;-0,490737;-0,468974;0;9,385366375;9,392576;9,594449667;9,464579765;8,812437;8,8613415;9,024076;8,90978819;258,7607519;-0,188920317;209,2345887;182,8662602;105,5689377;110,0417888;0;-2,708395299
28/02/2016 22:00;0,24190695;5,607349033;934,0297852;72,32422588;6,45;0;267,0902927;61,5216564;50,119694;50,98633975;67,40981521;104,0164754;103,3437768;102,829643;103,501492;99,0142621;96,80374123;96,36285782;97,73614748;-0,50802415;-0,48282015;0;9,381254133;9,3308925;9,502592167;9,4478515;8,757241727;8,822111143;8,949094933;8,83502;272,6749245;-0,2060548;207,9531365;181,0752582;102,3309755;108,2376266;0;-2,405254045
28/02/2016 23:00;0,224074917;4,803366633;933,7570649;74,04090828;5,625;0;267,1108414;61,03849729;49,57679713;51,0097053;67,19837022;101,0258893;100,4699516;100,2233616;100,6761461;95,94495865;94,19058047;93,76371223;94,84203455;-0,513043;-0,493763067;0;9,306058826;9,290037143;9,5063305;9,340848643;8,692426833;8,758116;8,893766333;8,783185;309,5676646;-0,1135918;206,7142382;179,4049942;100,0915439;105,8875842;0;-2,388999568
29/02/2016 0:00;0,249611367;4,109656083;933,460327;77,5255957;4,1625;0;166,9233757;61,12947727;51,170902;50,9843621;67,6230626;98,64858879;98,10116612;96,99552545;98,29534576;93,55929223;91,38219907;90,81314213;92,1446631;-0,547618067;-0,523464517;0;9,283122632;9,2445356;9,407796625;9,3028544;8,63384287;8,720090933;8,84062775;8,757581667;319,5412588;-0,235067433;205,3495484;177,7106953;96,34826259;103,2338279;0;-2,44659126
29/02/2016 1:00;0,253110517;3,08188935;933,314209;79,49805462;2,4875;0;92,84828757;61,5723584;51,11524833;50,8678378;67,70049108;94,98708819;94,31760837;93,90798897;94,56849908;90,7038505;88,84847843;88,39633912;89,46474172;-0,557656;-0,531504;0;9,188566208;9,186124714;9,362669;9,241615889;8,609037333;8,632230857;8,792722733;8,628873667;320,1960714;-0,255550317;204,0959505;176,1142463;93,47156314;100,6963085;0;-2,06196127
29/02/2016 2:00;0,297632333;2,371572867;933,3964845;83,47729555;1,7875;0;92,82804155;61,52048645;51,411163;51,194599;67,6220879;92,18900593;91,51380589;91,14378081;91,86285115;88,40673648;86,612589;86,18171897;87,1702961;-0,540368067;-0,517658617;0;9,115748565;9,18509475;9,28603175;9,243574;8,521868114;8,613030111;8,6802501;8,618125875;338,2909897;-0,19367375;202,7485352;174,5040589;90,83552319;97,97399517;0;-1,849806643
29/02/2016 3:00;0,337400683;2,4106245;933,7925753;77,6975648;3,2625;0;92,80690068;61,5437626;50,0224828;51,017222;67,57184864;89,76858267;89,04760429;88,72144822;89,37376059;85,95455398;84,24366205;83,84540937;84,78296488;-0,535349;-0,510177067;0;9,079932608;9,050002545;9,217405333;9,115018714;8,4338361;8,496885238;8,653828818;8,5461162;367,5418182;-0,202352667;201,4754944;172,9751282;88,36095991;95,53640371;0;-1,809642217
29/02/2016 4:00;0,271196983;1,42177525;934,329297;80,56135155;2,5625;0;92,78680065;61,61634864;50,996542;51,6299606;67,54726022;87,45447713;87,49616831;87,36844494;87,81054662;83,80039363;82,65121545;82,31676318;82,96049208;-0,51806185;-0,498787783;0;9,045652267;9,07935125;9,196043;9,117339842;8,440477636;8,499129235;8,620329;8,532209375;341,7583232;-0,205599417;200,1067811;171,5823844;87,46631355;93,34706238;0;-1,849800878
29/02/2016 5:00;0,365047033;1,19658605;934,8874501;82,84075923;2,775;0;92,766669;61,76348;49,94142725;51,387669;67,82929138;86,28767191;85,3502095;84,35144262;85,70020936;81,91107007;80,06694995;79,69120357;80,74205682;-0,513043;-0,49231185;0;9,031705905;8,966855857;9,147977667;9,028349333;8,400665414;8,468730103;8,554817778;8,470598455;346,7366247;-0,239747067;198,8460235;170,1919274;84,01792832;91,07320886;0;-1,94395037
29/02/2016 6:00;5,1130385;1,509662617;935,0626831;80,84832955;2,9;0;96,69965887;61,2965523;50,9871484;50,9057455;67,63570635;83,03945667;82,40899241;82,16398405;82,8059967;79,43456835;78,0217972;77,78852843;78,55909572;-0,557593417;-0,535983433;0;8,929295368;8,964109357;9,120207;9,009336467;8,355815387;8,377045192;8,514585;8,4549045;335,0342992;-0,1775676;197,6291352;168,8529686;81,98038052;88,88349732;0;-1,653150111
29/02/2016 7:00;249,1487065;2,50814515;935,366159;72,85521825;4,45;7,3820724;106,2656672;79,14533789;66,47736276;66,17918544;85,21916526;80,85592657;80,50315988;80,593474;80,82666233;97,93175585;106,238884;103,0154421;97,51061855;-0,658963133;-0,643165083;0;9,279396245;9,304717442;9,529541385;9,345775895;8,411738288;8,487859894;8,62139703;8,482763;290,241597;-0,267522667;196,2707214;167,5140124;80,09728611;82,25377657;0;10,48218829
29/02/2016 8:00;2,00753285;4,0865703;935,5505163;65,65437445;5,275;18,0932136;116,7597706;100,5562889;84,92262996;83,26858178;108,5370316;79,79505826;81,51572875;86,88641594;81,66096957;94,15445227;99,85155235;104,272176;100,7215681;-0,691493;-0,677593417;0;10,59274443;10,52130647;10,7323766;10,71608915;9,119786549;9,447584117;9,369563242;9,295655616;272,0997096;-0,0118395;195,0313263;166,0720541;94,47915987;93,82529261;0;11,47174382
29/02/2016 9:00;10,47054578;5,8599821;935,6303266;59,52473488;5,95;27,82834833;128,9747318;102,3108262;84,8087464;84,18866182;111,5230865;106,3095231;107,5452902;110,4708556;107,8305661;105,981998;103,9752756;102,590065;103,950387;-0,707293083;-0,678896;0;10,73707211;10,7316713;10,85790435;10,72445229;9,27530997;9,374245426;9,472584625;9,39500521;285,2209894;0,063743883;193,5893707;164,5712455;111,9861106;111,9909668;0;-2,542684138
29/02/2016 10:00;4,947263583;7,867054417;935,6075566;50,30576377;6,5625;35,85961412;143,7562914;103,2242265;86,23795875;84,72665055;112,2658375;98,47405243;99,14180295;99,78402872;99,33113025;108,9411532;107,9202254;109,2022681;105,2867695;-0,724952117;-0,6943052;0;10,71398513;10,72311838;10,87191467;10,72693915;9,267095076;9,350614476;9,501598442;9,374362053;261,2654216;0,083273967;192,3276597;163,2739742;101,354744;101,1436164;0;5,906106249
29/02/2016 11:00;394,0445001;9,114592117;935,1771508;47,48298837;9,525;41,19939952;161,5207215;102,8853455;85,81300533;84,27172035;111,6662538;104,7303348;105,0807757;105,5422012;105,3882061;142,786022;163,8491187;159,7740366;155,4502492;-0,718446133;-0,685744833;0;10,69748379;10,69951177;10,85411317;10,69818675;9,254789263;9,383604;9,456498795;9,393025789;249,632163;0,114283133;190,6671667;162,4442747;105,8314032;105,7970719;0;35,56531218
29/02/2016 12:00;691,4991376;10,4212125;934,8326952;44,29509207;9,75;42,96916772;181,4020632;101,5792273;83,71675651;81,70708635;108,7807254;115,7008614;124,0802834;129,7887511;124,3102803;248,1906027;278,4898748;288,0868382;267,7559579;-1,116240883;-1,103801733;0;11,16211373;11,1686854;11,33367891;11,1920278;9,804962098;9,909871605;10,04838748;9,956546544;251,2117922;0,146633967;180,9226706;166,1030098;136,6822449;136,1549399;0;112,1272302
29/02/2016 13:00;145,7363536;10,81723318;934,4150878;41,6429753;9,6375;40,76439102;201,1213847;110,903076;93,3973196;90,27727713;122,8487561;172,1063385;185,602172;195,0755868;185,9793286;272,8809842;271,4617654;289,7510172;275,6679279;7,910606367;-1,162795983;9,167806167;14,06253945;14,18542834;14,33395504;13,98250379;12,26832101;12,31343744;12,42746718;12,3909177;223,9886694;0,11459755;237,4061547;240,2544347;201,8179475;201,7609599;0;82,75370694
29/02/2016 14:00;7,511968417;11,18699565;934,049472;42,5144893;9,8875;34,9989064;218,4937727;104,1096519;89,40276141;86,06585856;115,6773281;235,725284;240,0340242;242,5946218;240,4856717;232,8309708;226,1166268;225,3992663;229,6305351;0,808304567;-0,8210154;1,6783285;14,60172286;14,58478596;14,87919461;14,59823384;13,11043009;13,14234455;13,24561544;13,17196697;215,9756782;0,095167583;289,4740925;289,5363501;243,1420933;243,8665494;8,906037549;-9,193300304
29/02/2016 15:00;335,6264192;11,41997528;933,7339939;42,72717062;9;26,68945187;232,8966846;89,96186499;75,60477128;74,42176493;99,48148428;227,0154903;225,4947662;225,2934137;225,6651037;259,5352064;272,8209341;268,0819883;264,4604487;-0,592095083;-0,861647417;0,318832983;12,67062825;12,6428534;12,77024809;12,64983619;11,60390776;11,58627317;11,72567625;11,64572553;211,6964503;0,0937681;247,1578331;242,3987754;224,3180616;224,8401664;4,30562923;29,50195952
29/02/2016 16:00;664,8862377;11,06804355;933,4372924;43,22263917;9,175;16,78515603;244,8396014;97,66781331;82,976781;79,52607366;107,3739398;225,864335;228,0046975;231,128962;228,3809213;354,7540827;359,9764623;365,6056457;354,3421036;27,40764315;-1,962645533;29,55122212;13,03646639;13,06972565;13,14556364;13,01659718;11,92711401;11,86987986;12,00435994;11,94813405;210,8198954;0,080559783;271,1337911;265,2575749;235,0485301;234,9930415;4,523712518;110,270122
29/02/2016 17:00;317,5424823;10,05205205;933,3107299;46,109428;7,8375;6,00357075;255,190269;137,7322091;116,6159744;113,6931391;152,1999664;253,7967591;256,5896409;259,8499992;257,0525802;312,3086451;306,3306783;306,7431168;309,1837707;23,38101655;-1,5526278;25,08423697;18,2776577;18,39901958;18,52203875;18,09589386;15,57219562;15,58722434;15,65224214;15,62084968;212,1493365;0,0283897;350,0897345;338,8899904;262,2388017;262,3560475;27,17396772;61,77710779
29/02/2016 18:00;0,238509;8,154440683;933,6809435;49,6887011;4,55;0;264,5249038;106,8210194;89,79914285;88,55733825;117,8268277;266,8333846;263,3731519;259,9879894;263,7645395;253,028049;239,2121005;238,7649416;246,5632803;8,318575183;-1,046098267;9,4218582;15,34157086;15,54210682;15,5539047;15,43490331;13,94370786;13,79486578;13,89596273;13,82059002;255,454538;0,030102033;319,4343171;311,0944663;255,261314;256,0847758;24,68477724;-16,60066701
29/02/2016 19:00;0,164658817;6,403379217;933,8316843;51,500228;4;0;267,4760725;66,11234169;40,45433066;42,79271675;68,70786142;241,1605777;235,016525;229,0108403;235,3414665;223,84898;209,260767;205,9599571;216,0720329;-0,601896233;-0,567012667;0;12,75713813;12,77706117;12,91682213;12,78998321;12,123079;12,47851286;12,6281633;12,261319;275,4435992;-0,03832445;268,6783929;282,9225587;233,075631;222,5829773;8,691109006;-9,524125092
29/02/2016 20:00;0,201903467;4,916904883;934,1714172;54,43443982;4,075;0;267,5406003;63,49588938;45,86038291;47,18320617;68,81511285;213,6715534;212,6537685;212,7103523;212,8740032;204,4526749;202,1115952;202,1029167;202,9807739;-0,557656;-0,540399783;0;11,70787035;11,64017708;11,75845081;11,72625451;11,04467691;11,14138955;11,26373029;11,16457885;282,2686798;-0,10336835;239,454225;236,9527512;223,4557576;213,2234632;0;-4,667351835
29/02/2016 21:00;0,19884125;4,150452517;934,45755;59,80492773;4,3875;0;267,5612972;72,46972362;59,45063133;59,1208932;78,35660129;213,5699176;212,2453485;210,1523856;212,6517064;198,850315;193,6125455;192,3689547;195,7359962;-0,557841883;-0,53608265;0;11,80718371;11,8064085;11,9490023;11,84856045;11,03332396;11,11411013;11,21351727;11,12599304;262,6902959;-0,1360581;233,4491425;227,7696032;215,303953;207,9402618;0;-9,38940746
29/02/2016 22:00;0,261891633;2,930348033;934,596334;64,40216562;4,575;0;267,5809262;72,47630942;59,267414;58,992437;78,34341643;201,9664459;200,8237782;200,0266724;201,2075092;190,3775871;186,0960662;185,0046819;187,9365631;-0,937729033;-0,909438083;0;11,63241323;11,6567663;11,80277717;11,63641883;10,8884579;10,93991861;11,0373664;10,97712473;262,293556;-0,176283783;232,9341583;224,3041085;209,0531594;198,9280396;0;-7,400929364
29/02/2016 23:00;0,259637617;2,196311833;934,5526327;64,09970177;3,3;0;267,602167;67,16199759;54,983894;54,74886029;73,310662;195,0141606;193,5523793;192,3019108;193,9242313;183,0785466;178,9286339;178,1664566;180,9018804;-1,49395935;-1,455681783;0;11,06432843;11,10868044;11,25528615;11,111236;10,427045;10,45926694;10,608625;10,48461655;302,704008;-0,24809595;232,2150879;221,913498;202,1033111;191,1002816;0;-6,710462173
01/03/2016 0:00;0,241089717;1,13332105;934,2247377;65,87383307;2,361666667;0;166,8496036;66,08424014;54,0639975;54,0431566;71,068339;187,5983895;186,1736005;184,9891375;186,5512556;176,7748568;172,8369433;171,9577504;174,5479792;-1,34333055;-1,309877783;0;10,88366427;10,856962;11,0075655;10,92140456;10,27184832;10,34380829;10,45321443;10,333509;307,4066193;-0,186739667;231,5093689;219,9610757;194,770401;183,8905047;0;-5,986338274
