Time stamp;Field HTF mass flow rate total | (kg/s);Field HTF temperature cold header inlet | (C);Field HTF temperature hot header outlet | (C);Field collector DNI-cosine product | (W/m2);Field collector fraction of time period tracking;Field collector incidence angle modifier;Field collector optical end loss;Field collector row shadowing loss;Field collector solar incidence angle | (deg);Field collector thermal and optical efficiency;Field collector tracking angle | (deg);Field thermal power absorbed | (MWt);Field thermal power incident after cosine | (MWt);Field thermal power pipe losses | (MWt);Field thermal power receiver heat loss | (kJ/hr-m2);Field thermal power receiver total loss | (MWt);Field thermal power total incident | (MWt);Field thermal power total produced | (MWt);Resource Pressure | (mbar);Resource Solar Azimuth | (deg);Resource Solar Zenith | (deg);Resource Wet bulb temperature | (C);Resource Wind Speed | (m/s);Resource Dry bulb temperature | (C);Resource Beam normal irradiance | (W/m2);System power generated | (kW);Cycle electrical power output (gross) | (MWe);"Cycle electrical power output (gross; solar share) | (MWe)";Cycle electrical power output (net) | (MWe);Cycle thermal energy dumped - TES is full | (MWt);Cycle thermal energy dumped - min, load requirement | (MWt);Cycle thermal energy dumped - solar field | (MWt);Cycle thermal power input | (MWt);Field collector cosine efficiency
18/08/2007 1:00;0;238,99;237,144;0;0;0,867776;0,990857;0;49,1756;0;0;0;0;1,0129;10,6627;4,18404;0;0;993;21,9032;124,416;20,4531;0,4;23,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,653743
18/08/2007 2:00;0;231,08;229,375;0;0;0,913174;0,9916;0;43,4537;0;0;0;0;0,906723;9,7935;3,84297;0;0;993;37,7598;118,625;19,6625;0,8;23,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,725931
18/08/2007 3:00;0;223,817;222,254;0;0;0,954465;0,992407;0;35,7178;0;0;0;0;0,821713;8,8917;3,4891;0;0;993;51,176;110,479;20,1391;0,4;22,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,811902
18/08/2007 4:00;0;217,115;215,675;0;0;0,983185;0,99316;0;26,849;0;0;0;0;0,74869;8,12212;3,18712;0;0;993;62,5418;100,75;19,6219;0,2;22,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,8922
18/08/2007 5:00;0;210,84;209,495;0;0;0,998987;0,995548;0;17,4745;0;0;0;0;0,682808;7,55183;2,96334;0;0;993;72,5234;90,0171;20,4031;0,4;22,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,953851
18/08/2007 6:00;0;262,074;299,043;470,406;0,549185;1,00366;0,998019;0,644865;7,9755;0,218177;-76,8099;49,5587;184,587;1,85922;17,9241;7,03342;186,39;0;993;81,8113;79,1748;20,9438;0,4;23,6;475;-355,488;0;0;-0,3703;0;0;0;0;0,990327
18/08/2007 7:00;622,422;293;393;702,885;1;1,00086;0,999745;1;1,035;0,694044;-67,9414;208,871;275,812;3,96702;34,2686;13,447;275,857;152,034;993;91,1167;67,6285;21,5938;1,1;25,5;703;50280,3;55,4094;55,4094;52,3753;0;0;0;133,045;0,999837
18/08/2007 8:00;886,091;293;393;786,294;1;1,0036;0,997658;1;9,40174;0,692066;-55,8797;233,81;308,542;3,87744;34,3874;13,4936;312,743;216,439;993;101,31;56,0996;22,1484;1,2;27,5;797;49927,7;55,4094;55,4094;52,008;0;0;83,3564;133,045;0,986567
18/08/2007 9:00;918,678;293;393;817,374;1;0,999839;0,99578;1;16,6176;0,670411;-42,7974;241,684;320,738;3,79371;34,3823;13,4916;334,717;224,398;993;113,715;45,0282;21,7437;1,2;29,4;853;49876,9;55,4094;55,4094;51,9551;0;0;91,316;133,045;0,958235
18/08/2007 10:00;910,741;293;393;817,611;1;0,992608;0,994232;1;22,1884;0,642039;-28,4087;239,632;320,831;3,71562;34,2943;13,4571;346,489;222,46;993;130,606;35,1763;22,45;1,1;31,2;883;49889,4;55,4094;55,4094;51,9681;0;0;89,3775;133,045;0,925947
18/08/2007 11:00;893,707;293;393;809,102;1;0,986094;0,993257;1;25,5766;0,620197;-12,7436;235,351;317,492;3,6557;34,1402;13,3966;351,983;218,299;993;155,256;28,11;22,5609;0,8;32,6;897;49916;55,4094;55,4094;51,9958;0;0;85,2165;133,045;0,902009
18/08/2007 12:00;884,01;293;393;802,375;1;0,984479;0,993202;1;26,2972;0,614839;3,63211;232,999;314,852;3,60491;34,3124;13,4642;351,198;215,93;993;187,305;26,3222;22,6281;1,6;33,8;895;49930,9;55,4094;55,4094;52,0113;0;0;82,8479;133,045;0,896508
18/08/2007 13:00;889,44;293;393;803,038;1;0,988781;0,993619;1;24,2855;0,628446;19,6962;234,309;315,112;3,57552;34,3448;13,4769;345,704;217,257;993;216,758;30,7724;23,1328;1,8;34,5;881;49922,6;55,4094;55,4094;52,0027;0;0;84,1744;133,045;0,911507
18/08/2007 14:00;907,564;293;393;811,423;1;0,99606;0,994878;1;19,9089;0,654627;34,7341;238,801;318,402;3,55881;34,5527;13,5585;338,641;221,684;993;237,558;39,3548;23,2203;2,8;34,9;863;49894,4;55,4094;55,4094;51,9733;0;0;88,6014;133,045;0,940235
18/08/2007 15:00;894,179;293;393;794,038;1;1,00213;0,996575;1;13,6161;0,681286;48,4943;235,509;311,581;3,55881;34,4955;13,536;320,591;218,414;993;252,077;49,8903;23,2203;2,6;34,9;817;49915,2;55,4094;55,4094;51,995;0;0;85,3319;133,045;0,971895
18/08/2007 16:00;830,645;293;393;739,075;1;1,00336;0,998541;1;5,89178;0,695911;61,0767;219,909;290,013;3,57971;34,2356;13,4341;291,553;202,895;993;263,276;61,2437;23,5406;1,7;34,4;743;50010,5;55,4094;55,4094;52,0943;0;0;69,8129;133,045;0,994718
18/08/2007 17:00;537,008;293;393;597,284;1;1,00206;0,999307;0,834232;2,80427;0,558993;72,8311;148,181;234,374;3,62601;34,1084;13,3841;234,655;131,171;993;272,935;72,8431;22,9094;2,1;33,3;598;49618,8;54,6145;54,6145;51,6862;0;0;0;131,171;0,998802
18/08/2007 18:00;0;324,536;320,224;306,257;0,127121;1,00296;0,997016;0,532504;11,9143;0;79,1391;6,15669;120,175;2,88036;27,185;10,6674;122,821;0;993;282,125;84,2745;22,2125;2,2;31,9;313;-355,488;0;0;-0,3703;0;0;0;0;0,978457
18/08/2007 19:00;0;306,901;303,247;0;0;0,993699;0,994425;0;21,5172;0;0;0;0;2,35334;22,6232;8,87735;0;0;993;291,622;94,9914;22,4531;2,4;30,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,930308
18/08/2007 20:00;0;291,792;288,627;0;0;0,972497;0,992846;0;30,7546;0;0;0;0;1,96071;19,3282;7,58439;0;0;993;302,12;105,372;22,2516;1,6;29,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,859366
18/08/2007 21:00;0;278,608;275,821;0;0;0,937867;0,99206;0;39,261;0;0;0;0;1,66583;16,8135;6,59762;0;0;993;314,316;114,526;21,95;1,4;28,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,774271
18/08/2007 22:00;0;266,903;264,41;0;0;0,894338;0,991279;0;46,0715;0;0;0;0;1,43751;14,8888;5,84238;0;0;993;328,821;121,781;21,3188;1,7;27,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,69376
18/08/2007 23:00;0;256,394;254,145;0;0;0,854736;0,99066;0;50,506;0;0;0;0;1,25926;13,3031;5,22015;0;0;993;345,748;126,303;20,9;1,9;25,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,635998
19/08/2007 0:00;0;246,851;244,802;0;0;0,844133;0,990503;0;51,511;0;0;0;0;1,10789;12,0352;4,7226;0;0;993;4,13723;127,348;21,0203;2,6;25,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,622364
19/08/2007 1:00;0;238,152;236,281;0;0;0,870918;0,990906;0;48,8378;0;0;0;0;0,986875;10,8936;4,27466;0;0;993;22,0847;124,71;20,7281;2,6;24,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,658192
19/08/2007 2:00;0;230,163;228,444;0;0;0,91527;0,991637;0;43,1354;0;0;0;0;0,883704;9,9374;3,89943;0;0;993;37,996;118,882;20,6969;2,8;23,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,72974
19/08/2007 3:00;0;222,705;221,1;0;0;0,955714;0,992435;0;35,4183;0;0;0;0;0,797247;9,23123;3,62234;0;0;993;51,438;110,7;20,0234;4,3;23,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,814942
19/08/2007 4:00;0;215,811;214,333;0;0;0,983866;0,993182;0;26,5614;0;0;0;0;0,723401;8,42978;3,30785;0;0;993;62,8154;100,941;19,8797;3,6;23,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,894456
19/08/2007 5:00;0;209,445;208,085;0;0;0,999278;0,995625;0;17,1912;0;0;0;0;0,659208;7,69251;3,01854;0;0;993;72,8057;90,1872;19,4891;2,6;23,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,955324
19/08/2007 6:00;0;251,982;282,373;404,33;0,533676;1,00365;0,99809;0,640755;7,6907;0,208438;-76,8954;41,133;158,659;1,52245;15,9014;6,23971;160,099;0;993;82,1062;79,3311;19,6;3,2;24,6;408;-355,488;0;0;-0,3703;0;0;0;0;0,991005
19/08/2007 7:00;361,774;293;393;515,861;1;1,00108;0,999672;1;1,32888;0,671008;-68,1025;153,318;202,424;3,92653;34,4707;13,5263;202,478;88,3678;993;91,4322;67,7821;20,5406;3,8;26,4;516;24037,4;27,4602;27,4602;25,039;0;0;0;69,3786;0,999731
19/08/2007 8:00;325,301;293;393;325,274;1;1,00356;0,997581;1;9,70805;0,613619;-56,0197;96,7109;127,638;3,86856;34,107;13,3836;129,492;79,4588;993;101,657;56,2607;21,1766;3,8;27,7;330;28281,9;31,9109;31,9109;29,4603;0;0;0;79,4588;0,98568
19/08/2007 9:00;294,242;293;393;301,334;1;0,99953;0,995693;1;16,9388;0,581462;-42,9059;89,0641;118,244;3,81123;34,0997;13,3807;123,606;71,8722;993;114,102;45,2118;21,7344;4,3;29;315;25130,1;28,5633;28,5633;26,1772;0;0;0;71,8722;0,956616
19/08/2007 10:00;844,18;293;393;762,994;1;0,992039;0,994136;1;22,5237;0,636183;-28,4703;223,475;299,399;3,71993;34,5401;13,5535;324,122;206,201;993;131,021;35,4033;22,35;2,6;31,1;826;49990,7;55,4094;55,4094;52,0737;0;0;73,119;133,082;0,923721
19/08/2007 11:00;858,531;293;393;780,686;1;0,985335;0,993231;1;25,9197;0,615692;-12,7401;226,905;306,341;3,64295;34,5447;13,5553;340,603;209,707;993;155,593;28,3994;23,0172;2,8;32,9;868;49969,4;55,4094;55,4094;52,0515;0;0;76,6243;133,082;0,899408
19/08/2007 12:00;792,03;293;393;725,834;1;0,983694;0,993176;1;26,6345;0,607174;3,71113;210,599;284,817;3,59229;34,5157;13,544;318,629;193,463;993;187,354;26,6521;23,9437;3,4;34,1;812;50065,4;55,4094;55,4094;52,1515;0;0;60,3808;133,082;0,893884
19/08/2007 13:00;853,295;293;393;773,75;1;0,988147;0,993525;1;24,6015;0,624162;19,8427;225,597;303,62;3,55047;34,7075;13,6192;333,932;208,428;993;216,551;31,0857;23,85;4,3;35,1;851;49977,2;55,4094;55,4094;52,0596;0;0;75,3456;133,082;0,909225
19/08/2007 14:00;881,211;293;393;790,229;1;0,995664;0,994798;1;20,1965;0,651471;34,9273;232,452;310,086;3,5297;34,8517;13,6758;330,401;215,247;993;237,279;39,6341;23,9984;5,2;35,6;842;49935,2;55,4094;55,4094;52,0158;0;0;82,1644;133,082;0,938514
19/08/2007 15:00;893,831;293;393;794,127;1;1,00197;0,996507;1;13,8764;0,680189;48,7164;235,482;311,615;3,52141;34,7395;13,6318;320,983;218,329;993;251,802;50,1458;23,6906;4,3;35,8;818;49915,8;55,4094;55,4094;51,9956;0;0;85,2469;133,082;0,970815
19/08/2007 16:00;885,176;293;393;784,489;1;1,00341;0,998481;1;6,12962;0,698361;61,317;233,421;307,834;3,538;34,8324;13,6682;309,604;216,215;993;263,021;61,4878;23,8375;5;35,4;789;49929,1;55,4094;55,4094;52,0095;0;0;83,1329;133,082;0,994283
19/08/2007 17:00;606,63;293;393;676,313;1;1,00192;0,999362;0,822267;2,58224;0,557779;73,0848;165,368;265,385;3,57552;34,6987;13,6158;265,655;148,177;993;272,699;73,0852;22,9375;5,2;34,5;677;50298,1;55,4094;55,4094;52,3938;0;0;15,0945;133,082;0,998985
19/08/2007 18:00;0;324,466;320,137;355,454;0,104174;1,00304;0,997071;0,526129;11,7027;0;79,2707;5,78648;139,48;2,83506;27,43;10,7635;142,441;0;993;281,905;84,5177;22,0844;3,6;33,1;363;-355,488;0;0;-0,3703;0;0;0;0;0,979213
19/08/2007 19:00;0;306,898;303,261;0;0;0,994035;0,994486;0;21,3025;0;0;0;0;2,31402;22,5865;8,86295;0;0;993;291,417;95,2529;22,5422;2,4;31,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,931675
19/08/2007 20:00;0;291,821;288,661;0;0;0,973192;0,992865;0;30,5289;0;0;0;0;1,9378;19,3457;7,59125;0;0;993;301,933;105,652;21,9016;1,8;30,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,861373
19/08/2007 21:00;0;278,687;275,911;0;0;0,939148;0,992085;0;39,0124;0;0;0;0;1,65159;16,7694;6,58032;0;0;993;314,161;114,827;21,3219;1,2;28,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,77701
19/08/2007 22:00;0;267,074;264,601;0;0;0,896547;0,991316;0;45,7849;0;0;0;0;1,43302;14,755;5,78984;0;0;993;328,721;122,103;20,6641;0,9;27,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,697354
19/08/2007 23:00;0;256,723;254,508;0;0;0,858022;0,990709;0;50,1811;0;0;0;0;1,2638;13,0474;5,1198;0;0;993;345,736;126,635;20,5313;0,4;26;0;-355,488;0;0;-0,3703;0;0;0;0;0,640363
20/08/2007 0:00;0;247,297;245,27;0;0;0,847867;0,990558;0;51,1644;0;0;0;0;1,12033;11,8486;4,64939;0;0;993;4,23262;127,672;20,2906;0,9;24,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,627088
20/08/2007 1:00;0;238,663;236,804;0;0;0,874031;0,990954;0;48,496;0;0;0;0;1,0049;10,7703;4,22628;0;0;993;22,2712;125,006;19,0906;1,1;23,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,662672
20/08/2007 2:00;0;230,701;228,985;0;0;0,917354;0,991674;0;42,8129;0;0;0;0;0,902886;9,86848;3,87239;0;0;993;38,2375;119,14;19,0156;1,5;23;0;-355,488;0;0;-0,3703;0;0;0;0;0,733576
20/08/2007 3:00;0;223,344;221,761;0;0;0,956958;0,992463;0;35,1147;0;0;0;0;0,81828;9,03263;3,5444;0;0;993;51,7048;110,922;18,8844;1,4;22,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,818003
20/08/2007 4:00;0;216,529;215,066;0;0;0,984542;0,993205;0;26,2697;0;0;0;0;0,745416;8,28167;3,24973;0;0;993;63,0934;101,133;18,4234;1,2;21,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,896721
20/08/2007 5:00;0;210,166;208,804;0;0;0,999564;0,995702;0;16,9038;0;0;0;0;0,678998;7,6668;3,00845;0;0;993;73,0921;90,3579;18,3062;1,4;21,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,956794
20/08/2007 6:00;0;257,138;290,866;463,108;0,518183;1,00362;0,998163;0,636626;7,40209;0,202292;-76,9814;45,4523;181,724;1,70833;17,0077;6,6738;183,251;0;993;82,4049;79,4879;18,9031;1,7;23,2;467;-355,488;0;0;-0,3703;0;0;0;0;0,991666
20/08/2007 7:00;606,574;293;393;703,716;1;1,0013;0,999598;1;1,62674;0,693427;-68,264;209,179;276,138;3,98965;34,7365;13,6306;276,25;148,163;993;91,7512;67,9365;19,7656;3,2;25;704;48695,4;53,7183;53,7183;50,7244;0;0;0;129,174;0,999597
20/08/2007 8:00;888,202;293;393;788,786;1;1,00351;0,997502;1;10,0183;0,69025;-56,16;234,492;309,52;3,8997;34,7559;13,6382;314,312;216,954;993;102,007;56,4233;20,9063;2,8;27;801;49924,5;55,4094;55,4094;52,0046;0;0;83,872;133,082;0,984752
20/08/2007 9:00;899,994;293;393;803,111;1;0,999204;0,995605;1;17,264;0,666148;-43,0144;237,274;315,141;3,81562;34,7188;13,6237;330,008;219,835;993;114,492;45,3975;20,9312;2,8;28,9;841;49906,2;55,4094;55,4094;51,9856;0;0;86,7524;133,082;0,954947
20/08/2007 10:00;915,762;293;393;823,764;1;0,991447;0,994037;1;22,8631;0,637635;-28,5311;241,106;323,245;3,74152;34,8584;13,6784;350,806;223,686;993;131,438;35,6332;20,7563;3,8;30,6;894;49881,5;55,4094;55,4094;51,9599;0;0;90,6038;133,082;0,921436
20/08/2007 11:00;893,71;293;393;811,553;1;0,984549;0,993205;1;26,2667;0,614717;-12,7349;235,682;318,454;3,68129;34,9162;13,7011;355,122;218,3;993;155,931;28,692;21,4531;4,7;32;905;49916;55,4094;55,4094;51,9958;0;0;85,2174;133,082;0,896744
20/08/2007 12:00;886,084;293;393;806,538;1;0,982882;0,99315;1;26,9753;0,609472;3,79322;233,816;316,485;3,63447;35,0266;13,7444;355,122;216,437;993;187,406;26,9857;21,6156;5,9;33,1;905;49927,7;55,4094;55,4094;52,008;0;0;83,3546;133,082;0,891202
20/08/2007 13:00;898,121;293;393;812,576;1;0,987491;0,99343;1;24,9206;0,623956;19,9932;236,738;318,855;3,6007;35,0661;13,76;351,59;219,377;993;216,349;31,4032;21,9859;6,3;33,9;896;49909,1;55,4094;55,4094;51,9887;0;0;86,2947;133,082;0,906892
20/08/2007 14:00;906,717;293;393;812,166;1;0,995253;0,994717;1;20,4865;0,650999;35,1251;238,787;318,694;3,58809;34,9697;13,7221;340,211;221,477;993;237,002;39,9179;22,4422;5,5;34,2;867;49895,7;55,4094;55,4094;51,9747;0;0;88,3946;133,082;0,936755
20/08/2007 15:00;901,398;293;393;800,979;1;1,00181;0,996438;1;14,1385;0,679304;48,9431;237,458;314,304;3,58809;34,8952;13,6929;324,122;220,177;993;251,528;50,4057;22,6766;5;34,2;826;49904;55,4094;55,4094;51,9834;0;0;87,0953;133,082;0,969708
20/08/2007 16:00;861,495;293;393;765,248;1;1,00347;0,998422;1;6,36897;0,696449;61,5617;227,694;300,283;3,61334;34,7867;13,6503;302,148;210,431;993;262,766;61,7361;22,4672;4,5;33,6;770;49965;55,4094;55,4094;52,0469;0;0;77,3485;133,082;0,993828
20/08/2007 17:00;551,15;293;393;630,465;1;1,00179;0,999417;0,810092;2,35885;0,543711;73,3426;151,862;247,395;3,6557;34,6117;13,5816;247,604;134,625;993;272,462;73,3312;22,1312;4,7;32,6;631;50357,7;55,4094;55,4094;52,4559;0;0;1,54291;133,082;0,999153
20/08/2007 18:00;0;324,42;320,081;290,068;0,0809318;1,00312;0,997126;0,519643;11,4899;0;79,4045;3,62376;113,823;2,90077;27,346;10,7306;116,15;0;993;281,684;84,7642;21,4344;3,4;31,2;296;-355,488;0;0;-0,3703;0;0;0;0;0,97996
20/08/2007 19:00;0;306,728;303,063;0;0;0,994366;0,994547;0;21,0862;0;0;0;0;2,37548;22,6416;8,88455;0;0;993;291,21;95,518;21,7094;2,6;29,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,93304
20/08/2007 20:00;0;291,531;288,346;0;0;0,973883;0,992884;0;30,3012;0;0;0;0;1,98813;19,3995;7,61238;0;0;993;301,745;105,935;20,6391;2,1;28,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,863385
20/08/2007 21:00;0;278,232;275,42;0;0;0,940424;0,992111;0;38,7611;0;0;0;0;1,69647;16,9119;6,63623;0;0;993;314,005;115,131;20,3281;2,1;26,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,779763
20/08/2007 22:00;0;266,433;263,921;0;0;0,898742;0,991352;0;45,4952;0;0;0;0;1,4711;14,932;5,85931;0;0;993;328,622;122,428;19,6484;2,1;25;0;-355,488;0;0;-0,3703;0;0;0;0;0,700969
20/08/2007 23:00;0;255,733;253,442;0;0;0,861275;0,990758;0;49,8527;0;0;0;0;1,29296;13,5073;5,30025;0;0;993;345,727;126,971;19,1031;3,8;23,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,644755
21/08/2007 0:00;0;246,103;244,039;0;0;0,851557;0,990613;0;50,8141;0;0;0;0;1,14345;12,0378;4,72365;0;0;993;4,33177;127,999;18,6672;2,8;22,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,631839
21/08/2007 1:00;0;237,383;235,509;0;0;0,877114;0,991002;0;48,1503;0;0;0;0;1,02467;10,8016;4,23854;0;0;993;22,4629;125,304;18,0922;1,9;21,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,667178
21/08/2007 2:00;0;229,352;227,625;0;0;0,919424;0,991711;0;42,4864;0;0;0;0;0,918444;9,89404;3,88242;0;0;993;38,4842;119,4;18,5078;2,4;20,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,737437
21/08/2007 3:00;0;221,887;220,283;0;0;0,958196;0,992492;0;34,8069;0;0;0;0;0,830995;9,12934;3,58235;0;0;993;51,9764;111,144;18,2984;3;19,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,821081
21/08/2007 4:00;0;215,035;213,568;0;0;0,985214;0,993227;0;25,9738;0;0;0;0;0,755472;8,26211;3,24205;0;0;993;63,3756;101,326;17,7031;1,7;19,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,898994
21/08/2007 5:00;0;208,64;207,274;0;0;0,999844;0,995781;0;16,6125;0;0;0;0;0,688762;7,64988;3,00181;0;0;993;73,3823;90,5291;17,2125;1,9;19,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,95826
21/08/2007 6:00;0;247,988;275,992;402,878;0,502708;1,00359;0,998236;0,632478;7,10979;0,192879;-77,0677;38,1117;158,089;1,49712;15,0003;5,88612;159,314;0;993;82,7071;79,6454;17,7484;2,2;20,6;406;-355,488;0;0;-0,3703;0;0;0;0;0,992311
21/08/2007 7:00;524,57;293;393;660,626;1;1,0015;0,999524;1;1,92848;0,689053;-68,4258;196,397;259,229;4,11348;34,5543;13,5591;259,376;128,133;993;92,0736;68,092;18,2375;2,2;22,3;661;40416,4;44,8916;44,8916;42,1004;0;0;0;109,144;0,999434
21/08/2007 8:00;858,781;293;393;765,384;1;1,00345;0,997422;1;10,3325;0,687116;-56,3006;227,502;300,336;4,02605;34,935;13,7085;305,287;209,768;993;102,36;56,5873;19,0828;3,6;24,2;778;49969,1;55,4094;55,4094;52,0511;0;0;76,6854;133,082;0,983783
21/08/2007 9:00;886,727;293;393;793,085;1;0,998861;0,995516;1;17,5931;0,663428;-43,1229;234,21;311,206;3,93999;34,8536;13,6766;326,477;216,594;993;114,885;45,5853;19,8109;3,2;26,1;832;49926,7;55,4094;55,4094;52,007;0;0;83,5116;133,082;0,953227
21/08/2007 10:00;884,293;293;393;798,691;1;0,990831;0,993937;1;23,2063;0,633438;-28,5913;233,599;313,406;3,86413;35,0028;13,7351;340,996;215,999;993;131,857;35,8659;20,0266;4,5;27,8;869;49930,5;55,4094;55,4094;52,0109;0;0;82,9172;133,082;0,919092
21/08/2007 11:00;846,838;293;393;773,326;1;0,983734;0,993178;1;26,6174;0,609413;-12,7278;224,388;303,453;3,80246;35,0036;13,7354;339,426;206,851;993;156,268;28,9879;20,45;5,2;29,2;865;49986,8;55,4094;55,4094;52,0696;0;0;73,7683;133,082;0,894018
21/08/2007 12:00;815,353;293;393;748,083;1;0,982041;0,993123;1;27,3196;0,602783;3,87839;216,679;293,548;3,75886;35,0658;13,7598;330,401;199,16;993;187,46;27,3226;20,2391;6,3;30,2;842;50032,5;55,4094;55,4094;52,1172;0;0;66,0776;133,082;0,88846
21/08/2007 13:00;861,794;293;393;783,306;1;0,986814;0,993333;1;25,2426;0,61946;20,1479;228,031;307,369;3,72424;35,1761;13,8031;339,818;210,504;993;216,151;31,7249;20,4531;6,9;31;866;49964,5;55,4094;55,4094;52,0464;0;0;77,4216;133,082;0,90451
21/08/2007 14:00;868,752;293;393;781,624;1;0,994827;0,994634;1;20,7788;0,64687;35,3275;229,69;306,709;3,71132;35,1049;13,7752;328,046;212,203;993;236,728;40,2062;20,675;6,3;31,3;836;49954,1;55,4094;55,4094;52,0355;0;0;79,1211;133,082;0,934957
21/08/2007 15:00;848,852;293;393;758,392;1;1,00163;0,996368;1;14,4024;0,674835;49,1744;224,778;297,593;3,71132;34,9759;13,7245;307,249;207,343;993;251,254;50,67;20,4797;5,5;31,3;783;49983,8;55,4094;55,4094;52,0665;0;0;74,2603;133,082;0,968573
21/08/2007 16:00;650,323;293;393;592,039;1;1,00351;0,998361;1;6,60975;0,679219;61,8107;176,155;232,316;3,73719;34,5776;13,5682;233,87;158,849;993;262,51;61,9884;19,9969;4,5;30,7;596;50247,9;55,4094;55,4094;52,3415;0;0;25,7671;133,082;0,993353
21/08/2007 17:00;141,676;293;393;217,849;1;1,00164;0,999473;0,797709;2,13413;0,404544;73,6045;51,6674;85,4839;3,78498;33,8338;13,2764;85,5432;34,606;993;272,224;73,581;20,1859;3,6;29,6;218;10064,2;12,1254;12,1254;10,4835;0;0;0;34,606;0,999306
21/08/2007 18:00;0;324,569;320,265;11,7684;0,0574031;1,00319;0,99718;0,513049;11,2759;0;79,5405;0,102968;4,61791;3,01587;26,7793;10,5082;4,7088;0;993;281,461;85,0137;19,8406;1,8;28,2;12;-355,488;0;0;-0,3703;0;0;0;0;0,980697
21/08/2007 19:00;0;306,835;303,156;0;0;0,994694;0,994609;0;20,8683;0;0;0;0;2,4724;22,5059;8,83131;0;0;993;291,002;95,7867;19,8813;1,3;26,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,934402
21/08/2007 20:00;0;291,471;288,248;0;0;0,97457;0,992902;0;30,0714;0;0;0;0;2,07038;19,4731;7,64125;0;0;993;301,556;106,222;19,7656;2,1;25;0;-355,488;0;0;-0,3703;0;0;0;0;0,865402
21/08/2007 21:00;0;277,989;275,139;0;0;0,941694;0,992137;0;38,5073;0;0;0;0;1,76198;17,0258;6,68094;0;0;993;313,848;115,44;18,7734;2,6;23,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,782529
21/08/2007 22:00;0;266,014;263,466;0;0;0,900921;0,991389;0;45,2025;0;0;0;0;1,52775;15,0473;5,90457;0;0;993;328,522;122,757;17,4859;2,8;21,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,704604
21/08/2007 23:00;0;255,335;253,053;0;0;0,864494;0,990807;0;49,521;0;0;0;0;1,3446;13,3004;5,21909;0;0;993;345,719;127,311;16,1984;1,9;20,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,64917
22/08/2007 0:00;0;245,697;243,63;0;0;0,855203;0,990667;0;50,4602;0;0;0;0;1,1913;11,9266;4,68001;0;0;993;4,4347;128,329;15,975;1,7;19,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,636614
22/08/2007 1:00;0;236,924;235,039;0;0;0,880164;0,99105;0;47,8009;0;0;0;0;1,06866;10,7616;4,22284;0;0;993;22,6596;125,604;15,925;1,4;17,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,671709
22/08/2007 2:00;0;228,786;227,035;0;0;0,921479;0,991749;0;42,156;0;0;0;0;0,957891;9,94692;3,90317;0;0;993;38,736;119,661;15,3031;2,6;17,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,741321
22/08/2007 3:00;0;221,335;219,738;0;0;0,959427;0,99252;0;34,4951;0;0;0;0;0,868393;8,97766;3,52283;0;0;993;52,2526;111,368;15,3844;1,4;16,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,824175
