"Time stamp";"Field HTF mass flow rate total | (kg/s)";"Field HTF temperature cold header inlet | (C)";"Field HTF temperature hot header outlet | (C)";"Field collector DNI-cosine product | (W/m2)";"Field collector fraction of time period tracking";"Field collector incidence angle modifier";"Field collector optical end loss";"Field collector row shadowing loss";"Field collector solar incidence angle | (deg)";"Field collector thermal and optical efficiency";"Field collector tracking angle | (deg)";"Field thermal power absorbed | (MWt)";"Field thermal power incident after cosine | (MWt)";"Field thermal power pipe losses | (MWt)";"Field thermal power receiver heat loss | (kJ/hr-m2)";"Field thermal power receiver total loss | (MWt)";"Field thermal power total incident | (MWt)";"Field thermal power total produced | (MWt)";"Resource Pressure | (mbar)";"Resource Solar Azimuth | (deg)";"Resource Solar Zenith | (deg)";"Resource Wet bulb temperature | (C)";"Resource Wind Speed | (m/s)";"Resource Dry bulb temperature | (C)";"Resource Beam normal irradiance | (W/m2)";"System power generated | (kW)";"Cycle electrical power output (gross) | (MWe)";"Cycle electrical power output (gross; solar share) | (MWe)";"Cycle electrical power output (net) | (MWe)";"Cycle thermal energy dumped - TES is full | (MWt)";"Cycle thermal energy dumped - min, load requirement | (MWt)";"Cycle thermal energy dumped - solar field | (MWt)";"Cycle thermal power input | (MWt)";"Field collector cosine efficiency";"Parasitic power total consumption | (MWe)"
"Oct 14; 02:00 pm";inf;293;393;439,853;1;0,90846;0,991518;1;44,1482;0,416671;32,632;117,665;172,598;4,10884;33,9688;13,3293;240,541;100,227;995;209,053;51,9301;14,8219;1,6;22,4;613;36834,9;41,0033;41,0033;38,3697;0;0;0;100,227;0,717541;2,63366
"Oct 14; 03:00 pm";inf;293;393;437,628;1;0,945675;0,992218;1;37,6861;0,481504;50,484;121,952;171,725;4,09496;34,0766;13,3717;216,997;104,485;995;224,961;58,958;14,9266;2;22,7;553;38579,9;42,8599;42,8599;40,1874;0;0;0;104,485;0,791372;2,6725
"Oct 14; 04:00 pm";inf;293;393;341,025;1;0,976104;0,992946;1;29,5459;0,525092;65,4404;98,1614;133,818;4,09958;33,873;13,2918;153,821;80,77;995;238,068;68,0694;14,8656;1,7;22,6;392;28825,1;32,488;32,488;30,0262;0;0;0;80,77;0,869961;2,4618
"Oct 14; 05:00 pm";-nan(ind);293;393;47,8205;0,632709;0,995464;0,994758;0,66852;20,3383;0;76,3168;5,94851;18,7648;4,1507;33,5684;13,1722;20,0124;0;995;249,118;78,4585;14,7031;2,4;21,5;51;-355,488;0;0;-0,3703;0;0;0;0;0,937657;0,3703
"Oct 14; 06:00 pm";0;50,001;49,999;10,7959;0;1,00326;0,997237;0;11,0557;0;0;0;4,23629;0,146706;0,53185;0,208698;4,3164;0;995;258,944;89,213;14,1625;2,4;20,1;11;-355,488;0;0;-0,3703;0;0;0;0;0,981441;0,3703
"Oct 14; 07:00 pm";0;50,001;49,999;0;0;1,00131;0,999593;0;1,64887;0;0;0;0;0,149405;0,548319;0,21516;0;0;995;268,315;100,714;14,1437;2,9;19,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,999586;0,3703
"Oct 14; 08:00 pm";0;50,001;49,999;0;0;1,00362;0,998177;0;7,34397;0;0;0;0;0,152378;0,586155;0,230007;0;0;995;278,008;112,324;14,025;2;18,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,991797;0,3703
"Oct 14; 09:00 pm";0;50,001;49,999;0;0;1,00082;0,996078;0;15,4993;0;0;0;0;0,155285;0,612019;0,240156;0;0;995;288,982;123,635;13,4375;2;17,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,963634;0,3703
"Oct 14; 10:00 pm";0;50,001;49,999;0;0;0,99241;0,994198;0;22,3065;0;0;0;0;0,157815;0,63501;0,249178;0;0;995;302,652;134,118;13,2234;2;16,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,925167;0,3703
"Oct 14; 11:00 pm";0;50,001;49,999;0;0;0,982984;0,993153;0;26,9328;0;0;0;0;0,1606;0,668617;0,262365;0;0;995;321,119;142,82;12,8703;1,4;15,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,891538;0,3703
"Oct 15; 12:00 am";0;50,001;49,999;0;0;0,976844;0,992967;0;29,286;0;0;0;0;0,163323;0,690212;0,270839;0;0;995;346,149;148,056;12,3609;1,7;14,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,872189;0,3703
"Oct 15; 01:00 am";0;50,001;49,999;0;0;0,976878;0,992968;0;29,2737;0;0;0;0;0,165691;0,715348;0,280703;0;0;995;14,8254;147,972;12,0297;1,5;14,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,872294;0,3703
"Oct 15; 02:00 am";0;50,001;49,999;0;0;0,983197;0,99316;0;26,844;0;0;0;0;0,168011;0,733715;0,28791;0;0;995;39,6674;142,605;11,2688;1,9;13,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,892239;0,3703
"Oct 15; 03:00 am";0;50,001;49,999;0;0;0,992974;0,994296;0;21,9675;0;0;0;0;0,170285;0,750549;0,294515;0;0;995;57,9607;133,835;10,9375;2,6;12,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,927396;0,3703
"Oct 15; 04:00 am";0;50,001;49,999;0;0;1,00111;0,996178;0;15,1244;0;0;0;0;0,171404;0,763813;0,29972;0;0;995;71,5312;123,325;10,4594;2,4;12,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,965361;0,3703
"Oct 15; 05:00 am";0;50,001;49,999;0;0;1,00357;0,998282;0;6,92723;0;0;0;0;0,172512;0,777027;0,304906;0;0;995;82,4607;112,012;10,6062;2,2;11,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,9927;0,3703
"Oct 15; 06:00 am";0;50,001;49,999;0;0;1,00162;0,999481;0;2,10276;0;0;0;0;0,173335;0,784144;0,307698;0;0;995;92,1464;100,416;10,4234;2,4;11,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,999327;0,3703
"Oct 15; 07:00 am";0;50,001;49,999;0;0;1,0031;0,997113;0;11,5395;0;0;0;0;0,173335;0,785696;0,308307;0;0;995;101,54;88,9911;10,3062;2,2;11,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,979787;0,3703
"Oct 15; 08:00 am";0;50,001;49,999;104,667;0,653529;0,994723;0,994614;0,674371;20,8486;0,298008;-76,1947;13,5538;41,0712;0,168584;0,734313;0,288145;43,9488;13,0971;995;111,413;78,2417;11,4594;2,9;13,1;112;-355,488;0;0;-0,3703;0;0;0;0;0,934524;0,3703
"Oct 15; 09:00 am";inf;293;393;385,123;1;0,974585;0,992903;1;30,0663;0,531056;-65,1571;110,678;151,122;4,4573;34,3741;13,4884;174,618;92,7319;995;122,535;67,9251;12,6781;2,7;15,1;445;31315,2;35,1535;35,1535;32,62;0;0;0;86,8398;0,865446;2,53351
"Oct 15; 10:00 am";inf;293;393;460,469;1;0,943174;0,992167;1;38,2068;0,478614;-50,115;127,971;180,688;4,35495;34,5566;13,56;229,946;110,056;995;135,729;58,9198;12,7469;3,5;17,2;586;40863,1;45,2897;45,2897;42,5657;0;0;0;110,056;0,785784;2,72405
"Oct 15; 11:00 am";inf;293;393;466,753;1;0,904989;0,991458;1;44,6418;0,413704;-32,1137;124,376;183,154;4,26382;34,7076;13,6193;257,414;106,493;995;151,707;52,0372;13,5531;5;19,1;656;39402,7;43,7355;43,7355;41,0445;0;0;0;106,493;0,711514;2,69099
"Oct 15; 12:00 pm";inf;293;393;463,642;1;0,875764;0,990981;1;48,3026;0,371887;-10,9128;119,5;181,933;4,18816;34,6581;13,5998;273,503;101,712;995;170,427;48,2608;14,3719;5,2;20,7;697;37443,7;41,651;41,651;39,0038;0;0;0;101,712;0,665197;2,64716
"Oct 15; 01:00 pm";inf;293;393;477,528;1;0,876318;0,99099;1;48,2402;0,374915;11,7739;123,158;187,382;4,13671;34,5029;13,5389;281,351;105,483;995;190,325;48,3531;14,6906;4,2;21,8;717;38988,5;43,2947;43,2947;40,6131;0;0;0;105,483;0,666009;2,68167
"Oct 15; 02:00 pm";inf;293;393;496,616;1;0,906158;0,991478;1;44,4772;0,420622;32,8819;132,508;194,872;4,10884;34,4611;13,5225;273,11;114,876;995;208,939;52,2936;15,1344;3,7;22,4;696;42843;47,3975;47,3975;44,6281;0;0;0;114,876;0,713529;2,76937
"Oct 15; 03:00 pm";inf;293;393;506,814;1;0,944262;0,992189;1;37,9822;0,488684;50,7761;141,016;198,874;4,09958;34,6965;13,6149;252,313;123,301;995;224,775;59,2967;15,3344;5;22,6;643;46324,3;51,1048;51,1048;48,2545;0;0;0;123,301;0,788202;2,85034
"Oct 15; 04:00 pm";inf;293;393;451,165;1;0,975322;0,992923;1;29,8161;0,549221;65,7403;129,758;177,037;4,12741;34,5635;13,5627;204,048;112,067;995;237,847;68,3819;14,6563;4,4;22;520;41688,7;46,1686;46,1686;43,4257;0;0;0;112,067;0,867626;2,74288
"Oct 15; 05:00 pm";inf;293;393;270,549;0,608705;0,995111;0,994689;0,660951;20,5846;0,126212;76,4747;31,9973;106,163;4,17877;34,4181;13,5056;113,404;14,3129;995;248,879;78,7488;14,3766;5,2;20,9;289;-364,654;0;0;-0,379848;0;14,3129;0;0;0,936154;0,379848
"Oct 15; 06:00 pm";0;50,001;49,999;21,5731;0;1,00318;0,997173;0;11,3055;0;0;0;8,46529;0,148736;0,510229;0,200214;8,6328;0;995;258,694;89,4364;13,4844;6,2;19,5;22;-355,488;0;0;-0,3703;0;0;0;0;0,980596;0,3703
"Oct 15; 07:00 pm";0;50,001;49,999;0;0;1,00149;0,99953;0;1,90311;0;0;0;0;0,152051;0,545527;0,214065;0;0;995;268,054;100,987;13,5781;5,6;18,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,999448;0,3703
"Oct 15; 08:00 pm";0;50,001;49,999;0;0;1,00359;0,998244;0;7,07676;0;0;0;0;0,155285;0,592016;0,232307;0;0;995;277,733;112,6;13,4375;3,8;17,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,992382;0,3703
"Oct 15; 09:00 pm";0;50,001;49,999;0;0;1,00104;0,996155;0;15,2118;0;0;0;0;0,158439;0,624726;0,245142;0;0;995;288,693;123,923;12,8281;3,5;16,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,964962;0,3703
"Oct 15; 10:00 pm";0;50,001;49,999;0;0;0,992931;0,994288;0;21,9935;0;0;0;0;0,161515;0,662985;0,260155;0;0;995;302,364;134,431;12,0625;2,6;15,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,927226;0,3703
"Oct 15; 11:00 pm";0;50,001;49,999;0;0;0,983785;0,993179;0;26,596;0;0;0;0;0,164216;0,698758;0,274193;0;0;995;320,89;143,168;11,7875;1,7;14,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,894185;0,3703
"Oct 16; 12:00 am";0;50,001;49,999;0;0;0,977848;0,992996;0;28,9256;0;0;0;0;0,167147;0,720246;0,282625;0;0;995;346,117;148,43;11,3344;2,4;13,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,875248;0,3703
"Oct 16; 01:00 am";0;50,001;49,999;0;0;0,977904;0,992997;0;28,9052;0;0;0;0;0,169721;0,744711;0,292225;0;0;995;15,0704;148,323;10,7469;2,6;12,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,875421;0,3703
"Oct 16; 02:00 am";0;50,001;49,999;0;0;0,984054;0,993188;0;26,4809;0;0;0;0;0,172236;0,774138;0,303772;0;0;995;40,0558;142,897;10,55;2,2;11,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,895083;0,3703
"Oct 16; 03:00 am";0;50,001;49,999;0;0;0,993545;0,994397;0;21,6144;0;0;0;0;0,174963;0,798162;0,313199;0;0;995;58,3618;134,075;9,55;2,9;10,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,929684;0,3703
"Oct 16; 04:00 am";0;50,001;49,999;0;0;1,00136;0,996268;0;14,784;0;0;0;0;0,176301;0,818932;0,321349;0;0;995;71,906;123,532;9,12813;2;10,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,966895;0,3703
"Oct 16; 05:00 am";0;50,001;49,999;0;0;1,00351;0,998364;0;6,59873;0;0;0;0;0,177621;0,831927;0,326448;0;0;995;82,8084;112,203;9,40938;2,2;9,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,993375;0,3703
"Oct 16; 06:00 am";0;50,001;49,999;0;0;1,00183;0,999402;0;2,42298;0;0;0;0;0,178405;0,833146;0,326927;0;0;995;92,475;100,604;9,48047;3,5;9,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,999106;0,3703
"Oct 16; 07:00 am";0;50,001;49,999;0;0;1,00298;0,997031;0;11,857;0;0;0;0;0,178665;0,829187;0,325373;0;0;995;101,857;89,1543;9,38047;5;9,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,978664;0,3703
"Oct 16; 08:00 am";inf;293;393;209,826;0,636868;0,99425;0,994525;0,669104;21,1628;0,0909291;-76,3046;26,2571;82,3356;4,65705;34,5869;13,5719;88,29;8,02813;995;111,725;78,4543;10,3188;5;11,1;225;-357,559;0;0;-0,372457;0;0;0;0;0,932559;0,372457
"Oct 16; 09:00 am";inf;293;393;415,738;1;0,973589;0,992875;1;30,3985;0,535023;-65,356;119,35;163,136;4,55639;34,6617;13,6013;189,137;101,193;995;122,84;68,167;11,4594;3,7;13,1;482;32695,2;36,6389;36,6389;34,0575;0;0;0;90,2315;0,862527;2,58139
"Oct 16; 10:00 am";inf;293;393;481,715;1;0,941454;0,992132;1;38,5555;0,47815;-50,2873;133,626;189,025;4,45239;34,649;13,5963;241,718;115,578;995;136,015;59,1999;11,7625;3,5;15,2;616;43131,6;47,7047;47,7047;44,9287;0;0;0;115,578;0,782004;2,77602
"Oct 16; 11:00 am";inf;293;393;490,67;1;0,902353;0,991413;1;45,0073;0,412802;-32,2189;130,363;192,539;4,35979;34,6234;13,5862;272,326;112,417;995;151,942;52,3602;12,725;3,8;17,1;694;41832,1;46,3213;46,3213;43,5751;0;0;0;112,417;0,707017;2,74616
"Oct 16; 12:00 pm";inf;293;393;489,976;1;0,87242;0,990929;1;48,6738;0,370621;-10,8992;125,799;192,267;4,29245;34,648;13,5959;291,161;107,91;995;170,56;48,6195;12,7969;4,4;18,5;742;39983,4;44,3535;44,3535;41,6494;0;0;0;107,91;0,660345;2,70409
"Oct 16; 01:00 pm";inf;293;393;481,463;1;0,873118;0,99094;1;48,597;0,370888;11,9246;123,713;188,926;4,24007;34,4613;13,5226;285,667;105,951;995;190,325;48,7253;13,4281;3,5;19,6;728;39180,3;43,4988;43,4988;40,8128;0;0;0;105,951;0,661351;2,68598
"Oct 16; 02:00 pm";inf;293;393;256,847;1;0,903826;0,991438;1;44,804;0,356945;33,1296;68,3529;100,787;4,24007;34,1723;13,4092;142,049;50,7037;995;208,823;52,6543;13,3109;3,7;19,6;362;16722,2;19,1831;19,1831;17,419;0;0;0;50,7037;0,709521;1,76411
"Oct 16; 03:00 pm";inf;293;393;383,879;1;0,942832;0,99216;1;38,2767;0,463619;51,0655;106,646;150,634;4,2306;34,2868;13,4542;191,884;88,961;995;224,59;59,6325;13,1984;3,1;19,8;489;32207,7;36,0827;36,0827;33,5497;0;0;0;88,961;0,785029;2,53307
"Oct 16; 04:00 pm";inf;293;393;378,993;1;0,974529;0,992901;1;30,0852;0,530306;66,0374;108,909;148,717;4,25907;34,4188;13,5059;171,871;91,1443;995;237,626;68,6915;13,2625;3,7;19,2;438;33106,4;37,0382;37,0382;34,4859;0;0;0;91,1443;0,865281;2,55233
"Oct 16; 05:00 pm";inf;293;393;336,469;0,584975;0,99475;0,99462;0,65345;20,8305;0,142001;76,631;37,7919;132,03;4,30682;34,214;13,4256;141,264;20,0596;995;248,641;79,0359;12,9656;2,7;18,2;360;4250,48;5,9677;5,9677;4,42759;0;0;0;20,0596;0,934636;1,54012
"Oct 16; 06:00 pm";0;50,001;49,999;39,1893;0;1,0031;0,997109;0;11,5549;0;0;0;15,3779;0,157502;0,628723;0,246711;15,696;0;995;258,444;89,6479;12,5812;2,4;16,8;40;-355,488;0;0;-0,3703;0;0;0;0;0,979733;0,3703
"Oct 16; 07:00 pm";0;50,001;49,999;0;0;1,00166;0,999467;0;2,15723;0;0;0;0;0,159987;0,648391;0,254429;0;0;995;267,792;101,256;12,4844;2,6;16;0;-355,488;0;0;-0,3703;0;0;0;0;0,999291;0,3703
"Oct 16; 08:00 pm";0;50,001;49,999;0;0;1,00355;0,998311;0;6,8097;0;0;0;0;0,16212;0,665892;0,261296;0;0;995;277,456;112,871;12,2922;2,9;15,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,992945;0,3703
"Oct 16; 09:00 pm";0;50,001;49,999;0;0;1,00126;0,996231;0;14,9248;0;0;0;0;0,164513;0,681874;0,267567;0;0;995;288,402;124,207;11,4531;3,8;14,5;0;-355,488;0;0;-0,3703;0;0;0;0;0,966265;0,3703
"Oct 16; 10:00 pm";0;50,001;49,999;0;0;0,993438;0,994378;0;21,6815;0;0;0;0;0,166857;0,709653;0,278468;0;0;995;302,072;134,741;10,8484;3,3;13,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,929252;0,3703
"Oct 16; 11:00 pm";0;50,001;49,999;0;0;0,984562;0,993205;0;26,2612;0;0;0;0;0,169154;0,742354;0,2913;0;0;995;320,656;143,513;10,7906;2,2;12,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,896787;0,3703
"Oct 17; 12:00 am";0;50,001;49,999;0;0;0,978821;0,993025;0;28,568;0;0;0;0;0,171125;0,76258;0,299236;0;0;995;346,08;148,801;10,6375;2,2;12,2;0;-355,488;0;0;-0,3703;0;0;0;0;0,87825;0,3703
"Oct 17; 01:00 am";0;50,001;49,999;0;0;0,978897;0,993027;0;28,5398;0;0;0;0;0,172512;0,77031;0,30227;0;0;995;15,3148;148,672;10,0594;3,1;11,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,878486;0,3703
"Oct 17; 02:00 am";0;50,001;49,999;0;0;0,984882;0,993216;0;26,1207;0;0;0;0;0,174152;0,799353;0,313666;0;0;995;40,4441;143,188;9,61563;1,6;11,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,897868;0,3703
"Oct 17; 03:00 am";0;50,001;49,999;0;0;0,994094;0,994497;0;21,2643;0;0;0;0;0,1755;0,798689;0,313406;0;0;995;58,7617;134,314;9,50625;3,8;10,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,931918;0,3703
"Oct 17; 04:00 am";0;50,001;49,999;0;0;1,0016;0,996357;0;14,4466;0;0;0;0;0,176301;0,808218;0,317145;0;0;995;72,2787;123,738;9,44063;3,7;10,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,968381;0,3703
"Oct 17; 05:00 am";0;50,001;49,999;0;0;1,00345;0,998445;0;6,27334;0;0;0;0;0,176831;0,815282;0,319917;0;0;995;83,1535;112,394;9,00625;3,5;10,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,994012;0,3703
"Oct 17; 06:00 am";0;50,001;49,999;0;0;1,00202;0,999323;0;2,73997;0;0;0;0;0,177358;0,82771;0,324793;0;0;995;92,8007;100,792;8,80625;2,4;9,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,998857;0,3703
"Oct 17; 07:00 am";0;50,001;49,999;0;0;1,00286;0,99695;0;12,171;0;0;0;0;0,177621;0,827555;0,324733;0;0;995;102,171;89,3142;8,94063;2,9;9,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,977523;0,3703
"Oct 17; 08:00 am";0;50,001;49,999;128,421;0,620129;0,993768;0,994437;0,663797;21,4736;0,277577;-76,4153;15,5149;50,3924;0,173881;0,789676;0,309869;54,1512;15,0311;995;112,033;78,6675;9,95;3,1;11,2;138;-355,488;0;0;-0,3703;0;0;0;0;0,930587;0,3703
"Oct 17; 09:00 am";inf;293;393;478,804;1;0,972582;0,992848;1;30,727;0,545046;-65,5566;137,309;187,883;4,53644;34,7704;13,6439;218,567;119,129;995;123,141;68,4095;11,4688;3,8;13,5;557;42949,2;47,5265;47,5265;44,7387;0;0;0;115,171;0,859612;2,78779
"Oct 17; 10:00 am";inf;293;393;521,418;1;0,939718;0,992097;1;38,9006;0,480048;-50,4622;144,368;204,605;4,423;35,0065;13,7365;262,908;126,208;995;136,296;59,4802;12,2063;5,6;15,8;670;47535,3;52,3947;52,3947;49,5159;0;0;0;126,208;0,778236;2,87885
"Oct 17; 11:00 am";inf;293;393;186,874;1;0,899684;0,991368;1;45,3693;0,303476;-32,3272;49,5003;73,3295;4,33565;34,3738;13,4883;104,378;31,6763;995;152,17;52,6826;13,0688;5,4;17,6;266;8872,27;10,8626;10,8626;9,24195;0;0;0;31,6763;0,702535;1,62067
"Oct 17; 12:00 pm";inf;293;393;222,873;1;0,869028;0,990877;1;49,0418;0,293803;-10,8886;56,9958;87,4552;4,26858;34,4781;13,5292;133,416;39,198;995;170,688;48,9766;13,6094;6,2;19;340;11947,7;14,1214;14,1214;12,4455;0;0;0;39,198;0,655508;1,67586
"Oct 17; 01:00 pm";inf;293;393;423,574;1;0,869872;0,99089;1;48,9511;0,358041;12,0729;108,428;166,21;4,21642;34,6393;13,5925;253,098;90,6194;995;190,322;49,0951;13,85;5,4;20,1;645;32890,5;36,8086;36,8086;34,2609;0;0;0;90,6194;0,656704;2,54769
"Oct 17; 02:00 pm";inf;293;393;445,182;1;0,901465;0,991398;1;45,1286;0,405339;33,375;118,159;174,689;4,18816;34,677;13,6073;247,604;100,364;995;208,707;53,0122;14,0594;5,4;20,7;631;36891,1;41,0631;41,0631;38,4282;0;0;0;100,364;0,705518;2,6349
"Oct 17; 03:00 pm";inf;293;393;515,242;1;0,941386;0,99213;1;38,5694;0,48341;51,3522;142,916;202,181;4,18347;34,9812;13,7266;258,592;125,006;995;224,404;59,9654;13,8469;6,7;20,8;659;47033,5;51,8602;51,8602;48,9932;0;0;0;125,006;0,781854;2,86702
"Oct 17; 04:00 pm";inf;293;393;365,018;1;0,973726;0,992879;1;30,3532;0,523817;66,3313;104,805;143,233;4,2117;34,7785;13,6471;165,985;86,9458;995;237,406;68,9981;13,6766;6,7;20,2;423;31377,2;35,2;35,2;32,6846;0;0;0;86,9458;0,862926;2,5154
"Oct 17; 05:00 pm";-nan(ind);293;393;21,4614;0,561529;0,994382;0,99455;0,646022;21,0761;0;76,7858;2,2866;8,42145;4,27812;34,2988;13,4588;9,0252;0;995;248,403;79,3199;12,9406;7,1;18,8;23;-355,488;0;0;-0,3703;0;0;0;0;0,933104;0,3703
"Oct 17; 06:00 pm";0;50,001;49,999;0;0;1,00301;0,997045;0;11,8041;0;0;0;0;0,155604;0,574926;0,225601;0;0;995;258,194;89,8463;12,2437;6,2;17,4;0;-355,488;0;0;-0,3703;0;0;0;0;0,978853;0,3703
"Oct 17; 07:00 pm";0;50,001;49,999;0;0;1,00182;0,999405;0;2,41116;0;0;0;0;0,156872;0,596601;0,234106;0;0;995;267,529;101,521;13,0156;5;17;0;-355,488;0;0;-0,3703;0;0;0;0;0,999115;0,3703
"Oct 17; 08:00 pm";0;50,001;49,999;0;0;1,0035;0,998378;0;6,54285;0;0;0;0;0,158128;0,607277;0,238296;0;0;995;277,179;113,139;12,7719;5,2;16,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,993487;0,3703
"Oct 17; 09:00 pm";0;50,001;49,999;0;0;1,00147;0,996306;0;14,6382;0;0;0;0;0,159679;0,621144;0,243737;0;0;995;288,109;124,487;12,8969;5,4;16,1;0;-355,488;0;0;-0,3703;0;0;0;0;0,967541;0,3703
"Oct 17; 10:00 pm";0;50,001;49,999;0;0;0,993929;0,994466;0;21,3706;0;0;0;0;0,160906;0,6426;0,252156;0;0;995;301,777;135,046;12,4187;4,2;15,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,931243;0,3703
"Oct 17; 11:00 pm";0;50,001;49,999;0;0;0,985316;0,993231;0;25,9283;0;0;0;0;0,16212;0,654672;0,256893;0;0;995;320,416;143,854;12,0969;4,2;15,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,899342;0,3703
"Oct 18; 12:00 am";0;50,001;49,999;0;0;0,979764;0,993053;0;28,2132;0;0;0;0;0,163323;0,668299;0,26224;0;0;995;346,037;149,169;12,0484;4;14,9;0;-355,488;0;0;-0,3703;0;0;0;0;0,881195;0,3703
"Oct 18; 01:00 am";0;50,001;49,999;0;0;0,979858;0,993056;0;28,1775;0;0;0;0;0,165103;0,67342;0,26425;0;0;995;15,5585;149,019;12,9328;5,9;14,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,881489;0,3703
"Oct 18; 02:00 am";0;50,001;49,999;0;0;0,985682;0,993243;0;25,7638;0;0;0;0;0,165103;0,675304;0,264989;0;0;995;40,8322;143,477;12,9328;5,6;14,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,900594;0,3703
"Oct 18; 03:00 am";0;50,001;49,999;0;0;0,994621;0,994595;0;20,9173;0;0;0;0;0,165984;0,688411;0,270133;0;0;995;59,1602;134,551;12,6719;5;14;0;-355,488;0;0;-0,3703;0;0;0;0;0,934097;0,3703
"Oct 18; 04:00 am";0;50,001;49,999;0;0;1,00182;0,996445;0;14,1123;0;0;0;0;0,166567;0,694532;0,272534;0;0;995;72,6492;123,944;12,4719;5;13,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,96982;0,3703
"Oct 18; 05:00 am";0;50,001;49,999;0;0;1,00337;0,998526;0;5,9512;0;0;0;0;0,166857;0,693844;0,272264;0;0;995;83,496;112,584;12,5281;5,6;13,7;0;-355,488;0;0;-0,3703;0;0;0;0;0,994611;0,3703
"Oct 18; 06:00 am";0;50,001;49,999;0;0;1,0022;0,999246;0;3,05358;0;0;0;0;0,167147;0,693409;0,272094;0;0;995;93,1234;100,981;13,0531;6,2;13,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,99858;0,3703
"Oct 18; 07:00 am";0;50,001;49,999;0;0;1,00272;0,99687;0;12,4816;0;0;0;0;0,167147;0,69815;0,273954;0;0;995;102,482;89,4703;12,6625;5,4;13,6;0;-355,488;0;0;-0,3703;0;0;0;0;0,976366;0,3703
"Oct 18; 08:00 am";0;50,001;49,999;0;0,603312;0,993278;0,994349;0,65845;21,7808;0;-76,5268;0;0;0,166567;0,698544;0,274109;0;0;995;112,337;78,8813;13,0188;4,4;13,8;0;-355,488;0;0;-0,3703;0;0;0;0;0,928611;0,3703
"Oct 18; 09:00 am";0;50,001;49,999;0;1;0,971567;0,992821;1;31,0517;0;-65,7589;0;0;0,165103;0,686339;0,26932;0;0;995;123,437;68,6525;12,8156;4;14,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,856702;0,3703
"Oct 18; 10:00 am";0;50,001;49,999;0,774482;1;0,937966;0,992062;1;39,2419;0;-50,6396;0,214028;0,303907;0,162723;0,668168;0,262189;0,3924;0;995;136,572;59,7605;13,3031;3,3;15,1;1;-355,488;0;0;-0,3703;0;0;0;0;0,774482;0,3703
"Oct 18; 11:00 am";0;50,001;49,999;2,09421;1;0,896985;0,991323;1;45,7276;0,116922;-32,4386;0,553037;0,821769;0,1606;0,649328;0,254796;1,1772;0,137641;995;152,393;53,0043;13,925;3,1;15,8;3;-355,488;0;0;-0,3703;0;0;0;0;0,698071;0,3703
"Oct 18; 12:00 pm";0;50,001;49,999;0;1;0,86559;0,990824;1;49,4065;0;-10,8812;0;0;0,16212;0,660455;0,259163;0;0;995;170,811;49,3319;13,8938;3,5;15,3;0;-355,488;0;0;-0,3703;0;0;0;0;0,650688;0,3703
